Id_transect,Pasture,Date,Date_mean,Year,Season,Low,High,Biomass_kg_ha,geometry
15E_P4_1.0,15E,2016-06-12,2016-06-12,2016,June,5.12,18.81,1143.1882284495262,
15E_P4_1.0,15E,2017-06-12,2017-06-12,2017,June,2.38,12.81,606.8935158774055,
15E_P4_1.0,15E,2018-06-18,2018-06-16,2018,June,3.94,19.69,966.5729612092193,
15E_P4_1.0,15E,2019-06-20,2019-06-19,2019,June,5.06,13.5,1042.556274444012,
15E_P4_1.0,15E,2020-06-11,2020-06-13,2020,June,1.75,11.5,480.6682636853732,
15E_P4_1.0,15E,2021-06-21,2021-06-21,2021,June,1.88,20.5,615.1969131444373,
15E_P4_1.0,15E,2022-06-16,2022-06-16,2022,June,1.25,12.25,399.610508712658,
15E_P4_1.0,15E,2023-06-16,2023-06-18,2023,June,3.62,15.56,852.2881872360748,
15E_P4_2.0,15E,2014-06-12,2014-06-12,2014,June,7.5,15.06,1434.8471181433692,
15E_P4_2.0,15E,2015-06-12,2015-06-12,2015,June,4.25,19.38,1012.815804965192,
15E_P4_2.0,15E,2016-06-12,2016-06-12,2016,June,4.12,21.19,1018.1650713526346,
15E_P4_2.0,15E,2017-06-12,2017-06-12,2017,June,2.86,13.0,689.382893848687,
15E_P4_2.0,15E,2018-06-18,2018-06-16,2018,June,4.36,19.57,1033.5768937299372,
15E_P4_2.0,15E,2019-06-20,2019-06-19,2019,June,4.14,14.43,917.0504089891076,
15E_P4_2.0,15E,2020-06-11,2020-06-13,2020,June,1.38,9.81,392.8794738550324,
15E_P4_2.0,15E,2021-06-21,2021-06-21,2021,June,2.69,27.5,848.8189318669077,
15E_P4_2.0,15E,2022-06-16,2022-06-16,2022,June,1.06,11.38,353.17880977769875,
15E_P4_2.0,15E,2023-06-16,2023-06-18,2023,June,3.12,22.94,871.3345119517783,
15E_P4_3.0,15E,2014-06-12,2014-06-12,2014,June,7.31,15.81,1422.05578488967,
15E_P4_3.0,15E,2015-06-12,2015-06-12,2015,June,3.88,18.06,932.5962677734597,
15E_P4_3.0,15E,2016-06-12,2016-06-12,2016,June,5.38,20.88,1217.6098283237245,
15E_P4_3.0,15E,2017-06-12,2017-06-12,2017,June,11.0,18.21,2005.506826458883,
15E_P4_3.0,15E,2018-06-18,2018-06-16,2018,June,5.14,28.0,1285.0750284835833,
15E_P4_3.0,15E,2019-06-20,2019-06-19,2019,June,6.58,17.0,1336.2678140078483,
15E_P4_3.0,15E,2020-06-11,2020-06-13,2020,June,2.69,16.62,712.9107797924713,
15E_P4_3.0,15E,2021-06-21,2021-06-21,2021,June,5.94,33.38,1494.2361465888894,
15E_P4_3.0,15E,2022-06-16,2022-06-16,2022,June,3.14,18.0,808.6911836005014,
15E_P4_3.0,15E,2023-06-16,2023-06-18,2023,June,3.5,31.56,1046.369057486324,
15E_P4_4.0,15E,2014-06-12,2014-06-12,2014,June,8.69,26.38,1823.7015481527962,
15E_P4_4.0,15E,2015-06-12,2015-06-12,2015,June,4.93,27.93,1248.9504996523056,
15E_P4_4.0,15E,2016-06-12,2016-06-12,2016,June,6.69,27.19,1525.3634106804188,
15E_P4_4.0,15E,2017-06-12,2017-06-12,2017,June,2.64,14.86,679.9643153859693,
15E_P4_4.0,15E,2018-06-18,2018-06-16,2018,June,4.93,17.86,1097.7725727313102,
15E_P4_4.0,15E,2019-06-20,2019-06-19,2019,June,5.43,20.21,1214.7718549549722,
15E_P4_4.0,15E,2020-06-11,2020-06-13,2020,June,2.62,16.5,699.2348298094818,
15E_P4_4.0,15E,2021-06-21,2021-06-21,2021,June,4.88,32.5,1302.407222252028,
15E_P4_4.0,15E,2022-06-16,2022-06-16,2022,June,2.21,18.5,652.7473464881629,
15E_P4_4.0,15E,2023-06-16,2023-06-18,2023,June,5.44,22.25,1248.7714421616497,
17N_P1_1.0,17N,2014-06-12,2014-06-12,2014,June,5.44,11.06,1052.1356838611869,
17N_P1_1.0,17N,2015-06-12,2015-06-12,2015,June,3.75,9.31,766.6372665243598,
17N_P1_1.0,17N,2016-06-12,2016-06-12,2016,June,3.19,11.81,723.8707801824528,
17N_P1_1.0,17N,2017-06-12,2017-06-12,2017,June,2.38,8.88,546.8939892088122,
17N_P1_1.0,17N,2018-06-06,2018-06-07,2018,June,2.75,9.25,611.7319041913593,
17N_P1_1.0,17N,2019-06-06,2019-06-06,2019,June,2.31,8.25,525.3342965184452,
17N_P1_1.0,17N,2020-06-10,2020-06-07,2020,June,1.56,6.75,379.9002333937147,
17N_P1_1.0,17N,2021-06-07,2021-06-08,2021,June,1.31,8.56,363.7610368355558,
17N_P1_1.0,17N,2022-06-03,2022-06-05,2022,June,1.19,8.06,335.81967696700605,
17N_P1_1.0,17N,2023-06-15,2023-06-07,2023,June,2.75,14.19,688.8658143660397,
17N_P1_2.0,17N,2014-06-12,2014-06-12,2014,June,2.31,9.44,544.6434544660299,
17N_P1_2.0,17N,2015-06-12,2015-06-12,2015,June,3.12,7.0,627.397692141689,
17N_P1_2.0,17N,2016-06-12,2016-06-12,2016,June,2.44,12.0,605.1230617890282,
17N_P1_2.0,17N,2017-06-12,2017-06-12,2017,June,1.94,6.5,437.10640799896436,
17N_P1_2.0,17N,2018-06-06,2018-06-07,2018,June,3.75,9.62,772.4663277337426,
17N_P1_2.0,17N,2019-06-06,2019-06-06,2019,June,1.56,4.81,347.69901076295116,
17N_P1_2.0,17N,2020-06-10,2020-06-07,2020,June,1.44,4.06,315.3517958559575,
17N_P1_2.0,17N,2021-06-07,2021-06-08,2021,June,1.12,4.31,268.6588231628347,
17N_P1_2.0,17N,2022-06-03,2022-06-05,2022,June,1.0,5.0,259.5155800284723,
17N_P1_2.0,17N,2023-06-15,2023-06-07,2023,June,1.25,6.06,317.7351679093139,
17N_P1_3.0,17N,2014-06-12,2014-06-12,2014,June,6.38,14.0,1249.2804130527709,
17N_P1_3.0,17N,2015-06-12,2015-06-12,2015,June,3.81,10.25,793.2376357612274,
17N_P1_3.0,17N,2016-06-12,2016-06-12,2016,June,2.31,10.25,557.2817213374465,
17N_P1_3.0,17N,2017-06-12,2017-06-12,2017,June,1.62,8.94,422.6827552553707,
17N_P1_3.0,17N,2018-06-06,2018-06-07,2018,June,3.56,12.25,789.5987389353345,
17N_P1_3.0,17N,2019-06-06,2019-06-06,2019,June,1.88,8.0,451.9756074433516,
17N_P1_3.0,17N,2020-06-10,2020-06-07,2020,June,1.62,5.62,371.24712716036925,
17N_P1_3.0,17N,2021-06-07,2021-06-08,2021,June,1.12,5.62,289.17474675670036,
17N_P1_3.0,17N,2022-06-03,2022-06-05,2022,June,1.0,5.94,273.2054613421264,
17N_P1_3.0,17N,2023-06-15,2023-06-07,2023,June,1.44,8.0,378.47708816354026,
17N_P1_4.0,17N,2014-06-12,2014-06-12,2014,June,4.75,20.5,1110.887255628131,
17N_P1_4.0,17N,2015-06-12,2015-06-12,2015,June,4.06,13.62,890.9577400924738,
17N_P1_4.0,17N,2016-06-12,2016-06-12,2016,June,4.81,23.44,1164.7936865034083,
17N_P1_4.0,17N,2017-06-12,2017-06-12,2017,June,4.25,15.0,943.7830028612807,
17N_P1_4.0,17N,2018-06-06,2018-06-07,2018,June,5.44,21.5,1236.9823450445706,
17N_P1_4.0,17N,2019-06-06,2019-06-06,2019,June,1.88,14.56,543.7560552443312,
17N_P1_4.0,17N,2020-06-10,2020-06-07,2020,June,2.81,13.25,684.9433811824925,
17N_P1_4.0,17N,2021-06-07,2021-06-08,2021,June,2.06,13.88,566.7799457954721,
17N_P1_4.0,17N,2022-06-03,2022-06-05,2022,June,0.88,10.0,302.3336539528275,
17N_P1_4.0,17N,2023-06-15,2023-06-07,2023,June,1.94,11.81,517.8744694372256,
17N_P2_1.0,17N,2014-06-12,2014-06-12,2014,June,5.06,11.19,998.7115176655809,
17N_P2_1.0,17N,2015-06-12,2015-06-12,2015,June,2.81,9.12,618.9296260715296,
17N_P2_1.0,17N,2016-06-12,2016-06-12,2016,June,3.31,14.88,791.5009331157825,
17N_P2_1.0,17N,2017-06-12,2017-06-12,2017,June,2.31,9.31,542.5791730969718,
17N_P2_1.0,17N,2018-06-06,2018-06-07,2018,June,3.71,10.86,788.9496272616537,
17N_P2_1.0,17N,2019-06-07,2019-06-06,2019,June,1.44,6.69,359.1028336592014,
17N_P2_1.0,17N,2020-06-10,2020-06-07,2020,June,1.75,7.0,414.92676414183745,
17N_P2_1.0,17N,2021-06-07,2021-06-08,2021,June,1.5,7.12,375.6493406086343,
17N_P2_1.0,17N,2022-06-06,2022-06-05,2022,June,1.12,7.75,319.2238197605093,
17N_P2_1.0,17N,2023-06-05,2023-06-07,2023,June,1.94,10.5,499.42095347039117,
17N_P2_2.0,17N,2014-06-12,2014-06-12,2014,June,6.94,15.31,1357.6879916541657,
17N_P2_2.0,17N,2015-06-12,2015-06-12,2015,June,3.5,8.88,720.7546962573352,
17N_P2_2.0,17N,2016-06-12,2016-06-12,2016,June,3.25,18.5,834.2929659120199,
17N_P2_2.0,17N,2017-06-12,2017-06-12,2017,June,2.25,9.19,530.9615114370936,
17N_P2_2.0,17N,2018-06-06,2018-06-07,2018,June,3.94,13.69,873.3320782320467,
17N_P2_2.0,17N,2019-06-07,2019-06-06,2019,June,1.44,6.44,355.2573683025967,
17N_P2_2.0,17N,2020-06-10,2020-06-07,2020,June,1.5,5.94,357.1995149624807,
17N_P2_2.0,17N,2021-06-07,2021-06-08,2021,June,2.25,8.0,511.62529018151315,
17N_P2_2.0,17N,2022-06-06,2022-06-05,2022,June,0.88,9.38,295.1541968053108,
17N_P2_2.0,17N,2023-06-05,2023-06-07,2023,June,2.12,13.75,575.5000567393074,
17N_P2_3.0,17N,2014-06-12,2014-06-12,2014,June,6.57,15.07,1298.2816032985527,
17N_P2_3.0,17N,2015-06-12,2015-06-12,2015,June,2.62,7.5,560.9022494427355,
17N_P2_3.0,17N,2016-06-12,2016-06-12,2016,June,4.5,22.69,1102.7913141507504,
17N_P2_3.0,17N,2017-06-12,2017-06-12,2017,June,2.88,9.12,629.8690970339043,
17N_P2_3.0,17N,2018-06-06,2018-06-07,2018,June,3.62,16.25,862.8540590303263,
17N_P2_3.0,17N,2019-06-07,2019-06-06,2019,June,1.81,6.81,421.54534718406455,
17N_P2_3.0,17N,2020-06-10,2020-06-07,2020,June,1.86,6.14,418.26935177354403,
17N_P2_3.0,17N,2021-06-07,2021-06-08,2021,June,2.06,7.88,479.2556113860334,
17N_P2_3.0,17N,2022-06-06,2022-06-05,2022,June,1.31,8.75,366.33418745668547,
17N_P2_3.0,17N,2023-06-05,2023-06-07,2023,June,1.69,9.19,438.1836584360581,
17N_P2_4.0,17N,2014-06-12,2014-06-12,2014,June,6.79,16.57,1359.6896602182499,
17N_P2_4.0,17N,2015-06-12,2015-06-12,2015,June,3.44,8.12,697.2306257981076,
17N_P2_4.0,17N,2016-06-12,2016-06-12,2016,June,3.62,17.0,874.1587004409477,
17N_P2_4.0,17N,2017-06-12,2017-06-12,2017,June,3.0,10.44,671.1562128254972,
17N_P2_4.0,17N,2018-06-06,2018-06-07,2018,June,3.25,14.75,779.7314060089341,
17N_P2_4.0,17N,2019-06-07,2019-06-06,2019,June,2.94,8.38,626.0914393815196,
17N_P2_4.0,17N,2020-06-10,2020-06-07,2020,June,2.06,6.06,448.23643887377864,
17N_P2_4.0,17N,2021-06-07,2021-06-08,2021,June,1.81,7.43,431.55448466252034,
17N_P2_4.0,17N,2022-06-06,2022-06-05,2022,June,1.31,6.81,339.0480985460974,
17N_P2_4.0,17N,2023-06-05,2023-06-07,2023,June,1.14,8.86,337.37941210313954,
17N_P3_1.0,17N,2014-06-12,2014-06-12,2014,June,14.75,23.75,2659.8536103475944,
17N_P3_1.0,17N,2015-06-12,2015-06-12,2015,June,14.19,25.81,2624.3920245155205,
17N_P3_1.0,17N,2016-06-12,2016-06-12,2016,June,15.12,30.19,2848.7860227752562,
17N_P3_1.0,17N,2017-06-12,2017-06-12,2017,June,10.88,29.25,2206.260864105886,
17N_P3_1.0,17N,2018-06-07,2018-06-07,2018,June,8.56,27.5,1822.9775090961682,
17N_P3_1.0,17N,2019-06-06,2019-06-06,2019,June,4.0,18.94,965.3852112723322,
17N_P3_1.0,17N,2020-06-03,2020-06-07,2020,June,3.12,17.69,800.9667694581193,
17N_P3_1.0,17N,2021-06-10,2021-06-08,2021,June,3.06,20.75,832.302119287097,
17N_P3_1.0,17N,2022-06-06,2022-06-05,2022,June,3.0,18.62,793.3859793446434,
17N_P3_1.0,17N,2023-06-07,2023-06-07,2023,June,6.69,27.38,1528.3272473890775,
17N_P3_2.0,17N,2014-06-12,2014-06-12,2014,June,4.75,16.25,1042.9347721059705,
17N_P3_2.0,17N,2015-06-12,2015-06-12,2015,June,6.44,16.75,1310.59426409278,
17N_P3_2.0,17N,2016-06-12,2016-06-12,2016,June,6.0,18.06,1267.2818907061126,
17N_P3_2.0,17N,2017-06-12,2017-06-12,2017,June,6.62,13.25,1269.484319253243,
17N_P3_2.0,17N,2018-06-07,2018-06-07,2018,June,3.56,15.06,834.846534665782,
17N_P3_2.0,17N,2019-06-06,2019-06-06,2019,June,3.56,14.88,832.04583385833,
17N_P3_2.0,17N,2020-06-03,2020-06-07,2020,June,2.88,14.81,719.5660415357432,
17N_P3_2.0,17N,2021-06-10,2021-06-08,2021,June,2.56,22.62,766.9382684233053,
17N_P3_2.0,17N,2022-06-06,2022-06-05,2022,June,2.88,13.88,705.8946760404216,
17N_P3_2.0,17N,2023-06-07,2023-06-07,2023,June,4.19,19.81,1009.4597690579295,
17N_P3_3.0,17N,2014-06-12,2014-06-12,2014,June,7.5,24.75,1612.9157653794946,
17N_P3_3.0,17N,2015-06-12,2015-06-12,2015,June,15.81,33.5,3015.249593250036,
17N_P3_3.0,17N,2016-06-12,2016-06-12,2016,June,12.81,36.0,2617.845301202769,
17N_P3_3.0,17N,2017-06-12,2017-06-12,2017,June,9.25,30.62,1982.0131311901584,
17N_P3_3.0,17N,2018-06-07,2018-06-07,2018,June,10.88,28.75,2197.1759627203055,
17N_P3_3.0,17N,2019-06-06,2019-06-06,2019,June,4.38,16.62,990.7439568235491,
17N_P3_3.0,17N,2020-06-04,2020-06-07,2020,June,4.62,22.88,1125.3479573602835,
17N_P3_3.0,17N,2021-06-10,2021-06-08,2021,June,2.5,19.19,713.523081165885,
17N_P3_3.0,17N,2022-06-06,2022-06-05,2022,June,3.62,13.75,823.734206814558,
17N_P3_3.0,17N,2023-06-07,2023-06-07,2023,June,5.31,20.56,1201.4036277289706,
17N_P3_4.0,17N,2014-06-12,2014-06-12,2014,June,13.31,32.25,2624.0106740438337,
17N_P3_4.0,17N,2015-06-12,2015-06-12,2015,June,8.94,32.38,1962.8982442101985,
17N_P3_4.0,17N,2016-06-12,2016-06-12,2016,June,13.94,34.38,2757.3197000769214,
17N_P3_4.0,17N,2017-06-12,2017-06-12,2017,June,16.44,30.0,3035.011667623399,
17N_P3_4.0,17N,2018-06-07,2018-06-07,2018,June,14.38,38.62,2900.7896878656957,
17N_P3_4.0,17N,2019-06-06,2019-06-06,2019,June,7.0,23.31,1511.2833164640042,
17N_P3_4.0,17N,2020-06-03,2020-06-07,2020,June,8.69,29.94,1883.9625399304346,
17N_P3_4.0,17N,2021-06-10,2021-06-08,2021,June,5.88,27.38,1397.9220026287428,
17N_P3_4.0,17N,2022-06-06,2022-06-05,2022,June,7.81,24.38,1654.3973616927176,
17N_P3_4.0,17N,2023-06-07,2023-06-07,2023,June,10.19,35.12,2202.3666643982856,
17N_P4_1.0,17N,2014-06-12,2014-06-12,2014,June,10.56,32.62,2217.215252503949,
17N_P4_1.0,17N,2015-06-12,2015-06-12,2015,June,17.62,45.0,3500.647110531691,
17N_P4_1.0,17N,2016-06-12,2016-06-12,2016,June,20.12,43.38,3837.7182472255026,
17N_P4_1.0,17N,2017-06-12,2017-06-12,2017,June,15.31,36.69,3003.510478301498,
17N_P4_1.0,17N,2018-06-11,2018-06-07,2018,June,13.0,35.62,2639.6619605986193,
17N_P4_1.0,17N,2019-06-07,2019-06-06,2019,June,7.81,24.81,1661.7597037778435,
17N_P4_1.0,17N,2020-06-04,2020-06-07,2020,June,8.31,29.69,1820.677329585979,
17N_P4_1.0,17N,2021-06-14,2021-06-08,2021,June,6.19,31.25,1505.4461711096617,
17N_P4_1.0,17N,2022-06-06,2022-06-05,2022,June,7.0,27.5,1579.4827378944615,
17N_P4_1.0,17N,2023-06-07,2023-06-07,2023,June,9.31,33.06,2031.7222343818726,
17N_P4_2.0,17N,2014-06-12,2014-06-12,2014,June,8.38,32.19,1871.939227679166,
17N_P4_2.0,17N,2015-06-12,2015-06-12,2015,June,12.25,32.88,2477.645119671405,
17N_P4_2.0,17N,2016-06-12,2016-06-12,2016,June,12.62,35.12,2573.5302514132877,
17N_P4_2.0,17N,2017-06-12,2017-06-12,2017,June,10.56,34.31,2245.9956561972963,
17N_P4_2.0,17N,2018-06-11,2018-06-07,2018,June,10.94,40.12,2400.7082714646176,
17N_P4_2.0,17N,2019-06-07,2019-06-06,2019,June,7.0,21.69,1483.7196049441902,
17N_P4_2.0,17N,2020-06-04,2020-06-07,2020,June,7.31,25.06,1588.6293244407482,
17N_P4_2.0,17N,2021-06-14,2021-06-08,2021,June,6.31,34.56,1572.525181041853,
17N_P4_2.0,17N,2022-06-06,2022-06-05,2022,June,5.44,22.69,1255.6209070876625,
17N_P4_2.0,17N,2023-06-07,2023-06-07,2023,June,6.31,30.69,1516.9727781618033,
17N_P4_3.0,17N,2014-06-12,2014-06-12,2014,June,6.44,21.25,1389.8297624999168,
17N_P4_3.0,17N,2015-06-12,2015-06-12,2015,June,11.31,29.69,2278.752882491098,
17N_P4_3.0,17N,2016-06-12,2016-06-12,2016,June,9.75,29.56,2040.6917532401726,
17N_P4_3.0,17N,2017-06-12,2017-06-12,2017,June,8.31,24.75,1737.318100067088,
17N_P4_3.0,17N,2018-06-11,2018-06-07,2018,June,8.81,24.38,1806.6568948221636,
17N_P4_3.0,17N,2019-06-07,2019-06-06,2019,June,6.62,20.12,1398.2275533169216,
17N_P4_3.0,17N,2020-06-04,2020-06-07,2020,June,4.56,22.62,1111.6660913934265,
17N_P4_3.0,17N,2021-06-14,2021-06-08,2021,June,3.88,21.0,975.4731912543199,
17N_P4_3.0,17N,2022-06-06,2022-06-05,2022,June,4.25,19.06,1007.9775671045412,
17N_P4_3.0,17N,2023-06-07,2023-06-07,2023,June,4.56,20.19,1075.4340554610837,
17N_P4_4.0,17N,2014-06-12,2014-06-12,2014,June,7.25,22.5,1536.0732518879079,
17N_P4_4.0,17N,2015-06-12,2015-06-12,2015,June,9.0,26.88,1879.7116197501437,
17N_P4_4.0,17N,2016-06-12,2016-06-12,2016,June,7.69,28.69,1707.3441729171957,
17N_P4_4.0,17N,2017-06-12,2017-06-12,2017,June,8.38,25.19,1755.6741015178682,
17N_P4_4.0,17N,2018-06-11,2018-06-07,2018,June,10.0,24.94,1995.4118926123751,
17N_P4_4.0,17N,2019-06-07,2019-06-06,2019,June,5.06,20.75,1164.5657988022274,
17N_P4_4.0,17N,2020-06-04,2020-06-07,2020,June,4.81,21.75,1139.62386530262,
17N_P4_4.0,17N,2021-06-14,2021-06-08,2021,June,4.25,19.81,1019.2726838598435,
17N_P4_4.0,17N,2022-06-06,2022-06-05,2022,June,3.62,19.38,908.9209263029927,
17N_P4_4.0,17N,2023-06-07,2023-06-07,2023,June,5.44,21.25,1233.0196847578866,
17N_P5_1.0,17N,2014-06-12,2014-06-12,2014,June,8.0,28.19,1747.7467022002452,
17N_P5_1.0,17N,2015-06-12,2015-06-12,2015,June,12.93,34.79,2614.200045924938,
17N_P5_1.0,17N,2016-06-12,2016-06-12,2016,June,10.06,28.5,2069.1969989486292,
17N_P5_1.0,17N,2017-06-12,2017-06-12,2017,June,8.71,25.07,1803.808430535254,
17N_P5_1.0,17N,2018-06-07,2018-06-07,2018,June,5.58,28.58,1366.3565094728951,
17N_P5_1.0,17N,2019-06-07,2019-06-06,2019,June,4.75,18.42,1078.346269624531,
17N_P5_1.0,17N,2020-06-10,2020-06-07,2020,June,5.0,17.17,1097.3609605173376,
17N_P5_1.0,17N,2021-06-07,2021-06-08,2021,June,2.64,20.42,754.090867145784,
17N_P5_1.0,17N,2022-06-06,2022-06-05,2022,June,2.58,28.6,840.6300837615682,
17N_P5_1.0,17N,2023-06-06,2023-06-07,2023,June,6.0,23.92,1364.251859914795,
17N_P5_2.0,17N,2014-06-12,2014-06-12,2014,June,8.19,27.69,1769.0153351338747,
17N_P5_2.0,17N,2015-06-12,2015-06-12,2015,June,9.38,22.19,1851.449552437321,
17N_P5_2.0,17N,2016-06-12,2016-06-12,2016,June,6.38,22.19,1396.1980198598087,
17N_P5_2.0,17N,2017-06-12,2017-06-12,2017,June,4.43,18.57,1029.5515966569988,
17N_P5_2.0,17N,2018-06-07,2018-06-07,2018,June,3.67,29.58,1052.85943942868,
17N_P5_2.0,17N,2019-06-07,2019-06-06,2019,June,2.71,13.71,675.197550807262,
17N_P5_2.0,17N,2020-06-10,2020-06-07,2020,June,2.94,12.69,697.6836381947764,
17N_P5_2.0,17N,2021-06-07,2021-06-08,2021,June,2.88,20.62,799.1299538893439,
17N_P5_2.0,17N,2022-06-06,2022-06-05,2022,June,2.44,29.81,827.1923617566109,
17N_P5_2.0,17N,2023-06-06,2023-06-07,2023,June,3.21,42.86,1118.8643133290361,
17N_P5_3.0,17N,2014-06-12,2014-06-12,2014,June,9.94,51.0,2405.6873252881032,
17N_P5_3.0,17N,2015-06-12,2015-06-12,2015,June,10.81,29.75,2204.7458605697802,
17N_P5_3.0,17N,2016-06-12,2016-06-12,2016,June,9.12,32.44,1991.9742527254557,
17N_P5_3.0,17N,2017-06-12,2017-06-12,2017,June,6.67,37.67,1676.0990210314174,
17N_P5_3.0,17N,2018-06-07,2018-06-07,2018,June,5.33,49.75,1596.7968261501724,
17N_P5_3.0,17N,2019-06-07,2019-06-06,2019,June,4.81,18.44,1088.1942112262757,
17N_P5_3.0,17N,2020-06-10,2020-06-07,2020,June,5.17,20.83,1183.398929414311,
17N_P5_3.0,17N,2021-06-07,2021-06-08,2021,June,4.79,38.21,1359.7707009954001,
17N_P5_3.0,17N,2022-06-06,2022-06-05,2022,June,2.62,22.25,773.3320235320017,
17N_P5_3.0,17N,2023-06-06,2023-06-07,2023,June,2.8,47.8,1086.790959858595,
17N_P5_4.0,17N,2014-06-12,2014-06-12,2014,June,3.5,25.38,969.5889779975358,
17N_P5_4.0,17N,2015-06-12,2015-06-12,2015,June,5.43,18.79,1191.5091259300416,
17N_P5_4.0,17N,2016-06-12,2016-06-12,2016,June,5.0,18.56,1120.199958218239,
17N_P5_4.0,17N,2017-06-12,2017-06-12,2017,June,3.71,15.79,870.3980542775455,
17N_P5_4.0,17N,2018-06-07,2018-06-07,2018,June,3.0,29.56,930.6416586191212,
17N_P5_4.0,17N,2019-06-07,2019-06-06,2019,June,2.31,9.75,549.5248486600327,
17N_P5_4.0,17N,2020-06-10,2020-06-07,2020,June,1.62,11.25,454.48012816190726,
17N_P5_4.0,17N,2021-06-07,2021-06-08,2021,June,1.75,16.88,548.4987699237074,
17N_P5_4.0,17N,2022-06-06,2022-06-05,2022,June,0.94,8.94,301.3783682586042,
17N_P5_4.0,17N,2023-06-06,2023-06-07,2023,June,2.64,30.79,876.6694818759725,
17N_P6_1.0,17N,2014-06-12,2014-06-12,2014,June,7.38,40.88,1839.3542990039896,
17N_P6_1.0,17N,2015-06-12,2015-06-12,2015,June,8.69,22.75,1759.0195344167294,
17N_P6_1.0,17N,2016-06-12,2016-06-12,2016,June,5.94,26.75,1398.214620181497,
17N_P6_1.0,17N,2017-06-12,2017-06-12,2017,June,2.75,19.75,764.9799582514969,
17N_P6_1.0,17N,2018-06-07,2018-06-07,2018,June,4.19,34.94,1212.2129426961237,
17N_P6_1.0,17N,2019-06-07,2019-06-06,2019,June,2.75,13.69,681.5555829722003,
17N_P6_1.0,17N,2020-06-10,2020-06-07,2020,June,3.0,10.93,679.2793137782053,
17N_P6_1.0,17N,2021-06-08,2021-06-08,2021,June,3.12,24.25,888.0155828896757,
17N_P6_1.0,17N,2022-06-07,2022-06-05,2022,June,2.62,22.88,781.0421132001131,
17N_P6_1.0,17N,2023-06-06,2023-06-07,2023,June,4.69,34.0,1288.9515486649516,
17N_P6_2.0,17N,2014-06-12,2014-06-12,2014,June,2.88,14.44,714.1641613933616,
17N_P6_2.0,17N,2015-06-12,2015-06-12,2015,June,8.19,20.25,1637.854200942128,
17N_P6_2.0,17N,2016-06-12,2016-06-12,2016,June,7.19,20.94,1499.698027261784,
17N_P6_2.0,17N,2017-06-12,2017-06-12,2017,June,8.75,22.88,1770.4076664545116,
17N_P6_2.0,17N,2018-06-07,2018-06-07,2018,June,4.88,19.88,1122.1555439822355,
17N_P6_2.0,17N,2019-06-12,2019-06-06,2019,June,4.5,17.19,1018.9513343481977,
17N_P6_2.0,17N,2020-06-10,2020-06-07,2020,June,5.19,14.0,1071.391777435565,
17N_P6_2.0,17N,2021-06-08,2021-06-08,2021,June,2.94,15.56,740.4349089154679,
17N_P6_2.0,17N,2022-06-07,2022-06-05,2022,June,2.69,15.38,695.7519276558268,
17N_P6_2.0,17N,2023-06-06,2023-06-07,2023,June,2.94,15.88,745.021693261381,
17N_P6_3.0,17N,2014-06-12,2014-06-12,2014,June,14.56,53.25,3177.1735381259923,
17N_P6_3.0,17N,2015-06-12,2015-06-12,2015,June,11.19,25.44,2181.1653910057416,
17N_P6_3.0,17N,2016-06-12,2016-06-12,2016,June,4.44,25.25,1129.2283863180658,
17N_P6_3.0,17N,2017-06-12,2017-06-12,2017,June,3.94,17.31,931.014138139043,
17N_P6_3.0,17N,2018-06-07,2018-06-07,2018,June,5.5,36.81,1466.0229939061617,
17N_P6_3.0,17N,2019-06-07,2019-06-06,2019,June,1.44,7.56,372.1039884249133,
17N_P6_3.0,17N,2020-06-10,2020-06-07,2020,June,2.94,12.44,693.8043417689139,
17N_P6_3.0,17N,2021-06-08,2021-06-08,2021,June,2.36,12.43,598.054576724176,
17N_P6_3.0,17N,2022-06-07,2022-06-05,2022,June,1.62,18.69,544.7260477909979,
17N_P6_3.0,17N,2023-06-06,2023-06-07,2023,June,4.19,22.81,1053.0026691996723,
17N_P6_4.0,17N,2014-06-12,2014-06-12,2014,June,5.38,22.31,1240.1071011130166,
17N_P6_4.0,17N,2015-06-12,2015-06-12,2015,June,12.12,25.44,2317.4643980982914,
17N_P6_4.0,17N,2016-06-12,2016-06-12,2016,June,9.31,23.69,1869.202548289376,
17N_P6_4.0,17N,2017-06-12,2017-06-12,2017,June,9.5,23.44,1892.8901926493588,
17N_P6_4.0,17N,2018-06-07,2018-06-07,2018,June,9.38,21.25,1833.3952303056717,
17N_P6_4.0,17N,2019-06-07,2019-06-06,2019,June,4.06,14.44,904.637611053677,
17N_P6_4.0,17N,2020-06-10,2020-06-07,2020,June,2.0,7.81,468.45099954066046,
17N_P6_4.0,17N,2021-06-08,2021-06-08,2021,June,4.25,18.69,1002.347084046548,
17N_P6_4.0,17N,2022-06-09,2022-06-05,2022,June,3.44,23.19,930.5468895347339,
17N_P6_4.0,17N,2023-06-06,2023-06-07,2023,June,,,,
17S_P1_1.0,17S,2014-06-12,2014-06-12,2014,June,7.5,19.88,1527.6076609911177,
17S_P1_1.0,17S,2015-06-12,2015-06-12,2015,June,1.88,7.88,450.0896045768568,
17S_P1_1.0,17S,2016-06-12,2016-06-12,2016,June,2.31,14.69,621.1572504162896,
17S_P1_1.0,17S,2017-06-12,2017-06-12,2017,June,3.75,13.56,841.2531138222594,
17S_P1_1.0,17S,2018-06-07,2018-06-07,2018,June,5.69,25.0,1331.3092546747644,
