SamplingDate,Pasture,Plot,Transect,Distance
8/5/2016,20SE,3,4,
8/5/2016,20SE,4,1,
8/5/2016,20SE,4,1,
8/5/2016,25NW,1,4,
8/5/2016,25NW,1,4,
8/5/2016,26E,1,4,
8/5/2016,26E,1,4,
8/5/2016,31E,2,1,
8/5/2016,31E,2,1,
8/5/2016,31E,2,4,
8/5/2016,31E,2,4,
8/5/2016,31E,4,1,
8/5/2016,31E,4,1,
8/5/2016,31E,4,4,
8/5/2016,31E,4,4,
8/5/2016,31W,1,1,
8/5/2016,31W,1,1,
8/5/2016,31W,1,4,
8/5/2016,31W,1,4,
8/5/2016,31W,3,4,
8/5/2016,31W,4,1,
8/5/2016,31W,4,1,
8/5/2016,31W,4,4,
8/5/2016,31W,4,4,
8/8/2016,15E,1,1,
8/8/2016,15E,1,1,
8/8/2016,15E,1,4,
8/8/2016,15E,1,4,
8/8/2016,15E,2,1,
8/8/2016,15E,2,1,
8/8/2016,15E,2,4,
8/8/2016,15E,2,4,
8/8/2016,15E,3,1,
8/8/2016,15E,3,1,
8/8/2016,15E,3,4,
8/8/2016,15E,3,4,
8/8/2016,15E,4,1,
8/8/2016,15E,4,1,
8/8/2016,15E,4,4,
8/8/2016,15E,4,4,
8/8/2016,25NW,2,1,
8/8/2016,25NW,2,1,
8/8/2016,25NW,2,4,
8/8/2016,25NW,2,4,
8/8/2016,25NW,3,1,
8/8/2016,25NW,3,1,
8/8/2016,25NW,3,4,
8/8/2016,25NW,3,4,
8/8/2016,25NW,4,1,
8/8/2016,25NW,4,1,
8/8/2016,25NW,4,4,
8/8/2016,25NW,4,4,
8/8/2016,25SE,1,1,
8/8/2016,25SE,1,1,
8/8/2016,25SE,1,4,
8/8/2016,25SE,1,4,
8/8/2016,25SE,2,1,
8/8/2016,25SE,2,1,
8/8/2016,25SE,2,4,
8/8/2016,25SE,2,4,
8/8/2016,25SE,3,1,
8/8/2016,25SE,3,1,
8/8/2016,25SE,3,4,
8/8/2016,25SE,3,4,
8/8/2016,25SE,4,1,
8/8/2016,25SE,4,1,
8/8/2016,26E,1,1,
8/8/2016,26E,2,1,
8/8/2016,26E,2,4,
8/8/2016,26E,3,1,
8/8/2016,26E,3,4,
8/8/2016,26E,4,1,
8/8/2016,26E,4,4,
8/8/2016,31W,2,1,
8/8/2016,31W,2,1,
8/8/2016,31W,2,4,
8/8/2016,31W,2,4,
8/8/2016,31W,3,1,
8/8/2016,31W,3,1,
8/8/2016,31W,3,4,
8/8/2016,NH,1,1,
8/8/2016,NH,1,1,
8/8/2016,NH,1,4,
8/8/2016,NH,1,4,
8/9/2016,25SE,4,4,
8/9/2016,25SE,4,4,
8/9/2016,26E,1,1,
8/9/2016,26E,2,1,
8/9/2016,26E,2,4,
8/9/2016,26E,3,1,
8/9/2016,26E,3,4,
8/9/2016,26E,4,1,
8/9/2016,26E,4,4,
8/9/2016,NH,2,1,
8/9/2016,NH,2,1,
8/9/2016,NH,2,4,
8/9/2016,NH,2,4,
8/9/2016,NH,3,1,
8/9/2016,NH,3,1,
8/9/2016,NH,3,4,
8/9/2016,NH,3,4,
8/9/2016,NH,4,1,
8/9/2016,NH,4,1,
8/9/2016,NH,4,4,
8/9/2016,NH,4,4,
8/2/2017,19N,1,1,
8/2/2017,19N,1,1,
8/2/2017,19N,1,4,
8/2/2017,19N,1,4,
8/2/2017,19N,2,1,
8/2/2017,19N,2,1,
8/2/2017,20NW,1,1,
8/2/2017,20NW,1,1,
8/2/2017,20NW,1,4,
8/2/2017,20NW,1,4,
8/2/2017,20NW,2,1,
8/2/2017,20NW,2,1,
8/2/2017,20NW,2,4,
8/2/2017,20NW,2,4,
8/2/2017,20NW,3,1,
8/2/2017,20NW,3,1,
8/2/2017,20NW,3,4,
8/2/2017,20NW,3,4,
8/2/2017,20NW,4,1,
8/2/2017,20NW,4,4,
8/2/2017,20NW,4,4,
8/2/2017,20NW,6,1,
8/2/2017,20NW,6,1,
8/2/2017,20NW,6,4,
8/2/2017,20NW,6,4,
8/2/2017,20SE,1,1,
8/2/2017,20SE,1,4,
8/2/2017,20SE,2,1,
8/2/2017,20SE,2,4,
8/2/2017,20SE,3,1,
8/2/2017,20SE,3,4,
8/2/2017,20SE,4,1,
8/2/2017,20SE,4,1,
8/2/2017,20SE,4,4,
8/2/2017,20SE,4,4,
8/2/2017,20SE,5,1,
8/2/2017,20SE,5,1,
8/2/2017,20SE,5,4,
8/2/2017,20SE,5,4,
8/2/2017,20SE,6,1,
8/2/2017,20SE,6,1,
8/2/2017,20SE,6,4,
8/2/2017,20SE,6,4,
8/3/2017,17N,1,1,
8/3/2017,17N,1,1,
8/3/2017,17N,1,4,
8/3/2017,17N,1,4,
8/3/2017,17N,2,1,
8/3/2017,17N,2,1,
8/3/2017,17N,2,4,
8/3/2017,17N,2,4,
8/3/2017,18S,3,1,
8/3/2017,18S,3,4,
8/3/2017,18S,4,1,
8/3/2017,18S,4,4,
8/3/2017,18S,5,1,
8/3/2017,18S,5,4,
8/3/2017,18S,6,1,
8/3/2017,18S,6,4,
8/3/2017,19N,2,4,
8/3/2017,19N,2,4,
8/3/2017,19N,3,1,
8/3/2017,19N,3,1,
8/3/2017,19N,3,4,
8/3/2017,19N,3,4,
8/3/2017,19N,4,1,
8/3/2017,19N,4,1,
8/3/2017,19N,4,4,
8/3/2017,19N,4,4,
8/3/2017,19N,5,1,
8/3/2017,19N,5,1,
8/3/2017,19N,5,4,
8/3/2017,19N,5,4,
8/3/2017,20NW,5,1,
8/3/2017,20NW,5,4,
8/4/2017,17N,3,1,
8/4/2017,17N,3,1,
8/4/2017,17N,3,4,
8/4/2017,17N,3,4,
8/4/2017,17N,4,1,
8/4/2017,17S,1,4,
8/4/2017,17S,4,4,
8/4/2017,17S,4,4,
8/4/2017,17S,5,1,
8/4/2017,17S,5,1,
8/4/2017,17S,5,4,
8/4/2017,17S,5,4,
8/4/2017,17S,6,1,
8/4/2017,17S,6,1,
8/4/2017,17S,6,1,
8/4/2017,17S,6,4,
8/4/2017,18S,1,1,
8/4/2017,18S,1,4,
8/4/2017,18S,2,1,
8/4/2017,18S,2,4,
8/4/2017,19N,6,1,
8/4/2017,19N,6,1,
8/4/2017,19N,6,4,
8/4/2017,19N,6,4,
8/4/2017,21N,1,1,
8/7/2017,17N,4,1,
8/7/2017,17N,5,1,
8/7/2017,17N,5,1,
8/7/2017,17N,5,4,
8/7/2017,17N,5,4,
8/7/2017,17N,6,1,
8/7/2017,17N,6,1,
8/7/2017,17N,6,4,
8/7/2017,17S,2,1,
8/7/2017,17S,2,1,
8/7/2017,17S,2,4,
8/7/2017,17S,2,4,
8/7/2017,24W,3,4,
8/7/2017,25SE,1,1,
8/7/2017,25SE,1,1,
8/7/2017,25SE,1,4,
8/7/2017,25SE,1,4,
8/7/2017,25SE,2,1,
8/7/2017,25SE,2,1,
8/7/2017,25SE,2,4,
8/7/2017,25SE,2,4,
8/7/2017,31E,2,4,
8/7/2017,5E,1,1,
8/7/2017,5E,1,1,
8/7/2017,5E,1,4,
8/7/2017,5E,2,1,
8/7/2017,5E,2,1,
8/7/2017,5E,2,4,
8/7/2017,5E,2,4,
8/7/2017,5E,4,1,
8/7/2017,5E,4,1,
8/7/2017,5E,4,4,
8/7/2017,7NW,1,1,
8/7/2017,7NW,1,1,
8/7/2017,7NW,1,4,
8/7/2017,7NW,1,4,
8/7/2017,7NW,2,1,
8/7/2017,7NW,2,1,
8/7/2017,7NW,2,4,
8/7/2017,7NW,2,4,
8/7/2017,7NW,3,1,
8/7/2017,7NW,3,1,
8/7/2017,7NW,3,4,
8/7/2017,7NW,3,4,
8/7/2017,7NW,4,1,
8/7/2017,7NW,4,1,
8/7/2017,7NW,4,4,
8/7/2017,7NW,4,4,
8/7/2017,7NW,5,1,
8/7/2017,7NW,5,1,
8/7/2017,7NW,5,4,
8/7/2017,7NW,5,5,
8/7/2017,7NW,6,1,
8/7/2017,7NW,6,1,
8/7/2017,7NW,6,4,
8/7/2017,7NW,6,4,
8/7/2017,7SE,1,1,
8/7/2017,7SE,1,4,
8/7/2017,NH,1,1,
8/7/2017,NH,1,1,
8/7/2017,NH,1,4,
8/7/2017,NH,1,4,
8/7/2017,NH,2,1,
8/7/2017,NH,2,1,
8/7/2017,NH,2,4,
8/7/2017,NH,2,4,
8/7/2017,NH,3,4,
8/7/2017,NH,3,4,
8/8/2017,15E,1,1,
8/8/2017,15E,1,4,
8/8/2017,15E,2,1,
8/8/2017,17N,3,4,
8/8/2017,17N,4,1,
8/8/2017,17N,4,1,
8/8/2017,17N,4,4,
8/8/2017,17S,3,1,
8/8/2017,17S,3,1,
8/8/2017,17S,3,4,
8/8/2017,17S,3,4,
8/8/2017,17S,4,1,
8/8/2017,17S,4,1,
8/8/2017,24W,1,1,
8/8/2017,24W,1,1,
8/8/2017,24W,1,4,
8/8/2017,24W,1,4,
8/8/2017,24W,2,1,
8/8/2017,24W,2,1,
8/8/2017,24W,2,4,
8/8/2017,24W,2,4,
8/8/2017,24W,3,1,
8/8/2017,25NW,1,1,
8/8/2017,25NW,1,1,
8/8/2017,25NW,1,4,
8/8/2017,25NW,1,4,
8/8/2017,25NW,3,1,
8/8/2017,25NW,3,1,
8/8/2017,25NW,3,4,
8/8/2017,25NW,3,4,
8/8/2017,25SE,3,1,
8/8/2017,25SE,3,1,
8/8/2017,25SE,3,4,
8/8/2017,25SE,3,4,
8/8/2017,25SE,4,1,
8/8/2017,25SE,4,1,
8/8/2017,25SE,4,4,
8/8/2017,25SE,4,4,
8/8/2017,26E,1,1,
8/8/2017,26E,1,1,
8/8/2017,26E,1,4,
8/8/2017,26E,1,4,
8/8/2017,26E,2,1,
8/8/2017,26E,2,1,
8/8/2017,26E,2,4,
8/8/2017,26E,2,4,
8/8/2017,26E,3,1,
8/8/2017,26E,3,1,
8/8/2017,26E,4,1,
8/8/2017,5E,3,1,
8/8/2017,5E,3,1,
8/8/2017,5E,3,4,
8/8/2017,5E,3,4,
8/8/2017,5E,4,4,
8/8/2017,7SE,1,1,
8/8/2017,7SE,1,4,
8/8/2017,7SE,2,1,
8/8/2017,7SE,2,1,
8/8/2017,7SE,2,4,
8/8/2017,7SE,2,4,
8/8/2017,7SE,3,1,
8/8/2017,7SE,3,1,
8/8/2017,7SE,3,4,
8/8/2017,7SE,3,4,
8/8/2017,7SE,4,1,
8/8/2017,7SE,4,1,
8/8/2017,7SE,4,4,
8/8/2017,7SE,4,4,
8/8/2017,7SE,5,1,
8/8/2017,7SE,5,1,
8/8/2017,7SE,5,4,
8/8/2017,7SE,5,4,
8/8/2017,7SE,6,1,
8/8/2017,7SE,6,1,
8/8/2017,7SE,6,4,
8/8/2017,7SE,6,4,
8/8/2017,8E,4,4,
8/8/2017,NH,3,1,
8/8/2017,NH,3,1,
8/8/2017,NH,4,1,
8/8/2017,NH,4,1,
8/8/2017,NH,4,4,
8/8/2017,NH,4,4,
8/9/2017,15E,2,4,
8/9/2017,15E,3,4,
8/9/2017,15E,4,1,
8/9/2017,15E,4,1,
8/9/2017,15E,4,4,
8/9/2017,15E,4,4,
8/9/2017,17N,1,1,
8/9/2017,21N,1,1,
8/9/2017,21N,1,1,
8/9/2017,21N,1,4,
8/9/2017,21N,1,4,
8/9/2017,21N,2,1,
8/9/2017,21N,2,1,
8/9/2017,21N,2,4,
8/9/2017,21N,2,4,
8/9/2017,21N,3,1,
8/9/2017,21N,3,1,
8/9/2017,21N,3,4,
8/9/2017,21N,3,4,
8/9/2017,21N,4,1,
8/9/2017,21N,4,1,
8/9/2017,21N,4,4,
8/9/2017,21N,4,4,
8/9/2017,24W,3,1,
8/9/2017,24W,3,4,
8/9/2017,24W,4,4,
8/9/2017,24W,4,4,
8/9/2017,25NW,2,1,
8/9/2017,25NW,2,1,
8/9/2017,25NW,2,4,
8/9/2017,25NW,2,4,
8/9/2017,25NW,4,1,
8/9/2017,25NW,4,1,
8/9/2017,25NW,4,4,
8/9/2017,25NW,4,4,
8/9/2017,26E,3,4,
8/9/2017,26E,3,4,
8/9/2017,26E,4,1,
8/9/2017,26E,4,4,
8/9/2017,26E,4,4,
8/9/2017,26W,1,1,
8/9/2017,26W,1,1,
8/9/2017,26W,1,4,
8/9/2017,26W,1,4,
8/9/2017,26W,2,1,
8/9/2017,26W,2,1,
8/9/2017,26W,2,4,
8/9/2017,26W,2,4,
8/9/2017,26W,3,1,
8/9/2017,26W,3,1,
8/9/2017,26W,3,4,
8/9/2017,26W,3,4,
8/9/2017,26W,4,1,
8/9/2017,26W,4,1,
8/9/2017,26W,4,4,
8/9/2017,26W,4,4,
8/9/2017,31E,3,4,
8/9/2017,8E,1,1,
8/9/2017,8E,1,4,
8/9/2017,8E,1,4,
8/9/2017,8E,2,1,
8/9/2017,8E,2,1,
8/9/2017,8E,2,4,
8/9/2017,8E,2,4,
8/9/2017,8E,3,1,
8/9/2017,8E,3,1,
8/9/2017,8E,3,4,
8/19/2017,15E,2,1,
8/19/2017,31E,3,4,
8/2/2018,8E,1,1,n
8/2/2018,8E,1,1,s
8/2/2018,8E,1,4,n
8/2/2018,8E,1,4,s
8/2/2018,8E,2,1,n
8/2/2018,8E,2,1,s
8/2/2018,8E,2,4,n
8/2/2018,8E,2,4,s
8/2/2018,8E,3,1,n
8/2/2018,8E,3,1,s
8/2/2018,8E,3,4,n
8/2/2018,8E,3,4,s
8/2/2018,8E,4,1,n
8/2/2018,8E,4,1,s
8/2/2018,8E,4,4,n
8/2/2018,8E,4,4,s
8/3/2018,19N,1,1,n
8/3/2018,19N,1,1,s
8/3/2018,19N,1,4,s
8/3/2018,19N,2,4,n
8/3/2018,19N,2,4,s
8/4/2018,5E,1,1,n
8/4/2018,5E,1,1,s
8/4/2018,5E,1,4,n
8/4/2018,5E,1,4,s
8/4/2018,5E,2,1,n
8/4/2018,5E,2,1,s
8/4/2018,5E,2,4,n
8/4/2018,5E,2,4,s
8/4/2018,5E,3,1,n
8/4/2018,5E,3,1,s
8/4/2018,5E,3,4,n
8/4/2018,5E,3,4,s
8/4/2018,5E,4,1,n
8/4/2018,5E,4,1,s
8/4/2018,5E,4,4,n
8/4/2018,5E,4,4,s
8/6/2018,17S,1,1,n
8/6/2018,17S,1,1,s
8/6/2018,17S,1,4,n
8/6/2018,17S,1,4,s
8/6/2018,17S,2,1,n
8/6/2018,17S,2,1,s
8/6/2018,17S,2,4,n
8/6/2018,17S,2,4,s
8/6/2018,17S,3,1,n
8/6/2018,17S,3,1,s
8/6/2018,17S,3,4,n
8/6/2018,17S,3,4,s
8/6/2018,17S,4,1,n
8/6/2018,17S,4,1,s
8/6/2018,17S,4,4,n
8/6/2018,17S,4,4,s
8/6/2018,17S,5,1,n
8/6/2018,17S,5,1,s
8/6/2018,17S,5,4,n
8/6/2018,17S,5,4,s
8/6/2018,17S,6,1,n
8/6/2018,17S,6,1,s
8/6/2018,17S,6,4,n
8/6/2018,17S,6,4,s
8/6/2018,18S,1,1,n
8/6/2018,18S,1,1,s
8/6/2018,18S,1,4,n
8/6/2018,18S,1,4,s
8/6/2018,18S,2,1,n
8/6/2018,18S,2,1,s
8/6/2018,18S,2,4,n
8/6/2018,18S,2,4,s
8/6/2018,18S,3,1,n
8/6/2018,18S,3,1,s
8/6/2018,18S,3,4,n
8/6/2018,18S,3,4,s
8/6/2018,18S,4,1,n
8/6/2018,18S,4,1,s
8/6/2018,18S,4,4,n
8/6/2018,18S,4,4,s
8/6/2018,18S,5,1,n
8/6/2018,18S,5,1,s
8/6/2018,18S,5,4,n
8/6/2018,18S,5,4,s
8/6/2018,18S,6,1,n
8/6/2018,18S,6,1,s
8/6/2018,18S,6,4,n
8/6/2018,18S,6,4,s
8/6/2018,19N,1,4,n
8/6/2018,19N,2,1,n
8/6/2018,19N,2,1,s
8/6/2018,19N,3,1,n
8/6/2018,19N,3,1,s
8/6/2018,19N,3,4,n
8/6/2018,19N,3,4,s
8/6/2018,19N,4,1,n
8/6/2018,19N,4,1,s
8/6/2018,19N,4,4,n
8/6/2018,19N,4,4,s
8/6/2018,19N,5,1,n
8/6/2018,19N,5,1,s
8/6/2018,19N,5,4,n
8/6/2018,19N,5,4,s
8/6/2018,19N,6,1,n
8/6/2018,19N,6,1,s
8/6/2018,19N,6,4,n
8/6/2018,19N,6,4,s
8/7/2018,17N,1,1,n
8/7/2018,17N,1,1,s
8/7/2018,17N,1,4,n
8/7/2018,17N,1,4,s
8/7/2018,17N,2,1,n
8/7/2018,17N,2,1,s
8/7/2018,17N,2,4,n
8/7/2018,17N,2,4,s
8/7/2018,17N,3,1,n
8/7/2018,17N,3,1,s
8/7/2018,17N,3,4,n
8/7/2018,17N,3,4,s
8/7/2018,17N,4,1,n
8/7/2018,17N,4,1,s
8/7/2018,17N,4,4,n
8/7/2018,17N,4,4,s
8/7/2018,17N,5,1,n
8/7/2018,17N,5,1,s
8/7/2018,17N,5,4,n
8/7/2018,17N,5,4,s
8/7/2018,17N,6,1,n
8/7/2018,17N,6,1,s
8/7/2018,17N,6,4,n
8/7/2018,17N,6,4,s
8/7/2018,20NW,1,1,n
8/7/2018,20NW,1,1,s
8/7/2018,20NW,1,4,n
8/7/2018,20NW,1,4,s
8/7/2018,20NW,2,1,n
8/7/2018,20NW,2,1,s
8/7/2018,20NW,2,4,n
8/7/2018,20NW,2,4,s
8/7/2018,20NW,3,1,n
8/7/2018,20NW,3,1,s
8/7/2018,20NW,3,4,n
8/7/2018,20NW,3,4,s
8/7/2018,20NW,4,1,n
8/7/2018,20NW,4,1,s
8/7/2018,20NW,4,4,n
8/7/2018,20NW,4,4,s
8/7/2018,20NW,5,1,n
8/7/2018,20NW,5,1,s
8/7/2018,20NW,5,4,n
8/7/2018,20NW,5,4,s
8/7/2018,20NW,6,1,n
8/7/2018,20NW,6,1,s
8/7/2018,20NW,6,4,n
8/7/2018,20NW,6,4,n
8/7/2018,20SE,1,1,n
8/7/2018,20SE,1,1,s
8/7/2018,20SE,1,4,n
8/7/2018,20SE,1,4,s
8/7/2018,20SE,2,1,n
8/7/2018,20SE,2,1,s
8/7/2018,20SE,2,4,n
8/7/2018,20SE,2,4,s
8/7/2018,20SE,3,1,n
8/7/2018,20SE,3,1,s
8/7/2018,20SE,3,4,n
8/7/2018,20SE,3,4,s
8/7/2018,20SE,4,1,n
8/7/2018,20SE,4,1,s
8/7/2018,20SE,4,4,n
8/7/2018,20SE,4,4,s
8/7/2018,20SE,5,1,n
8/7/2018,20SE,5,1,s
8/7/2018,20SE,5,4,n
8/7/2018,20SE,5,4,s
8/7/2018,20SE,6,1,n
8/7/2018,20SE,6,1,s
8/7/2018,20SE,6,4,n
8/7/2018,20SE,6,4,s
8/7/2018,25NW,1,1,n
8/7/2018,25NW,1,1,s
8/7/2018,25NW,1,4,n
8/7/2018,25NW,1,4,s
8/7/2018,25NW,2,1,n
8/7/2018,25NW,2,1,s
8/7/2018,25NW,2,4,n
8/7/2018,25NW,2,4,s
8/7/2018,25NW,3,1,s
8/7/2018,25NW,3,4,n
8/7/2018,25NW,3,4,s
8/7/2018,31E,1,1,n
8/7/2018,31E,1,1,s
8/7/2018,31E,1,4,n
8/7/2018,31E,1,4,s
8/7/2018,31E,2,1,n
8/7/2018,31E,2,1,s
8/7/2018,31E,2,4,n
8/7/2018,31E,2,4,s
8/7/2018,31E,3,1,n
8/7/2018,31E,3,1,s
8/7/2018,31E,3,4,n
8/7/2018,31E,3,4,s
8/7/2018,31E,4,1,n
8/7/2018,31E,4,1,s
8/7/2018,31E,4,4,n
8/7/2018,31E,4,4,s
8/8/2018,25NW,4,1,s
8/8/2018,25NW,4,1,
8/8/2018,25NW,4,4,n
8/8/2018,25NW,4,4,s
8/8/2018,25SE,2,1,n
8/8/2018,25SE,2,1,s
8/8/2018,25SE,2,4,s
8/8/2018,25SE,3,1,n
8/8/2018,25SE,3,4,n
8/8/2018,25SE,3,4,s
8/8/2018,25SE,4,1,s
8/8/2018,25SE,4,4,s
8/8/2018,26E,1,1,n
8/8/2018,26E,1,1,s
8/8/2018,26E,1,4,n
8/8/2018,26E,1,4,s
8/8/2018,26E,2,1,n
8/8/2018,26E,2,1,n
8/8/2018,26E,2,1,s
8/8/2018,26E,2,4,s
8/8/2018,26E,3,1,n
8/8/2018,26E,3,4,n
8/8/2018,26E,3,4,s
8/8/2018,26E,4,1,n
8/8/2018,26E,4,1,s
8/8/2018,26E,4,4,n
8/8/2018,26E,4,4,s
8/8/2018,31W,1,1,n
8/8/2018,31W,1,1,s
8/8/2018,31W,1,4,n
8/8/2018,31W,1,4,s
8/8/2018,31W,2,1,n
8/8/2018,31W,2,1,s
8/8/2018,31W,2,4,n
8/8/2018,31W,2,4,s
8/8/2018,31W,3,1,n
8/8/2018,31W,3,1,s
8/8/2018,31W,3,4,n
8/8/2018,31W,3,4,s
8/8/2018,31W,4,1,n
8/8/2018,31W,4,1,s
8/8/2018,31W,4,4,n
8/8/2018,31W,4,4,s
8/8/2018,7SE,1,1,n
8/8/2018,7SE,1,4,n
8/8/2018,7SE,1,4,s
8/9/2018,24W,1,1,n
8/9/2018,24W,1,1,s
8/9/2018,24W,1,4,n
8/9/2018,24W,1,4,s
8/9/2018,24W,2,1,n
8/9/2018,24W,2,1,s
8/9/2018,24W,2,4,n
8/9/2018,24W,2,4,s
8/9/2018,24W,3,1,n
8/9/2018,24W,3,1,s
8/9/2018,24W,3,4,n
8/9/2018,24W,3,4,s
8/9/2018,24W,4,1,n
8/9/2018,24W,4,1,s
8/9/2018,24W,4,4,n
8/9/2018,24W,4,4,s
8/9/2018,25SE,1,1,n
8/9/2018,25SE,1,1,s
8/9/2018,25SE,1,4,n
8/9/2018,25SE,1,4,s
8/9/2018,25SE,2,4,n
8/9/2018,25SE,3,1,s
8/9/2018,25SE,4,1,n
8/9/2018,25SE,4,4,n
8/9/2018,26W,1,1,n
8/9/2018,26W,1,1,s
8/9/2018,26W,1,4,n
8/9/2018,26W,1,4,s
8/9/2018,26W,2,1,n
8/9/2018,26W,2,1,s
8/9/2018,26W,2,4,n
8/9/2018,26W,2,4,s
8/9/2018,26W,3,1,n
8/9/2018,26W,3,1,s
8/9/2018,26W,3,4,n
8/9/2018,26W,3,4,s
8/9/2018,26W,4,1,n
8/9/2018,26W,4,1,n
8/9/2018,26W,4,1,s
8/9/2018,26W,4,4,s
8/9/2018,7NW,1,1,n
8/9/2018,7NW,1,1,s
8/9/2018,7NW,1,4,n
8/9/2018,7NW,1,4,s
8/9/2018,7NW,2,1,n
8/9/2018,7NW,2,1,s
8/9/2018,7NW,2,4,n
8/9/2018,7NW,2,4,s
8/9/2018,7NW,3,1,n
8/9/2018,7NW,3,1,s
8/9/2018,7NW,3,4,n
8/9/2018,7NW,3,4,s
8/9/2018,7NW,4,1,n
8/9/2018,7NW,4,1,s
8/9/2018,7NW,4,4,n
8/9/2018,7NW,4,4,s
8/9/2018,7NW,5,1,n
8/9/2018,7NW,5,1,s
8/9/2018,7NW,5,4,n
8/9/2018,7NW,5,4,s
8/9/2018,7NW,6,1,n
8/9/2018,7NW,6,1,s
8/9/2018,7NW,6,4,n
8/9/2018,7NW,6,4,s
8/9/2018,7SE,1,1,s
8/9/2018,7SE,2,1,n
8/9/2018,7SE,2,1,s
8/9/2018,7SE,2,4,n
8/9/2018,7SE,2,4,s
8/9/2018,7SE,3,1,n
8/9/2018,7SE,3,1,s
8/9/2018,7SE,3,4,n
8/9/2018,7SE,3,4,s
8/9/2018,7SE,4,1,n
8/9/2018,7SE,4,1,s
8/9/2018,7SE,4,4,n
8/9/2018,7SE,4,4,s
8/9/2018,7SE,5,1,n
8/9/2018,7SE,5,1,s
8/9/2018,7SE,5,4,s
8/9/2018,7SE,6,1,n
8/9/2018,7SE,6,1,s
8/9/2018,7SE,6,4,n
8/9/2018,7SE,6,4,s
8/10/2018,15E,1,1,n
8/10/2018,15E,1,1,s
8/10/2018,15E,1,4,n
8/10/2018,15E,1,4,s
8/10/2018,15E,2,1,n
8/10/2018,15E,2,1,s
8/10/2018,15E,2,4,n
8/10/2018,15E,2,4,s
8/10/2018,15E,3,1,s
8/10/2018,15E,4,1,s
8/10/2018,15E,4,4,n
8/10/2018,7SE,5,4,n
8/10/2018,NH,1,1,n
8/10/2018,NH,1,1,s
8/10/2018,NH,1,4,n
8/10/2018,NH,1,4,s
8/10/2018,NH,2,1,n
8/10/2018,NH,2,1,s
8/10/2018,NH,2,4,n
8/10/2018,NH,2,4,s
8/10/2018,NH,3,1,n
8/10/2018,NH,3,1,s
8/10/2018,NH,3,4,n
8/10/2018,NH,3,4,s
8/10/2018,NH,4,1,n
8/10/2018,NH,4,1,s
8/10/2018,NH,4,4,n
8/10/2018,NH,4,4,s
8/13/2018,15E,3,1,n
8/13/2018,15E,3,4,n
8/13/2018,15E,3,4,s
8/13/2018,15E,4,1,n
8/13/2018,15E,4,4,s
8/13/2018,21N,1,1,n
8/13/2018,21N,1,1,s
8/13/2018,21N,1,4,n
8/13/2018,21N,1,4,s
8/13/2018,21N,2,1,s
8/13/2018,21N,2,1,s
8/13/2018,21N,2,4,n
8/13/2018,21N,2,4,s
8/13/2018,21N,3,1,n
8/13/2018,21N,3,1,s
8/13/2018,21N,3,4,n
8/13/2018,21N,3,4,s
8/13/2018,21N,4,1,n
8/13/2018,21N,4,1,s
8/13/2018,21N,4,4,n
8/13/2018,21N,4,4,s
8/13/2018,25NW,3,1,n
8/1/2019,19N,1,1,n
8/1/2019,19N,1,1,n
8/1/2019,19N,1,1,n
8/1/2019,19N,1,1,n
8/1/2019,19N,1,1,n
8/1/2019,19N,1,1,n
8/1/2019,19N,1,1,s
8/1/2019,19N,1,1,s
8/1/2019,19N,1,1,s
8/1/2019,19N,1,1,s
8/1/2019,19N,1,1,s
8/1/2019,19N,1,1,s
8/1/2019,19N,1,1,s
8/1/2019,19N,2,4,n
8/1/2019,19N,2,4,n
8/1/2019,19N,2,4,n
8/1/2019,19N,2,4,n
8/1/2019,19N,2,4,n
8/1/2019,19N,2,4,n
8/1/2019,19N,2,4,n
8/1/2019,19N,2,4,s
8/1/2019,19N,2,4,s
8/1/2019,19N,2,4,s
8/1/2019,19N,2,4,s
8/1/2019,19N,2,4,s
8/1/2019,19N,3,1,s
8/1/2019,19N,3,1,s
8/1/2019,19N,3,1,s
8/1/2019,19N,3,1,s
8/1/2019,19N,3,1,s
8/1/2019,19N,3,1,s
8/1/2019,19N,3,1,s
8/1/2019,19N,3,1,s
8/1/2019,19N,3,1,s
8/1/2019,19N,3,4,n
8/1/2019,19N,3,4,n
8/1/2019,19N,3,4,n
8/1/2019,19N,3,4,n
8/1/2019,19N,3,4,s
8/1/2019,19N,3,4,s
8/1/2019,19N,3,4,s
8/1/2019,19N,3,4,s
8/1/2019,19N,4,1,n
8/1/2019,19N,4,1,n
8/1/2019,19N,4,1,n
8/1/2019,19N,4,1,n
8/1/2019,19N,4,1,n
8/1/2019,19N,4,1,n
8/1/2019,19N,4,1,n
8/1/2019,19N,4,1,s
8/1/2019,19N,4,1,s
8/1/2019,19N,4,1,s
8/1/2019,19N,4,1,s
8/1/2019,19N,4,1,s
8/1/2019,25NW,1,1,n
8/1/2019,25NW,1,1,n
8/1/2019,25NW,1,1,n
8/1/2019,25NW,1,1,n
8/1/2019,25NW,1,1,n
8/1/2019,25NW,1,1,s
8/1/2019,25NW,1,1,s
8/1/2019,25NW,1,1,s
8/1/2019,25NW,1,1,s
8/1/2019,25NW,1,1,s
8/1/2019,25NW,1,4,n
8/1/2019,25NW,1,4,n
8/1/2019,25NW,1,4,n
8/1/2019,25NW,1,4,n
8/1/2019,25NW,1,4,n
8/1/2019,25NW,1,4,s
8/1/2019,25NW,1,4,s
8/1/2019,25NW,1,4,s
8/1/2019,25NW,1,4,s
