Concatenate,Year,Pasture Name,PastureID,Treatment,Herd,Week,Date,Rotation,Crude Protein (%),DOM(%),DOM/CP,Fecal Nitrogen (%),Fecal Phosphorus (%),Tag #'s,Notes,Ecological Site,Julian Day,Precip(mm),HerdTreat,WOY,DOY,Phase,NDVI,NDVI_d30,iNDVI,t_peak_IRG,iNDVI_dry,SOS_doy,t_SOS
2015_7NW_TGM_TRM_12,2015,,7NW,TRM,TRM,12,2015-08-05 00:00:00+00:00,3,9.06,63.72,7.0,1.17,0.12,,,Mixed,217.0,0.0,,31,216,2-middle,0.35163363714285717,-0.08380044571428573,20.671938649912086,84.0,3.575567229446754,63.0,153.0
2015_10S_AGM_CARM_13,2015,Nighthawk,10S,CARM,CARM,13,2015-08-12 00:00:00+00:00,3,7.0,60.03,8.6,0.85,0.01,,,Loamy,224.0,5.08,,32,223,3-late,0.32771612,-0.1193719757142857,22.613376063956043,86.0,6.050780454166991,63.0,160.0
2015_15E_TGM_Paired TRM_13,2015,,15E,TRM,Paired TRM,13,2015-08-12 00:00:00+00:00,3,8.73,61.28,7.0,1.05,0.05,,,Loamy,224.0,5.08,,32,223,3-late,0.35167331571428573,-0.08755407999999999,21.942450200879126,86.0,4.271410787069024,75.0,148.0
2015_19N_TGM_TRM_13,2015,,19N,TRM,TRM,13,2015-08-12 00:00:00+00:00,3,9.23,61.95,6.7,1.26,0.01,,,Sandy,224.0,5.08,,32,223,3-late,0.3347583157142857,-0.10082698571428571,22.423268457230773,89.0,5.240153386001576,68.0,155.0
2015_7NW_TGM_TRM_13,2015,,7NW,TRM,TRM,13,2015-08-12 00:00:00+00:00,3,8.02,63.36,7.9,0.97,0.02,,,Mixed,224.0,5.08,,32,223,3-late,0.3366362942857143,-0.08123999285714285,21.824941619406598,91.0,4.292902597723439,63.0,160.0
2015_15E_TGM_Paired TRM_14,2015,,15E,TRM,Paired TRM,14,2015-08-19 00:00:00+00:00,3,9.18,61.68,6.7,1.36,0.08,,,Loamy,232.0,6.35,,33,230,3-late,0.33337800857142863,-0.08432287142857144,23.008260139120882,93.0,5.15337609472982,75.0,155.0
2015_19N_TGM_TRM_14,2015,,19N,TRM,TRM,14,2015-08-19 00:00:00+00:00,3,6.82,61.36,9.0,0.9,0.02,,,Sandy,232.0,6.35,,33,230,3-late,0.3181709271428571,-0.09044123142857144,23.372061453406598,96.0,6.053539533888937,68.0,162.0
2015_7NW_TGM_TRM_14,2015,,7NW,TRM,TRM,14,2015-08-19 00:00:00+00:00,3,7.3,64.65,8.9,0.88,0.07,,,Mixed,232.0,6.35,,33,230,3-late,0.32143103,-0.07443374142857143,22.872733886043964,98.0,5.048969754998409,63.0,167.0
2015_10S_AGM_CARM_14,2015,Nighthawk,10S,CARM,CARM,14,2015-08-20 00:00:00+00:00,3,6.98,59.57,8.5,0.67,0.03,,,Loamy,232.0,6.35,,33,231,3-late,0.30454210571428575,-0.10777024857142857,23.563014929780223,94.0,7.1661193562818815,63.0,168.0
2015_21N_AGM_CARM_15,2015,Highway,21N,CARM,CARM,15,2015-08-27 00:00:00+00:00,4,9.26,61.61,6.7,1.12,0.05,,,Loamy,239.0,0.0,,34,238,3-late,0.33068271428571433,-0.1052558442857143,27.054447584395604,97.0,7.047286410062074,71.0,167.0
2015_24W_TGM_Paired TRM_15,2015,,24W,TRM,Paired TRM,15,2015-08-27 00:00:00+00:00,4,10.51,63.22,6.0,1.24,0.0,,,Loamy,239.0,0.0,,34,238,3-late,0.30027217857142857,-0.08458610714285715,23.390502050395607,99.0,6.125979714339463,70.0,168.0
2015_15E_TGM_TRM_15,2015,,15E,TRM,TRM,15,2015-08-27 00:00:00+00:00,4,9.99,61.55,6.2,1.33,0.13,,,Loamy,239.0,0.0,,34,238,3-late,0.3126757242857143,-0.08045780428571428,24.070142819560438,101.0,6.202914973002364,75.0,163.0
2015_19N_TGM_TRM_15,2015,,19N,TRM,TRM,15,2015-08-27 00:00:00+00:00,4,8.54,60.1,7.0,1.35,0.27,,,Sandy,239.0,0.0,,34,238,3-late,0.30105993142857146,-0.07818031428571427,24.322175348219783,104.0,6.93026080824007,68.0,170.0
2015_7NW_TGM_TRM_15,2015,,7NW,TRM,TRM,15,2015-08-27 00:00:00+00:00,4,8.63,60.97,10.6,1.24,0.17,,,Mixed,239.0,0.0,,34,238,3-late,0.3049503514285714,-0.0674263542857143,23.942652375670328,106.0,5.92052857669947,63.0,175.0
2015_21N_AGM_CARM_16,2015,Highway,21N,CARM,CARM,16,2015-09-03 00:00:00+00:00,4,7.42,60.55,8.2,1.28,0.15,,,Loamy,246.0,3.302,,35,245,3-late,0.30881098999999995,-0.10257950714285714,28.003162918131864,104.0,8.290982555880786,71.0,174.0
2015_24W_TGM_Paired TRM_16,2015,,24W,TRM,Paired TRM,16,2015-09-03 00:00:00+00:00,4,7.92,62.07,7.8,1.27,0.19,,,Loamy,246.0,3.302,,35,245,3-late,0.2830819428571429,-0.08078797000000001,24.180953316901103,106.0,7.04951601078907,70.0,175.0
2015_15E_TGM_TRM_16,2015,,15E,TRM,TRM,16,2015-09-03 00:00:00+00:00,4,8.17,61.51,7.5,1.77,0.19,,,Loamy,246.0,3.302,,35,245,3-late,0.29544155857142856,-0.07758206857142858,24.866328036373627,108.0,7.119209430175589,75.0,170.0
2015_19N_TGM_TRM_16,2015,,19N,TRM,TRM,16,2015-09-03 00:00:00+00:00,4,7.69,63.26,8.2,1.28,0.18,,,Sandy,246.0,3.302,,35,245,3-late,0.2874318057142858,-0.0693431257142857,25.046943002967033,111.0,7.652830142457034,68.0,177.0
2015_7NW_TGM_TRM_16,2015,,7NW,TRM,TRM,16,2015-09-03 00:00:00+00:00,4,7.48,65.05,8.7,1.2,0.07,,,Mixed,246.0,3.302,,35,245,3-late,0.29226909428571435,-0.062283671428571434,24.777520598021972,113.0,6.624276421843341,63.0,182.0
2015_21N_AGM_CARM_17,2015,Highway,21N,CARM,CARM,17,2015-09-11 00:00:00+00:00,4,6.49,60.71,9.4,1.23,0.24,,,Loamy,254.0,0.508,,36,253,3-late,0.28638500714285714,-0.09506256285714286,28.909762980769226,112.0,9.626782886282118,71.0,182.0
2015_24W_TGM_Paired TRM_17,2015,,24W,TRM,Paired TRM,17,2015-09-11 00:00:00+00:00,4,7.06,60.29,8.5,1.38,0.23,,,Loamy,254.0,0.508,,36,253,3-late,0.26602267857142853,-0.07537477714285715,24.947548599846158,114.0,8.005748533979355,70.0,183.0
2015_15E_TGM_TRM_17,2015,,15E,TRM,TRM,17,2015-09-11 00:00:00+00:00,4,7.48,60.95,8.1,1.59,0.22,,,Loamy,254.0,0.508,,36,253,3-late,0.2781023057142857,-0.07416480714285714,25.638109549670332,116.0,8.0800472958931,75.0,178.0
2015_19N_TGM_TRM_17,2015,,19N,TRM,TRM,17,2015-09-11 00:00:00+00:00,4,6.19,61.74,10.0,1.28,0.27,,,Sandy,254.0,0.508,,36,253,3-late,0.2738703442857143,-0.06179319714285713,25.76670517063737,119.0,8.399672729188003,68.0,185.0
2015_7NW_TGM_TRM_17,2015,,7NW,TRM,TRM,17,2015-09-11 00:00:00+00:00,4,6.09,63.38,10.4,1.27,0.22,,,Mixed,254.0,0.508,,36,253,3-late,0.2800692542857143,-0.05729284285714287,25.632960516219782,121.0,7.3272333558786675,63.0,190.0
2015_21N_AGM_CARM_18,2015,Highway,21N,CARM,CARM,18,2015-09-18 00:00:00+00:00,4,4.98,60.56,12.2,1.07,0.2,,,Loamy,261.0,0.0,,37,260,3-late,0.27026105142857143,-0.08732758142857143,29.57002846164835,119.0,10.624002373606631,71.0,189.0
2015_24W_TGM_Paired TRM_18,2015,,24W,TRM,Paired TRM,18,2015-09-18 00:00:00+00:00,4,5.74,60.97,10.6,1.24,0.17,,,Loamy,261.0,0.0,,37,260,3-late,0.2539171357142857,-0.06854793714285715,25.518015344923082,121.0,8.708284133869137,70.0,190.0
2015_15E_TGM_TRM_18,2015,,15E,TRM,TRM,18,2015-09-18 00:00:00+00:00,4,6.81,60.38,8.9,1.45,0.3,,,Loamy,261.0,0.0,,37,260,3-late,0.2655842528571429,-0.06877251142857142,26.210521176483518,123.0,8.797735822431891,75.0,185.0
2015_19N_TGM_TRM_18,2015,,19N,TRM,TRM,18,2015-09-18 00:00:00+00:00,4,5.81,62.93,10.8,1.29,0.35,,,Sandy,261.0,0.0,,37,260,3-late,0.2639206271428572,-0.05520481999999999,26.31567260395605,126.0,8.961969206602367,68.0,192.0
2015_7NW_TGM_TRM_18,2015,,7NW,TRM,TRM,18,2015-09-18 00:00:00+00:00,4,5.0,62.42,12.5,1.29,0.2,,,Mixed,261.0,0.0,,37,260,3-late,0.27113477,-0.051266528571428584,26.30896532714286,128.0,7.856731132619393,63.0,197.0
2015_21N_AGM_CARM_19,2015,Highway,21N,CARM,CARM,19,2015-09-25 00:00:00+00:00,4,4.65,58.5,12.6,1.21,0.12,,,Loamy,268.0,0.0,,38,267,3-late,0.25758129142857145,-0.07788884428571427,30.13129547681319,126.0,11.430242129740291,71.0,196.0
2015_24W_TGM_Paired TRM_19,2015,,24W,TRM,Paired TRM,19,2015-09-25 00:00:00+00:00,4,6.75,61.42,9.1,1.38,0.04,,,Loamy,268.0,0.0,,38,267,3-late,0.24425010285714285,-0.05994830571428571,26.013725017142857,128.0,9.282674863574158,70.0,197.0
2015_15E_TGM_TRM_19,2015,,15E,TRM,TRM,19,2015-09-25 00:00:00+00:00,4,5.42,60.56,11.2,1.3,0.08,,,Loamy,268.0,0.0,,38,267,3-late,0.25546928428571425,-0.06103573142857144,26.705084059010993,130.0,9.391589300949693,75.0,192.0
2015_19N_TGM_TRM_19,2015,,19N,TRM,TRM,19,2015-09-25 00:00:00+00:00,4,5.01,61.41,12.3,1.3,0.21,,,Sandy,268.0,0.0,,38,267,3-late,0.2552417585714286,-0.048753464285714296,26.800404400131875,133.0,9.459515140514839,68.0,199.0
2015_7NW_TGM_TRM_19,2015,,7NW,TRM,TRM,19,2015-09-25 00:00:00+00:00,4,4.56,60.77,13.3,1.37,0.01,,,Mixed,268.0,0.0,,38,267,3-late,0.26315966857142853,-0.04464834571428572,26.92665323663736,135.0,8.336978490978655,63.0,204.0
2015_21N_AGM_CARM_20,2015,Highway,21N,CARM,CARM,20,2015-10-02 00:00:00+00:00,4,3.3,58.6,17.8,1.22,0.11,,,Loamy,275.0,0.508,,39,274,3-late,0.24821102857142854,-0.06557133857142858,30.617137873406595,133.0,12.042829822191049,71.0,203.0
2015_24W_TGM_Paired TRM_20,2015,,24W,TRM,Paired TRM,20,2015-10-02 00:00:00+00:00,4,4.93,61.49,12.5,1.24,0.06,,,Loamy,275.0,0.508,,39,274,3-late,0.23689216857142853,-0.05001355714285714,26.45096938079121,135.0,9.732489696132294,70.0,204.0
2015_15E_TGM_TRM_20,2015,,15E,TRM,TRM,20,2015-10-02 00:00:00+00:00,4,4.46,61.6,13.8,1.32,0.07,,,Loamy,275.0,0.508,,39,274,3-late,0.24758787857142855,-0.05162325714285714,27.137837748681317,137.0,9.8655980621641,75.0,199.0
2015_19N_TGM_TRM_20,2015,,19N,TRM,TRM,20,2015-10-02 00:00:00+00:00,4,3.99,62.55,15.7,1.22,0.09,,,Sandy,275.0,0.508,,39,274,3-late,0.2477186114285714,-0.04247407285714285,27.22886398487913,140.0,9.900901404070385,68.0,206.0
2015_7NW_TGM_TRM_20,2015,,7NW,TRM,TRM,20,2015-10-02 00:00:00+00:00,4,4.0,60.99,15.2,1.38,0.04,,,Mixed,275.0,0.508,,39,274,3-late,0.25600592714285714,-0.03872750999999998,27.491630263274722,142.0,8.77989147175585,63.0,211.0
2016_15E_TGM_TRM_1,2016,,15E,TRM,TRM,1,2016-05-20 00:00:00+00:00,1,12.44,67.91,5.5,2.16,0.2,,,Loamy,,,,20,140,1-early,0.3387573128571428,0.09606322714285713,4.875351172725274,22.0,0.0,59.0,81.0
2016_19N_TGM_TRM_1,2016,,19N,TRM,TRM,1,2016-05-20 00:00:00+00:00,1,11.38,67.53,5.9,2.32,0.31,,,Sandy,,,,20,140,1-early,0.3368982742857143,0.09079967571428572,4.6079083694725265,25.0,0.0,59.0,81.0
2016_5E_TGM_Paired TRM_1,2016,,5E,TRM,Paired TRM,1,2016-05-20 00:00:00+00:00,1,10.9,65.35,6.0,1.78,0.18,,,Mixed,,,,20,140,1-early,0.30716238142857144,0.09436740857142858,3.7299001109230754,23.0,0.0,62.0,78.0
2016_7NW_TGM_TRM_1,2016,,7NW,TRM,TRM,1,2016-05-20 00:00:00+00:00,1,12.91,68.7,5.3,2.27,0.19,,MOVED FROM 25NW -> 26W 8/12/16,Mixed,,,,20,140,1-early,0.33325364285714293,0.0964503457142857,4.400376125186813,27.0,0.0,59.0,81.0
2016_8E_AGM_CARM_1,2016,Ridgeline,8E,CARM,CARM,1,2016-05-20 00:00:00+00:00,1,7.22,65.07,9.0,1.89,0.05,,,Mixed,,,,20,140,1-early,0.2846371285714286,0.07714093714285715,3.2509435945054945,23.0,0.0,63.0,77.0
2016_15E_TGM_TRM_2,2016,,15E,TRM,TRM,2,2016-05-27 00:00:00+00:00,1,14.84,67.39,4.5,2.5,0.52,,,Loamy,,,,21,147,1-early,0.3596898185714285,0.10129136714285715,6.106529431230769,29.0,0.0,59.0,88.0
2016_19N_TGM_TRM_2,2016,,19N,TRM,TRM,2,2016-05-27 00:00:00+00:00,1,11.88,67.22,5.7,2.26,0.4,,,Sandy,,,,21,147,1-early,0.3543672742857143,0.09187640714285715,5.770916643494506,32.0,0.0,59.0,88.0
2016_5E_TGM_Paired TRM_2,2016,,5E,TRM,Paired TRM,2,2016-05-27 00:00:00+00:00,1,12.62,68.2,5.4,2.37,0.37,,,Mixed,,,,21,147,1-early,0.32933585000000004,0.10184194857142857,4.830604342549449,30.0,0.0,62.0,85.0
2016_7NW_TGM_TRM_2,2016,,7NW,TRM,TRM,2,2016-05-27 00:00:00+00:00,1,11.98,66.96,5.6,2.32,0.28,,,Mixed,,,,21,147,1-early,0.35272217,0.09944816142857141,5.58057669635165,34.0,0.0,59.0,88.0
2016_8E_AGM_CARM_2,2016,Ridgeline,8E,CARM,CARM,2,2016-05-27 00:00:00+00:00,1,7.78,66.27,8.5,1.64,0.1,,,Mixed,,,,21,147,1-early,0.3018408528571429,0.08084196857142857,4.1790813835164835,30.0,0.0,63.0,84.0
2016_15E_TGM_TRM_3,2016,,15E,TRM,TRM,3,2016-06-03 00:00:00+00:00,1,12.84,67.76,5.3,2.48,0.37,,,Loamy,,,,22,154,1-early,0.3715465928571428,0.09345203857142856,7.450125211164836,36.0,0.0,59.0,95.0
2016_19N_TGM_TRM_3,2016,,19N,TRM,TRM,3,2016-06-03 00:00:00+00:00,1,10.75,66.49,6.2,2.2,0.34,,,Sandy,,,,22,154,1-early,0.36354856714285716,0.08147476285714286,7.024588596087911,39.0,0.0,59.0,95.0
2016_5E_TGM_Paired TRM_3,2016,,5E,TRM,Paired TRM,3,2016-06-03 00:00:00+00:00,1,11.97,67.75,5.7,2.4,0.37,,,Mixed,,,,22,154,1-early,0.3441077900000001,0.09714655000000001,6.058751308461537,37.0,0.0,62.0,92.0
2016_7NW_TGM_TRM_3,2016,,7NW,TRM,TRM,3,2016-06-03 00:00:00+00:00,1,11.65,66.9,5.7,2.15,0.42,,,Mixed,,,,22,154,1-early,0.3631993342857142,0.08957348428571428,6.862974270373626,41.0,0.0,59.0,95.0
2016_8E_AGM_CARM_3,2016,Ridgeline,8E,CARM,CARM,3,2016-06-03 00:00:00+00:00,1,7.57,66.25,8.8,1.66,0.03,,,Mixed,,,,22,154,1-early,0.31390739285714286,0.07608165714285715,5.20828444824176,37.0,0.0,63.0,91.0
2016_15E_TGM_TRM_4,2016,,15E,TRM,TRM,4,2016-06-07 00:00:00+00:00,1,11.82,68.27,5.8,2.34,0.19,,,Loamy,,,,23,158,1-early,0.37327490428571425,0.08228711285714284,8.240188379494503,40.0,0.0022195518024001773,59.0,99.0
2016_19N_TGM_TRM_4,2016,,19N,TRM,TRM,4,2016-06-07 00:00:00+00:00,1,11.41,67.66,5.9,2.18,0.3,,,Sandy,,,,23,158,1-early,0.36446438285714283,0.07017795428571429,7.756923745120879,43.0,0.0038521364536812735,59.0,99.0
2016_5E_TGM_Paired TRM_4,2016,,5E,TRM,Paired TRM,4,2016-06-07 00:00:00+00:00,1,10.74,68.12,6.3,2.05,0.2,,,Mixed,,,,23,158,1-early,0.3483876971428571,0.08848456,6.794661773472525,41.0,0.0,62.0,96.0
2016_7NW_TGM_TRM_4,2016,,7NW,TRM,TRM,4,2016-06-07 00:00:00+00:00,1,10.45,66.92,6.4,1.96,0.35,,,Mixed,,,,23,158,1-early,0.36440771428571433,0.07771499857142858,7.61444635654945,45.0,0.003193674958672302,59.0,99.0
2016_8E_AGM_CARM_4,2016,Ridgeline,8E,CARM,CARM,4,2016-06-07 00:00:00+00:00,1,7.05,65.81,9.3,1.57,0.01,,,Mixed,,,,23,158,1-early,0.31800700142857147,0.06961108285714285,5.826026007472528,41.0,0.0,63.0,95.0
2016_15E_TGM_TRM_5,2016,,15E,TRM,TRM,5,2016-06-14 00:00:00+00:00,2,8.94,64.36,7.2,2.01,0.14,,,Loamy,,,,24,165,1-early,0.3677470885714285,0.052172168571428576,9.609102087999998,47.0,0.11313400324348656,59.0,106.0
2016_19N_TGM_TRM_5,2016,,19N,TRM,TRM,5,2016-06-14 00:00:00+00:00,2,8.27,66.52,8.0,2.02,0.17,,,Sandy,,,,24,165,1-early,0.35870575285714285,0.04213132714285713,9.021268980571426,50.0,0.11512764538728903,59.0,106.0
2016_20NW_AGM_CARM_5,2016,Elm,20NW,CARM,CARM,5,2016-06-14 00:00:00+00:00,2,7.1,65.16,9.2,1.74,0.02,,,Sandy,,,,24,165,1-early,0.33583808285714284,0.06604645714285715,7.307242324263734,46.0,0.021753169445504986,62.0,103.0
2016_20SE_TGM_Paired TRM_5,2016,,20SE,TRM,Paired TRM,5,2016-06-14 00:00:00+00:00,2,11.47,69.91,6.1,2.15,0.34,,,Sandy,,,,24,165,1-early,0.35383838428571435,0.08405487428571427,7.805831362637362,41.0,0.00047284078147970607,63.0,102.0
2016_7NW_TGM_TRM_5,2016,,7NW,TRM,TRM,5,2016-06-14 00:00:00+00:00,2,9.57,67.26,7.0,2.05,0.24,,,Mixed,,,,24,165,1-early,0.3586929485714286,0.04763686142857141,8.913293216285712,52.0,0.11201948895681675,59.0,106.0
2016_15E_TGM_TRM_6,2016,,15E,TRM,TRM,6,2016-06-22 00:00:00+00:00,2,9.0,63.27,7.0,1.89,0.19,,,Loamy,,,,25,173,1-early,0.35099882,0.008093032857142848,11.077898488945054,55.0,0.5483135870894609,59.0,114.0
2016_19N_TGM_TRM_6,2016,,19N,TRM,TRM,6,2016-06-22 00:00:00+00:00,2,8.76,64.5,7.4,2.22,0.23,,,Sandy,,,,25,173,1-early,0.34296956571428566,0.002767357142857141,10.374709690065933,58.0,0.5086162895992917,59.0,114.0
2016_20NW_AGM_CARM_6,2016,Elm,20NW,CARM,CARM,6,2016-06-22 00:00:00+00:00,2,7.22,64.81,9.0,1.5,0.01,,,Sandy,,,,25,173,1-early,0.3246547342857143,0.028366651428571414,8.639350775846154,54.0,0.25967447846238795,62.0,111.0
2016_20SE_TGM_Paired TRM_6,2016,,20SE,TRM,Paired TRM,6,2016-06-22 00:00:00+00:00,2,9.85,66.31,6.7,1.72,0.13,,,Sandy,,,,25,173,1-early,0.3493491057142858,0.05103812142857143,9.361662542219777,49.0,0.09772061473653353,63.0,110.0
2016_7NW_TGM_TRM_6,2016,,7NW,TRM,TRM,6,2016-06-22 00:00:00+00:00,2,9.49,67.0,7.1,1.96,0.13,,,Mixed,,,,25,173,1-early,0.34287476857142857,0.005694508571428558,10.305447158637362,60.0,0.5049887846997293,59.0,114.0
2016_15E_TGM_TRM_7,2016,,15E,TRM,TRM,7,2016-07-01 00:00:00+00:00,2,9.75,65.71,6.7,1.75,0.01,,,Loamy,,,,26,182,2-middle,0.32609447,-0.03885510142857144,12.535673828043956,64.0,1.322011151328022,59.0,123.0
2016_19N_TGM_TRM_7,2016,,19N,TRM,TRM,7,2016-07-01 00:00:00+00:00,2,8.56,64.98,7.6,2.22,0.11,,,Sandy,,,,26,182,2-middle,0.31927790285714286,-0.03875417142857142,11.71374627931868,67.0,1.2119911389621272,59.0,123.0
2016_20NW_AGM_CARM_7,2016,Elm,20NW,CARM,CARM,7,2016-07-01 00:00:00+00:00,2,5.58,62.67,11.2,1.53,0.09,,,Sandy,,,,26,182,2-middle,0.30510865428571426,-0.017126602857142865,9.990461069054943,63.0,0.7886919594928526,62.0,120.0
2016_20SE_TGM_Paired TRM_7,2016,,20SE,TRM,Paired TRM,7,2016-07-01 00:00:00+00:00,2,7.89,67.23,8.5,1.67,0.07,,,Sandy,,,,26,182,2-middle,0.3348155500000001,0.0061643442857142895,11.017418986571428,58.0,0.49669686342751557,63.0,119.0
2016_7NW_TGM_TRM_7,2016,,7NW,TRM,TRM,7,2016-07-01 00:00:00+00:00,2,7.2,67.43,9.4,1.43,0.02,,,Mixed,,,,26,182,2-middle,0.3201751071428572,-0.037255122857142844,11.691820882175824,69.0,1.1797842065559205,59.0,123.0
2016_15E_TGM_TRM_8,2016,,15E,TRM,TRM,8,2016-07-08 00:00:00+00:00,3,9.83,62.37,6.3,1.77,0.28,,,Loamy,,,,27,189,2-middle,0.3070041428571429,-0.06368724428571428,13.513000823692307,71.0,1.9926424588105849,59.0,130.0
2016_19N_TGM_TRM_8,2016,,19N,TRM,TRM,8,2016-07-08 00:00:00+00:00,3,8.97,63.91,7.1,1.93,0.31,,,Sandy,,,,27,189,2-middle,0.30070029285714284,-0.06122642428571428,12.604464559054946,74.0,1.8344682888337271,59.0,130.0
2016_31E_TGM_Paired TRM_8,2016,,31E,TRM,Paired TRM,8,2016-07-08 00:00:00+00:00,3,8.89,66.05,7.4,1.48,0.02,,,Mixed,,,,27,189,2-middle,0.29710372,-0.06761473000000001,12.853140910549453,68.0,2.059630752906695,60.0,129.0
2016_31W_AGM_CARM_8,2016,South,31W,CARM,CARM,8,2016-07-08 00:00:00+00:00,3,7.46,65.42,8.8,1.54,0.02,,,Mixed,,,,27,189,2-middle,0.29028189,-0.07209275285714287,12.881524936989011,66.0,2.2269043729884443,60.0,129.0
2016_7NW_TGM_TRM_8,2016,,7NW,TRM,TRM,8,2016-07-08 00:00:00+00:00,3,9.44,65.89,7.0,1.61,0.07,,,Mixed,,,,27,189,2-middle,0.30288410714285713,-0.05914253571428572,12.628643864769229,76.0,1.7587519234108275,59.0,130.0
2016_15E_TGM_TRM_9,2016,,15E,TRM,TRM,9,2016-07-14 00:00:00+00:00,3,9.02,62.65,6.9,1.83,0.1,,,Loamy,,,,28,195,2-middle,0.2930808571428572,-0.07396682285714284,14.25245674118681,77.0,2.5243347220062065,59.0,136.0
2016_19N_TGM_TRM_9,2016,,19N,TRM,TRM,9,2016-07-14 00:00:00+00:00,3,7.48,62.57,8.4,1.81,0.1,,,Sandy,,,,28,195,2-middle,0.28681662,-0.07111947999999998,13.271133693318683,80.0,2.3384045911313884,59.0,136.0
2016_31E_TGM_Paired TRM_9,2016,,31E,TRM,Paired TRM,9,2016-07-14 00:00:00+00:00,3,8.77,65.79,7.5,1.71,0.01,,,Mixed,,,,28,195,2-middle,0.28092582285714285,-0.08253489285714287,13.588750458021982,74.0,2.6567077344916794,60.0,135.0
2016_31W_AGM_CARM_9,2016,South,31W,CARM,CARM,9,2016-07-14 00:00:00+00:00,3,6.42,63.2,9.8,1.52,0.06,,,Mixed,,,,28,195,2-middle,0.2717203342857143,-0.08969716857142859,13.588530443010987,72.0,2.912467060618986,60.0,135.0
2016_7NW_TGM_TRM_9,2016,,7NW,TRM,TRM,9,2016-07-14 00:00:00+00:00,3,8.6,66.56,7.7,1.43,0.01,,,Mixed,,,,28,195,2-middle,0.28967798,-0.06834571428571427,13.340559430461537,82.0,2.238018271102549,59.0,136.0
2016_15E_TGM_TRM_10,2016,,15E,TRM,TRM,10,2016-07-25 00:00:00+00:00,3,5.63,60.71,10.8,1.76,0.05,,,Loamy,,,,30,206,2-middle,0.27540238428571423,-0.06908847285714284,15.432595573736263,88.0,3.254317791108458,59.0,147.0
2016_19N_TGM_TRM_10,2016,,19N,TRM,TRM,10,2016-07-25 00:00:00+00:00,3,6.75,62.62,9.3,1.56,0.07,,MOVED 6/30/16 FROM 20NW -> 31W,Sandy,,,,30,206,2-middle,0.2688761085714286,-0.06793085857142857,14.315381490659343,91.0,3.0453059014484367,59.0,147.0
2016_31E_TGM_Paired TRM_10,2016,,31E,TRM,Paired TRM,10,2016-07-25 00:00:00+00:00,3,7.71,64.04,8.3,1.72,0.1,,,Mixed,,,,30,206,2-middle,0.2614517042857143,-0.07955908999999999,14.737725526483517,85.0,3.443264347863405,60.0,146.0
2016_31W_AGM_CARM_10,2016,South,31W,CARM,CARM,10,2016-07-25 00:00:00+00:00,3,7.53,61.98,8.2,1.33,0.15,,,Mixed,,,,30,206,2-middle,0.24849126142857145,-0.08957788857142857,14.649936293098902,83.0,3.8503620512309107,60.0,146.0
2016_7NW_TGM_TRM_10,2016,,7NW,TRM,TRM,10,2016-07-25 00:00:00+00:00,3,5.3,64.15,12.1,1.37,0.01,,,Mixed,,,,30,206,2-middle,0.2723511228571428,-0.06453140285714287,14.47412767065934,93.0,2.927079904081945,59.0,147.0
2016_15E_TGM_TRM_11,2016,,15E,TRM,TRM,11,2016-08-01 00:00:00+00:00,4,6.78,62.93,9.3,1.48,0.05,,,Loamy,,,,31,213,2-middle,0.2674582014285714,-0.05757455428571428,16.100057125098896,95.0,3.596838438238383,59.0,154.0
2016_19N_TGM_TRM_11,2016,,19N,TRM,TRM,11,2016-08-01 00:00:00+00:00,4,5.55,62.92,11.3,1.3,0.13,,,Sandy,,,,31,213,2-middle,0.2618781557142857,-0.056544897142857146,14.899065143252747,98.0,3.3391952333805146,59.0,154.0
2016_25NW_AGM_CARM_11,2016,Crossroads,25NW,CARM,CARM,11,2016-08-01 00:00:00+00:00,4,6.08,60.51,10.0,1.34,0.13,,,Mixed,,,,31,213,2-middle,0.25467811428571424,-0.05813508857142857,14.86615499063736,95.0,3.6022223012227266,59.0,154.0
2016_25SE_TGM_Paired TRM_11,2016,,25SE,TRM,Paired TRM,11,2016-08-01 00:00:00+00:00,4,7.79,63.16,8.1,1.38,0.08,,,Mixed,,,,31,213,2-middle,0.25612604285714285,-0.06507673714285715,15.782186754285714,92.0,3.6536966601250644,61.0,152.0
2016_7NW_TGM_TRM_11,2016,,7NW,TRM,TRM,11,2016-08-01 00:00:00+00:00,4,4.95,64.31,13.0,1.31,0.06,,,Mixed,,,,31,213,2-middle,0.26663364285714286,-0.05296714857142857,15.120908334681317,100.0,3.1805738061444373,59.0,154.0
2016_15E_TGM_TRM_12,2016,,15E,TRM,TRM,12,2016-08-08 00:00:00+00:00,4,6.88,61.22,8.9,1.31,0.01,,,Loamy,,,,32,220,2-middle,0.2601602457142857,-0.04577770857142858,16.715367663604393,102.0,3.9162486184446013,59.0,161.0
2016_19N_TGM_TRM_12,2016,,19N,TRM,TRM,12,2016-08-08 00:00:00+00:00,4,6.76,62.09,9.2,1.41,0.14,,,Sandy,,,,32,220,2-middle,0.25667901428571427,-0.04333902285714287,15.441787148703298,105.0,3.5616660701014324,59.0,161.0
2016_25NW_AGM_CARM_12,2016,Crossroads,25NW,CARM,CARM,12,2016-08-08 00:00:00+00:00,4,7.31,58.86,8.1,1.29,0.19,,,Mixed,,,,32,220,2-middle,0.24731716142857144,-0.04661411571428572,15.364377535450549,102.0,3.9077339903616584,59.0,161.0
