Date,StationID,Air Temperature Maximum,Air Temperature Minimum,Precipitation Increment,Relative Humidity,Wind Speed Maximum,Wind Speed Average,Solar Radiation Average,Solar Radiation/langley Total,Vapor Pressure - Partial,Vapor Pressure - Saturated,Soil Moisture Percent,Soil Moisture Percent,Soil Moisture Percent,Soil Moisture Percent,Soil Moisture Percent,Soil Temperature Observed,Soil Temperature Observed,Soil Temperature Observed,Soil Temperature Observed,Soil Temperature Observed
7/18/2012,2017,92.5,58.5,0,37.12,20.1,5.4,325.63,,,,19.7,25,25.7,25.7,13.8,78,77,77,74,70
7/19/2012,2017,94.5,55,0,41.46,16.4,5,302.01,,,,18.9,23.7,25.1,25.4,13.8,80,79,78,75,70
7/20/2012,2017,96.4,56.5,0,32.62,24.2,6.6,331.22,,,,18.1,22.7,24.2,25,14.1,80,79,78,75,71
7/21/2012,2017,95.7,63,0,31.17,24,8.1,314.61,,,,17.4,22,23.5,24.4,14,82,80,79,76,71
7/22/2012,2017,94.6,65.1,0,36.96,18.7,7.8,288.74,,,,16.6,21.5,22.8,23.9,14,83,81,80,76,71
7/23/2012,2017,93.9,60.8,0,33.33,20.4,6.2,309.28,,,,16,21.1,22.1,23.3,14,83,81,80,77,71
7/24/2012,2017,93.7,60.4,0,33.5,25.7,8.7,291.33,,,,15.4,20.7,21.5,22.6,14.1,83,82,81,77,72
7/25/2012,2017,84.4,57.9,0.3,55.88,30.2,11.2,182.68,,,,16.9,20.2,20.8,22,14.1,79,79,80,77,72
7/26/2012,2017,87.3,52.7,0,53.38,17.6,4.6,304.1,,,,24.5,19.9,20.2,21.6,14.1,75,76,76,76,72
7/27/2012,2017,88.7,53.1,0,45.67,21.6,6.2,212.72,,,,22.3,20.1,20,21.3,14.1,74,74,76,75,72
7/28/2012,2017,90,54,0,40.25,17.3,5.8,284.93,,,,20.4,20.2,19.9,20.9,14.1,77,76,76,74,72
7/29/2012,2017,90.9,59,0,48.88,22.3,5.7,161.84,,,,18.8,20.2,19.7,20.6,14.2,76,76,76,74,72
7/30/2012,2017,87.1,55.8,0,59.33,18.7,5,203.22,,,,17.6,19.9,19.4,20.5,14.2,76,75,76,74,72
7/31/2012,2017,91.2,54.9,0,47.92,30.3,6.5,238.42,,,,17,19.8,19.2,20,14.1,76,76,76,74,71
8/1/2012,2017,88.2,60.6,0,43.42,35.3,10.9,140.36,,,,16.2,19.4,19,19.6,13.8,75,75,76,74,71
8/2/2012,2017,91.9,56.7,0,35.88,26.1,8.1,287.68,,,,15.9,19.4,18.7,19.2,13.8,77,76,75,73,71
8/3/2012,2017,92.8,48.4,0,37.25,32.9,9.6,262.56,,,,15.4,19.1,18.5,18.9,14,77,76,76,74,71
8/4/2012,2017,78.3,49.3,0,40.92,24.3,5.2,311.89,,,,14.8,18.9,18.3,18.7,14,78,77,76,74,71
8/5/2012,2017,90.3,46.4,0,37.62,16.1,4.3,309.31,,,,14.2,18.8,18.2,18.5,13.9,78,77,76,74,71
8/6/2012,2017,96.4,59,0.01,30.96,28.8,10.9,206.81,,,,13.6,18.6,18.1,18.2,13.8,78,78,77,74,71
8/7/2012,2017,93,56.1,0,31.67,23.6,8,256.58,,,,13.1,18.5,17.9,18,14,78,77,77,74,71
8/8/2012,2017,94.5,54,0,27,22.5,6,290.81,,,,12.9,18.3,17.7,17.8,14.2,79,78,77,74,71
8/9/2012,2017,88.7,49.5,0,37.62,21.5,8.9,287.98,,,,12.5,18.2,17.6,17.6,14.2,79,78,77,75,71
8/10/2012,2017,90,58.1,0,35.5,20,6.3,272.08,,,,12.3,18.2,17.6,17.5,14.2,82,80,78,75,72
8/11/2012,2017,86,57.4,0,41.62,43.6,10.6,180.21,,,,11.9,18.1,17.5,17.6,14.1,79,79,79,76,72
8/12/2012,2017,84.9,48.7,0,35.33,16.4,5,327.86,,,,11.7,17.8,17.2,17.4,14,78,77,77,75,72
8/13/2012,2017,81.7,48.4,0.03,53.79,35.5,7.3,181.54,,,,11.2,17.5,17,17.4,14,75,76,77,75,72
8/14/2012,2017,90.3,47.7,0,42,18.7,5.3,257.52,,,,11.2,17.3,16.8,17.1,14,74,74,74,74,72
8/15/2012,2017,90,57.9,0,31.33,30.2,13.9,272.18,,,,11.3,17.3,16.8,17,14,76,75,75,73,72
8/16/2012,2017,70.3,48,0,57.88,21.9,8.4,181.71,,,,10.9,17.1,16.8,17,14.1,73,74,75,73,72
8/17/2012,2017,82.4,41.9,0,49.67,15.9,4.7,300.97,,,,10.9,17,16.5,16.7,14.1,74,73,73,72,71
8/18/2012,2017,80.2,49.6,0,30.54,22.8,8.6,314.18,,,,11,17.1,16.6,16.6,13.9,77,76,75,72,71
8/19/2012,2017,82,43.7,0,32.08,16.2,4.7,326.41,,,,10.8,17,16.5,16.7,14,76,75,75,73,71
8/20/2012,2017,83.5,50.2,0,35.21,29,6.6,136.82,,,,10.4,16.7,16.4,16.7,14.1,73,74,74,73,71
8/21/2012,2017,87.3,50.7,0,32.04,17.9,5.1,304.01,,,,10.5,16.7,16.3,16.5,14.1,76,74,74,72,71
8/22/2012,2017,,,,30.42,25.7,7.5,199.04,,,,10.4,16.7,16.4,16.5,13.8,76,75,75,72,71
8/23/2012,2017,82.4,55.9,,45.29,18.4,7.3,180.26,,,,10.3,16.7,16.3,16.4,13.9,77,76,75,73,71
8/24/2012,2017,91.4,50.2,0,41.42,18.9,5,245.92,,,,10.4,16.6,16.3,16.3,13.8,77,76,75,73,71
8/25/2012,2017,77.9,53.4,0,33.08,37,11,302.26,,,,10.3,16.6,16.3,16.3,13.9,78,77,76,73,71
8/26/2012,2017,91.6,47.7,0,31.17,23.3,6.6,269.05,,,,10.1,16.4,16.2,16.4,13.9,77,76,76,73,71
8/27/2012,2017,94.5,53.6,0,29.38,24.2,6.7,256.71,,,,10.1,16.4,16.2,16.3,14,78,77,76,73,71
8/28/2012,2017,92.7,56.7,0.17,37,36.3,7,180,,,,10.2,16.3,16.2,16.4,13.9,76,76,76,74,71
8/29/2012,2017,93,55.4,0,42.58,26.4,5.9,196.69,,,,11.1,16.1,16,16.3,13.8,72,73,74,73,71
8/30/2012,2017,87.3,63.9,0,31.5,25.2,8.1,190.13,,,,11.8,16.2,15.9,16.4,13.8,73,73,73,72,71
8/31/2012,2017,90.5,55.2,0,32.46,23.5,7.3,273.57,,,,12.1,16.3,16,16.2,13.9,74,74,73,72,71
9/1/2012,2017,91.6,49.6,0,29.08,25,7.2,228.5,,,,12.3,16.4,16,16.2,13.7,75,75,74,72,71
9/2/2012,2017,88.2,59.9,0.09,35.88,24.7,9.7,215.05,,,,12.1,16.5,16.1,16.3,13.7,77,76,75,73,71
9/3/2012,2017,86.4,54.7,0,40.21,21.6,7.5,229.33,,,,11.6,16.3,16,16.2,13.7,73,74,74,73,71
9/4/2012,2017,88.7,50.2,0,23.71,28.4,9.7,265.34,,,,11.6,16.1,15.9,16.2,13.9,72,72,73,72,71
9/5/2012,2017,81.1,46,0,25.04,20,7.9,277.88,,,,11.6,16.1,15.8,16.1,13.6,72,72,73,71,71
9/6/2012,2017,89.1,47.3,0,18.88,33.9,10.1,222.3,,,,11.3,16.1,15.8,16,13.7,72,72,72,71,71
9/7/2012,2017,68.9,45,0,55.25,27,6.3,191.74,,,,10.8,16.1,15.8,16,13.6,73,73,73,71,70
9/8/2012,2017,79,40.8,0,42.58,16.2,5.3,275.57,,,,10.5,16,15.7,15.9,13.7,72,71,72,71,70
9/9/2012,2017,85.6,39.7,0,26.08,19.1,6.4,271.7,,,,10.3,15.9,15.6,15.9,13.6,72,71,72,70,70
9/10/2012,2017,90.1,48,0,20.42,22.2,8.1,252.25,,,,10.2,15.9,15.7,15.8,13.7,73,72,72,71,70
9/11/2012,2017,86,53.6,0.13,45.25,29,8.7,155.57,,,,10,15.9,15.7,16,13.6,73,73,73,71,70
9/12/2012,2017,58.1,47.7,0.48,94.54,14,6.5,59.77,,,,24.3,18.4,15.5,15.8,13.3,65,68,71,71,70
9/13/2012,2017,69.3,45.7,0,69.58,12.5,3.8,247.83,,,,27.9,24.8,15.2,15.6,13.4,65,66,67,68,70
9/14/2012,2017,75,43.2,0,53.75,15.8,5.7,260.75,,,,26.4,25.8,15.2,15.6,13.5,64,65,67,67,69
9/15/2012,2017,86.5,41.5,0,37.58,17.2,5.7,229.66,,,,25.4,25.4,15.2,15.5,13.5,64,65,66,67,69
9/16/2012,2017,83.3,53.8,0,19.29,29.6,12.2,183.55,,,,24.6,24.5,15.3,15.6,13.5,65,65,66,66,68
9/17/2012,2017,64.2,40.5,0,58.17,27.4,5.2,204.29,,,,23.7,23.6,15.4,15.6,13.4,66,66,67,66,68
9/18/2012,2017,80.4,39.2,0,45.12,26,8,238.64,,,,22.7,22.7,15.4,15.5,13.4,64,65,66,66,68
9/19/2012,2017,76.6,43.9,0,26.75,25.4,9.7,229.16,,,,21.6,21.9,15.4,15.4,13.5,65,65,66,66,67
9/20/2012,2017,80.4,39.2,0,34.92,23.5,7.7,194.22,,,,20.4,20.9,15.4,15.4,13.4,63,64,65,65,67
9/21/2012,2017,80.2,45.1,0,32.92,20.1,6.2,227.38,,,,19.4,20.3,15.4,15.4,13.4,64,64,65,65,67
9/22/2012,2017,74.3,37.4,0,42.67,16.6,5.5,213.2,,,,18.3,19.7,15.4,15.3,13.4,64,64,65,65,67
9/23/2012,2017,81.1,38.3,0,38.54,15.2,5.2,206.57,,,,17.4,19.3,15.5,15.4,13.4,64,64,65,65,66
9/24/2012,2017,77.5,52.5,0.02,41.75,33.4,7.6,132.44,,,,16.6,19,15.6,15.3,13.5,66,66,66,65,66
9/25/2012,2017,70.9,44.6,0.34,66.46,27.2,8.2,149.52,,,,16.8,18.5,15.6,15.4,13.5,64,64,66,65,66
9/26/2012,2017,62.4,47.8,0.7,85.92,17.7,5.4,93.58,,,,30.4,25.1,19.3,15.3,13.5,60,61,64,64,66
9/27/2012,2017,63,44.6,0.68,89.42,20.2,3.2,126.54,,,,31.8,34.6,30.2,20.2,13.5,59,60,62,63,66
9/28/2012,2017,66.9,40.8,0.01,81.88,13.6,3.7,193.75,,,,30.4,33.9,29.8,29.2,13.5,59,60,61,62,65
9/29/2012,2017,75.6,41,0.05,67.29,35.3,5.4,202.04,,,,28.9,32.9,28.6,28.4,13.3,60,60,62,62,65
9/30/2012,2017,73.4,50.5,0,48.71,34.7,11.2,186.93,,,,28.4,32.4,28,27.8,13.4,60,60,62,62,64
10/1/2012,2017,67.1,39.9,0,55.5,27.1,9.5,210.51,,,,27.3,31.9,27.5,27.2,13.3,59,60,61,61,64
10/2/2012,2017,82.8,40.3,0,43.79,22.2,7.9,214.74,,,,26.2,31.2,27,26.8,13.2,59,59,60,60,64
10/3/2012,2017,79.7,32.7,0,41.54,49.6,16.2,161.87,,,,25.3,30.5,26.7,26.4,13.1,58,59,60,60,64
10/4/2012,2017,41.5,27.1,0,66.46,25.3,7.9,78.76,,,,24.2,29.6,26.1,25.9,13.3,52,54,58,59,63
10/5/2012,2017,34.3,29.3,0,84.29,17.4,7.3,38.1,,,,23.6,29.1,25.6,25.5,13,48,50,54,57,63
10/6/2012,2017,36.1,28,0.06,87,22.6,8.5,140.91,,,,23.3,28.7,25.2,25,13,46,48,52,55,62
10/7/2012,2017,54.9,20.7,0,59.46,24.4,7,209.74,,,,23.4,28.4,24.8,24.6,12.9,45,47,50,53,61
10/8/2012,2017,68.4,27,0,36.08,22.3,5.5,201.71,,,,23.3,28.5,24.7,24.3,12.9,48,48,50,52,60
10/9/2012,2017,43.7,26.6,0,79.67,26.4,6.9,76.48,,,,23.1,28.4,24.7,24.3,12.9,47,49,51,52,59
10/10/2012,2017,59.4,24.4,0,73.58,12.5,4.3,176.6,,,,22.8,28.1,24.5,24,12.7,48,48,50,51,59
10/11/2012,2017,58.3,33.3,0,58,31.4,8.9,147.93,,,,22.6,28.2,24.5,23.9,12.6,51,51,52,52,58
10/12/2012,2017,58.8,28.6,0.06,73.33,27.2,4.4,120.28,,,,22,27.8,24.3,23.8,12.6,49,50,51,52,58
10/13/2012,2017,59.5,45,0.1,69.92,32.2,13.4,61.77,,,,22,27.6,24.2,23.7,12.5,49,50,52,52,57
10/14/2012,2017,66,37.4,0,57.17,23.7,9.6,176.86,,,,22.4,27.5,24.1,23.6,12.5,50,51,52,52,57
10/15/2012,2017,72.7,37.9,0,41.67,18.8,7.2,171.46,,,,22.3,27.3,24,23.5,12.7,51,51,52,52,57
10/16/2012,2017,71.2,41.4,0,40.12,42.5,10.8,140.44,,,,22,27,24,23.4,12.7,52,52,53,53,57
10/17/2012,2017,53.6,29.3,0,31.46,38.9,18.4,185.03,,,,21.5,26.5,23.8,23.4,12.8,50,51,53,53,57
10/18/2012,2017,61.5,24.8,0,31.17,42.1,15.1,186.14,,,,20.8,25.9,23.4,23.1,12.8,47,48,51,52,57
10/19/2012,2017,67.6,27.3,0,30.88,14.2,5.2,145.6,,,,20.7,25.6,23.2,23,12.4,48,49,50,51,56
10/20/2012,2017,71.8,41.7,0,28.33,16.1,7.3,113.89,,,,20.5,25.5,23.1,22.9,12.6,50,50,51,51,56
10/21/2012,2017,67.1,33.6,0,46.42,19.5,7.5,157.79,,,,20.1,25.1,22.9,22.8,12.6,51,51,52,51,56
10/22/2012,2017,59.7,27.5,0,76.29,18,5,155.1,,,,19.7,24.7,22.7,22.7,12.4,50,50,52,52,56
10/23/2012,2017,73.6,32.4,0,48.96,32.8,10,165.61,,,,19.4,24.3,22.6,22.6,12.5,50,51,52,52,56
10/24/2012,2017,45.9,27.9,0.09,79.58,31.8,9.6,30.38,,,,19,24,22.5,22.6,12.4,49,50,52,52,55
10/25/2012,2017,37.9,24.4,0,85.88,14.9,6.4,100.56,,,,18.5,23.4,22,22.1,12.7,44,46,49,50,55
10/26/2012,2017,31.3,8.6,0.18,91.92,12.6,4.6,152.08,,,,19.3,23.1,21.9,22,12.5,42,44,47,49,55
10/27/2012,2017,46.8,25.9,0,79.04,17.7,3.9,136.89,,,,23.8,22.9,21.7,22,12.5,42,43,46,47,55
10/28/2012,2017,55.9,28.8,0,65.92,17.9,3.9,87.99,,,,24.5,23,21.6,21.9,12.4,42,44,46,47,54
10/29/2012,2017,65.1,32.2,0,59.83,15.3,5.1,111.88,,,,24.2,23.1,21.7,21.8,12.4,45,45,46,47,53
10/30/2012,2017,68.9,41,0,43.21,18.6,7.7,151.62,,,,23.8,23.4,21.8,21.8,12.2,47,47,47,47,53
10/31/2012,2017,69.6,35.1,0,50.5,19.2,7.2,146.75,,,,23.1,23.3,21.9,21.8,12.4,47,48,48,48,53
11/1/2012,2017,67.6,33.4,0,61.71,10.3,4.4,88.5,,,,22.6,23.2,21.8,21.9,12.3,47,47,48,48,53
11/2/2012,2017,62.4,30.6,0,46.83,20.7,9.1,89.75,,,,22,23.1,21.8,21.8,12.2,46,47,48,48,53
11/3/2012,2017,60.6,25.5,0,66.33,13.2,4.5,139.21,,,,21.5,22.8,21.7,21.7,12.1,44,46,47,48,53
11/4/2012,2017,59.5,30.6,0,44.54,28.6,11.5,78.53,,,,21.1,22.7,21.5,21.6,12.2,44,45,47,47,53
11/5/2012,2017,65.5,30.7,0,51.04,26.9,8.5,110.69,,,,20.8,22.7,21.5,21.4,12.2,45,46,47,47,52
11/6/2012,2017,62.2,32.7,0,51.42,16.6,7,142.1,,,,20.5,22.8,21.5,21.4,12.3,47,47,48,47,52
11/7/2012,2017,69.1,30.6,0,47.21,12.7,6.1,142.79,,,,20.1,22.7,21.5,21.3,12.2,46,47,48,48,52
11/8/2012,2017,55.6,27,0,57.58,27.3,7.3,116.24,,,,19.6,22.5,21.4,21.3,11.9,45,46,48,48,52
11/9/2012,2017,55.9,26.8,0,75.92,12.3,4.3,127.95,,,,19.2,22.3,21.2,21.3,12,44,45,46,47,52
11/10/2012,2017,36,13.3,0,88.29,32.9,15.7,34.06,,,,18.8,22,21,21.2,12.2,40,42,45,46,52
11/11/2012,2017,30.6,9.1,0.01,66.79,30.8,10.9,126.82,,,,18.6,21.6,20.8,21,12.1,38,40,43,45,51
11/12/2012,2017,38.3,6.6,0,56.25,13.3,4.3,139.54,,,,18.3,21.4,20.4,20.8,12.1,35,37,41,44,51
11/13/2012,2017,52.5,20.7,0,50.79,21.6,5.9,96.68,,,,18.2,21.4,20.4,20.6,12.1,37,38,40,42,50
11/14/2012,2017,51.8,18.1,0,63.71,13.9,4.3,110.78,,,,18.1,21.3,20.4,20.6,12,37,38,40,42,50
11/15/2012,2017,44.1,21.2,0,75.96,27.1,7.9,90.43,,,,18.3,21.5,20.5,20.5,12,39,40,41,42,49
11/16/2012,2017,50.5,16.3,0,72.42,10.9,4,107.01,,,,18.2,21.4,20.4,20.6,11.8,37,38,40,42,49
11/17/2012,2017,58.1,29.8,0,55.88,17.5,5.8,117.66,,,,18.4,21.5,20.6,20.6,11.9,40,40,41,42,48
11/18/2012,2017,61,27.9,0,54.46,23.7,7.8,118.49,,,,18.3,21.6,20.6,20.4,11.8,40,41,42,42,48
11/19/2012,2017,53.8,26.6,0,56.54,16.8,6.2,53.15,,,,18.2,21.6,20.6,20.6,11.8,40,41,42,42,48
11/20/2012,2017,61.7,23.2,0,51.83,15,6.2,124.82,,,,18.1,21.4,20.4,20.6,12,39,40,41,42,48
11/21/2012,2017,67.8,30.9,0,33.12,16.1,5.7,117.99,,,,18.1,21.6,20.5,20.6,11.9,40,41,42,42,48
11/22/2012,2017,56.5,23,0,32.08,32.6,13,98.35,,,,18,21.7,20.6,20.3,11.7,41,42,43,43,48
11/23/2012,2017,43.3,13.5,0,53.71,13.2,5.5,116.46,,,,17.6,21.2,20.4,20.5,11.7,37,39,41,42,48
11/24/2012,2017,66.2,26.2,0,26.83,32.8,7,55.4,,,,17.6,21.2,20.2,20.5,11.8,38,38,40,41,48
11/25/2012,2017,56.3,21,0,41.42,31.3,6.8,107.94,,,,17.6,21.3,20.3,20.4,11.9,39,40,41,41,47
11/26/2012,2017,30.9,16.5,0,84.5,24.2,7.2,43.85,,,,17.5,21.2,20.4,20.4,11.8,38,39,41,42,47
11/27/2012,2017,60.4,11.1,0,53.54,17.3,5.1,85.96,,,,17.3,20.9,20.1,20.2,11.8,35,37,39,41,47
11/28/2012,2017,46.6,23.2,0,41.71,12,4.8,33.14,,,,17.2,20.8,20.1,20.1,11.9,35,36,38,40,47
11/29/2012,2017,60.8,22.3,0,37.96,17.9,6.2,103.54,,,,17.2,20.9,20,19.9,11.6,36,37,38,39,46
11/30/2012,2017,57.7,29.7,0,45.96,12.5,4.4,97.71,,,,17.2,21.1,20,20,11.7,38,38,39,40,46
12/1/2012,2017,60.4,28,0,41.33,24.1,7.8,77.79,,,,17.3,21.2,20.1,20,11.8,40,40,40,40,46
12/2/2012,2017,60.1,26.2,0,48.29,27.8,5.9,78.61,,,,17.1,21.1,20.2,20.1,11.8,38,39,40,41,46
12/3/2012,2017,58.3,26.1,0,25.33,42.7,14.3,111.62,,,,17.1,21.2,20.4,20.2,11.8,40,40,41,41,46
12/4/2012,2017,48.7,18.5,0,36.04,13.4,5.7,94.69,,,,16.9,20.9,20.1,20.1,11.8,37,38,40,41,46
12/5/2012,2017,65.8,33.4,0,36.75,27.6,6.1,64.87,,,,17,21.1,20.1,20,11.9,39,39,40,40,46
12/6/2012,2017,50.2,18.3,0,67.54,26.8,9.5,52.11,,,,17,21.1,20.4,20.1,12,40,41,41,41,46
12/7/2012,2017,49.8,17.6,0,54.38,32,8.7,80.76,,,,16.6,20.8,20,20.1,12,37,38,40,41,46
12/8/2012,2017,44.8,14.7,0,59,40.9,12.4,68.3,,,,16.6,20.7,20,19.9,11.9,35,37,39,40,46
12/9/2012,2017,21.6,-0.4,0,55.75,32.3,11.9,116,,,,16.1,20.3,19.8,19.8,11.6,31,34,37,39,46
12/10/2012,2017,36.7,-0.2,0,58.42,33,10.3,83.38,,,,15,19.9,19.5,19.6,11.8,30,32,35,38,45
12/11/2012,2017,37.8,7.7,0,64.5,17.4,5.3,109.12,,,,15,19.9,19.4,19.3,11.7,30,32,34,37,45
12/12/2012,2017,55,15.6,0,44.71,20.4,5.4,86.91,,,,15.2,19.8,19.5,19.2,11.6,31,32,34,36,44
12/13/2012,2017,46,18.5,0,46.12,11.1,4.6,63.87,,,,15.5,20.1,19.4,18.9,11.6,31,32,34,36,44
12/14/2012,2017,44.1,17.1,0,49.17,12.7,5.7,48.5,,,,15.6,20.1,19.4,19,11.4,31,32,34,35,43
12/15/2012,2017,44.2,18.3,0,68.04,18.7,7.1,31.25,,,,16,20,19.5,19.2,11.3,32,33,34,35,43
12/16/2012,2017,37.4,15.3,0,71.46,30.5,6.9,55.79,,,,15.8,20.1,19.4,19.3,11.6,32,33,35,35,43
12/17/2012,2017,48.6,12.6,0,55.79,41.7,10.6,105.91,,,,15.5,20,19.4,19.3,11.4,32,32,34,35,42
12/18/2012,2017,38.1,14,0,64.67,24.1,10.4,72.23,,,,15.6,20,19.4,19.3,11.3,31,32,34,35,42
12/19/2012,2017,22.1,3.2,0,76.83,34,17.1,67.02,,,,15.4,19.8,19.3,19.3,11.4,31,32,34,35,42
12/20/2012,2017,46.9,10.9,0,37.92,33.4,8.8,106.74,,,,15,19.7,19.4,19.1,11.2,31,32,34,35,42
12/21/2012,2017,54.3,11.8,0,46.54,16.4,6.1,100.19,,,,14.9,19.2,19.4,19.3,11.3,30,31,33,35,42
12/22/2012,2017,54.1,14.4,0,31.08,17.1,7,99.8,,,,14.7,18.9,19.5,19.1,11.6,30,31,33,35,42
12/23/2012,2017,46,13.3,0,46.29,35.3,10.6,105.46,,,,14.3,18.5,19.6,19,11.6,30,31,33,34,41
12/24/2012,2017,34,11.7,0,74.54,17.3,7.2,42.19,,,,14.1,18.1,19.3,18.8,11.3,30,31,33,34,41
12/25/2012,2017,18,-3.6,0,87.21,13.6,4.1,105.75,,,,14.4,18.1,19.3,19,11.2,30,31,33,34,41
12/26/2012,2017,22.8,-10.7,0.04,85.67,9.6,2.9,91.61,,,,14.2,18.1,19.2,19,11,30,31,33,34,41
12/27/2012,2017,23.9,6.1,0,80.67,21.3,7.6,93.18,,,,14.1,18,19.1,18.9,11.1,30,31,33,34,40
12/28/2012,2017,27.5,6.3,0,65.33,20.7,10.2,108.21,,,,14,17.7,18.5,18.9,11.2,29,31,33,34,40
12/29/2012,2017,33.6,-0.8,0,60.92,12,4.7,95.14,,,,13.8,17.4,17.5,18.9,11.3,29,30,32,33,40
12/30/2012,2017,32.7,8.6,0,58.29,22.1,5.7,111.68,,,,13.6,17.1,16.6,18.8,11.2,29,30,32,33,40
12/31/2012,2017,25,0.9,0,80.75,8,3.2,90.86,,,,13.5,17.1,16.3,18.9,11.2,29,30,32,33,40
1/1/2013,2017,27.3,-0.8,0,67.67,22.1,8.1,113.1,,,,13.3,16.8,16.1,18.7,11.1,28,29,32,33,40
1/2/2013,2017,26.6,10.4,0,64.5,30,12,103.26,,,,13.3,16.7,15.9,18.7,10.9,28,29,31,33,40
1/3/2013,2017,37.4,8.2,0,53.12,15.5,6.6,114.75,,,,13.3,16.6,15.7,18.7,11,28,29,31,32,39
1/4/2013,2017,,,,54.5,24.6,5.7,114.56,,,,13.2,16.5,15.5,18.6,11.1,28,29,31,32,39
1/5/2013,2017,41.2,8.4,,47.79,26.6,10.4,114.52,,,,13.3,16.6,15.6,18.8,11.1,28,29,31,32,39
1/6/2013,2017,49.5,6.1,0,53.04,10.1,4.3,112.46,,,,13.1,16.3,15.4,18.7,11.1,28,29,31,32,39
1/7/2013,2017,50.7,17.4,0,39.96,25.7,6.7,86.02,,,,13.6,16.6,15.4,18.4,11.2,29,29,31,32,39
1/8/2013,2017,50.4,19.6,0,42.96,32.6,11.5,98.42,,,,13.7,17,15.6,18.6,11,30,30,31,32,38
1/9/2013,2017,51.6,16.5,0,57.54,15.5,5.1,114.81,,,,13.7,17.1,15.8,18.5,10.8,30,31,32,32,38
1/10/2013,2017,41.2,13.1,0,66.25,16.9,3.9,63.27,,,,13.5,16.9,15.7,18.5,10.8,29,30,31,32,38
1/11/2013,2017,34.3,-2.4,0,77,34.4,12.2,41.05,,,,12.9,16.5,15.5,18.5,10.9,27,29,31,32,38
1/12/2013,2017,12.4,-2.6,0,74.42,23.1,6.6,126.48,,,,11.9,15.4,14.9,18.5,11,24,26,30,32,38
1/13/2013,2017,13.8,-10.1,0,75.12,13.9,3.7,110.53,,,,11.6,14.9,14.3,16.7,11,23,25,28,31,38
1/14/2013,2017,16.5,-9.8,0,73.62,11.5,4.5,120.53,,,,11.2,14.3,13.9,15.5,11,21,23,27,30,38
1/15/2013,2017,31.1,-8.1,0,60.78,26.9,11.2,85.67,,,,11.1,13.7,13.4,14.6,10.8,20,22,25,29,38
1/16/2013,2017,49.8,24.8,0,45.58,28.9,15.1,119.05,,,,12.3,14.8,13.7,14.1,10.8,26,26,27,28,37
1/17/2013,2017,48,13.1,0,53.83,15.4,5.7,124.93,,,,12.6,15.3,14.2,14.6,10.9,27,27,28,29,36
1/18/2013,2017,55.6,23.2,0,18.67,31.2,14.4,128.21,,,,12.9,15.6,14.3,14.7,10.9,28,28,29,29,36
1/19/2013,2017,54.1,21.6,0,26.79,27.7,8.6,130.68,,,,13.4,16.4,14.8,14.9,10.9,30,30,30,30,36
1/20/2013,2017,43.2,9.7,0,46.04,26.1,9,121.3,,,,13.4,16.6,14.9,15.2,10.9,30,30,31,30,36
1/21/2013,2017,55.8,9,0,47.75,27.6,7.2,120.57,,,,13,16.2,14.9,15.1,10.9,28,29,30,30,36
1/22/2013,2017,59.7,21,0,24.25,14.8,4.8,135.49,,,,13.2,16.3,14.9,15.3,10.9,29,30,30,31,36
1/23/2013,2017,63.7,22.1,0,19.71,20.6,6.1,62.3,,,,13.6,16.6,15,15.5,10.9,30,30,31,31,36
1/24/2013,2017,63.5,26.6,0,30.17,30.5,11.6,117.66,,,,14.2,17.3,15.3,15.7,10.9,31,31,31,31,36
1/25/2013,2017,56.1,21.6,0,57.54,18.8,5.7,137.13,,,,14.7,18.9,15.7,16,11,33,32,32,31,36
1/26/2013,2017,52.3,23.5,0,59.46,11.3,3.7,66.84,,,,14.8,19.4,16.1,16.4,10.9,32,32,32,31,36
1/27/2013,2017,54.7,24.1,0,70,17.6,5.3,130.23,,,,14.8,19.7,16.4,17,10.9,34,33,32,32,37
1/28/2013,2017,46.4,22.1,0,77.29,34.1,12.6,75.16,,,,14.8,19.6,16.8,18,10.9,32,32,33,32,37
1/29/2013,2017,32.7,10.4,0,50.5,33,16.2,127.63,,,,14.6,19.1,17,18.2,10.9,31,32,33,32,37
1/30/2013,2017,37.4,6.8,0,61,30.2,10.3,59.72,,,,13.7,17.9,16.9,18.2,10.9,30,31,33,32,37
1/31/2013,2017,39.9,12,0,65.04,31.2,8.4,62.49,,,,14,17.5,16.5,18.4,10.8,30,31,32,32,37
2/1/2013,2017,48.4,12,0,60.46,40.6,12,114.26,,,,13.9,17.4,16.3,18.4,10.8,30,31,32,32,37
2/2/2013,2017,55,13.8,0,49.88,29.2,10,154.53,,,,14.4,17.8,16.4,18.4,10.8,31,31,32,32,37
2/3/2013,2017,52.5,15.1,0,40.25,21.8,7,118.07,,,,14.6,18.3,16.6,18.3,10.8,31,32,32,32,37
2/4/2013,2017,53.1,20.1,0,30.29,32.5,11.1,119.22,,,,14.9,18.9,16.7,18.4,10.8,32,32,33,33,37
2/5/2013,2017,50.5,25.7,0,38.33,22.3,7.1,124.14,,,,15,19.2,17,18.4,10.8,33,32,33,33,37
2/6/2013,2017,50.9,24.6,0,38.92,29.3,10.7,39.4,,,,15.3,19.5,17.4,18.3,10.8,33,32,33,33,37
2/7/2013,2017,44.4,12.6,0,58,16,5.5,160.3,,,,15.2,19.4,18,18.3,10.8,32,32,33,33,37
