Date,Pasture,Plot,Transect,Distance,High East,Low East,Spp East,High West,Low West,Spp West,MeanHigh,MeanLow,Notes
6/10/2019,7NW,1,3,18,26,3,PASM,19,4,PASM,22.5,3.5,
6/10/2019,7NW,1,3,21,24,6,PASM,22,3,CRMI,23,4.5,
6/10/2019,7NW,1,3,24,13,2,PASM,21,3,PASM,17,2.5,
6/10/2019,7NW,1,4,3,6,4,BOGR,9,2,BOGR,7.5,3,
6/10/2019,7NW,1,4,6,10,1,BOGR,6,2,BUDA,8,1.5,
6/10/2019,7NW,1,4,9,6,1,BOGR,4,1,BOGR,5,1,
6/10/2019,7NW,1,4,12,20,5,HECO,23,5,BOGR,21.5,5,
6/10/2019,7NW,1,4,15,12,2,BOGR,6,3,LYJU,9,2.5,
6/10/2019,7NW,1,4,18,5,4,CRMI,8,1,CRMI,6.5,2.5,
6/10/2019,7NW,1,4,21,17,2,EREF,4,3,CRMI,10.5,2.5,
6/10/2019,7NW,1,4,24,5,1,BOGR,6,3,SPCO,5.5,2,
6/10/2019,7NW,2,1,3,14,1,HECO,21,6,HECO,17.5,3.5,
6/10/2019,7NW,2,1,6,17,3,HECO,16,8,CHLE,16.5,5.5,
6/10/2019,7NW,2,1,9,5,1,BOGR,10,5,CRMI,7.5,3,
6/10/2019,7NW,2,1,12,6,2,BOGR,6,2,CHLE,6,2,
6/10/2019,7NW,2,1,15,12,1,BOGR,21,5,BOGR,16.5,3,
6/10/2019,7NW,2,1,18,9,4,OPPO,5,2,BUDA,7,3,
6/10/2019,7NW,2,1,21,5,1,BOGR,10,4,BUDA,7.5,2.5,
6/10/2019,7NW,2,1,24,6,1,BOGR,6,3,BOGR,6,2,
6/10/2019,7NW,2,2,3,3,1,BOGR,7,2,BOGR,5,1.5,
6/10/2019,7NW,2,2,6,5,3,BOGR,5,3,BOGR,5,3,
6/10/2019,7NW,2,2,9,5,1,BOGR,5,3,BOGR,5,2,
6/10/2019,7NW,2,2,12,2,1,BOGR,12,1,ELEL,7,1,
6/10/2019,7NW,2,2,15,15,1,BOGR,8,2,CRMI,11.5,1.5,
6/10/2019,7NW,2,2,18,5,2,BOGR,8,2,BOGR,6.5,2,
6/10/2019,7NW,2,2,21,10,1,BOGR,6,3,BOGR,8,2,
6/10/2019,7NW,2,2,24,3,1,BOGR,3,2,CRMI,3,1.5,
6/10/2019,7NW,2,3,3,8,3,HECO,20,6,CRMI,14,4.5,
6/10/2019,7NW,2,3,6,8,3,BOGR,8,2,BOGR,8,2.5,
6/10/2019,7NW,2,3,9,12,2,CADU,9,0,BOGR,10.5,1,
6/10/2019,7NW,2,3,12,7,2,CADU,11,2,BOGR,9,2,
6/10/2019,7NW,2,3,15,6,2,CRMI,5,2,BOGR,5.5,2,
6/10/2019,7NW,2,3,18,10,3,BOGR,6,2,CRMI,8,2.5,
6/10/2019,7NW,2,3,21,7,2,SPCR,9,3,BOGR,8,2.5,
6/10/2019,7NW,2,3,24,4,2,BOGR,3,2,CRMI,3.5,2,
6/10/2019,7NW,2,4,3,12,3,LARE,18,6,LARE,15,4.5,
6/10/2019,7NW,2,4,6,16,6,HECO,25,8,LARE,20.5,7,
6/10/2019,7NW,2,4,9,26,11,LARE,18,2,ELEL,22,6.5,
6/10/2019,7NW,2,4,12,21,7,HECO,18,6,LARE,19.5,6.5,
6/10/2019,7NW,2,4,15,26,1,LARE,10,3,BOGR,18,2,
6/10/2019,7NW,2,4,18,16,6,LARE,14,2,HECO,15,4,
6/10/2019,7NW,2,4,21,7,3,LARE,6,4,CRMI,6.5,3.5,
6/10/2019,7NW,2,4,24,14,4,LARE,24,2,OPPO,19,3,
6/10/2019,7NW,3,1,3,28,9,PSTE,26,7,OPPO,27,8,
6/10/2019,7NW,3,1,6,14,3,GUSA,26,2,PASM,20,2.5,
6/10/2019,7NW,3,1,9,30,3,PASM,27,4,OPPO,28.5,3.5,
6/10/2019,7NW,3,1,12,20,4,PASM,13,1,HECO,16.5,2.5,
6/10/2019,7NW,3,1,15,13,6,HECO,20,3,HECO,16.5,4.5,
6/10/2019,7NW,3,1,18,21,7,CRMI,20,8,PASM,20.5,7.5,
6/10/2019,7NW,3,1,21,14,2,PASM,28,6,PASM,21,4,
6/10/2019,7NW,3,1,24,5,2,EREF,8,2,SPCO,6.5,2,
6/10/2019,7NW,3,2,3,8,3,OPPO,5,3,OPPO,6.5,3,
6/10/2019,7NW,3,2,6,8,3,BOGR,7,2,BOGR,7.5,2.5,
6/10/2019,7NW,3,2,9,11,5,CRMI,5,1,CRMI,8,3,
6/10/2019,7NW,3,2,12,6,4,CRMI,0,0,BARE,3,2,
6/10/2019,7NW,3,2,15,14,3,CRMI,28,8,HECO,21,5.5,
6/10/2019,7NW,3,2,18,7,2,BOGR,4,2,BOGR,5.5,2,
6/10/2019,7NW,3,2,21,6,3,LYJU,10,3,PLPA,8,3,
6/10/2019,7NW,3,2,24,24,13,ELEL,15,4,DUNG,19.5,8.5,
6/10/2019,7NW,3,3,3,18,6,OPPO,14,2,SPCO,16,4,
6/10/2019,7NW,3,3,6,16,4,HECO,12,2,CRMI,14,3,
6/10/2019,7NW,3,3,9,29,5,LEDE,21,2,CRMI,25,3.5,
6/10/2019,7NW,3,3,12,23,6,PASM,26,6,LARE,24.5,6,
6/10/2019,7NW,3,3,15,24,10,PASM,21,6,PASM,22.5,8,
6/10/2019,7NW,3,3,18,21,4,PASM,26,6,LARE,23.5,5,
6/10/2019,7NW,3,3,21,22,5,LEDE,21,7,PASM,21.5,6,
6/10/2019,7NW,3,3,24,19,6,LARE,30,14,PASM,24.5,10,
6/10/2019,7NW,3,4,3,13,3,LARE,6,2,SPCO,9.5,2.5,
6/10/2019,7NW,3,4,6,10,3,BOGR,8,2,CRMI,9,2.5,
6/10/2019,7NW,3,4,9,4,2,BOGR,8,1,BOGR,6,1.5,
6/10/2019,7NW,3,4,12,7,3,OPPO,6,4,OPPO,6.5,3.5,
6/10/2019,7NW,3,4,15,5,1,BOGR,14,2,BOGR,9.5,1.5,
6/10/2019,7NW,3,4,18,25,5,PASM,25,6,HECO,25,5.5,
6/10/2019,7NW,3,4,21,17,3,CRMI,22,4,PASM,19.5,3.5,
6/10/2019,7NW,3,4,24,31,5,PASM,25,6,LEDE,28,5.5,
6/10/2019,7NW,4,1,3,12,2,BOGR,4,1,CRMI,8,1.5,
6/10/2019,7NW,4,1,6,11,2,CADU,11,3,HECO,11,2.5,
6/10/2019,7NW,4,1,9,14,1,BOGR,10,5,HECO,12,3,
6/10/2019,7NW,4,1,12,10,2,BOGR,6,1,BOGR,8,1.5,
6/10/2019,7NW,4,1,15,7,1,BOGR,9,1,BOGR,8,1,
6/10/2019,7NW,4,1,18,12,1,CADU,12,3,CADU,12,2,
6/10/2019,7NW,4,1,21,9,2,SPCO,16,2,CADU,12.5,2,
6/10/2019,7NW,4,1,24,10,6,CRMI,4,1,BOGR,7,3.5,
6/10/2019,7NW,4,2,3,13,5,OPPO,10,5,EREF,11.5,5,
6/10/2019,7NW,4,2,6,7,1,BOGR,7,3,CRMI,7,2,
6/10/2019,7NW,4,2,9,11,2,BOGR,16,3,BOGR,13.5,2.5,
6/10/2019,7NW,4,2,12,2,1,HECO,8,1,HECO,5,1,
6/10/2019,7NW,4,2,15,12,2,CADU,9,2,ARFR,10.5,2,
6/10/2019,7NW,4,2,18,9,2,CADU,12,4,HECO,10.5,3,
6/10/2019,7NW,4,2,21,14,4,EREF,9,3,SPCO,11.5,3.5,
6/10/2019,7NW,4,2,24,8,2,CADU,12,4,HECO,10,3,
6/10/2019,7NW,4,3,3,14,1,BOGR,17,3,HECO,15.5,2,
6/10/2019,7NW,4,3,6,9,3,CADU,15,3,BOGR,12,3,
6/10/2019,7NW,4,3,9,12,2,CADU,6,3,CRMI,9,2.5,
6/10/2019,7NW,4,3,12,8,2,BOGR,10,2,BOGR,9,2,
6/10/2019,7NW,4,3,15,18,7,OPPO,16,7,OPPO,17,7,
6/10/2019,7NW,4,3,18,9,3,BOGR,11,3,LARE,10,3,
6/10/2019,7NW,4,3,21,11,2,BOGR,12,2,CADU,11.5,2,
6/10/2019,7NW,4,3,24,11,3,LARE,10,3,CADU,10.5,3,
6/10/2019,7NW,4,4,3,20,6,HECO,29,4,CADU,24.5,5,
6/10/2019,7NW,4,4,6,10,4,EREF,12,2,OEAL,11,3,
6/10/2019,7NW,4,4,9,18,3,CADU,16,2,BOGR,17,2.5,
6/10/2019,7NW,4,4,12,17,3,HECO,10,1,BOGR,13.5,2,
6/10/2019,7NW,4,4,15,18,6,ARFR,15,3,HECO,16.5,4.5,
6/10/2019,7NW,4,4,18,17,5,HECO,18,6,OPPO,17.5,5.5,
6/10/2019,7NW,4,4,21,15,5,OPPO,23,3,HECO,19,4,
6/10/2019,7NW,4,4,24,12,2,BOGR,21,3,BOGR,16.5,2.5,
6/6/2019,7NW,5,1,3,19,1,PASM,16,3,PASM,17.5,2,
6/6/2019,7NW,5,1,6,16,4,ATCA,18,2,VUOC,17,3,
6/6/2019,7NW,5,1,9,20,2,PASM,34,8,ATCA,27,5,
6/6/2019,7NW,5,1,12,17,3,PASM,21,3,PASM,19,3,
6/6/2019,7NW,5,1,15,22,2,PASM,19,7,OPPO,20.5,4.5,
6/6/2019,7NW,5,1,18,13,3,PASM,24,3,PASM,18.5,3,
6/6/2019,7NW,5,1,21,24,3,PASM,21,4,OPPO,22.5,3.5,
6/6/2019,7NW,5,1,24,18,4,PASM,23,2,PASM,20.5,3,
6/6/2019,7NW,5,2,3,14,1,PASM,12,3,BOGR,13,2,
6/6/2019,7NW,5,2,6,12,2,PASM,16,4,DISP,14,3,
6/6/2019,7NW,5,2,9,20,4,DISP,12,5,CHLE,16,4.5,
6/6/2019,7NW,5,2,12,18,3,PASM,12,0,PASM,15,1.5,
6/6/2019,7NW,5,2,15,15,3,PASM,9,1,PASM,12,2,
6/6/2019,7NW,5,2,18,14,3,PASM,24,2,PASM,19,2.5,
6/6/2019,7NW,5,2,21,15,2,PASM,16,1,PASM,15.5,1.5,
6/6/2019,7NW,5,2,24,33,29,ATCA,25,3,PASM,29,16,
6/6/2019,7NW,5,3,3,10,5,PASM,23,2,PASM,16.5,3.5,
6/6/2019,7NW,5,3,6,9,3,PIOP,14,1,BOGR,11.5,2,
6/6/2019,7NW,5,3,9,24,2,PASM,20,3,PASM,22,2.5,
6/6/2019,7NW,5,3,12,8,2,BOGR,6,3,BOGR,7,2.5,
6/6/2019,7NW,5,3,15,24,2,PASM,18,5,PASM,21,3.5,
6/6/2019,7NW,5,3,18,23,4,PASM,13,2,PASM,18,3,
6/6/2019,7NW,5,3,21,7,1,BOGR,6,1,CADU,6.5,1,
6/6/2019,7NW,5,3,24,24,2,PASM,20,2,PASM,22,2,
6/6/2019,7NW,5,4,3,14,2,CADU,11,2,PASM,12.5,2,
6/6/2019,7NW,5,4,6,12,1,OPPO,9,2,CADU,10.5,1.5,
6/6/2019,7NW,5,4,9,21,6,ATCA,8,4,DISP,14.5,5,
6/6/2019,7NW,5,4,12,12,6,OPPO,9,2,BOGR,10.5,4,
6/6/2019,7NW,5,4,15,50,38,ATCA,7,2,LARE,28.5,20,
6/6/2019,7NW,5,4,18,12,1,BOGR,12,4,IVAX,12,2.5,
6/6/2019,7NW,5,4,21,14,1,PASM,8,3,PASM,11,2,
6/6/2019,7NW,5,4,24,19,2,PASM,23,4,PASM,21,3,
6/6/2019,7NW,6,1,3,14,1,PASM,23,2,PASM,18.5,1.5,
6/6/2019,7NW,6,1,6,24,8,PASM,19,1,PASM,21.5,4.5,
6/6/2019,7NW,6,1,9,13,1,PASM,12,2,PASM,12.5,1.5,
6/6/2019,7NW,6,1,12,19,2,PASM,13,1,BOGR,16,1.5,
6/6/2019,7NW,6,1,15,13,2,PASM,10,2,PASM,11.5,2,
6/6/2019,7NW,6,1,18,16,1,PASM,13,1,PASM,14.5,1,
6/6/2019,7NW,6,1,21,14,7,OPPO,14,2,PASM,14,4.5,
6/6/2019,7NW,6,1,24,14,1,BOGR,8,1,BOGR,11,1,
6/6/2019,7NW,6,2,3,22,8,PASM,22,4,PASM,22,6,
6/6/2019,7NW,6,2,6,23,5,PASM,21,5,PASM,22,5,
6/6/2019,7NW,6,2,9,21,4,PASM,19,4,OPPO,20,4,
6/6/2019,7NW,6,2,12,18,6,PASM,19,5,PASM,18.5,5.5,
6/6/2019,7NW,6,2,15,19,1,PASM,19,4,PASM,19,2.5,
6/6/2019,7NW,6,2,18,18,4,ARFR,18,3,PASM,18,3.5,
6/6/2019,7NW,6,2,21,22,7,PASM,12,4,PASM,17,5.5,
6/6/2019,7NW,6,2,24,19,5,PASM,29,8,PASM,24,6.5,
6/6/2019,7NW,6,3,3,13,2,PASM,13,2,PASM,13,2,
6/6/2019,7NW,6,3,6,9,0,PASM,18,4,PASM,13.5,2,
6/6/2019,7NW,6,3,9,16,1,PASM,12,1,CADU,14,1,
6/6/2019,7NW,6,3,12,9,2,SPCO,2,1,BOGR,5.5,1.5,
6/6/2019,7NW,6,3,15,14,1,CADU,21,3,PASM,17.5,2,
6/6/2019,7NW,6,3,18,15,4,SPCO,6,1,SPCO,10.5,2.5,
6/6/2019,7NW,6,3,21,12,5,SPAI,11,1,SPAI,11.5,3,
6/6/2019,7NW,6,3,24,7,1,CADU,12,2,CADU,9.5,1.5,
6/6/2019,7NW,6,4,3,22,7,PASM,21,6,PASM,21.5,6.5,
6/6/2019,7NW,6,4,6,29,9,PASM,23,8,PASM,26,8.5,
6/6/2019,7NW,6,4,9,10,2,PASM,21,5,PASM,15.5,3.5,
6/6/2019,7NW,6,4,12,22,5,PASM,20,9,OPPO,21,7,
6/6/2019,7NW,6,4,15,22,8,PASM,26,2,PASM,24,5,
6/6/2019,7NW,6,4,18,24,1,PASM,22,3,PASM,23,2,
6/6/2019,7NW,6,4,21,19,6,PASM,24,7,PASM,21.5,6.5,
6/6/2019,7NW,6,4,24,25,4,PASM,23,9,ASPE,24,6.5,
6/11/2019,7SE,1,1,3,3,1,BOGR,4,2,BOGR,3.5,1.5,
6/11/2019,7SE,1,1,6,7,1,BOGR,3,1,BOGR,5,1,
6/11/2019,7SE,1,1,9,9,1,BOGR,6,1,BOGR,7.5,1,
6/11/2019,7SE,1,1,12,5,1,BOGR,6,3,BOGR,5.5,2,
6/11/2019,7SE,1,1,15,7,2,BOGR,4,2,BOGR,5.5,2,
6/11/2019,7SE,1,1,18,1,1,BOGR,2,1,BOGR,1.5,1,
6/11/2019,7SE,1,1,21,5,1,BOGR,6,1,BOGR,5.5,1,
6/11/2019,7SE,1,1,24,5,1,BOGR,5,1,BOGR,5,1,
6/11/2019,7SE,1,2,3,0,0,BARE,5,1,EREF,2.5,0.5,
6/11/2019,7SE,1,2,6,7,2,SPCO,4,1,OPPO,5.5,1.5,
6/11/2019,7SE,1,2,9,5,1,OPPO,5,1,BOGR,5,1,
6/11/2019,7SE,1,2,12,4,1,OPPO,10,2,OPPO,7,1.5,
6/11/2019,7SE,1,2,15,9,3,BOGR,6,1,BOGR,7.5,2,
6/11/2019,7SE,1,2,18,4,1,BOGR,2,1,HECO,3,1,
6/11/2019,7SE,1,2,21,6,1,BOGR,6,2,OPPO,6,1.5,
6/11/2019,7SE,1,2,24,1,1,BOGR,4,1,BOGR,2.5,1,
6/11/2019,7SE,1,3,3,10,4,BOGR,9,1,BOGR,9.5,2.5,
6/11/2019,7SE,1,3,6,6,1,BOGR,11,1,BOGR,8.5,1,
6/11/2019,7SE,1,3,9,8,2,BOGR,11,2,EREF,9.5,2,
6/11/2019,7SE,1,3,12,10,1,BOGR,6,1,BOGR,8,1,
6/11/2019,7SE,1,3,15,12,0,HECO,5,0,SPCR,8.5,0,
6/11/2019,7SE,1,3,18,9,2,BOGR,8,2,BOGR,8.5,2,
6/11/2019,7SE,1,3,21,7,3,BOGR,12,2,BOGR,9.5,2.5,
6/11/2019,7SE,1,3,24,0,0,BARE,7,2,BOGR,3.5,1,
6/11/2019,7SE,1,4,3,2,1,BOGR,6,1,BOGR,4,1,
6/11/2019,7SE,1,4,6,7,1,BOGR,15,2,PASM,11,1.5,
6/11/2019,7SE,1,4,9,7,1,BOGR,4,1,BOGR,5.5,1,
6/11/2019,7SE,1,4,12,5,1,BOGR,8,1,CADU,6.5,1,
6/11/2019,7SE,1,4,15,6,2,BOGR,6,3,LARE,6,2.5,
6/11/2019,7SE,1,4,18,6,2,LEDE,8,1,BOGR,7,1.5,
6/11/2019,7SE,1,4,21,6,2,BOGR,6,1,BOGR,6,1.5,
6/11/2019,7SE,1,4,24,7,2,BOGR,4,1,BOGR,5.5,1.5,
6/12/2019,7SE,2,1,3,10,1,BOGR,4,1,BOGR,7,1,
6/12/2019,7SE,2,1,6,6,1,BOGR,8,1,BOGR,7,1,
6/12/2019,7SE,2,1,9,6,1,BOGR,5,2,BOGR,5.5,1.5,
6/12/2019,7SE,2,1,12,5,2,BOGR,6,3,BOGR,5.5,2.5,
6/12/2019,7SE,2,1,15,9,3,BOGR,11,3,BOGR,10,3,
6/12/2019,7SE,2,1,18,4,0,BOGR,10,6,CRMI,7,3,
6/12/2019,7SE,2,1,21,7,4,BOGR,5,2,BOGR,6,3,
6/12/2019,7SE,2,1,24,6,1,BOGR,6,1,CRMI,6,1,
6/12/2019,7SE,2,2,3,6,1,BOGR,6,2,BOGR,6,1.5,
6/12/2019,7SE,2,2,6,6,1,BOGR,5,1,BOGR,5.5,1,
6/12/2019,7SE,2,2,9,4,1,CRMI,10,2,PASM,7,1.5,
6/12/2019,7SE,2,2,12,17,3,PASM,12,1,PASM,14.5,2,
6/12/2019,7SE,2,2,15,9,1,BOGR,12,1,PASM,10.5,1,
6/12/2019,7SE,2,2,18,20,4,CADU,8,2,BOGR,14,3,
6/12/2019,7SE,2,2,21,8,1,BOGR,5,3,BOGR,6.5,2,
6/12/2019,7SE,2,2,24,9,3,BOGR,11,3,BOGR,10,3,
6/12/2019,7SE,2,3,3,10,1,BOGR,11,2,SPCR,10.5,1.5,
6/12/2019,7SE,2,3,6,6,1,BOGR,6,1,BOGR,6,1,
6/12/2019,7SE,2,3,9,10,1,BOGR,9,2,BOGR,9.5,1.5,
6/12/2019,7SE,2,3,12,9,1,CADU,7,1,BOGR,8,1,
6/12/2019,7SE,2,3,15,8,2,BOGR,7,2,BOGR,7.5,2,
6/12/2019,7SE,2,3,18,9,2,BOGR,4,1,BOGR,6.5,1.5,
6/12/2019,7SE,2,3,21,8,7,OPPO,8,1,BOGR,8,4,
6/12/2019,7SE,2,3,24,9,3,OPPO,4,1,BOGR,6.5,2,
6/12/2019,7SE,2,4,3,8,2,BOGR,13,4,CADU,10.5,3,
6/12/2019,7SE,2,4,6,7,1,BOGR,12,1,BOGR,9.5,1,
6/12/2019,7SE,2,4,9,4,1,BOGR,5,1,BOGR,4.5,1,
6/12/2019,7SE,2,4,12,4,1,BOGR,10,4,OPPO,7,2.5,
6/12/2019,7SE,2,4,15,7,1,BOGR,7,2,BOGR,7,1.5,
6/12/2019,7SE,2,4,18,10,3,BOGR,9,3,BOGR,9.5,3,
6/12/2019,7SE,2,4,21,7,1,BOGR,7,1,BOGR,7,1,
6/12/2019,7SE,2,4,24,10,1,CADU,9,5,SPCR,9.5,3,
6/12/2019,7SE,3,1,3,7,0,VUOC,11,1,HECO,9,0.5,
6/12/2019,7SE,3,1,6,6,0,SPCR,5,1,VUOC,5.5,0.5,
6/12/2019,7SE,3,1,9,15,2,PASM,17,1,PASM,16,1.5,
6/12/2019,7SE,3,1,12,13,2,BOGR,21,2,BOGR,17,2,
6/12/2019,7SE,3,1,15,14,2,BOGR,16,1,PASM,15,1.5,
6/12/2019,7SE,3,1,18,12,1,BOGR,20,1,PASM,16,1,
6/12/2019,7SE,3,1,21,17,1,PASM,14,1,PASM,15.5,1,
6/12/2019,7SE,3,1,24,9,2,OPPO,6,1,BOGR,7.5,1.5,
6/12/2019,7SE,3,2,3,24,2,PASM,16,1,PASM,20,1.5,
6/12/2019,7SE,3,2,6,5,1,BOGR,15,4,PASM,10,2.5,
6/12/2019,7SE,3,2,9,6,1,BOGR,8,1,BOGR,7,1,
6/12/2019,7SE,3,2,12,7,0,BOGR,16,3,BOGR,11.5,1.5,
6/12/2019,7SE,3,2,15,8,1,BOGR,5,1,BOGR,6.5,1,
6/12/2019,7SE,3,2,18,8,1,BOGR,6,2,BOGR,7,1.5,
6/12/2019,7SE,3,2,21,8,2,BOGR,6,2,BOGR,7,2,
6/12/2019,7SE,3,2,24,9,3,CRMI,7,5,ARFR,8,4,
6/12/2019,7SE,3,3,3,7,3,SPCR,7,3,BOGR,7,3,
6/12/2019,7SE,3,3,6,7,3,BOGR,5,1,BOGR,6,2,
6/12/2019,7SE,3,3,9,6,2,CRMI,7,3,BOGR,6.5,2.5,
6/12/2019,7SE,3,3,12,5,1,BOGR,9,2,BOGR,7,1.5,
6/12/2019,7SE,3,3,15,6,1,BOGR,4,1,BOGR,5,1,
6/12/2019,7SE,3,3,18,4,1,CRMI,9,3,BOGR,6.5,2,
6/12/2019,7SE,3,3,21,8,1,CRMI,5,1,BOGR,6.5,1,
6/12/2019,7SE,3,3,24,7,3,CRMI,8,2,BOGR,7.5,2.5,
6/12/2019,7SE,3,4,3,4,0,BOGR,4,0,BOGR,4,0,
6/12/2019,7SE,3,4,6,14,1,PASM,14,2,PASM,14,1.5,
6/12/2019,7SE,3,4,9,11,1,PASM,22,8,PASM,16.5,4.5,
6/12/2019,7SE,3,4,12,6,0,PASM,12,1,PASM,9,0.5,
6/12/2019,7SE,3,4,15,6,1,BOGR,8,1,VUOC,7,1,
6/12/2019,7SE,3,4,18,14,2,PASM,16,5,PASM,15,3.5,
6/12/2019,7SE,3,4,21,10,2,CADU,10,2,CADU,10,2,
6/12/2019,7SE,3,4,24,6,1,BOGR,2,1,BOGR,4,1,
6/12/2019,7SE,4,1,3,9,2,BOGR,8,3,ARPU,8.5,2.5,
6/12/2019,7SE,4,1,6,9,1,BOGR,6,1,BOGR,7.5,1,
6/12/2019,7SE,4,1,9,7,2,BOGR,7,3,BOGR,7,2.5,
6/12/2019,7SE,4,1,12,5,1,BOGR,11,1,BOGR,8,1,
6/12/2019,7SE,4,1,15,6,2,BOGR,7,2,CADU,6.5,2,
6/12/2019,7SE,4,1,18,12,4,CADU,12,4,CADU,12,4,
6/12/2019,7SE,4,1,21,10,2,BOGR,10,3,CADU,10,2.5,
6/12/2019,7SE,4,1,24,11,3,BOGR,8,3,BOGR,9.5,3,
6/12/2019,7SE,4,2,3,9,1,BOGR,6,3,BOGR,7.5,2,
6/12/2019,7SE,4,2,6,10,1,BOGR,8,1,CADU,9,1,
6/12/2019,7SE,4,2,9,12,3,CADU,12,2,BOGR,12,2.5,
6/12/2019,7SE,4,2,12,6,2,BOGR,11,2,CADU,8.5,2,
6/12/2019,7SE,4,2,15,12,3,BOGR,11,2,CADU,11.5,2.5,
6/12/2019,7SE,4,2,18,10,5,CRMI,14,5,OPPO,12,5,
6/12/2019,7SE,4,2,21,9,6,OPPO,11,7,SPCO,10,6.5,
6/12/2019,7SE,4,2,24,12,5,OPPO,20,3,PASM,16,4,
6/12/2019,7SE,4,3,3,13,2,PASM,19,4,OPPO,16,3,
6/12/2019,7SE,4,3,6,26,4,OPPO,23,3,PASM,24.5,3.5,
6/12/2019,7SE,4,3,9,14,2,BOGR,14,2,BOGR,14,2,
6/12/2019,7SE,4,3,12,12,2,OPPO,12,2,OPPO,12,2,
6/12/2019,7SE,4,3,15,22,3,HECO,7,2,HECO,14.5,2.5,
6/12/2019,7SE,4,3,18,24,2,HECO,8,1,BOGR,16,1.5,
6/12/2019,7SE,4,3,21,9,3,CRMI,14,5,ARPU,11.5,4,
6/12/2019,7SE,4,3,24,8,4,OPPO,10,2,BOGR,9,3,
6/12/2019,7SE,4,4,3,4,2,OPPO,10,5,CRMI,7,3.5,
6/12/2019,7SE,4,4,6,10,3,OPPO,12,9,OPPO,11,6,
6/12/2019,7SE,4,4,9,11,3,CADU,9,4,HECO,10,3.5,
6/12/2019,7SE,4,4,12,14,2,HECO,29,7,OPPO,21.5,4.5,
6/12/2019,7SE,4,4,15,3,1,BOGR,24,7,HECO,13.5,4,
6/12/2019,7SE,4,4,18,12,2,SPCO,20,3,OPPO,16,2.5,
6/12/2019,7SE,4,4,21,9,5,OPPO,11,2,HECO,10,3.5,
6/12/2019,7SE,4,4,24,16,3,CHLE,23,5,OPPO,19.5,4,
6/6/2019,7SE,5,1,3,19,4,OPPO,8,4,OPPO,13.5,4,
6/6/2019,7SE,5,1,6,9,0,PASM,11,2,HECO,10,1,
6/6/2019,7SE,5,1,9,13,1,PASM,8,3,PASM,10.5,2,
6/6/2019,7SE,5,1,12,6,1,HEVI,16,4,OPPO,11,2.5,
6/6/2019,7SE,5,1,15,13,1,HECO,11,0,HECO,12,0.5,
6/6/2019,7SE,5,1,18,19,2,HECO,24,5,CHLE,21.5,3.5,
6/6/2019,7SE,5,1,21,4,1,HECO,4,1,HECO,4,1,
6/6/2019,7SE,5,1,24,8,0,PASM,14,5,OPPO,11,2.5,
6/6/2019,7SE,5,2,3,5,1,BRTE,6,0,BRTE,5.5,0.5,
6/6/2019,7SE,5,2,6,15,5,OPPO,14,1,PASM,14.5,3,
6/6/2019,7SE,5,2,9,28,5,ATCA,9,3,OPPO,18.5,4,
6/6/2019,7SE,5,2,12,19,4,GUSA,14,1,BRTE,16.5,2.5,
6/6/2019,7SE,5,2,15,16,0,PASM,8,2,HECO,12,1,
6/6/2019,7SE,5,2,18,12,8,OPPO,21,9,OPPO,16.5,8.5,
6/6/2019,7SE,5,2,21,11,1,EREF,10,1,PASM,10.5,1,
6/6/2019,7SE,5,2,24,11,3,SPCO,11,2,SPCO,11,2.5,
6/6/2019,7SE,5,3,3,19,5,PASM,78,15,ATCA,48.5,10,
6/6/2019,7SE,5,3,6,30,1,ATCA,39,11,ATCA,34.5,6,
6/6/2019,7SE,5,3,9,12,1,PASM,19,2,PASM,15.5,1.5,
6/6/2019,7SE,5,3,12,13,1,PASM,16,3,OPPO,14.5,2,
6/6/2019,7SE,5,3,15,14,0,PASM,14,1,PASM,14,0.5,
6/6/2019,7SE,5,3,18,14,1,OPPO,13,1,PASM,13.5,1,
6/6/2019,7SE,5,3,21,12,1,PASM,11,1,PASM,11.5,1,
6/6/2019,7SE,5,3,24,10,3,PASM,13,2,PASM,11.5,2.5,
6/6/2019,7SE,5,4,3,17,2,OPPO,12,1,PASM,14.5,1.5,
6/6/2019,7SE,5,4,6,10,9,PASM,17,2,PASM,13.5,5.5,
6/6/2019,7SE,5,4,9,13,2,PASM,15,1,PASM,14,1.5,
6/6/2019,7SE,5,4,12,15,2,PASM,10,1,PASM,12.5,1.5,
6/6/2019,7SE,5,4,15,6,1,PASM,14,6,DISP,10,3.5,
6/6/2019,7SE,5,4,18,19,8,PASM,11,1,PASM,15,4.5,
6/6/2019,7SE,5,4,21,8,1,CADU,8,1,CADU,8,1,
6/6/2019,7SE,5,4,24,7,2,SPAI,12,2,SPAI,9.5,2,
6/6/2019,7SE,6,1,3,10,1,PASM,10,3,PASM,10,2,
6/6/2019,7SE,6,1,6,4,1,PASM,10,3,SPAI,7,2,
6/6/2019,7SE,6,1,9,9,2,BOGR,4,0,BOGR,6.5,1,
6/6/2019,7SE,6,1,12,11,0,PASM,10,1,PASM,10.5,0.5,
6/6/2019,7SE,6,1,15,22,12,ATCA,10,0,DISP,16,6,
6/6/2019,7SE,6,1,18,28,4,SPAI,12,3,DISP,20,3.5,
6/6/2019,7SE,6,1,21,13,2,PASM,10,1,PASM,11.5,1.5,
6/6/2019,7SE,6,1,24,13,1,BOGR,9,2,SPAI,11,1.5,
