Year,Pasture,Plot,Transect , Distance,East-High,East-Low,East-Spp,West-High,West-Low,West-Spp,Average High,Average Low,Notes,,,,
2017,15E,1,4,12,6,2,BOGR,6,4,BOGR,6,3,,,,,
2017,15E,1,4,15,10,4,BOGR,16,6,GUSA,13,5,,,,,
2017,15E,1,4,18,20,14,ELEL,16,12,ELEL,18,13,,,,,
2017,15E,1,4,21,10,6,PLPA,8,4,PLPA,9,5,,,,,
2017,15E,1,4,24,10,6,BOGR,8,4,VUOC,9,5,,,,,
2017,15E,2,1,3,5,4,BOGR,12,6,BOGR,8.5,5,,,,,
2017,15E,2,1,6,14,4,BOGR,12,8,ARPU,13,6,,,,,
2017,15E,2,1,9,24,8,PASM,10,6,VUOC,17,7,,,,,
2017,15E,2,1,12,8,4,VUOC,12,8,PASM,10,6,,,,,
2017,15E,2,1,15,14,10,EREF,4,3,BOGR,9,6.5,,,,,
2017,15E,2,1,18,4,2,PASM,12,8,EREF,8,5,,,,,
2017,15E,2,1,21,31,8,PASM,22,10,PASM,26.5,9,,,,,
2017,15E,2,1,24,8,6,EREF,6,4,PASM,7,5,,,,,
2017,15E,2,2,3,12,6,BOGR,15,5,VUOC,13.5,5.5,,,,,
2017,15E,2,2,6,18,3,BOGR,10,3,BOGR,14,3,,,,,
2017,15E,2,2,9,12,2,BOGR,16,11,ERNA,14,6.5,,,,,
2017,15E,2,2,12,12,4,BOGR,9,4,BOGR,10.5,4,,,,,
2017,15E,2,2,15,10,3,BOGR,12,3,BOGR,11,3,,,,,
2017,15E,2,2,18,9,4,VUOC,10,3,BOGR,9.5,3.5,,,,,
2017,15E,2,2,21,10,4,BOGR,8,3,VUOC,9,3.5,,,,,
2017,15E,2,2,24,9,3,BUDA,10,4,BUDA,9.5,3.5,,,,,
2017,15E,2,3,3,19,11,ARPU,13,4,ARPU,16,7.5,,,,,
2017,15E,2,3,6,7,2,PLPA,12,5,BOGR,9.5,3.5,,,,,
2017,15E,2,3,9,10,3,BOGR,22,4,PASM,16,3.5,,,,,
2017,15E,2,3,12,10,2,OEAL,6,3,BOGR,8,2.5,,,,,
2017,15E,2,3,15,10,4,BOGR,17,5,BOGR,13.5,4.5,,,,,
2017,15E,2,3,18,17,5,PASM,19,7,ARPU,18,6,,,,,
2017,15E,2,3,21,8,4,BOGR,10,3,BOGR,9,3.5,,,,,
2017,15E,2,3,24,19,4,PASM,24,5,PASM,21.5,4.5,,,,,
2017,15E,2,4,3,10,6,BOGR,22,10,PASM,16,8,,,,,
2017,15E,2,4,6,22,16,PASM,14,10,GUSA,18,13,,,,,
2017,15E,2,4,9,10,4,MUTO,10,8,PIOP,10,6,,,,,
2017,15E,2,4,12,18,10,PASM,18,8,ARPU,18,9,,,,,
2017,15E,2,4,15,10,6,BOGR,8,6,BOGR,9,6,,,,,
2017,15E,2,4,18,8,4,BOGR,6,2,VUOC,7,3,,,,,
2017,15E,2,4,21,10,4,BOGR,10,6,BOGR,10,5,,,,,
2017,15E,2,4,24,10,6,BOGR,6,4,BOGR,8,5,,,,,
2017,15E,3,1,3,12,8,BOGR,12,5,BOGR,12,6.5,,,,,
2017,15E,3,1,6,8,4,BOGR,14,6,BOGR,11,5,,,,,
2017,15E,3,1,9,14,6,BOGR,11,4,BOGR,12.5,5,,,,,
2017,15E,3,1,12,18,8,OPPO,11,6,BOGR,14.5,7,,,,,
2017,15E,3,1,15,14,6,BOGR,10,9,OPPO,12,7.5,,,,,
2017,15E,3,1,18,12,6,BOGR,12,4,PIOP,12,5,,,,,
2017,15E,3,1,21,14,4,BOGR,16,6,VUOC,15,5,,,,,
2017,15E,3,1,24,12,6,LEDE,14,6,BOGR,13,6,,,,,
2017,15E,3,2,3,12,4,BOGR,18,6,CRMI,15,5,,,,,
2017,15E,3,2,6,12,6,BOGR,16,8,BOGR,14,7,,,,,
2017,15E,3,2,9,12,6,BOGR,20,8,VUOC,16,7,,,,,
2017,15E,3,2,12,25,10,ELEL,28,20,ARPU,26.5,15,,,,,
2017,15E,3,2,15,10,6,SPCR,14,6,BOGR,12,6,,,,,
2017,15E,3,2,18,14,8,ARFR,18,8,BOGR,16,8,,,,,
2017,15E,3,2,21,20,6,CADU,22,14,IPLA,21,10,,,,,
2017,15E,3,2,24,6,4,BOGR,20,4,PLPA,13,4,,,,,
2017,15E,3,3,3,16,3,OPPO,28,8,ARPU,22,5.5,,,,,
2017,15E,3,3,6,14,3,BOGR,14,6,BOGR,14,4.5,,,,,
2017,15E,3,3,9,10,1,BOGR,15,4,BOGR,12.5,2.5,,,,,
2017,15E,3,3,12,10,1,BOGR,13,2,BOGR,11.5,1.5,,,,,
2017,15E,3,3,15,9,1,BOGR,14,1,BOGR,11.5,1,,,,,
2017,15E,3,3,18,22,1,BOGR,10,4,BOGR,16,2.5,,,,,
2017,15E,3,3,21,14,1,BOGR,8,1,CADU,11,1,,,,,
2017,15E,3,3,24,14,2,SPCR,14,4,ARFR,14,3,24W moved W to avoid cow patty ,,,,
2017,15E,3,4,3,8,1,BOGR,14,2,BOGR,11,1.5,,,,,
2017,15E,3,4,6,14,8,ERNA,16,2,ELEL,15,5,,,,,
2017,15E,3,4,9,16,1,BOGR,22,4,HEVI,19,2.5,,,,,
2017,15E,3,4,12,14,1,HEVI,15,1,HEVI,14.5,1,,,,,
2017,15E,3,4,15,7,3,HEVI,10,4,HEVI,8.5,3.5,,,,,
2017,15E,3,4,18,9,1,HEVI,10,4,SPCO,9.5,2.5,,,,,
2017,15E,3,4,21,9,1,HEVI,12,4,HEVI,10.5,2.5,,,,,
2017,15E,3,4,24,8,2,MILI,12,6,HEVI,10,4,,,,,
2017,15E,4,1,3,30,9,ELEL,14,2,BOGR,22,5.5,,,,,
2017,15E,4,1,6,24,5,ARFR,14,4,HECO,19,4.5,,,,,
2017,15E,4,1,9,12,4,BOGR,10,2,BOGR,11,3,,,,,
2017,15E,4,1,12,15,1,BOGR,12,2,OPPO,13.5,1.5,,,,,
2017,15E,4,1,15,11,2,CADU,18,2,OPPO,14.5,2,,,,,
2017,15E,4,1,18,8,1,ARFR,6,1,BOGR,7,1,,,,,
2017,15E,4,1,21,12,2,ARFR,12,1,CRMI,12,1.5,,,,,
2017,15E,4,1,24,12,1,BOGR,11,2,BOGR,11.5,1.5,,,,,
2017,15E,4,2,3,11,2,CADU,14,3,CADU,12.5,2.5,,,,,
2017,15E,4,2,6,15,2,CADU,13,6,PASM,14,4,,,,,
2017,15E,4,2,9,8,2,BOGR,15,4,BOGR,11.5,3,,,,,
2017,15E,4,2,12,12,3,PASM,18,5,ARFR,15,4,,,,,
2017,15E,4,2,15,14,2,OPPO,23,10,ARFR,18.5,6,,,,,
2017,15E,4,2,18,15,3,VUOC,12,2,EREF,13.5,2.5,,,,,
2017,15E,4,2,21,14,2,SPCR,16,4,BOGR,15,3,,,,,
2017,15E,4,2,24,12,2,BOGR,10,1,CADU,11,1.5,,,,,
2017,15E,4,3,3,14,4,OPPO,6,4,BOGR,10,4,,,,,
2017,15E,4,3,6,20,14,VUOC,18,8,ARPU,19,11,,,,,
2017,15E,4,3,9,14,12,ARFR,22,15,ARPU,18,13.5,,,,,
2017,15E,4,3,12,22,14,VUOC,18,14,VUOC,20,14,,,,,
2017,15E,4,3,15,24,8,BOGR,18,8,ARFR,21,8,,,,,
2017,15E,4,3,18,12,8,PLPA,25,20,ELEL,18.5,14,,,,,
2017,15E,4,3,21,30,20,ARFR,32,24,ARFR,31,22,,,,,
2017,15E,4,3,24,16,10,ELEL,20,12,ARPU,18,11,,,,,
2017,15E,4,4,3,20,1,BOGR,10,3,CRMI,15,2,,,,,
2017,15E,4,4,6,15,3,ERNA,12,1,BOGR,13.5,2,,,,,
2017,15E,4,4,9,21,6,SPCR,18,2,PASM,19.5,4,,,,,
2017,15E,4,4,12,15,1,ERNA,12,2,BOGR,13.5,1.5,,,,,
2017,15E,4,4,15,11,4,BOGR,15,3,BOGR,13,3.5,,,,,
2017,15E,4,4,18,20,2,BOGR,23,3,SPCO,21.5,2.5,,,,,
2017,15E,4,4,21,32,8,OPPO,24,8,OPPO,28,8,,,,,
2017,15E,4,4,24,8,1,BOGR,14,6,BOGR,11,3.5,,,,,
2017,18S,1,1,3,17,4,OPPO,11,5,OPPO,14,4.5,,,,,
2017,18S,1,1,6,10,2,CADU,20,3,CADU,15,2.5,,,,,
2017,18S,1,1,9,10,3,OPPO,13,5,OPPO,11.5,4,,,,,
2017,18S,1,1,12,41,10,ATCA,5,2,ARFR,23,6,,,,,
2017,18S,1,1,15,6,2,ELEL,16,5,OPPO,11,3.5,,,,,
2017,18S,1,1,18,10,2,ELEL,31,0,BOGR,20.5,1,,,,,
2017,18S,1,1,21,14,5,SPCO,25,1,BOGR,19.5,3,,,,,
2017,18S,1,1,24,9,2,OPPO,16,3,OPPO,12.5,2.5,,,,,
2017,18S,1,2,3,14,5,HECO,9,2,PASM,11.5,3.5,,,,,
2017,18S,1,2,6,14,2,HECO,6,2,HECO,10,2,,,,,
2017,18S,1,2,9,16,4,HECO,11,3,HECO,13.5,3.5,,,,,
2017,18S,1,2,12,12,0,HECO,60,30,ATCA,36,15,,,,,
2017,18S,1,2,15,38,4,ATCA,12,2,PASM,25,3,,,,,
2017,18S,1,2,18,22,3,OPPO,16,3,PASM,19,3,,,,,
2017,18S,1,2,21,10,1,PASM,11,2,PASM,10.5,1.5,,,,,
2017,18S,1,2,24,32,2,HECO,24,3,HECO,28,2.5,,,,,
2017,18S,1,3,3,11,2,TRDU,12,3,HECO,11.5,2.5,,,,,
2017,18S,1,3,6,14,1,CADU,11,1,CADU,12.5,1,,,,,
2017,18S,1,3,9,10,2,ATCA,14,7,ATCA,12,4.5,,,,,
2017,18S,1,3,12,6,0,BARE,34,16,ATCA,20,8,,,,,
2017,18S,1,3,15,10,2,PASM,16,2,CADU,13,2,,,,,
2017,18S,1,3,18,10,1,PASM,14,1,HECO,12,1,,,,,
2017,18S,1,3,21,29,2,PASM,32,2,PASM,30.5,2,,,,,
2017,18S,1,3,24,12,2,PASM,12,2,HECO,12,2,,,,,
2017,18S,1,4,3,52,29,ATCA,10,3,BOGR,31,16,,,,,
2017,18S,1,4,6,14,5,HECO,27,9,HECO,20.5,7,,,,,
2017,18S,1,4,9,40,15,ATCA,13,2,HECO,26.5,8.5,,,,,
2017,18S,1,4,12,50,9,ATCA,8,1,HECO,29,5,,,,,
2017,18S,1,4,15,12,2,COCA,12,0,BARE,12,1,,,,,
2017,18S,1,4,18,12,3,HECO,25,8,OPPO,18.5,5.5,,,,,
2017,18S,1,4,21,24,9,ATCA,11,2,HECO,17.5,5.5,,,,,
2017,18S,1,4,24,8,1,HECO,10,2,HECO,9,1.5,,,,,
2017,18S,2,1,3,20,2,HECO,16,4,HECO,18,3,,,,,
2017,18S,2,1,6,20,3,HECO,12,1,VUOC,16,2,,,,,
2017,18S,2,1,9,6,3,BOGR,8,2,TRDU,7,2.5,,,,,
2017,18S,2,1,12,10,1,ELEL,12,0,BARE,11,0.5,,,,,
2017,18S,2,1,15,14,5,HECO,15,1,HECO,14.5,3,,,,,
2017,18S,2,1,18,10,1,HECO,11,4,ARFR,10.5,2.5,,,,,
2017,18S,2,1,21,13,3,HECO,5,2,HECO,9,2.5,,,,,
2017,18S,2,1,24,17,1,HECO,15,6,HECO,16,3.5,,,,,
2017,18S,2,2,3,10,2,HECO,2,0,BARE,6,1,,,,,
2017,18S,2,2,6,16,2,HECO,11,1,BOGR,13.5,1.5,,,,,
2017,18S,2,2,9,11,1,LARE,11,2,HECO,11,1.5,,,,,
2017,18S,2,2,12,12,6,HECO,19,7,ATCA,15.5,6.5,,,,,
2017,18S,2,2,15,59,10,ATCA,10,1,LARE,34.5,5.5,,,,,
2017,18S,2,2,18,11,3,HECO,4,3,TRDU,7.5,3,,,,,
2017,18S,2,2,21,19,4,HECO,18,4,CHLE,18.5,4,,,,,
2017,18S,2,2,24,15,0,BARE,16,4,EREF,15.5,2,,,,,
2017,18S,2,3,3,10,0,BARE,12,1,HECO,11,0.5,,,,,
2017,18S,2,3,6,14,2,HECO,13,2,SPCO,13.5,2,,,,,
2017,18S,2,3,9,13,3,CHLE,12,3,HECO,12.5,3,,,,,
2017,18S,2,3,12,14,2,HECO,4,0,BARE,9,1,,,,,
2017,18S,2,3,15,21,7,OPPO,9,1,HECO,15,4,,,,,
2017,18S,2,3,18,10,2,BOGR,14,2,OPPO,12,2,,,,,
2017,18S,2,3,21,26,6,HECO,18,5,HECO,22,5.5,,,,,
2017,18S,2,3,24,16,3,HECO,10,0,BARE,13,1.5,,,,,
2017,18S,2,4,3,13,2,PASM,39,4,PASM,26,3,,,,,
2017,18S,2,4,6,10,3,SPCO,24,8,HECO,17,5.5,,,,,
2017,18S,2,4,9,52,39,ATCA,12,1,BOGR,32,20,,,,,
2017,18S,2,4,12,10,0,BARE,6,3,PASM,8,1.5,,,,,
2017,18S,2,4,15,10,2,PASM,11,3,PASM,10.5,2.5,,,,,
2017,18S,2,4,18,28,3,PASM,19,4,BOGR,23.5,3.5,,,,,
2017,18S,2,4,21,21,3,GACO,11,1,HECO,16,2,,,,,
2017,18S,2,4,24,62,22,ATCA,11,3,PASM,36.5,12.5,,,,,
2017,18S,3,1,3,18,7,PASM,10,6,OPPO,14,6.5,,,,,
2017,18S,3,1,6,10,1,PASM,4,1,BOGR,7,1,,,,,
2017,18S,3,1,9,12,2,BOGR,13,3,PASM,12.5,2.5,,,,,
2017,18S,3,1,12,7,1,BOGR,5,1,PASM,6,1,,,,,
2017,18S,3,1,15,7,1,CADU,19,4,PASM,13,2.5,,,,,
2017,18S,3,1,18,16,2,PASM,14,1,PASM,15,1.5,,,,,
2017,18S,3,1,21,62,25,ATCA,24,3,PASM,43,14,,,,,
2017,18S,3,1,24,12,4,BOGR,49,28,ATCA,30.5,16,,,,,
2017,18S,3,2,3,30,8,PASM,24,4,OPPO,27,6,,,,,
2017,18S,3,2,6,12,3,PASM,48,3,PASM,30,3,,,,,
2017,18S,3,2,9,10,1,CHLE,12,1,HECO,11,1,,,,,
2017,18S,3,2,12,18,4,PASM,15,6,PASM,16.5,5,,,,,
2017,18S,3,2,15,10,0,BARE,11,0,BARE,10.5,0,,,,,
2017,18S,3,2,18,46,8,ATCA,20,1,PASM,33,4.5,,,,,
2017,18S,3,2,21,18,4,ATCA,34,2,BOGR,26,3,,,,,
2017,18S,3,2,24,28,7,PASM,55,16,ATCA,41.5,11.5,,,,,
2017,18S,3,3,3,11,2,HECO,10,2,PASM,10.5,2,,,,,
2017,18S,3,3,6,15,2,PASM,16,1,PASM,15.5,1.5,,,,,
2017,18S,3,3,9,10,1,BOGR,20,3,PASM,15,2,,,,,
2017,18S,3,3,12,13,1,OPPO,24,9,HECO,18.5,5,,,,,
2017,18S,3,3,15,20,6,OPPO,15,2,PASM,17.5,4,,,,,
2017,18S,3,3,18,32,11,PASM,15,1,PASM,23.5,6,,,,,
2017,18S,3,3,21,18,4,OPPO,20,1,PASM,19,2.5,,,,,
2017,18S,3,3,24,22,4,PASM,26,12,PASM,24,8,,,,,
2017,18S,3,4,3,6,1,PSTE,11,1,HECO,8.5,1,,,,,
2017,18S,3,4,6,12,2,BOGR,61,5,ATCA,36.5,3.5,,,,,
2017,18S,3,4,9,11,1,BOGR,8,1,HECO,9.5,1,,,,,
2017,18S,3,4,12,51,24,ATCA,10,1,CADU,30.5,12.5,,,,,
2017,18S,3,4,15,22,1,HECO,22,3,HECO,22,2,,,,,
2017,18S,3,4,18,12,2,BOGR,14,1,HECO,13,1.5,,,,,
2017,18S,3,4,21,14,2,HECO,11,2,CADU,12.5,2,,,,,
2017,18S,3,4,24,20,3,OPPO,15,2,HECO,17.5,2.5,,,,,
2017,18S,4,1,3,5,1,BOGR,6,1,CADU,5.5,1,,,,,
2017,18S,4,1,6,3,1,BOGR,4,1,BOGR,3.5,1,,,,,
2017,18S,4,1,9,9,1,PASM,5,1,BOGR,7,1,,,,,
2017,18S,4,1,12,18,3,PASM,22,3,PASM,20,3,,,,,
2017,18S,4,1,15,16,1,PASM,5,1,PASM,10.5,1,,,,,
2017,18S,4,1,18,19,8,OPPO,13,2,HECO,16,5,,,,,
2017,18S,4,1,21,12,1,CADU,20,3,CADU,16,2,,,,,
2017,18S,4,1,24,10,1,PASM,14,3,PASM,12,2,,,,,
2017,18S,4,2,3,22,6,HECO,12,5,PIOP,17,5.5,,,,,
2017,18S,4,2,6,0,0,BARE,36,22,ATCA,18,11,,,,,
2017,18S,4,2,9,47,16,ATCA,66,29,ATCA,56.5,22.5,,,,,
2017,18S,4,2,12,14,3,PASM,16,2,GUSA,15,2.5,,,,,
2017,18S,4,2,15,13,1,PASM,3,0,BARE,8,0.5,,,,,
2017,18S,4,2,18,10,5,CADU,19,5,BOGR,14.5,5,,,,,
2017,18S,4,2,21,13,1,PASM,6,1,HECO,9.5,1,,,,,
2017,18S,4,2,24,10,2,HECO,17,7,OPPO,13.5,4.5,,,,,
2017,18S,4,3,3,10,1,CADU,13,0,BARE,11.5,0.5,,,,,
2017,18S,4,3,6,13,1,CADU,13,4,PASM,13,2.5,,,,,
2017,18S,4,3,9,11,1,PASM,4,0,BARE,7.5,0.5,,,,,
2017,18S,4,3,12,18,3,OPPO,19,3,OPPO,18.5,3,,,,,
2017,18S,4,3,15,10,1,CADU,10,2,PASM,10,1.5,,,,,
2017,18S,4,3,18,14,2,PASM,12,1,CADU,13,1.5,,,,,
2017,18S,4,3,21,10,1,CADU,6,1,PASM,8,1,,,,,
2017,18S,4,3,24,13,1,BOGR,12,3,PASM,12.5,2,,,,,
2017,18S,4,4,3,22,3,HECO,24,5,HECO,23,4,,,,,
2017,18S,4,4,6,12,1,HECO,20,6,OPPO,16,3.5,,,,,
2017,18S,4,4,9,16,2,SPCR,87,2,ATCA,51.5,2,,,,,
2017,18S,4,4,12,19,2,BRTE,26,3,HECO,22.5,2.5,,,,,
2017,18S,4,4,15,23,3,HECO,13,1,OPPO,18,2,,,,,
2017,18S,4,4,18,19,7,HECO,24,6,HECO,21.5,6.5,,,,,
2017,18S,4,4,21,20,2,OPPO,18,5,HECO,19,3.5,,,,,
2017,18S,4,4,24,8,1,CHLE,74,35,ATCA,41,18,,,,,
2017,18S,5,1,3,7,1,CADU,7,1,HECO,7,1,,,,,
2017,18S,5,1,6,5,1,SPCR,9,1,CADU,7,1,,,,,
2017,18S,5,1,9,6,1,CADU,6,1,CADU,6,1,,,,,
2017,18S,5,1,12,7,1,CADU,5,1,BOGR,6,1,,,,,
2017,18S,5,1,15,4,1,CADU,5,2,CADU,4.5,1.5,,,,,
2017,18S,5,1,18,6,1,HECO,7,1,HECO,6.5,1,,,,,
2017,18S,5,1,21,9,1,HECO,6,1,SPCO,7.5,1,,,,,
2017,18S,5,1,24,6,1,IPLA,9,0,HECO,7.5,0.5,,,,,
2017,18S,5,2,3,3,0,HECO,7,0,HECO,5,0,,,,,
2017,18S,5,2,6,7,0,HECO,6,2,HECO,6.5,1,,,,,
2017,18S,5,2,9,13,2,HECO,10,0,HECO,11.5,1,,,,,
2017,18S,5,2,12,6,1,HECO,9,1,HECO,7.5,1,,,,,
2017,18S,5,2,15,10,3,HECO,11,1,LIIN,10.5,2,,,,,
2017,18S,5,2,18,10,1,HECO,5,1,HECO,7.5,1,,,,,
2017,18S,5,2,21,9,1,HECO,5,0,HECO,7,0.5,,,,,
2017,18S,5,2,24,12,0,HECO,4,1,SPCR,8,0.5,,,,,
2017,18S,5,3,3,10,0,HECO,7,1,BUDA,8.5,0.5,,,,,
2017,18S,5,3,6,10,1,HECO,6,0,HECO,8,0.5,,,,,
2017,18S,5,3,9,7,2,CADU,7,1,CADU,7,1.5,,,,,
2017,18S,5,3,12,5,1,CADU,6,2,SPCR,5.5,1.5,,,,,
2017,18S,5,3,15,8,1,CADU,7,3,CADU,7.5,2,,,,,
2017,18S,5,3,18,5,1,CADU,5,1,SPCR,5,1,,,,,
2017,18S,5,3,21,7,1,CADU,8,2,HECO,7.5,1.5,,,,,
2017,18S,5,3,24,4,1,BUDA,11,1,HECO,7.5,1,,,,,
2017,18S,5,4,3,11,1,HECO,5,2,SPCR,8,1.5,,,,,
2017,18S,5,4,6,10,1,HECO,6,1,HECO,8,1,,,,,
2017,18S,5,4,9,0,0,BARE,10,1,HECO,5,0.5,,,,,
2017,18S,5,4,12,8,1,HECO,6,0,HECO,7,0.5,,,,,
2017,18S,5,4,15,12,1,HECO,2,0,HECO,7,0.5,,,,,
2017,18S,5,4,18,7,1,HECO,8,1,HECO,7.5,1,,,,,
2017,18S,5,4,21,4,1,HECO,5,1,SPCR,4.5,1,,,,,
2017,18S,5,4,24,0,0,BARE,8,1,HECO,4,0.5,,,,,
2017,18S,6,1,3,5,1,HECO,6,1,HECO,5.5,1,,,,,
2017,18S,6,1,6,10,0,CHLE,9,1,HECO,9.5,0.5,,,,,
2017,18S,6,1,9,5,1,HECO,4,1,HECO,4.5,1,,,,,
2017,18S,6,1,12,6,1,HECO,8,2,HECO,7,1.5,,,,,
2017,18S,6,1,15,11,1,HECO,3,0,HECO,7,0.5,,,,,
2017,18S,6,1,18,12,1,HECO,10,2,HECO,11,1.5,,,,,
2017,18S,6,1,21,7,1,HECO,6,1,HECO,6.5,1,,,,,
2017,18S,6,1,24,9,1,HECO,5,1,HECO,7,1,,,,,
2017,18S,6,2,3,8,1,HECO,5,1,HECO,6.5,1,,,,,
2017,18S,6,2,6,5,0,AGCR,7,1,AGCR,6,0.5,,,,,
2017,18S,6,2,9,5,1,BOGR,5,1,BOGR,5,1,,,,,
2017,18S,6,2,12,12,1,HECO,7,2,TOGR,9.5,1.5,,,,,
2017,18S,6,2,15,5,0,BOGR,6,2,BOGR,5.5,1,,,,,
2017,18S,6,2,18,3,0,HECO,4,1,ARPU,3.5,0.5,,,,,
2017,18S,6,2,21,0,0,BARE,7,1,ARPU,3.5,0.5,,,,,
2017,18S,6,2,24,5,0,ARPU,1,0,GACO,3,0,,,,,
2017,18S,6,3,3,5,1,PSTE,7,3,BOGR,6,2,,,,,
2017,18S,6,3,6,10,1,BOGR,7,1,TROC,8.5,1,,,,,
2017,18S,6,3,9,8,2,TROC,7,2,SPCR,7.5,2,,,,,
2017,18S,6,3,12,9,1,HECO,8,1,SAIB,8.5,1,,,,,
2017,18S,6,3,15,9,0,PSTE,8,3,PSTE,8.5,1.5,,,,,
2017,18S,6,3,18,9,3,HEVI,7,2,SPCR,8,2.5,,,,,
2017,18S,6,3,21,6,1,HECO,12,2,HECO,9,1.5,,,,,
2017,18S,6,3,24,14,3,HECO,5,0,HECO,9.5,1.5,,,,,
2017,18S,6,4,3,14,1,HECO,2,0,HECO,8,0.5,,,,,
2017,18S,6,4,6,7,1,HECO,8,2,EVNU,7.5,1.5,,,,,
2017,18S,6,4,9,3,0,SPCR,10,0,HECO,6.5,0,,,,,
2017,18S,6,4,12,8,1,HECO,6,1,HECO,7,1,,,,,
2017,18S,6,4,15,3,0,SPCR,4,0,HECO,3.5,0,,,,,
2017,18S,6,4,18,5,1,PSTE,5,1,BOGR,5,1,,,,,
2017,18S,6,4,21,7,1,BOGR,7,2,BOGR,7,1.5,,,,,
2017,18S,6,4,24,10,1,HECO,2,1,GACO,6,1,,,,,
2017,22W,1,1,3,28,16,PASM,20,8,PASM,24,12,,,,,
2017,22W,1,1,6,31,18,PASM,32,14,PASM,31.5,16,,,,,
2017,22W,1,1,9,6,4,BUDA,18,8,PASM,12,6,,,,,
2017,22W,1,1,12,21,6,PASM,34,18,PASM,27.5,12,,,,,
2017,22W,1,1,15,26,8,PASM,24,18,ARFR,25,13,,,,,
2017,22W,1,1,18,16,6,CRMI,21,16,GUSA,18.5,11,,,,,
2017,22W,1,1,21,28,12,PASM,30,24,PASM,29,18,,,,,
2017,22W,1,1,24,28,12,PASM,22,12,ARFR,25,12,,,,,
2017,22W,1,2,3,18,2,PASM,11,1,BUDA,14.5,1.5,,,,,
2017,22W,1,2,6,21,1,PASM,26,8,ARFR,23.5,4.5,,,,,
2017,22W,1,2,9,6,1,PASM,7,2,BUDA,6.5,1.5,,,,,
2017,22W,1,2,12,8,1,BUDA,10,2,BUDA,9,1.5,,,,,
2017,22W,1,2,15,16,6,BUDA,31,8,PASM,23.5,7,,,,,
2017,22W,1,2,18,12,1,BUDA,26,8,PASM,19,4.5,,,,,
2017,22W,1,2,21,22,1,ARPU,10,1,BUDA,16,1,,,,,
2017,22W,1,2,24,14,2,BUDA,9,2,BUDA,11.5,2,,,,,
2017,22W,1,3,3,1,0,BARE,5,2,DUNG,3,1,,,,,
2017,22W,1,3,6,14,2,SONU,24,6,PASM,19,4,,,,,
2017,22W,1,3,9,14,1,BOGR,10,1,BUDA,12,1,,,,,
2017,22W,1,3,12,8,2,CRMI,12,2,BUDA,10,2,,,,,
2017,22W,1,3,15,4,1,SPCO,5,0,BOGR,4.5,0.5,,,,,
2017,22W,1,3,18,4,1,BUDA,4,1,CRMI,4,1,,,,,
2017,22W,1,3,21,14,3,BUDA,18,2,BUDA,16,2.5,,,,,
2017,22W,1,3,24,20,3,PASM,20,5,BUDA,20,4,,,,,
2017,22W,1,4,3,10,2,BUDA,27,13,ELEL,18.5,7.5,,,,,
2017,22W,1,4,6,24,3,EREF,22,6,ARFR,23,4.5,,,,,
2017,22W,1,4,9,31,12,ARFR,22,16,GUSA,26.5,14,,,,,
2017,22W,1,4,12,22,5,ARPU,26,12,ARPU,24,8.5,,,,,
2017,22W,1,4,15,10,1,CRMI,8,1,BUDA,9,1,,,,,
2017,22W,1,4,18,20,4,ARFR,18,2,ELEL,19,3,,,,,
2017,22W,1,4,21,10,2,PIOP,12,2,BUDA,11,2,,,,,
2017,22W,1,4,24,30,4,BUDA,8,2,BUDA,19,3,,,,,
2017,22W,2,1,3,14,1,BUDA,18,2,PASM,16,1.5,,,,,
2017,22W,2,1,6,11,3,PASM,13,0,BUDA,12,1.5,,,,,
2017,22W,2,1,9,13,4,BOGR,10,3,BOGR,11.5,3.5,,,,,
2017,22W,2,1,12,6,2,BUDA,8,2,SONU,7,2,,,,,
2017,22W,2,1,15,5,1,BUDA,6,3,BUDA,5.5,2,,,,,
2017,22W,2,1,18,16,5,GUSA,14,3,PASM,15,4,,,,,
2017,22W,2,1,21,20,2,GUSA,18,1,PASM,19,1.5,,,,,
2017,22W,2,1,24,18,2,BUDA,20,3,PASM,19,2.5,,,,,
2017,22W,2,2,3,15,2,PASM,16,3,PASM,15.5,2.5,,,,,
2017,22W,2,2,6,6,1,PLPA,6,2,BOGR,6,1.5,,,,,
2017,22W,2,2,9,11,1,PLPA,26,7,PASM,18.5,4,,,,,
2017,22W,2,2,12,12,2,PASM,20,4,PASM,16,3,,,,,
2017,22W,2,2,15,21,4,PASM,8,5,LARE,14.5,4.5,,,,,
2017,22W,2,2,18,12,3,PASM,16,1,PASM,14,2,prairie dog burrow,,,,
2017,22W,2,2,21,7,2,PLPA,14,2,PLPA,10.5,2,,,,,
2017,22W,2,2,24,15,4,PASM,8,3,ARFR,11.5,3.5,,,,,
2017,22W,2,3,3,22,6,PASM,28,10,ERNA,25,8,,,,,
2017,22W,2,3,6,12,4,GUSA,21,4,PASM,16.5,4,,,,,
2017,22W,2,3,9,16,2,BUDA,17,4,PASM,16.5,3,,,,,
2017,22W,2,3,12,15,2,BUDA,17,2,PASM,16,2,,,,,
2017,22W,2,3,15,16,3,BUDA,8,2,BUDA,12,2.5,,,,,
2017,22W,2,3,18,9,2,BUDA,6,3,BUDA,7.5,2.5,,,,,
2017,22W,2,3,21,6,2,BUDA,7,2,BUDA,6.5,2,,,,,
2017,22W,2,3,24,5,2,BUDA,7,3,SPCO,6,2.5,,,,,
2017,22W,2,4,3,4,2,BUDA,7,3,BUDA,5.5,2.5,,,,,
