Date,Pasture,Plot,Transect,Distance,High East,Low East,Spp East,High West,Low West,Spp West,MeanHigh,MeanLow
6/10/20,17N,5,1,18,25,6,elel,16,6,pasm,20.5,6
6/10/20,17N,5,1,21,11,10,oppo,22,6,oppo,16.5,8
6/10/20,17N,5,1,24,4,2,cadu,20,6,eref,12,4
6/10/20,17N,5,2,3,9,1,thfi,6,1,bogr,7.5,1
6/10/20,17N,5,2,6,8,1,cadu,6,1,lyju,7,1
6/10/20,17N,5,2,9,9,1,pasm,11,1,pasm,10,1
6/10/20,17N,5,2,12,15,2,pasm,10,3,oppo,12.5,2.5
6/10/20,17N,5,2,15,15,1,pasm,10,3,pasm,12.5,2
6/10/20,17N,5,2,18,22,6,eref,25,9,elel,23.5,7.5
6/10/20,17N,5,2,21,6,1,elel,10,2,oppo,8,1.5
6/10/20,17N,5,2,24,20,6,pasm,17,7,elel,18.5,6.5
6/10/20,17N,5,3,3,17,3,heco,10,3,oppo,13.5,3
6/10/20,17N,5,3,6,11,3,heco,23,7,heco,17,5
6/10/20,17N,5,3,9,15,2,oppo,23,5,heco,19,3.5
6/10/20,17N,5,3,12,13,2,oppo,23,7,heco,18,4.5
6/10/20,17N,5,3,15,19,7,heco,15,4,oppo,17,5.5
6/10/20,17N,5,3,18,18,6,eref,21,12,eref,19.5,9
6/10/20,17N,5,3,21,17,1,oppo,26,4,heco,21.5,2.5
6/10/20,17N,5,3,24,24,3,oppo,32,5,oppo,28,4
6/10/20,17N,5,4,3,7,3,oppo,4,1,heco,5.5,2
6/10/20,17N,5,4,6,5,2,bogr,1,0,bogr,3,1
6/10/20,17N,5,4,9,8,1,piop,9,2,heco,8.5,1.5
6/10/20,17N,5,4,12,4,2,oppo,3,1,bogr,3.5,1.5
6/10/20,17N,5,4,15,5,2,bogr,23,3,heco,14,2.5
6/10/20,17N,5,4,18,10,1,bogr,26,7,eref,18,4
6/10/20,17N,5,4,21,28,5,eref,26,3,bogr,27,4
6/10/20,17N,5,4,24,24,2,heco,19,2,heco,21.5,2
6/10/20,17N,6,1,3,26,4,eref,6,2,bogr,16,3
6/10/20,17N,6,1,6,23,4,heco,10,1,heco,16.5,2.5
6/10/20,17N,6,1,9,16,9,elel,26,3,oppo,21,6
6/10/20,17N,6,1,12,16,6,eref,8,2,heco,12,4
6/10/20,17N,6,1,15,14,1,elel,24,6,heco,19,3.5
6/10/20,17N,6,1,18,2,0,bogr,8,1,heco,5,0.5
6/10/20,17N,6,1,21,4,1,bogr,8,2,heco,6,1.5
6/10/20,17N,6,1,24,6,1,eref,10,2,eref,8,1.5
6/10/20,17N,6,2,3,20,6,cadu,18,9,pasm,19,7.5
6/10/20,17N,6,2,6,12,4,pasm,16,2,pasm,14,3
6/10/20,17N,6,2,9,20,8,pasm,24,14,pasm,22,11
6/10/20,17N,6,2,12,24,10,pasm,22,12,pasm,23,11
6/10/20,17N,6,2,15,6,2,buda,4,2,buda,5,2
6/10/20,17N,6,2,18,10,2,pasm,4,3,cadu,7,2.5
6/10/20,17N,6,2,21,7,1,cafi,24,6,pasm,15.5,3.5
6/10/20,17N,6,2,24,9,1,cafi,4,1,cafi,6.5,1
6/10/20,17N,6,3,3,6,2,pasm,8,1,pasm,7,1.5
6/10/20,17N,6,3,6,16,2,pasm,11,3,pasm,13.5,2.5
6/10/20,17N,6,3,9,13,4,pasm,20,6,pasm,16.5,5
6/10/20,17N,6,3,12,16,1,pasm,10,3,pasm,13,2
6/10/20,17N,6,3,15,12,5,pasm,17,8,spai,14.5,6.5
6/10/20,17N,6,3,18,12,1,pasm,12,1,pasm,12,1
6/10/20,17N,6,3,21,6,1,cadu,14,3,pasm,10,2
6/10/20,17N,6,3,24,12,1,ivax,14,5,pasm,13,3
6/10/20,17N,6,4,3,12,5,heco,7,1,heco,9.5,3
6/10/20,17N,6,4,6,2,1,bogr,6,3,bogr,4,2
6/10/20,17N,6,4,9,4,0,bogr,4,1,bogr,4,0.5
6/10/20,17N,6,4,12,6,2,bogr,13,1,heco,9.5,1.5
6/10/20,17N,6,4,15,17,1,cadu,12,1,heco,14.5,1
6/10/20,17N,6,4,18,5,1,buda,6,1,buda,5.5,1
6/10/20,17N,6,4,21,2,1,oppo,11,6,spco,6.5,3.5
6/10/20,17N,6,4,24,4,1,bogr,5,1,heco,4.5,1
6/4/20,20NW,1,1,3,11,1,pasm,10,1,heco,10.5,1
6/4/20,20NW,1,1,6,10,0,pasm,14,5,heco,12,2.5
6/4/20,20NW,1,1,9,13,0,pasm,11,1,heco,12,0.5
6/4/20,20NW,1,1,12,16,4,pasm,12,1,heco,14,2.5
6/4/20,20NW,1,1,15,17,3,heco,16,6,heco,16.5,4.5
6/4/20,20NW,1,1,18,9,1,cadu,9,1,heco,9,1
6/4/20,20NW,1,1,21,14,2,heco,27,3,heco,20.5,2.5
6/4/20,20NW,1,1,24,12,1,bogr,18,1,heco,15,1
6/4/20,20NW,1,2,3,11,1,heco,14,1,cadu,12.5,1
6/4/20,20NW,1,2,6,9,1,heco,11,1,heco,10,1
6/4/20,20NW,1,2,9,6,1,cadu,8,0,cadu,7,0.5
6/4/20,20NW,1,2,12,15,1,heco,19,4,heco,17,2.5
6/4/20,20NW,1,2,15,19,4,heco,10,1,spcr,14.5,2.5
6/4/20,20NW,1,2,18,14,4,heco,15,4,heco,14.5,4
6/4/20,20NW,1,2,21,10,0,heco,10,1,heco,10,0.5
6/4/20,20NW,1,2,24,5,1,bogr,16,1,bogr,10.5,1
6/4/20,20NW,1,3,3,15,1,heco,13,1,heco,14,1
6/4/20,20NW,1,3,6,15,2,cadu,17,2,heco,16,2
6/4/20,20NW,1,3,9,7,3,heco,17,6,heco,12,4.5
6/4/20,20NW,1,3,12,7,1,heco,24,8,heco,15.5,4.5
6/4/20,20NW,1,3,15,11,2,heco,10,4,oppo,10.5,3
6/4/20,20NW,1,3,18,4,1,cadu,4,1,cadu,4,1
6/4/20,20NW,1,3,21,5,0,cadu,7,2,cadu,6,1
6/4/20,20NW,1,3,24,2,1,cadu,5,1,cadu,3.5,1
6/4/20,20NW,1,4,3,7,2,spcr,11,4,heco,9,3
6/4/20,20NW,1,4,6,19,2,heco,15,1,heco,17,1.5
6/4/20,20NW,1,4,9,16,2,heco,15,1,heco,15.5,1.5
6/4/20,20NW,1,4,12,18,2,heco,7,0,cadu,12.5,1
6/4/20,20NW,1,4,15,17,3,spcr,7,2,cadu,12,2.5
6/4/20,20NW,1,4,18,13,1,spcr,22,1,heco,17.5,1
6/4/20,20NW,1,4,21,2,0,bogr,12,1,bogr,7,0.5
6/4/20,20NW,1,4,24,7,0,oppo,25,5,heco,16,2.5
6/4/20,20NW,2,1,3,29,1,vuoc,30,4,disp,29.5,2.5
6/4/20,20NW,2,1,6,13,2,heco,15,1,vuoc,14,1.5
6/4/20,20NW,2,1,9,24,2,vuoc,22,5,vuoc,23,3.5
6/4/20,20NW,2,1,12,16,4,vuoc,20,3,vuoc,18,3.5
6/4/20,20NW,2,1,15,38,5,vuoc,30,3,vuoc,34,4
6/4/20,20NW,2,1,18,20,1,vuoc,18,1,vuoc,19,1
6/4/20,20NW,2,1,21,18,2,heco,21,7,heco,19.5,4.5
6/4/20,20NW,2,1,24,23,7,pasm,27,4,vuoc,25,5.5
6/4/20,20NW,2,2,3,16,4,heco,8,1,bogr,12,2.5
6/4/20,20NW,2,2,6,33,5,heco,18,1,heco,25.5,3
6/4/20,20NW,2,2,9,19,1,heco,32,1,bogr,25.5,1
6/4/20,20NW,2,2,12,23,1,heco,34,6,heco,28.5,3.5
6/4/20,20NW,2,2,15,22,2,heco,12,2,heco,17,2
6/4/20,20NW,2,2,18,21,2,heco,12,3,heco,16.5,2.5
6/4/20,20NW,2,2,21,37,2,heco,28,4,heco,32.5,3
6/4/20,20NW,2,2,24,18,1,heco,14,2,heco,16,1.5
6/4/20,20NW,2,3,3,34,1,heco,32,4,heco,33,2.5
6/4/20,20NW,2,3,6,25,5,heco,12,1,heco,18.5,3
6/4/20,20NW,2,3,9,15,4,heco,51,2,yugl,33,3
6/4/20,20NW,2,3,12,21,5,heco,37,9,yugl,29,7
6/4/20,20NW,2,3,15,15,5,heco,17,5,heco,16,5
6/4/20,20NW,2,3,18,15,1,heco,21,1,heco,18,1
6/4/20,20NW,2,3,21,13,2,heco,13,3,eref,13,2.5
6/4/20,20NW,2,3,24,7,1,cadu,12,3,eref,9.5,2
6/4/20,20NW,2,4,3,13,3,heco,22,4,heco,17.5,3.5
6/4/20,20NW,2,4,6,20,7,heco,28,5,heco,24,6
6/4/20,20NW,2,4,9,20,5,heco,19,3,heco,19.5,4
6/4/20,20NW,2,4,12,18,9,heco,38,4,heco,28,6.5
6/4/20,20NW,2,4,15,18,3,heco,31,1,heco,24.5,2
6/4/20,20NW,2,4,18,25,1,heco,12,2,heco,18.5,1.5
6/4/20,20NW,2,4,21,45,1,heco,20,2,heco,32.5,1.5
6/4/20,20NW,2,4,24,36,1,heco,24,1,heco,30,1
6/4/20,20NW,3,1,3,9,1,bogr,6,1,bogr,7.5,1
6/4/20,20NW,3,1,6,11,1,bogr,6,1,bogr,8.5,1
6/4/20,20NW,3,1,9,28,8,eref,6,1,bogr,17,4.5
6/4/20,20NW,3,1,12,11,1,bogr,19,3,bogr,15,2
6/4/20,20NW,3,1,15,16,2,bogr,12,0,heco,14,1
6/4/20,20NW,3,1,18,15,1,bogr,6,1,bogr,10.5,1
6/4/20,20NW,3,1,21,20,2,heco,14,3,heco,17,2.5
6/4/20,20NW,3,1,24,10,2,bogr,4,1,bogr,7,1.5
6/4/20,20NW,3,2,3,4,0,cadu,8,0,cadu,6,0
6/4/20,20NW,3,2,6,12,1,heco,11,6,heco,11.5,3.5
6/4/20,20NW,3,2,9,8,1,heco,15,3,heco,11.5,2
6/4/20,20NW,3,2,12,16,4,heco,10,5,heco,13,4.5
6/4/20,20NW,3,2,15,15,6,heco,15,3,heco,15,4.5
6/4/20,20NW,3,2,18,42,6,spcr,29,5,spcr,35.5,5.5
6/4/20,20NW,3,2,21,36,4,spcr,20,5,heco,28,4.5
6/4/20,20NW,3,2,24,13,4,spcr,19,7,pasm,16,5.5
6/4/20,20NW,3,3,3,16,4,heco,21,7,heco,18.5,5.5
6/4/20,20NW,3,3,6,19,3,heco,20,5,heco,19.5,4
6/4/20,20NW,3,3,9,18,3,heco,20,1,heco,19,2
6/4/20,20NW,3,3,12,15,2,heco,16,2,heco,15.5,2
6/4/20,20NW,3,3,15,11,3,heco,18,4,heco,14.5,3.5
6/4/20,20NW,3,3,18,10,1,heco,34,4,heco,22,2.5
6/4/20,20NW,3,3,21,10,1,bogr,8,3,bogr,9,2
6/4/20,20NW,3,3,24,23,2,heco,6,1,heco,14.5,1.5
6/4/20,20NW,3,4,3,22,2,heco,16,3,heco,19,2.5
6/4/20,20NW,3,4,6,22,1,heco,11,1,spcr,16.5,1
6/4/20,20NW,3,4,9,24,5,heco,20,4,heco,22,4.5
6/4/20,20NW,3,4,12,15,3,heco,10,1,heco,12.5,2
6/4/20,20NW,3,4,15,14,1,heco,11,1,bogr,12.5,1
6/4/20,20NW,3,4,18,20,5,heco,20,6,heco,20,5.5
6/4/20,20NW,3,4,21,25,3,heco,26,4,heco,25.5,3.5
6/4/20,20NW,3,4,24,40,2,heco,20,1,heco,30,1.5
6/3/20,20NW,4,1,3,18,1,heco,18,2,heco,18,1.5
6/3/20,20NW,4,1,6,20,5,heco,24,4,bogr,22,4.5
6/3/20,20NW,4,1,9,7,2,bogr,14,2,heco,10.5,2
6/3/20,20NW,4,1,12,4,1,bogr,24,1,heco,14,1
6/3/20,20NW,4,1,15,17,1,bogr,22,1,heco,19.5,1
6/3/20,20NW,4,1,18,30,5,disp ,8,1,heco,19,3
6/3/20,20NW,4,1,21,15,1,heco,22,3,heco,18.5,2
6/3/20,20NW,4,1,24,10,1,heco,14,1,heco,12,1
6/3/20,20NW,4,2,3,19,1,heco,24,2,heco,21.5,1.5
6/3/20,20NW,4,2,6,14,1,bogr,15,2,heco,14.5,1.5
6/3/20,20NW,4,2,9,27,1,heco,36,7,heco,31.5,4
6/3/20,20NW,4,2,12,20,4,bogr,15,1,bogr,17.5,2.5
6/3/20,20NW,4,2,15,18,4,elel,39,1,heco,28.5,2.5
6/3/20,20NW,4,2,18,13,1,heco,28,1,heco,20.5,1
6/3/20,20NW,4,2,21,20,2,heco,20,2,elel,20,2
6/3/20,20NW,4,2,24,41,1,heco,18,1,heco,29.5,1
6/3/20,20NW,4,3,3,16,2,heco,30,1,heco,23,1.5
6/3/20,20NW,4,3,6,10,1,heco,34,5,heco,22,3
6/3/20,20NW,4,3,9,11,3,heco,36,3,heco,23.5,3
6/3/20,20NW,4,3,12,1,2,bogr,10,4,bogr,5.5,3
6/3/20,20NW,4,3,15,10,3,bogr,10,4,bogr,10,3.5
6/3/20,20NW,4,3,18,21,1,heco,32,2,heco,26.5,1.5
6/3/20,20NW,4,3,21,16,3,heco,16,2,heco,16,2.5
6/3/20,20NW,4,3,24,11,3,spcr,14,1,heco,12.5,2
6/3/20,20NW,4,4,3,16,3,lyju,10,3,disp,13,3
6/3/20,20NW,4,4,6,17,4,spcr,32,1,disp,24.5,2.5
6/3/20,20NW,4,4,9,8,1,heco,32,2,disp,20,1.5
6/3/20,20NW,4,4,12,17,3,spcr,9,2,bogr,13,2.5
6/3/20,20NW,4,4,15,6,1,bogr,14,2,bogr,10,1.5
6/3/20,20NW,4,4,18,28,1,bogr,28,1,bogr,28,1
6/3/20,20NW,4,4,21,22,2,bogr,36,2,bogr,29,2
6/3/20,20NW,4,4,24,10,1,bogr,16,2,heco,13,1.5
6/12/20,22W,1,1,3,10,1,pasm,26,4,pasm,18,2.5
6/12/20,22W,1,1,6,22,1,pasm,23,2,pasm,22.5,1.5
6/12/20,22W,1,1,9,4,1,bogr,12,0,pasm,8,0.5
6/12/20,22W,1,1,12,14,1,pasm,22,3,pasm,18,2
6/12/20,22W,1,1,15,11,2,pasm,20,2,pasm,15.5,2
6/12/20,22W,1,1,18,7,3,bogr,14,0,pasm,10.5,1.5
6/12/20,22W,1,1,21,6,1,pasm,18,1,pasm,12,1
6/12/20,22W,1,1,24,26,3,gusa,17,5,gusa,21.5,4
6/12/20,22W,1,2,3,17,1,pasm,15,1,pasm,16,1
6/12/20,22W,1,2,6,11,0,pasm,15,3,pasm,13,1.5
6/12/20,22W,1,2,9,12,1,pasm,4,1,bogr,8,1
6/12/20,22W,1,2,12,4,0,bogr,5,2,bogr,4.5,1
6/12/20,22W,1,2,15,8,1,bogr,1,0,pasm,4.5,0.5
6/12/20,22W,1,2,18,8,1,bogr,19,1,pasm,13.5,1
6/12/20,22W,1,2,21,3,2,bogr,4,1,bogr,3.5,1.5
6/12/20,22W,1,2,24,5,2,bogr,6,1,bogr,5.5,1.5
6/12/20,22W,1,3,3,5,2,buda,0,0,bare,2.5,1
6/12/20,22W,1,3,6,3,2,buda,4,1,bogr,3.5,1.5
6/12/20,22W,1,3,9,0,0,bare,10,1,pasm,5,0.5
6/12/20,22W,1,3,12,0,0,bare,16,1,pasm,8,0.5
6/12/20,22W,1,3,15,0,0,bare,2,0,bogr,1,0
6/12/20,22W,1,3,18,1,1,pasm,4,1,bogr,2.5,1
6/12/20,22W,1,3,21,1,1,bogr,8,1,pasm,4.5,1
6/12/20,22W,1,3,24,0,0,bare,10,2,bogr,5,1
6/12/20,22W,1,4,3,1,1,bogr,2,0,bogr,1.5,0.5
6/12/20,22W,1,4,6,1,1,bogr,4,1,bogr,2.5,1
6/12/20,22W,1,4,9,0,0,bogr,0,0,bare,0,0
6/12/20,22W,1,4,12,0,0,bogr,14,2,pasm,7,1
6/12/20,22W,1,4,15,0,0,pasm,4,3,bogr,2,1.5
6/12/20,22W,1,4,18,0,0,pasm,4,1,bogr,2,0.5
6/12/20,22W,1,4,21,3,3,pasm,3,0,bogr,3,1.5
6/12/20,22W,1,4,24,1,1,pasm,5,3,bogr,3,2
6/12/20,22W,2,1,3,0,0,bare,13,1,pasm,6.5,0.5
6/12/20,22W,2,1,6,9,1,pasm,3,1,bogr,6,1
6/12/20,22W,2,1,9,4,2,eref,5,1,buda,4.5,1.5
6/12/20,22W,2,1,12,4,2,bogr,4,1,elel,4,1.5
6/12/20,22W,2,1,15,3,1,buda,14,3,gusa,8.5,2
6/12/20,22W,2,1,18,2,0,buda,10,1,pasm,6,0.5
6/12/20,22W,2,1,21,9,2,pasm,12,1,pasm,10.5,1.5
6/12/20,22W,2,1,24,8,1,pasm,17,5,gusa,12.5,3
6/12/20,22W,2,2,3,8,2,pasm,6,1,pasm,7,1.5
6/12/20,22W,2,2,6,12,0,pasm,0,0,bare,6,0
6/12/20,22W,2,2,9,9,1,pasm,11,2,pasm,10,1.5
6/12/20,22W,2,2,12,2,1,bogr,13,4,pasm,7.5,2.5
6/12/20,22W,2,2,15,22,2,pasm,15,1,pasm,18.5,1.5
6/12/20,22W,2,2,18,14,2,pasm,26,3,pasm,20,2.5
6/12/20,22W,2,2,21,3,2,bogr,2,1,buda,2.5,1.5
6/12/20,22W,2,2,24,18,0,pasm,5,1,pasm,11.5,0.5
6/12/20,22W,2,3,3,12,2,pasm,18,2,pasm,15,2
6/12/20,22W,2,3,6,11,2,pasm,10,3,pasm,10.5,2.5
6/12/20,22W,2,3,9,13,2,pasm,14,1,pasm,13.5,1.5
6/12/20,22W,2,3,12,4,2,buda,7,3,buda,5.5,2.5
6/12/20,22W,2,3,15,2,1,buda,5,2,buda,3.5,1.5
6/12/20,22W,2,3,18,3,1,buda,4,1,buda,3.5,1
6/12/20,22W,2,3,21,4,2,buda,6,3,buda,5,2.5
6/12/20,22W,2,3,24,5,1,buda,2,1,buda,3.5,1
6/12/20,22W,2,4,3,3,2,buda,3,2,buda,3,2
6/12/20,22W,2,4,6,4,2,bogr,4,1,elel,4,1.5
6/12/20,22W,2,4,9,9,2,bogr,4,1,arpu,6.5,1.5
6/12/20,22W,2,4,12,3,2,buda,5,1,buda,4,1.5
6/12/20,22W,2,4,15,4,1,buda,4,1,arpu,4,1
6/12/20,22W,2,4,18,4,2,buda,5,3,buda,4.5,2.5
6/12/20,22W,2,4,21,7,2,elel,5,3,buda,6,2.5
6/12/20,22W,2,4,24,4,1,bogr,6,1,buda,5,1
6/12/20,22W,3,1,3,7,1,pasm,9,2,arpu,8,1.5
6/12/20,22W,3,1,6,3,1,bogr,6,2,buda,4.5,1.5
6/12/20,22W,3,1,9,1,0,vinu,0,0,bare,0.5,0
6/12/20,22W,3,1,12,4,1,bogr,8,1,bogr,6,1
6/12/20,22W,3,1,15,7,0,bogr,2,0,bogr,4.5,0
6/12/20,22W,3,1,18,3,1,bogr,4,2,bogr,3.5,1.5
6/12/20,22W,3,1,21,7,1,pasm,12,2,pasm,9.5,1.5
6/12/20,22W,3,1,24,10,1,pasm,10,1,pasm,10,1
6/12/20,22W,3,2,3,7,1,bogr,5,2,bogr,6,1.5
6/12/20,22W,3,2,6,0,0,bare,5,1,buda,2.5,0.5
6/12/20,22W,3,2,9,4,3,bogr,10,1,cadu,7,2
6/12/20,22W,3,2,12,4,2,bogr,4,3,bogr,4,2.5
6/12/20,22W,3,2,15,8,2,bogr,4,1,bogr,6,1.5
6/12/20,22W,3,2,18,2,1,buda,6,2,cadu,4,1.5
6/12/20,22W,3,2,21,0,0,bare,0,0,bare,0,0
6/12/20,22W,3,2,24,3,1,bogr,0,0,bare,1.5,0.5
6/12/20,22W,3,3,3,20,2,pasm,10,2,cadu,15,2
6/12/20,22W,3,3,6,10,3,gusa,13,3,gusa,11.5,3
6/12/20,22W,3,3,9,13,2,gusa,12,1,pasm,12.5,1.5
6/12/20,22W,3,3,12,15,3,pasm,14,3,pasm,14.5,3
6/12/20,22W,3,3,15,23,4,pasm,19,3,pasm,21,3.5
6/12/20,22W,3,3,18,17,2,pasm,20,5,pasm,18.5,3.5
6/12/20,22W,3,3,21,20,2,pasm,26,1,pasm,23,1.5
6/12/20,22W,3,3,24,18,2,pasm,18,6,pasm,18,4
6/12/20,22W,3,4,3,10,3,cadu,4,1,buda,7,2
6/12/20,22W,3,4,6,2,1,buda,4,3,oppo,3,2
6/12/20,22W,3,4,9,8,2,cadu,11,5,cadu,9.5,3.5
6/12/20,22W,3,4,12,12,3,buda,4,2,buda,8,2.5
6/12/20,22W,3,4,15,12,2,pasm,14,4,pasm,13,3
6/12/20,22W,3,4,18,10,0,pasm,17,2,pasm,13.5,1
6/12/20,22W,3,4,21,0,0,bare,21,4,pasm,10.5,2
6/12/20,22W,3,4,24,20,4,pasm,30,5,pasm,25,4.5
6/12/20,22W,4,1,3,9,1,pasm,10,2,pasm,9.5,1.5
6/12/20,22W,4,1,6,4,2,buda,2,1,buda,3,1.5
6/12/20,22W,4,1,9,11,1,piop,5,5,ivax,8,3
6/12/20,22W,4,1,12,0,0,bare,0,0,bare,0,0
6/12/20,22W,4,1,15,4,1,buda,4,3,buda,4,2
6/12/20,22W,4,1,18,3,2,buda,6,1,pasm,4.5,1.5
6/12/20,22W,4,1,21,8,3,pasm,6,3,buda,7,3
6/12/20,22W,4,1,24,1,1,buda,5,1,pasm,3,1
6/12/20,22W,4,2,3,14,2,pasm,5,2,pasm,9.5,2
6/12/20,22W,4,2,6,18,3,pasm,16,3,pasm,17,3
6/12/20,22W,4,2,9,13,2,pasm,12,2,buda,12.5,2
6/12/20,22W,4,2,12,3,2,buda,4,3,buda,3.5,2.5
6/12/20,22W,4,2,15,4,2,buda,11,3,pasm,7.5,2.5
6/12/20,22W,4,2,18,10,2,gusa,2,1,buda,6,1.5
6/12/20,22W,4,2,21,5,2,buda,4,1,buda,4.5,1.5
6/12/20,22W,4,2,24,4,2,buda,13,3,pasm,8.5,2.5
6/12/20,22W,4,3,3,3,2,buda,5,3,buda,4,2.5
6/12/20,22W,4,3,6,4,3,buda,8,1,buda,6,2
6/12/20,22W,4,3,9,4,2,buda,3,1,buda,3.5,1.5
6/12/20,22W,4,3,12,11,2,pasm,5,1,buda,8,1.5
6/12/20,22W,4,3,15,3,1,buda,5,1,buda,4,1
6/12/20,22W,4,3,18,3,2,buda,3,2,buda,3,2
6/12/20,22W,4,3,21,3,2,buda,4,3,buda,3.5,2.5
6/12/20,22W,4,3,24,5,2,buda,2,0,buda,3.5,1
6/12/20,22W,4,4,3,4,2,buda,1,1,buda,2.5,1.5
6/12/20,22W,4,4,6,1,1,LIT,0,0,bare,0.5,0.5
6/12/20,22W,4,4,9,4,2,buda,4,2,buda,4,2
6/12/20,22W,4,4,12,5,1,buda,6,3,gusa,5.5,2
6/12/20,22W,4,4,15,4,2,buda,4,1,buda,4,1.5
6/12/20,22W,4,4,18,6,2,buda,5,1,buda,5.5,1.5
6/12/20,22W,4,4,21,4,2,buda,4,2,buda,4,2
6/12/20,22W,4,4,24,2,2,buda,10,2,vuoc,6,2
6/8/20,32W,1,1,3,4,0,bogr,4,2,buda,4,1
6/8/20,32W,1,1,6,4,1,bogr,4,2,bogr,4,1.5
6/8/20,32W,1,1,9,5,1,bogr,4,1,bogr,4.5,1
6/8/20,32W,1,1,12,3,0,bogr,3,2,buda,3,1
6/8/20,32W,1,1,15,6,2,buda,4,0,cadu,5,1
6/8/20,32W,1,1,18,3,1,buda,5,2,bogr,4,1.5
6/8/20,32W,1,1,21,8,1,bogr,5,2,bogr,6.5,1.5
6/8/20,32W,1,1,24,5,1,buda,4,1,bogr,4.5,1
6/8/20,32W,1,2,3,5,1,bogr,1,0,bogr,3,0.5
6/8/20,32W,1,2,6,6,0,bogr,5,1,bogr,5.5,0.5
6/8/20,32W,1,2,9,9,1,bogr,11,2,buda,10,1.5
6/8/20,32W,1,2,12,3,0,bogr,7,2,bogr,5,1
6/8/20,32W,1,2,15,7,1,bogr,5,1,bogr,6,1
6/8/20,32W,1,2,18,5,1,bogr,6,2,bogr,5.5,1.5
6/8/20,32W,1,2,21,6,0,bogr,3,1,bogr,4.5,0.5
6/8/20,32W,1,2,24,2,0,bogr,4,1,bogr,3,0.5
6/8/20,32W,1,3,3,2,1,bogr,10,4,pasm,6,2.5
6/8/20,32W,1,3,6,2,0,pasm,10,1,pasm,6,0.5
6/8/20,32W,1,3,9,11,1,pasm,8,2,pasm,9.5,1.5
6/8/20,32W,1,3,12,12,2,pasm,9,1,pasm,10.5,1.5
6/8/20,32W,1,3,15,2,1,LIT,2,1,pasm,2,1
6/8/20,32W,1,3,18,4,0,bogr,7,1,bogr,5.5,0.5
6/8/20,32W,1,3,21,4,1,buda,11,4,vuoc,7.5,2.5
6/8/20,32W,1,3,24,5,1,bogr,2,1,bogr,3.5,1
6/8/20,32W,1,4,3,3,0,bogr,6,2,bogr,4.5,1
6/8/20,32W,1,4,6,5,1,bogr,4,3,bogr,4.5,2
6/8/20,32W,1,4,9,5,1,bogr,0,0,bare,2.5,0.5
6/8/20,32W,1,4,12,0,0,bare,0,0,bare,0,0
6/8/20,32W,1,4,15,1,0,bogr,2,1,bogr,1.5,0.5
6/8/20,32W,1,4,18,5,2,LIT,7,2,cadu,6,2
6/8/20,32W,1,4,21,1,0,spco,4,1,bogr,2.5,0.5
6/8/20,32W,1,4,24,4,1,bogr,4,1,bogr,4,1
6/8/20,32W,2,1,3,8,2,cadu,1,1,bogr,4.5,1.5
6/8/20,32W,2,1,6,5,1,cadu,7,1,cadu,6,1
6/8/20,32W,2,1,9,0,0,bare,2,1,LIT,1,0.5
6/8/20,32W,2,1,12,9,1,cadu,21,12,eref,15,6.5
6/8/20,32W,2,1,15,16,2,pasm,9,3,vuoc,12.5,2.5
6/8/20,32W,2,1,18,12,2,pasm,18,1,pasm,15,1.5
6/8/20,32W,2,1,21,10,2,cadu,11,3,pasm,10.5,2.5
6/8/20,32W,2,1,24,9,2,pasm,19,3,pasm,14,2.5
6/8/20,32W,2,2,3,12,2,pasm,24,4,pasm,18,3
6/8/20,32W,2,2,6,19,2,pasm,16,3,pasm,17.5,2.5
6/8/20,32W,2,2,9,3,2,bogr,20,4,pasm,11.5,3
6/8/20,32W,2,2,12,3,2,cadu,10,1,cadu,6.5,1.5
6/8/20,32W,2,2,15,7,2,cadu,8,3,cadu,7.5,2.5
6/8/20,32W,2,2,18,8,1,cadu,19,4,arpu,13.5,2.5
6/8/20,32W,2,2,21,7,2,cadu,4,1,bogr,5.5,1.5
6/8/20,32W,2,2,24,8,3,cadu,8,2,cadu,8,2.5
6/8/20,32W,2,3,3,12,2,cadu,10,3,cadu,11,2.5
6/8/20,32W,2,3,6,7,1,cadu,4,2,cadu,5.5,1.5
6/8/20,32W,2,3,9,13,2,cadu,19,8,elel,16,5
6/8/20,32W,2,3,12,16,5,elel,6,2,cadu,11,3.5
6/8/20,32W,2,3,15,13,6,arpu,8,1,cadu,10.5,3.5
6/8/20,32W,2,3,18,10,1,LIT,12,2,cadu,11,1.5
6/8/20,32W,2,3,21,14,4,cadu,4,1,bogr,9,2.5
6/8/20,32W,2,3,24,1,1,LIT,10,4,LIT,5.5,2.5
6/8/20,32W,2,4,3,13,1,lede,10,2,LIT,11.5,1.5
6/8/20,32W,2,4,6,14,2,elel,7,3,vuoc,10.5,2.5
6/8/20,32W,2,4,9,0,0,bare,4,1,LIT,2,0.5
6/8/20,32W,2,4,12,1,1,LIT,11,1,vuoc,6,1
6/8/20,32W,2,4,15,0,0,bare,3,2,bogr,1.5,1
6/8/20,32W,2,4,18,5,3,pste,7,3,pasm,6,3
6/8/20,32W,2,4,21,3,1,LIT,5,5,LIT,4,3
6/8/20,32W,2,4,24,4,0,bogr,2,1,bogr,3,0.5
6/8/20,32W,3,1,3,4,1,eref,10,3,vuoc,7,2
6/8/20,32W,3,1,6,14,1,elel,8,2,pasm,11,1.5
6/8/20,32W,3,1,9,12,2,cadu,4,2,cadu,8,2
