Week,Pasture,Date,Plot,Reading_No,High,Low,Spp,G_B,V_E_F,G_UG,Screen1,Adj_Low,Biomass_lbs_ac
10,NH,7/11/2017,3,22,4,2,bogr,b,,,0,2,469.386
10,NH,7/11/2017,3,23,6,4,cadu,g,,,0,4,938.772
10,NH,7/11/2017,3,24,10,6,bogr,b,,,0,6,1408.158
10,NH,7/11/2017,3,25,24,10,pasm,b,,,0,10,2346.93
10,NH,7/11/2017,4,1,18,6,elel,b,,,1,,
10,NH,7/11/2017,4,2,6,4,bogr,g,,,0,4,938.772
10,NH,7/11/2017,4,3,5,4,bogr,g,,,0,4,938.772
10,NH,7/11/2017,4,4,4,2,bogr,g,,,0,2,469.386
10,NH,7/11/2017,4,5,4,2,bogr,g,,,0,2,469.386
10,NH,7/11/2017,4,6,10,2,bogr,b,,,0,2,469.386
10,NH,7/11/2017,4,7,4,2,cadu,g,,,0,2,469.386
10,NH,7/11/2017,4,8,3,2,bogr,g,,,0,2,469.386
10,NH,7/11/2017,4,9,12,2,bogr,b,,,0,2,469.386
10,NH,7/11/2017,4,10,6,4,bogr,b,,,0,4,938.772
10,NH,7/11/2017,4,11,10,2,bogr,b,,,0,2,469.386
10,NH,7/11/2017,4,12,10,4,bogr,b,,,0,4,938.772
10,NH,7/11/2017,4,13,24,8,elel,b,,,1,,
10,NH,7/11/2017,4,14,16,10,vuoc,b,,,1,,
10,NH,7/11/2017,4,15,20,4,vuoc,b,,,1,,
10,NH,7/11/2017,4,16,15,8,pasm,g,,,0,8,1877.544
10,NH,7/11/2017,4,17,24,4,bogr,b,,,0,4,938.772
10,NH,7/11/2017,4,18,32,10,pasm,g,,,0,10,2346.93
10,NH,7/11/2017,4,19,10,4,bogr,g,,,0,4,938.772
10,NH,7/11/2017,4,20,12,4,elel,b,,,1,,
10,NH,7/11/2017,4,21,7,2,bogr,b,,,0,2,469.386
10,NH,7/11/2017,4,22,6,2,bogr,g,,,0,2,469.386
10,NH,7/11/2017,4,23,4,2,bogr,g,,,0,2,469.386
10,NH,7/11/2017,4,24,3,2,bogr,g,,,0,2,469.386
10,NH,7/11/2017,4,25,14,4,pasm,g,,,0,4,938.772
10,21N,7/12/2017,1,1,21,6,bogr,g,,,0,6,1408.158
10,21N,7/12/2017,1,2,13,3,bogr,b,,,0,3,704.079
10,21N,7/12/2017,1,3,29,9,pasm,g,,,0,9,2112.237
10,21N,7/12/2017,1,4,20,3,saib,g,,,0,0,0
10,21N,7/12/2017,1,5,17,4,heco,b,,,0,4,938.772
10,21N,7/12/2017,1,6,25,3,eref,b,,,1,,
10,21N,7/12/2017,1,7,19,6,elel,b,,,1,,
10,21N,7/12/2017,1,8,22,3,piop,g,,,0,3,704.079
10,21N,7/12/2017,1,9,21,6,arpu,g,,,1,,
10,21N,7/12/2017,1,10,13,5,arpu,g,,,1,,
10,21N,7/12/2017,1,11,13,4,bogr,b,,,0,4,938.772
10,21N,7/12/2017,1,12,27,5,pasm,g,,,0,5,1173.465
10,21N,7/12/2017,1,13,20,5,pasm,g,,,0,5,1173.465
10,21N,7/12/2017,1,14,28,9,pasm,g,,,0,9,2112.237
10,21N,7/12/2017,1,15,25,17,gusa,g,,,1,,
10,21N,7/12/2017,1,16,22,5,heco,g,,,0,5,1173.465
10,21N,7/12/2017,1,17,40,9,heco,b,,,0,9,2112.237
10,21N,7/12/2017,1,18,30,12,elel,b,,,1,,
10,21N,7/12/2017,1,19,7,3,heco,g,,,0,3,704.079
10,21N,7/12/2017,1,20,45,3,dung,g,,,0,0,0
10,21N,7/12/2017,1,21,43,9,vuoc,g,,,1,,
10,21N,7/12/2017,1,22,13,6,bogr,g,,,0,6,1408.158
10,21N,7/12/2017,1,23,61,16,pasm,g,,,0,16,3755.088
10,21N,7/12/2017,1,24,11,5,spco,g,,,0,5,1173.465
10,21N,7/12/2017,1,25,29,10,elel,g,,,1,,
10,21N,7/12/2017,2,1,5,3,oppo,g,,,1,,
10,21N,7/12/2017,2,2,28,9,gusa,g,,,1,,
10,21N,7/12/2017,2,3,20,5,gusa,b,,,1,,
10,21N,7/12/2017,2,4,24,7,gusa,g,,,1,,
10,21N,7/12/2017,2,5,29,7,arpu,g,,,1,,
10,21N,7/12/2017,2,6,19,5,pasm,g,,,0,5,1173.465
10,21N,7/12/2017,2,7,14,4,pasm,g,,,0,4,938.772
10,21N,7/12/2017,2,8,25,3,pasm,g,,,0,3,704.079
10,21N,7/12/2017,2,9,18,3,pasm,g,,,0,3,704.079
10,21N,7/12/2017,2,10,25,3,pasm,g,,,0,3,704.079
10,21N,7/12/2017,2,11,30,8,pasm,g,,,0,8,1877.544
10,21N,7/12/2017,2,12,25,2,pasm,g,,,0,2,469.386
10,21N,7/12/2017,2,13,25,5,pasm,g,,,0,5,1173.465
10,21N,7/12/2017,2,14,28,7,pasm,g,,,0,7,1642.851
10,21N,7/12/2017,2,15,28,5,pasm,g,,,0,5,1173.465
10,21N,7/12/2017,2,16,19,5,pasm,g,,,0,5,1173.465
10,21N,7/12/2017,2,17,15,4,bogr,g,,,0,4,938.772
10,21N,7/12/2017,2,18,31,4,arpu,g,,,1,,
10,21N,7/12/2017,2,19,26,15,erna,g,,,1,,
10,21N,7/12/2017,2,20,14,3,pasm,g,,,0,3,704.079
10,21N,7/12/2017,2,21,11,8,gusa,g,,,1,,
10,21N,7/12/2017,2,22,6,2,bogr,g,,,0,2,469.386
10,21N,7/12/2017,2,23,4,3,buda,g,,,0,3,704.079
10,21N,7/12/2017,2,24,11,5,bogr,g,,,0,5,1173.465
10,21N,7/12/2017,2,25,5,2,buda,g,,,0,2,469.386
10,21N,7/12/2017,3,1,11,4,gusa,b,,,1,,
10,21N,7/12/2017,3,2,41,19,eref,g,,,1,,
10,21N,7/12/2017,3,3,25,18,eref,b,,,1,,
10,21N,7/12/2017,3,4,19,12,eref,g,,,1,,
10,21N,7/12/2017,3,5,61,14,heco,b,,,0,14,3285.702
10,21N,7/12/2017,3,6,34,5,bogr,g,,,0,5,1173.465
10,21N,7/12/2017,3,7,39,9,arpu,g,,,1,,
10,21N,7/12/2017,3,8,25,7,chle,g,,,0,7,1642.851
10,21N,7/12/2017,3,9,61,9,chle,g,,,0,9,2112.237
10,21N,7/12/2017,3,10,16,3,bogr,g,,,0,3,704.079
10,21N,7/12/2017,3,11,43,8,heco,g,,,0,8,1877.544
10,21N,7/12/2017,3,12,44,15,chle,g,,,0,15,3520.395
10,21N,7/12/2017,3,13,7,4,bogr,g,,,0,4,938.772
10,21N,7/12/2017,3,14,25,7,elel,b,,,1,,
10,21N,7/12/2017,3,15,11,4,bogr,g,,,0,4,938.772
10,21N,7/12/2017,3,16,49,9,heco,g,,,0,9,2112.237
10,21N,7/12/2017,3,17,44,5,chle,g,,,0,5,1173.465
10,21N,7/12/2017,3,18,15,4,bogr,g,,,0,4,938.772
10,21N,7/12/2017,3,19,34,9,arpu,g,,,1,,
10,21N,7/12/2017,3,20,35,13,heco,b,,,0,13,3051.009
10,21N,7/12/2017,3,21,43,9,heco,b,,,0,9,2112.237
10,21N,7/12/2017,3,22,11,6,bogr,g,,,0,6,1408.158
10,21N,7/12/2017,3,23,21,5,pasm,g,,,0,5,1173.465
10,21N,7/12/2017,3,24,59,6,chle,g,,,0,6,1408.158
10,21N,7/12/2017,3,25,25,7,arpu,b,,,1,,
10,21N,7/12/2017,4,1,14,5,cadu,g,,,0,5,1173.465
10,21N,7/12/2017,4,2,37,7,pasm,g,,,0,7,1642.851
10,21N,7/12/2017,4,3,15,6,pasm,g,,,0,6,1408.158
10,21N,7/12/2017,4,4,79,11,chle,g,,,0,11,2581.623
10,21N,7/12/2017,4,5,41,8,crmi,g,,,0,0,0
10,21N,7/12/2017,4,6,53,14,chle,g,,,0,14,3285.702
10,21N,7/12/2017,4,7,72,10,pasm,g,,,0,10,2346.93
10,21N,7/12/2017,4,8,25,3,pasm,g,,,0,3,704.079
10,21N,7/12/2017,4,9,24,5,pasm,g,,,0,5,1173.465
10,21N,7/12/2017,4,10,9,3,bogr,b,,,0,3,704.079
10,21N,7/12/2017,4,11,13,5,bogr,g,,,0,5,1173.465
10,21N,7/12/2017,4,12,17,6,elel,b,,,1,,
10,21N,7/12/2017,4,13,25,5,pasm,g,,,0,5,1173.465
10,21N,7/12/2017,4,14,19,3,bogr,b,,,0,3,704.079
10,21N,7/12/2017,4,15,15,3,bogr,b,,,0,3,704.079
10,21N,7/12/2017,4,16,64,5,bogr,g,,,0,5,1173.465
10,21N,7/12/2017,4,17,31,9,pasm,g,,,0,9,2112.237
10,21N,7/12/2017,4,18,31,9,oppo,g,,,1,,
10,21N,7/12/2017,4,19,30,2,pasm,g,,,0,2,469.386
10,21N,7/12/2017,4,20,63,3,pasm,g,,,0,3,704.079
10,21N,7/12/2017,4,21,6,2,bogr,g,,,0,2,469.386
10,21N,7/12/2017,4,22,7,3,bogr,g,,,0,3,704.079
10,21N,7/12/2017,4,23,7,4,bogr,g,,,0,4,938.772
10,21N,7/12/2017,4,24,11,9,spco,g,,,0,9,2112.237
10,21N,7/12/2017,4,25,11,4,gusa,b,,,1,,
10,26W,7/13/2017,3,1,10,6,bogr,g,,,0,6,1408.158
10,26W,7/13/2017,3,2,10,8,spco,g,,,0,8,1877.544
10,26W,7/13/2017,3,3,8,6,bogr,g,,,0,6,1408.158
10,26W,7/13/2017,3,4,26,14,arfr,b,,,1,,
10,26W,7/13/2017,3,5,12,3,bogr,g,,,0,3,704.079
10,26W,7/13/2017,3,6,11,5,bogr,g,,,0,5,1173.465
10,26W,7/13/2017,3,7,14,6,heco,g,,,0,6,1408.158
10,26W,7/13/2017,3,8,10,6,hasp,g,,,0,6,1408.158
10,26W,7/13/2017,3,9,8,6,oppo,g,,,1,,
10,26W,7/13/2017,3,10,13,5,bogr,g,,,0,5,1173.465
10,26W,7/13/2017,3,11,6,3,bogr,g,,,0,3,704.079
10,26W,7/13/2017,3,12,10,4,bogr,g,,,0,4,938.772
10,26W,7/13/2017,3,13,22,12,pasm,g,,,0,12,2816.316
10,26W,7/13/2017,3,14,32,14,gusa,g,,,1,,
10,26W,7/13/2017,3,15,22,10,pasm,g,,,0,10,2346.93
10,26W,7/13/2017,3,16,62,6,pasm,g,,,0,6,1408.158
10,26W,7/13/2017,3,17,10,8,crmi,g,,,0,0,0
10,26W,7/13/2017,3,18,38,4,pasm,g,,,0,4,938.772
10,26W,7/13/2017,3,19,24,3,pasm,g,,,0,3,704.079
10,26W,7/13/2017,3,20,34,6,bogr,g,,,0,6,1408.158
10,26W,7/13/2017,3,21,22,6,heco,b,,,0,6,1408.158
10,26W,7/13/2017,3,22,18,8,thfi,g,,,0,8,1877.544
10,26W,7/13/2017,3,23,20,12,pasm,g,,,0,12,2816.316
10,26W,7/13/2017,3,24,12,4,bogr,g,,,0,4,938.772
10,26W,7/13/2017,3,25,26,8,pasm,g,,,0,8,1877.544
10,26W,7/13/2017,1,1,15,6,bogr,g,,,0,6,1408.158
10,26W,7/13/2017,1,2,38,28,pste,g,,,0,28,6571.404
10,26W,7/13/2017,1,3,4,2,bogr,g,,,0,2,469.386
10,26W,7/13/2017,1,4,24,10,arpu,b,,,1,,
10,26W,7/13/2017,1,5,13,10,trdu,g,,,0,10,2346.93
10,26W,7/13/2017,1,6,15,12,spco,g,,,0,12,2816.316
10,26W,7/13/2017,1,7,12,9,spco,g,,,0,9,2112.237
10,26W,7/13/2017,1,8,12,10,elel,b,,,1,,
10,26W,7/13/2017,1,9,13,4,bogr,g,,,0,4,938.772
10,26W,7/13/2017,1,10,23,18,arpu,b,,,1,,
10,26W,7/13/2017,1,11,10,4,bogr,g,,,0,4,938.772
10,26W,7/13/2017,1,12,22,6,bogr,g,,,0,6,1408.158
10,26W,7/13/2017,1,13,14,8,cadu,g,,,0,8,1877.544
10,26W,7/13/2017,1,14,14,10,bogr,g,,,0,10,2346.93
10,26W,7/13/2017,1,15,12,4,bogr,g,,,0,4,938.772
10,26W,7/13/2017,1,16,22,10,heco,g,,,0,10,2346.93
10,26W,7/13/2017,1,17,38,10,heco,b,,,0,10,2346.93
10,26W,7/13/2017,1,18,18,6,thfi,g,,,0,6,1408.158
10,26W,7/13/2017,1,19,22,10,pasm,g,,,0,10,2346.93
10,26W,7/13/2017,1,20,22,20,gusa,g,,,1,,
10,26W,7/13/2017,1,21,12,6,bogr,g,,,0,6,1408.158
10,26W,7/13/2017,1,22,14,6,oppo,g,,,1,,
10,26W,7/13/2017,1,23,22,1,bogr,g,,,0,1,234.693
10,26W,7/13/2017,1,24,28,6,pasm,g,,,0,6,1408.158
10,26W,7/13/2017,1,25,22,10,oppo,g,,,1,,
10,26W,7/13/2017,2,1,10,2,bogr,g,,,0,2,469.386
10,26W,7/13/2017,2,2,14,4,bogr,g,,,0,4,938.772
10,26W,7/13/2017,2,3,19,10,pasm,g,,,0,10,2346.93
10,26W,7/13/2017,2,4,34,6,pasm,g,,,0,6,1408.158
10,26W,7/13/2017,2,5,28,10,pasm,g,,,0,10,2346.93
10,26W,7/13/2017,2,6,10,5,bogr,g,,,0,5,1173.465
10,26W,7/13/2017,2,7,52,18,pasm,g,,,0,18,4224.474
10,26W,7/13/2017,2,8,44,6,pasm,b,,,0,6,1408.158
10,26W,7/13/2017,2,9,38,8,pasm,b,,,0,8,1877.544
10,26W,7/13/2017,2,10,51,10,eref,b,,,1,,
10,26W,7/13/2017,2,11,52,6,pasm,b,,,0,6,1408.158
10,26W,7/13/2017,2,12,22,8,pasm,g,,,0,8,1877.544
10,26W,7/13/2017,2,13,14,9,bogr,g,,,0,9,2112.237
10,26W,7/13/2017,2,14,8,6,cadu,g,,,0,6,1408.158
10,26W,7/13/2017,2,15,15,11,dung,g,,,0,0,0
10,26W,7/13/2017,2,16,16,4,bogr,g,,,0,4,938.772
10,26W,7/13/2017,2,17,8,3,bogr,g,,,0,3,704.079
10,26W,7/13/2017,2,18,22,7,spco,g,,,0,7,1642.851
10,26W,7/13/2017,2,19,11,4,bogr,g,,,0,4,938.772
10,26W,7/13/2017,2,20,14,5,bogr,g,,,0,5,1173.465
10,26W,7/13/2017,2,21,24,4,bogr,g,,,0,4,938.772
10,26W,7/13/2017,2,22,22,8,thfi,g,,,0,8,1877.544
10,26W,7/13/2017,2,23,22,8,bogr,g,,,0,8,1877.544
10,26W,7/13/2017,2,24,24,2,bogr,g,,,0,2,469.386
10,26W,7/13/2017,2,25,20,6,bogr,b,,,0,6,1408.158
10,26W,7/13/2017,4,1,10,6,bogr,b,,,0,6,1408.158
10,26W,7/13/2017,4,2,16,10,bogr,b,,,0,10,2346.93
10,26W,7/13/2017,4,3,12,6,cadu,g,,,0,6,1408.158
10,26W,7/13/2017,4,4,12,8,bogr,b,,,0,8,1877.544
10,26W,7/13/2017,4,5,16,6,bogr,g,,,0,6,1408.158
10,26W,7/13/2017,4,6,16,9,plpa,b,,,0,9,2112.237
10,26W,7/13/2017,4,7,16,13,thfi,g,,,0,13,3051.009
10,26W,7/13/2017,4,8,14,12,gusa,g,,,1,,
10,26W,7/13/2017,4,9,12,7,plpa,b,,,0,7,1642.851
10,26W,7/13/2017,4,10,12,6,thfi,g,,,0,6,1408.158
10,26W,7/13/2017,4,11,15,9,bogr,g,,,0,9,2112.237
10,26W,7/13/2017,4,12,28,10,cadu,g,,,0,10,2346.93
10,26W,7/13/2017,4,13,12,10,oppo,g,,,1,,
10,26W,7/13/2017,4,14,22,4,bogr,g,,,0,4,938.772
10,26W,7/13/2017,4,15,12,6,bogr,g,,,0,6,1408.158
10,26W,7/13/2017,4,16,6,3,bogr,g,,,0,3,704.079
10,26W,7/13/2017,4,17,18,4,vuoc,b,,,1,,
10,26W,7/13/2017,4,18,12,8,thfi,g,,,0,8,1877.544
10,26W,7/13/2017,4,19,14,8,bogr,b,,,0,8,1877.544
10,26W,7/13/2017,4,20,16,6,oppo,b,,,1,,
10,26W,7/13/2017,4,21,8,3,bogr,g,,,0,3,704.079
10,26W,7/13/2017,4,22,12,6,bogr,g,,,0,6,1408.158
10,26W,7/13/2017,4,23,6,6,oppo,g,,,1,,
10,26W,7/13/2017,4,24,13,2,bogr,g,,,0,2,469.386
10,26W,7/13/2017,4,25,10,4,bogr,g,,,0,4,938.772
11,21N,7/18/2017,1,1,29,3,arpu,g,,,1,,
11,21N,7/18/2017,1,2,11,3,oppo,b,,,1,,
11,21N,7/18/2017,1,3,24,4,heco,g,,,0,4,938.772
11,21N,7/18/2017,1,4,27,11,arpu,g,,,1,,
11,21N,7/18/2017,1,5,13,3,heco,g,,,0,3,704.079
11,21N,7/18/2017,1,6,31,4,arpu,b,,,1,,
11,21N,7/18/2017,1,7,23,2,bogr,g,,,0,2,469.386
11,21N,7/18/2017,1,8,28,3,bogr,b,,,0,3,704.079
11,21N,7/18/2017,1,9,14,5,arpu,b,,,1,,
11,21N,7/18/2017,1,10,8,4,piop,g,,,0,4,938.772
11,21N,7/18/2017,1,11,22,5,elel,b,,,1,,
11,21N,7/18/2017,1,12,27,6,pasm,b,,,0,6,1408.158
11,21N,7/18/2017,1,13,33,4,pasm,g,,,0,4,938.772
11,21N,7/18/2017,1,14,31,4,pasm,g,,,0,4,938.772
11,21N,7/18/2017,1,15,27,5,pasm,g,,,0,5,1173.465
11,21N,7/18/2017,1,16,23,6,gusa,g,,,1,,
11,21N,7/18/2017,1,17,10,4,bogr,b,,,0,4,938.772
11,21N,7/18/2017,1,18,8,2,bogr,b,,,0,2,469.386
11,21N,7/18/2017,1,19,23,3,arpu,g,,,1,,
11,21N,7/18/2017,1,20,17,3,chle,g,,,0,3,704.079
11,21N,7/18/2017,1,21,13,2,eref,g,,,1,,
11,21N,7/18/2017,1,22,33,2,pasm,g,,,0,2,469.386
11,21N,7/18/2017,1,23,19,8,arpu,b,,,1,,
11,21N,7/18/2017,1,24,45,3,piop,g,,,0,3,704.079
11,21N,7/18/2017,1,25,23,2,bogr,g,,,0,2,469.386
11,21N,7/18/2017,2,1,8,3,buda,b,,,0,3,704.079
11,21N,7/18/2017,2,2,13,4,bogr,g,,,0,4,938.772
11,21N,7/18/2017,2,3,16,8,pasm,b,,,0,8,1877.544
11,21N,7/18/2017,2,4,16,8,gusa,b,,,1,,
11,21N,7/18/2017,2,5,14,4,buda,b,,,0,4,938.772
11,21N,7/18/2017,2,6,8,4,buda,b,,,0,4,938.772
11,21N,7/18/2017,2,7,9,3,bogr,b,,,0,3,704.079
11,21N,7/18/2017,2,8,22,3,bogr,g,,,0,3,704.079
11,21N,7/18/2017,2,9,28,9,pasm,g,,,0,9,2112.237
11,21N,7/18/2017,2,10,8,5,spco,g,,,0,5,1173.465
11,21N,7/18/2017,2,11,29,12,pasm,g,,,0,12,2816.316
11,21N,7/18/2017,2,12,30,18,pasm,g,,,0,18,4224.474
11,21N,7/18/2017,2,13,32,12,pasm,g,,,0,12,2816.316
11,21N,7/18/2017,2,14,24,11,pasm,b,,,0,11,2581.623
11,21N,7/18/2017,2,15,21,10,pasm,b,,,0,10,2346.93
11,21N,7/18/2017,2,16,15,8,pasm,b,,,0,8,1877.544
11,21N,7/18/2017,2,17,12,3,buda,g,,,0,3,704.079
11,21N,7/18/2017,2,18,18,3,bogr,b,,,0,3,704.079
11,21N,7/18/2017,2,19,22,8,gusa,g,,,1,,
11,21N,7/18/2017,2,20,17,4,pasm,b,,,0,4,938.772
11,21N,7/18/2017,2,21,19,4,arpu,b,,,1,,
11,21N,7/18/2017,2,22,4,0,bare,g,,,0,0,0
11,21N,7/18/2017,2,23,8,5,gusa,g,,,1,,
11,21N,7/18/2017,2,24,22,12,arfr,g,,,1,,
11,21N,7/18/2017,2,25,8,6,erna,g,,,1,,
11,21N,7/18/2017,3,1,10,4,bogr,g,,,0,4,938.772
11,21N,7/18/2017,3,2,34,16,heco,b,,,0,16,3755.088
11,21N,7/18/2017,3,3,32,10,heco,b,,,0,10,2346.93
11,21N,7/18/2017,3,4,28,14,heco,b,,,0,14,3285.702
11,21N,7/18/2017,3,5,28,3,bogr,b,,,0,3,704.079
11,21N,7/18/2017,3,6,28,12,arfr,b,,,1,,
11,21N,7/18/2017,3,7,22,4,elel,g,,,1,,
11,21N,7/18/2017,3,8,11,3,bogr,b,,,0,3,704.079
11,21N,7/18/2017,3,9,22,3,bogr,g,,,0,3,704.079
11,21N,7/18/2017,3,10,6,4,hevi,g,,,0,4,938.772
11,21N,7/18/2017,3,11,40,12,eref,g,,,1,,
11,21N,7/18/2017,3,12,29,18,elel,g,,,1,,
11,21N,7/18/2017,3,13,32,22,chle,g,,,0,22,5163.246
11,21N,7/18/2017,3,14,21,14,crmi,g,,,0,0,0
11,21N,7/18/2017,3,15,32,24,chle,g,,,0,24,5632.632
11,21N,7/18/2017,3,16,8,4,bogr,g,,,0,4,938.772
11,21N,7/18/2017,3,17,22,14,eref,g,,,1,,
11,21N,7/18/2017,3,18,13,11,gusa,g,,,1,,
11,21N,7/18/2017,3,19,29,4,bogr,g,,,0,4,938.772
11,21N,7/18/2017,3,20,18,4,gusa,g,,,1,,
11,21N,7/18/2017,3,21,24,10,pasm,g,,,0,10,2346.93
11,21N,7/18/2017,3,22,32,14,gusa,g,,,1,,
11,21N,7/18/2017,3,23,13,5,bogr,g,,,0,5,1173.465
11,21N,7/18/2017,3,24,14,10,elel,g,,,1,,
11,21N,7/18/2017,3,25,14,3,bogr,b,,,0,3,704.079
11,21N,7/18/2017,4,1,44,3,pasm,g,,,0,3,704.079
11,21N,7/18/2017,4,2,26,2,arfr,g,,,1,,
11,21N,7/18/2017,4,3,51,12,brte,b,,,0,0,0
11,21N,7/18/2017,4,4,23,3,cadu,g,,,0,3,704.079
11,21N,7/18/2017,4,5,49,6,pasm,g,,,0,6,1408.158
11,21N,7/18/2017,4,6,45,3,pasm,g,,,0,3,704.079
11,21N,7/18/2017,4,7,47,6,pasm,g,,,0,6,1408.158
11,21N,7/18/2017,4,8,29,3,bogr,g,,,0,3,704.079
11,21N,7/18/2017,4,9,30,2,pasm,g,,,0,2,469.386
11,21N,7/18/2017,4,10,11,3,bogr,g,,,0,3,704.079
11,21N,7/18/2017,4,11,16,5,elel,b,,,1,,
11,21N,7/18/2017,4,12,11,3,bogr,g,,,0,3,704.079
11,21N,7/18/2017,4,13,7,2,bogr,b,,,0,2,469.386
11,21N,7/18/2017,4,14,36,9,pasm,g,,,0,9,2112.237
11,21N,7/18/2017,4,15,5,3,bogr,b,,,0,3,704.079
11,21N,7/18/2017,4,16,31,3,pasm,g,,,0,3,704.079
11,21N,7/18/2017,4,17,9,4,oppo,b,,,1,,
11,21N,7/18/2017,4,18,25,4,pasm,g,,,0,4,938.772
11,21N,7/18/2017,4,19,15,4,bogr,g,,,0,4,938.772
11,21N,7/18/2017,4,20,8,2,bogr,g,,,0,2,469.386
11,21N,7/18/2017,4,21,11,1,bogr,b,,,0,1,234.693
11,21N,7/18/2017,4,22,28,3,spco,g,,,0,3,704.079
11,21N,7/18/2017,4,23,5,2,bogr,g,,,0,2,469.386
11,21N,7/18/2017,4,24,18,5,elel,b,,,1,,
11,21N,7/18/2017,4,25,17,5,elel,b,,,1,,
11,25NW,7/20/2017,1,1,13,4,bogr,b,,,0,4,938.772
11,25NW,7/20/2017,1,2,6,1,bogr,g,,,0,1,234.693
11,25NW,7/20/2017,1,3,10,2,bogr,g,,,0,2,469.386
11,25NW,7/20/2017,1,4,8,1,bogr,b,,,0,1,234.693
11,25NW,7/20/2017,1,5,0,0,bare,,,,0,0,0
11,25NW,7/20/2017,1,6,7,2,bogr,b,,,0,2,469.386
11,25NW,7/20/2017,1,7,11,3,buda,g,,,0,3,704.079
11,25NW,7/20/2017,1,8,6,4,bogr,g,,,0,4,938.772
11,25NW,7/20/2017,1,9,11,2,elel,b,,,1,,
11,25NW,7/20/2017,1,10,9,3,bogr,g,,,0,3,704.079
11,25NW,7/20/2017,1,11,9,3,bogr,g,,,0,3,704.079
11,25NW,7/20/2017,1,12,9,3,bogr,g,,,0,3,704.079
11,25NW,7/20/2017,1,13,7,3,bogr,g,,,0,3,704.079
11,25NW,7/20/2017,1,14,7,3,bogr,g,,,0,3,704.079
11,25NW,7/20/2017,1,15,8,3,bogr,b,,,0,3,704.079
11,25NW,7/20/2017,1,16,7,3,bogr,b,,,0,3,704.079
11,25NW,7/20/2017,1,17,7,2,bogr,b,,,0,2,469.386
11,25NW,7/20/2017,1,18,10,4,bogr,g,,,0,4,938.772
11,25NW,7/20/2017,1,19,8,3,bogr,g,,,0,3,704.079
11,25NW,7/20/2017,1,20,4,2,bogr,g,,,0,2,469.386
11,25NW,7/20/2017,1,21,5,3,oppo,b,,,1,,
11,25NW,7/20/2017,1,22,4,2,bogr,b,,,0,2,469.386
11,25NW,7/20/2017,1,23,5,2,bogr,b,,,0,2,469.386
11,25NW,7/20/2017,1,24,11,3,bogr,b,,,0,3,704.079
11,25NW,7/20/2017,1,25,5,3,bogr,g,,,0,3,704.079
11,25NW,7/20/2017,2,1,24,7,pasm,g,,,0,7,1642.851
11,25NW,7/20/2017,2,2,28,4,pasm,g,,,0,4,938.772
11,25NW,7/20/2017,2,3,24,4,pasm,g,,,0,4,938.772
11,25NW,7/20/2017,2,4,30,5,pasm,g,,,0,5,1173.465
11,25NW,7/20/2017,2,5,14,3,bogr,g,,,0,3,704.079
11,25NW,7/20/2017,2,6,12,1,cadu,g,,,0,1,234.693
11,25NW,7/20/2017,2,7,28,2,arpu,g,,,1,,
11,25NW,7/20/2017,2,8,10,1,bogr,g,,,0,1,234.693
11,25NW,7/20/2017,2,9,24,8,gusa,g,,,1,,
11,25NW,7/20/2017,2,10,26,8,pasm,g,,,0,8,1877.544
11,25NW,7/20/2017,2,11,10,2,bogr,g,,,0,2,469.386
11,25NW,7/20/2017,2,12,12,4,bogr,g,,,0,4,938.772
11,25NW,7/20/2017,2,13,30,4,pasm,g,,,0,4,938.772
11,25NW,7/20/2017,2,14,20,3,bogr,g,,,0,3,704.079
11,25NW,7/20/2017,2,15,18,3,pasm,g,,,0,3,704.079
11,25NW,7/20/2017,2,16,22,4,pasm,g,,,0,4,938.772
11,25NW,7/20/2017,2,17,28,20,gusa,g,,,1,,
11,25NW,7/20/2017,2,18,30,8,arpu,g,,,1,,
11,25NW,7/20/2017,2,19,18,8,arpu,b,,,1,,
11,25NW,7/20/2017,2,20,16,6,gusa,g,,,1,,
11,25NW,7/20/2017,2,21,25,4,pasm,g,,,0,4,938.772
11,25NW,7/20/2017,2,22,23,4,pasm,g,,,0,4,938.772
11,25NW,7/20/2017,2,23,25,1,pasm,g,,,0,1,234.693
11,25NW,7/20/2017,2,24,28,5,pasm,g,,,0,5,1173.465
11,25NW,7/20/2017,2,25,16,10,spco,g,,,0,10,2346.93
11,25NW,7/20/2017,3,1,19,3,cadu,b,,,0,3,704.079
11,25NW,7/20/2017,3,2,37,5,vuoc,g,,,1,,
11,25NW,7/20/2017,3,3,13,3,bogr,b,,,0,3,704.079
11,25NW,7/20/2017,3,4,43,6,spco,g,,,0,6,1408.158
11,25NW,7/20/2017,3,5,21,3,arpu,b,,,1,,
11,25NW,7/20/2017,3,6,15,3,bogr,g,,,0,3,704.079
11,25NW,7/20/2017,3,7,35,5,cadu,g,,,0,5,1173.465
11,25NW,7/20/2017,3,8,17,5,pste,g,,,0,5,1173.465
11,25NW,7/20/2017,3,9,37,9,elel,b,,,1,,
11,25NW,7/20/2017,3,10,12,3,bogr,g,,,0,3,704.079
11,25NW,7/20/2017,3,11,15,8,spco,g,,,0,8,1877.544
11,25NW,7/20/2017,3,12,14,4,bogr,g,,,0,4,938.772
11,25NW,7/20/2017,3,13,14,8,cadu,g,,,0,8,1877.544
11,25NW,7/20/2017,3,14,16,2,bogr,g,,,0,2,469.386
