ID,Year,SamplingDate,Season,Pasture,Plot,Transect,Distance,High East,Low East,Spp East,High West,Low West,Spp West,MeanHigh,MeanLow
,2020,10/1/2020,Fall,5E,4,2,3,20,3,EREF,6,0,ELEL,13,1.5
,2020,10/1/2020,Fall,5E,4,2,6,4,1,BOGR,27,4,OPPO,15.5,2.5
,2020,10/1/2020,Fall,5E,4,2,9,12,1,EREF,13,4,EREF,12.5,2.5
,2020,10/1/2020,Fall,5E,4,2,12,6,1,BOGR,4,1,BOGR,5,1
,2020,10/1/2020,Fall,5E,4,2,15,7,1,EREF,5,1,BOGR,6,1
,2020,10/1/2020,Fall,5E,4,2,18,6,3,BOGR,3,1,BOGR,4.5,2
,2020,10/1/2020,Fall,5E,4,2,21,2,1,BOGR,3,1,BOGR,2.5,1
,2020,10/1/2020,Fall,5E,4,2,24,4,1,BOGR,10,1,EREF,7,1
,2020,10/1/2020,Fall,5E,4,3,3,6,2,BOGR,2,0,EREF,4,1
,2020,10/1/2020,Fall,5E,4,3,6,6,1,BOGR,2,1,BOGR,4,1
,2020,10/1/2020,Fall,5E,4,3,9,2,0,BOGR,3,1,BOGR,2.5,0.5
,2020,10/1/2020,Fall,5E,4,3,12,3,1,BOGR,3,0,EREF,3,0.5
,2020,10/1/2020,Fall,5E,4,3,15,10,2,BOGR,6,1,BOGR,8,1.5
,2020,10/1/2020,Fall,5E,4,3,18,12,3,OPPO,8,1,EREF,10,2
,2020,10/1/2020,Fall,5E,4,3,21,6,1,HECO,6,2,BOGR,6,1.5
,2020,10/1/2020,Fall,5E,4,3,24,16,3,OPPO,10,2,OPPO,13,2.5
,2020,10/1/2020,Fall,5E,4,4,3,4,1,BOGR,6,2,BOGR,5,1.5
,2020,10/1/2020,Fall,5E,4,4,6,3,1,BOGR,3,1,BOGR,3,1
,2020,10/1/2020,Fall,5E,4,4,9,4,0,BOGR,4,0,BOGR,4,0
,2020,10/1/2020,Fall,5E,4,4,12,4,1,BOGR,2,1,BOGR,3,1
,2020,10/1/2020,Fall,5E,4,4,15,1,0,BOGR,5,1,BOGR,3,0.5
,2020,10/1/2020,Fall,5E,4,4,18,2,1,BOGR,7,1,BOGR,4.5,1
,2020,10/1/2020,Fall,5E,4,4,21,5,1,BOGR,3,1,BOGR,4,1
,2020,10/1/2020,Fall,5E,4,4,24,2,1,BOGR,7,1,BOGR,4.5,1
,2020,10/1/2020,Fall,8E,1,1,3,16,4,OPPO,2,0,BOGR,9,2
,2020,10/1/2020,Fall,8E,1,1,6,5,1,PASM,2,0,BOGR,3.5,0.5
,2020,10/1/2020,Fall,8E,1,1,9,1,0,BOGR,9,0,PASM,5,0
,2020,10/1/2020,Fall,8E,1,1,12,11,1,PASM,14,0,PASM,12.5,0.5
,2020,10/1/2020,Fall,8E,1,1,15,10,1,PASM,12,1,BOGR,11,1
,2020,10/1/2020,Fall,8E,1,1,18,7,0,BOGR,11,2,BOGR,9,1
,2020,10/1/2020,Fall,8E,1,1,21,14,2,PASM,13,3,PASM,13.5,2.5
,2020,10/1/2020,Fall,8E,1,1,24,9,1,BOGR,11,4,BOGR,10,2.5
,2020,10/1/2020,Fall,8E,1,2,3,12,1,BOGR,22,2,PASM,17,1.5
,2020,10/1/2020,Fall,8E,1,2,6,8,1,PASM,12,1,PASM,10,1
,2020,10/1/2020,Fall,8E,1,2,9,21,1,PASM,12,1,PASM,16.5,1
,2020,10/1/2020,Fall,8E,1,2,12,29,3,ATCA,7,1,PASM,18,2
,2020,10/1/2020,Fall,8E,1,2,15,4,1,BOGR,2,0,BOGR,3,0.5
,2020,10/1/2020,Fall,8E,1,2,18,9,2,BOGR,24,5,ARPU,16.5,3.5
,2020,10/1/2020,Fall,8E,1,2,21,6,1,PASM,12,1,EREF,9,1
,2020,10/1/2020,Fall,8E,1,2,24,21,2,PASM,23,10,ATCA,22,6
,2020,10/1/2020,Fall,8E,1,3,3,9,3,PASM,14,1,PASM,11.5,2
,2020,10/1/2020,Fall,8E,1,3,6,2,0,BOGR,3,1,BOGR,2.5,0.5
,2020,10/1/2020,Fall,8E,1,3,9,21,0,PASM,6,1,PASM,13.5,0.5
,2020,10/1/2020,Fall,8E,1,3,12,8,1,PASM,2,1,PASM,5,1
,2020,10/1/2020,Fall,8E,1,3,15,14,0,PASM,16,1,PASM,15,0.5
,2020,10/1/2020,Fall,8E,1,3,18,20,1,OPPO,4,1,PASM,12,1
,2020,10/1/2020,Fall,8E,1,3,21,5,1,BOGR,11,1,BOGR,8,1
,2020,10/1/2020,Fall,8E,1,3,24,3,0,BOGR,3,0,BOGR,3,0
,2020,10/1/2020,Fall,8E,1,4,3,5,2,OPPO,28,2,BOGR,16.5,2
,2020,10/1/2020,Fall,8E,1,4,6,10,0,BOGR,10,3,BOGR,10,1.5
,2020,10/1/2020,Fall,8E,1,4,9,4,1,BOGR,4,1,BOGR,4,1
,2020,10/1/2020,Fall,8E,1,4,12,16,5,OPPO,8,1,BOGR,12,3
,2020,10/1/2020,Fall,8E,1,4,15,4,0,PASM,12,1,EREF,8,0.5
,2020,10/1/2020,Fall,8E,1,4,18,4,1,BOGR,13,1,PASM,8.5,1
,2020,10/1/2020,Fall,8E,1,4,21,6,0,PASM,11,1,PASM,8.5,0.5
,2020,10/1/2020,Fall,8E,1,4,24,16,2,PASM,6,0,PASM,11,1
,2020,10/1/2020,Fall,8E,2,1,3,4,1,OPPO,1,0,BOGR,2.5,0.5
,2020,10/1/2020,Fall,8E,2,1,6,4,0,PASM,5,0,BOGR,4.5,0
,2020,10/1/2020,Fall,8E,2,1,9,14,3,OPPO,14,0,PASM,14,1.5
,2020,10/1/2020,Fall,8E,2,1,12,14,1,EREF,12,2,PASM,13,1.5
,2020,10/1/2020,Fall,8E,2,1,15,8,2,PASM,16,1,PASM,12,1.5
,2020,10/1/2020,Fall,8E,2,1,18,5,3,ATCA,14,1,OPPO,9.5,2
,2020,10/1/2020,Fall,8E,2,1,21,12,2,PASM,11,0,PASM,11.5,1
,2020,10/1/2020,Fall,8E,2,1,24,16,1,PASM,11,1,PASM,13.5,1
,2020,10/1/2020,Fall,8E,2,2,3,4,1,OPPO,8,1,BOGR,6,1
,2020,10/1/2020,Fall,8E,2,2,6,6,1,BOGR,2,1,BOGR,4,1
,2020,10/1/2020,Fall,8E,2,2,9,21,4,OPPO,28,5,EREF,24.5,4.5
,2020,10/1/2020,Fall,8E,2,2,12,2,1,BOGR,10,1,BOGR,6,1
,2020,10/1/2020,Fall,8E,2,2,15,4,1,BOGR,5,2,OPPO,4.5,1.5
,2020,10/1/2020,Fall,8E,2,2,18,6,1,OPPO,15,2,ARPU,10.5,1.5
,2020,10/1/2020,Fall,8E,2,2,21,5,1,BOGR,8,1,OPPO,6.5,1
,2020,10/1/2020,Fall,8E,2,2,24,13,1,BOGR,10,0,PASM,11.5,0.5
,2020,10/1/2020,Fall,8E,2,3,3,5,0,BOGR,7,1,BOGR,6,0.5
,2020,10/1/2020,Fall,8E,2,3,6,5,1,BOGR,14,1,BOGR,9.5,1
,2020,10/1/2020,Fall,8E,2,3,9,12,1,BOGR,11,1,BUDA,11.5,1
,2020,10/1/2020,Fall,8E,2,3,12,2,0,BOGR,2,0,BUDA,2,0
,2020,10/1/2020,Fall,8E,2,3,15,22,4,PASM,21,4,GUSA,21.5,4
,2020,10/1/2020,Fall,8E,2,3,18,7,0,BOGR,10,0,BUDA,8.5,0
,2020,10/1/2020,Fall,8E,2,3,21,20,4,OPPO,14,1,OPPO,17,2.5
,2020,10/1/2020,Fall,8E,2,3,24,14,3,EREF,15,2,OPPO,14.5,2.5
,2020,10/1/2020,Fall,8E,2,4,3,9,0,BOGR,6,0,BOGR,7.5,0
,2020,10/1/2020,Fall,8E,2,4,6,6,1,BOGR,7,1,BOGR,6.5,1
,2020,10/1/2020,Fall,8E,2,4,9,3,1,BOGR,6,1,BOGR,4.5,1
,2020,10/1/2020,Fall,8E,2,4,12,24,2,OPPO,17,5,OPPO,20.5,3.5
,2020,10/1/2020,Fall,8E,2,4,15,21,1,EREF,4,1,BOGR,12.5,1
,2020,10/1/2020,Fall,8E,2,4,18,11,1,OPPO,17,1,BOGR,14,1
,2020,10/1/2020,Fall,8E,2,4,21,2,0,BOGR,20,0,BOGR,11,0
,2020,10/1/2020,Fall,8E,2,4,24,12,1,PASM,24,2,BOGR,18,1.5
,2020,10/1/2020,Fall,8E,3,1,3,4,1,PASM,8,1,PASM,6,1
,2020,10/1/2020,Fall,8E,3,1,6,3,1,BOGR,3,1,BOGR,3,1
,2020,10/1/2020,Fall,8E,3,1,9,6,1,ELEL,4,1,BOGR,5,1
,2020,10/1/2020,Fall,8E,3,1,12,2,0,BOGR,2,0,OPPO,2,0
,2020,10/1/2020,Fall,8E,3,1,15,3,0,BOGR,5,1,BOGR,4,0.5
,2020,10/1/2020,Fall,8E,3,1,18,4,1,BOGR,4,1,BOGR,4,1
,2020,10/1/2020,Fall,8E,3,1,21,9,5,OPPO,2,1,BOGR,5.5,3
,2020,10/1/2020,Fall,8E,3,1,24,1,0,BOGR,3,1,BOGR,2,0.5
,2020,10/1/2020,Fall,8E,3,2,3,32,5,ATCA,10,1,BOGR,21,3
,2020,10/1/2020,Fall,8E,3,2,6,7,2,BOGR,9,3,BOGR,8,2.5
,2020,10/1/2020,Fall,8E,3,2,9,22,1,BOGR,1,0,BOGR,11.5,0.5
,2020,10/1/2020,Fall,8E,3,2,12,14,1,BOGR,2,1,PASM,8,1
,2020,10/1/2020,Fall,8E,3,2,15,2,1,PASM,4,1,BOGR,3,1
,2020,10/1/2020,Fall,8E,3,2,18,3,2,BOGR,14,1,ATCA,8.5,1.5
,2020,10/1/2020,Fall,8E,3,2,21,1,0,BOGR,3,1,BOGR,2,0.5
,2020,10/1/2020,Fall,8E,3,2,24,6,3,BOGR,38,5,ATCA,22,4
,2020,10/1/2020,Fall,8E,3,3,3,2,1,BOGR,2,1,BOGR,2,1
,2020,10/1/2020,Fall,8E,3,3,6,2,1,BOGR,7,1,BOGR,4.5,1
,2020,10/1/2020,Fall,8E,3,3,9,22,4,ATCA,3,0,BOGR,12.5,2
,2020,10/1/2020,Fall,8E,3,3,12,38,2,ATCA,2,1,BOGR,20,1.5
,2020,10/1/2020,Fall,8E,3,3,15,3,1,BOGR,6,1,BOGR,4.5,1
,2020,10/1/2020,Fall,8E,3,3,18,2,1,BOGR,21,1,ATCA,11.5,1
,2020,10/1/2020,Fall,8E,3,3,21,4,1,BOGR,3,1,BOGR,3.5,1
,2020,10/1/2020,Fall,8E,3,3,24,3,1,BOGR,1,0,BOGR,2,0.5
,2020,10/1/2020,Fall,8E,3,4,3,13,2,PASM,10,2,PASM,11.5,2
,2020,10/1/2020,Fall,8E,3,4,6,2,1,BOGR,3,1,BOGR,2.5,1
,2020,10/1/2020,Fall,8E,3,4,9,18,4,PASM,8,1,PASM,13,2.5
,2020,10/1/2020,Fall,8E,3,4,12,2,1,BOGR,3,1,BOGR,2.5,1
,2020,10/1/2020,Fall,8E,3,4,15,3,1,BOGR,6,4,OPPO,4.5,2.5
,2020,10/1/2020,Fall,8E,3,4,18,11,1,BOGR,2,0,BOGR,6.5,0.5
,2020,10/1/2020,Fall,8E,3,4,21,3,1,BOGR,2,0,BOGR,2.5,0.5
,2020,10/1/2020,Fall,8E,3,4,24,2,1,BOGR,1,0,BOGR,1.5,0.5
,2020,10/1/2020,Fall,8E,4,1,3,4,1,PASM,15,2,PASM,9.5,1.5
,2020,10/1/2020,Fall,8E,4,1,6,8,0,PASM,9,1,PASM,8.5,0.5
,2020,10/1/2020,Fall,8E,4,1,9,4,2,BOGR,21,3,PASM,12.5,2.5
,2020,10/1/2020,Fall,8E,4,1,12,10,1,PASM,13,4,PASM,11.5,2.5
,2020,10/1/2020,Fall,8E,4,1,15,11,2,PASM,11,3,ATCA,11,2.5
,2020,10/1/2020,Fall,8E,4,1,18,16,0,PASM,16,5,PASM,16,2.5
,2020,10/1/2020,Fall,8E,4,1,21,12,0,BOGR,2,1,BOGR,7,0.5
,2020,10/1/2020,Fall,8E,4,1,24,7,1,PASM,16,2,PASM,11.5,1.5
,2020,10/1/2020,Fall,8E,4,2,3,3,1,BOGR,22,2,ATCA,12.5,1.5
,2020,10/1/2020,Fall,8E,4,2,6,44,9,ATCA,26,1,ATCA,35,5
,2020,10/1/2020,Fall,8E,4,2,9,4,2,BOGR,2,1,BOGR,3,1.5
,2020,10/1/2020,Fall,8E,4,2,12,1,0,BOGR,4,1,BOGR,2.5,0.5
,2020,10/1/2020,Fall,8E,4,2,15,2,1,BOGR,1,0,BOGR,1.5,0.5
,2020,10/1/2020,Fall,8E,4,2,18,15,2,PASM,4,1,BOGR,9.5,1.5
,2020,10/1/2020,Fall,8E,4,2,21,10,2,BOGR,8,2,PASM,9,2
,2020,10/1/2020,Fall,8E,4,2,24,4,1,BOGR,2,0,BOGR,3,0.5
,2020,10/1/2020,Fall,8E,4,3,3,6,2,BOGR,11,1,PASM,8.5,1.5
,2020,10/1/2020,Fall,8E,4,3,6,8,1,BOGR,9,1,OPPO,8.5,1
,2020,10/1/2020,Fall,8E,4,3,9,12,1,PASM,4,1,PASM,8,1
,2020,10/1/2020,Fall,8E,4,3,12,12,1,PASM,15,2,PASM,13.5,1.5
,2020,10/1/2020,Fall,8E,4,3,15,3,1,PASM,15,2,PASM,9,1.5
,2020,10/1/2020,Fall,8E,4,3,18,7,1,PASM,4,0,PASM,5.5,0.5
,2020,10/1/2020,Fall,8E,4,3,21,9,1,PASM,15,1,PASM,12,1
,2020,10/1/2020,Fall,8E,4,3,24,10,2,PASM,11,2,PASM,10.5,2
,2020,10/1/2020,Fall,8E,4,4,3,2,1,BOGR,1,0,BUDA,1.5,0.5
,2020,10/1/2020,Fall,8E,4,4,6,4,1,BOGR,6,1,BOGR,5,1
,2020,10/1/2020,Fall,8E,4,4,9,1,0,BOGR,51,21,ATCA,26,10.5
,2020,10/1/2020,Fall,8E,4,4,12,3,0,BOGR,1,0,BOGR,2,0
,2020,10/1/2020,Fall,8E,4,4,15,2,0,BOGR,4,1,BOGR,3,0.5
,2020,10/1/2020,Fall,8E,4,4,18,12,1,PASM,2,1,BOGR,7,1
,2020,10/1/2020,Fall,8E,4,4,21,6,2,PASM,24,1,PASM,15,1.5
,2020,10/1/2020,Fall,8E,4,4,24,5,1,PASM,12,1,PASM,8.5,1
,2020,10/5/2020,Fall,31E,1,1,3,2,2,BOGR,6,1,BOGR,4,1.5
,2020,10/5/2020,Fall,31E,1,1,6,2,1,BOGR,3,1,BUDA,2.5,1
,2020,10/5/2020,Fall,31E,1,1,9,5,0,BOGR,7,1,BOGR,6,0.5
,2020,10/5/2020,Fall,31E,1,1,12,3,1,BOGR,2,1,BOGR,2.5,1
,2020,10/5/2020,Fall,31E,1,1,15,0,0,BARE,0,0,BARE,0,0
,2020,10/5/2020,Fall,31E,1,1,18,0,0,BARE,3,1,BOGR,1.5,0.5
,2020,10/5/2020,Fall,31E,1,1,21,2,1,BOGR,4,1,BOGR,3,1
,2020,10/5/2020,Fall,31E,1,1,24,1,0,BOGR,2,0,BOGR,1.5,0
,2020,10/5/2020,Fall,31E,1,2,3,1,1,BOGR,4,0,BOGR,2.5,0.5
,2020,10/5/2020,Fall,31E,1,2,6,2,1,BOGR,1,0,BOGR,1.5,0.5
,2020,10/5/2020,Fall,31E,1,2,9,3,1,BOGR,8,2,BOGR,5.5,1.5
,2020,10/5/2020,Fall,31E,1,2,12,0,0,BARE,0,0,BARE,0,0
,2020,10/5/2020,Fall,31E,1,2,15,3,1,BOGR,3,1,BOGR,3,1
,2020,10/5/2020,Fall,31E,1,2,18,14,1,PASM,1,1,PASM,7.5,1
,2020,10/5/2020,Fall,31E,1,2,21,9,0,PASM,14,2,PASM,11.5,1
,2020,10/5/2020,Fall,31E,1,2,24,10,1,PASM,4,1,PASM,7,1
,2020,10/5/2020,Fall,31E,1,3,3,5,1,BOGR,4,0,BOGR,4.5,0.5
,2020,10/5/2020,Fall,31E,1,3,6,0,0,BARE,4,1,BOGR,2,0.5
,2020,10/5/2020,Fall,31E,1,3,9,6,1,BOGR,12,1,BOGR,9,1
,2020,10/5/2020,Fall,31E,1,3,12,4,1,BOGR,5,1,BOGR,4.5,1
,2020,10/5/2020,Fall,31E,1,3,15,7,1,CADU,6,1,BOGR,6.5,1
,2020,10/5/2020,Fall,31E,1,3,18,5,1,BOGR,0,0,BARE,2.5,0.5
,2020,10/5/2020,Fall,31E,1,3,21,4,2,BOGR,4,2,BOGR,4,2
,2020,10/5/2020,Fall,31E,1,3,24,4,1,BOGR,6,1,BOGR,5,1
,2020,10/5/2020,Fall,31E,1,4,3,4,2,BOGR,11,1,PASM,7.5,1.5
,2020,10/5/2020,Fall,31E,1,4,6,6,1,PASM,10,0,PASM,8,0.5
,2020,10/5/2020,Fall,31E,1,4,9,7,1,BOGR,7,1,BOGR,7,1
,2020,10/5/2020,Fall,31E,1,4,12,13,2,GUSA,5,1,BOGR,9,1.5
,2020,10/5/2020,Fall,31E,1,4,15,8,1,PASM,6,2,BOGR,7,1.5
,2020,10/5/2020,Fall,31E,1,4,18,4,1,BOGR,2,1,BOGR,3,1
,2020,10/5/2020,Fall,31E,1,4,21,9,1,PASM,5,3,OPPO,7,2
,2020,10/5/2020,Fall,31E,1,4,24,4,1,BOGR,14,2,BOGR,9,1.5
,2020,10/5/2020,Fall,31E,2,1,3,2,0,SPCO,0,0,BARE,1,0
,2020,10/5/2020,Fall,31E,2,1,6,7,2,BOGR,3,0,PASM,5,1
,2020,10/5/2020,Fall,31E,2,1,9,3,1,BOGR,6,2,BOGR,4.5,1.5
,2020,10/5/2020,Fall,31E,2,1,12,7,0,BOGR,4,0,BOGR,5.5,0
,2020,10/5/2020,Fall,31E,2,1,15,4,1,BOGR,6,3,BOGR,5,2
,2020,10/5/2020,Fall,31E,2,1,18,5,1,BOGR,3,1,BOGR,4,1
,2020,10/5/2020,Fall,31E,2,1,21,6,0,PASM,3,1,BOGR,4.5,0.5
,2020,10/5/2020,Fall,31E,2,1,24,3,1,BUDA,2,1,BOGR,2.5,1
,2020,10/5/2020,Fall,31E,2,2,3,4,2,BUDA,0,0,BARE,2,1
,2020,10/5/2020,Fall,31E,2,2,6,10,1,VUOC,3,1,BOGR,6.5,1
,2020,10/5/2020,Fall,31E,2,2,9,4,1,BOGR,3,2,BOGR,3.5,1.5
,2020,10/5/2020,Fall,31E,2,2,12,3,1,BOGR,3,1,SPCR,3,1
,2020,10/5/2020,Fall,31E,2,2,15,0,0,BARE,5,0,CADU,2.5,0
,2020,10/5/2020,Fall,31E,2,2,18,2,0,BOGR,7,0,BOGR,4.5,0
,2020,10/5/2020,Fall,31E,2,2,21,0,0,BARE,3,1,BOGR,1.5,0.5
,2020,10/5/2020,Fall,31E,2,2,24,4,1,BOGR,7,1,BOGR,5.5,1
,2020,10/5/2020,Fall,31E,2,3,3,16,1,GUSA,2,1,BOGR,9,1
,2020,10/5/2020,Fall,31E,2,3,6,3,1,BUDA,3,1,BUDA,3,1
,2020,10/5/2020,Fall,31E,2,3,9,4,1,BOGR,3,1,BOGR,3.5,1
,2020,10/5/2020,Fall,31E,2,3,12,2,0,BOGR,8,2,BOGR,5,1
,2020,10/5/2020,Fall,31E,2,3,15,2,0,BOGR,2,1,BOGR,2,0.5
,2020,10/5/2020,Fall,31E,2,3,18,3,1,BOGR,4,0,BUDA,3.5,0.5
,2020,10/5/2020,Fall,31E,2,3,21,2,1,BUDA,1,0,BUDA,1.5,0.5
,2020,10/5/2020,Fall,31E,2,3,24,2,0,BOGR,4,1,BOGR,3,0.5
,2020,10/5/2020,Fall,31E,2,4,3,3,1,BUDA,1,1,BOGR,2,1
,2020,10/5/2020,Fall,31E,2,4,6,4,1,BOGR,4,2,BUDA,4,1.5
,2020,10/5/2020,Fall,31E,2,4,9,0,0,BARE,1,1,BUDA,0.5,0.5
,2020,10/5/2020,Fall,31E,2,4,12,2,1,BOGR,2,1,BUDA,2,1
,2020,10/5/2020,Fall,31E,2,4,15,2,0,BOGR,3,1,BOGR,2.5,0.5
,2020,10/5/2020,Fall,31E,2,4,18,2,2,BUDA,2,1,BUDA,2,1.5
,2020,10/5/2020,Fall,31E,2,4,21,4,2,BOGR,3,1,BOGR,3.5,1.5
,2020,10/5/2020,Fall,31E,2,4,24,2,1,BOGR,5,1,BOGR,3.5,1
,2020,10/5/2020,Fall,31E,3,1,3,4,1,BOGR,0,0,BOGR,2,0.5
,2020,10/5/2020,Fall,31E,3,1,6,2,1,BUDA,2,1,BOGR,2,1
,2020,10/5/2020,Fall,31E,3,1,9,3,1,BOGR,0,0,BOGR,1.5,0.5
,2020,10/5/2020,Fall,31E,3,1,12,8,2,BOGR,2,1,BOGR,5,1.5
,2020,10/5/2020,Fall,31E,3,1,15,4,1,BOGR,3,0,BOGR,3.5,0.5
,2020,10/5/2020,Fall,31E,3,1,18,0,0,BARE,0,0,BOGR,0,0
,2020,10/5/2020,Fall,31E,3,1,21,4,1,CADU,4,2,BOGR,4,1.5
,2020,10/5/2020,Fall,31E,3,1,24,0,0,BARE,2,1,BOGR,1,0.5
,2020,10/5/2020,Fall,31E,3,2,3,3,1,PASM,4,1,BOGR,3.5,1
,2020,10/5/2020,Fall,31E,3,2,6,11,0,PASM,10,1,BOGR,10.5,0.5
,2020,10/5/2020,Fall,31E,3,2,9,0,0,BARE,0,0,BOGR,0,0
,2020,10/5/2020,Fall,31E,3,2,12,4,1,BOGR,9,1,BOGR,6.5,1
,2020,10/5/2020,Fall,31E,3,2,15,3,1,BUDA,3,1,BOGR,3,1
,2020,10/5/2020,Fall,31E,3,2,18,4,2,EREF,0,0,BOGR,2,1
,2020,10/5/2020,Fall,31E,3,2,21,7,1,PASM,2,1,BOGR,4.5,1
,2020,10/5/2020,Fall,31E,3,2,24,5,1,PASM,16,1,BOGR,10.5,1
,2020,10/5/2020,Fall,31E,3,3,3,2,1,BOGR,20,3,BOGR,11,2
,2020,10/5/2020,Fall,31E,3,3,6,4,1,CADU,4,1,BOGR,4,1
,2020,10/5/2020,Fall,31E,3,3,9,10,2,ARPU,3,1,BOGR,6.5,1.5
,2020,10/5/2020,Fall,31E,3,3,12,4,1,BOGR,2,1,BOGR,3,1
,2020,10/5/2020,Fall,31E,3,3,15,5,0,PIOP,0,0,BOGR,2.5,0
,2020,10/5/2020,Fall,31E,3,3,18,2,1,BOGR,4,2,BOGR,3,1.5
,2020,10/5/2020,Fall,31E,3,3,21,2,1,BOGR,5,1,BOGR,3.5,1
,2020,10/5/2020,Fall,31E,3,3,24,0,0,BARE,0,0,BOGR,0,0
,2020,10/5/2020,Fall,31E,3,4,3,4,1,BOGR,7,2,BOGR,5.5,1.5
,2020,10/5/2020,Fall,31E,3,4,6,7,1,PASM,10,1,BOGR,8.5,1
,2020,10/5/2020,Fall,31E,3,4,9,4,2,CADU,4,1,BOGR,4,1.5
,2020,10/5/2020,Fall,31E,3,4,12,3,1,BOGR,4,2,BOGR,3.5,1.5
,2020,10/5/2020,Fall,31E,3,4,15,5,1,BOGR,5,1,BOGR,5,1
,2020,10/5/2020,Fall,31E,3,4,18,7,2,BOGR,0,0,BOGR,3.5,1
,2020,10/5/2020,Fall,31E,3,4,21,10,1,PASM,7,1,BOGR,8.5,1
,2020,10/5/2020,Fall,31E,3,4,24,6,1,PASM,5,1,BOGR,5.5,1
,2020,10/5/2020,Fall,31E,4,1,3,3,1,OPPO,5,3,BOGR,4,2
,2020,10/5/2020,Fall,31E,4,1,6,3,1,BOGR,3,1,BOGR,3,1
,2020,10/5/2020,Fall,31E,4,1,9,1,1,BOGR,12,1,BOGR,6.5,1
,2020,10/5/2020,Fall,31E,4,1,12,1,1,BOGR,3,1,BOGR,2,1
,2020,10/5/2020,Fall,31E,4,1,15,14,6,ATCA,2,1,BOGR,8,3.5
,2020,10/5/2020,Fall,31E,4,1,18,0,0,BARE,0,0,BOGR,0,0
,2020,10/5/2020,Fall,31E,4,1,21,76,0,ATCA,6,1,BOGR,41,0.5
,2020,10/5/2020,Fall,31E,4,1,24,5,1,PASM,7,1,BOGR,6,1
,2020,10/5/2020,Fall,31E,4,2,3,7,1,PASM,5,1,BOGR,6,1
,2020,10/5/2020,Fall,31E,4,2,6,3,1,ATCA,0,0,BOGR,1.5,0.5
,2020,10/5/2020,Fall,31E,4,2,9,4,1,BOGR,9,0,BOGR,6.5,0.5
,2020,10/5/2020,Fall,31E,4,2,12,6,0,PASM,0,0,BOGR,3,0
,2020,10/5/2020,Fall,31E,4,2,15,17,1,PASM,4,1,BOGR,10.5,1
,2020,10/5/2020,Fall,31E,4,2,18,25,18,ATCA,29,6,BOGR,27,12
,2020,10/5/2020,Fall,31E,4,2,21,6,1,PASM,6,1,BOGR,6,1
,2020,10/5/2020,Fall,31E,4,2,24,16,2,ATCA,4,1,BOGR,10,1.5
,2020,10/5/2020,Fall,31E,4,3,3,4,0,PASM,1,0,BOGR,2.5,0
,2020,10/5/2020,Fall,31E,4,3,6,1,1,PASM,22,2,BOGR,11.5,1.5
,2020,10/5/2020,Fall,31E,4,3,9,22,0,ATCA,42,38,BOGR,32,19
,2020,10/5/2020,Fall,31E,4,3,12,5,1,CADU,0,0,BOGR,2.5,0.5
,2020,10/5/2020,Fall,31E,4,3,15,12,1,BOGR,10,1,BOGR,11,1
,2020,10/5/2020,Fall,31E,4,3,18,10,2,PASM,9,1,BOGR,9.5,1.5
,2020,10/5/2020,Fall,31E,4,3,21,7,1,PASM,6,2,BOGR,6.5,1.5
,2020,10/5/2020,Fall,31E,4,3,24,6,1,BOGR,9,1,BOGR,7.5,1
,2020,10/5/2020,Fall,31E,4,4,3,2,1,BOGR,6,1,BOGR,4,1
,2020,10/5/2020,Fall,31E,4,4,6,7,1,CADU,14,1,BOGR,10.5,1
,2020,10/5/2020,Fall,31E,4,4,9,4,1,BOGR,0,0,BOGR,2,0.5
,2020,10/5/2020,Fall,31E,4,4,12,3,1,BOGR,0,0,BOGR,1.5,0.5
,2020,10/5/2020,Fall,31E,4,4,15,4,1,BOGR,2,1,BOGR,3,1
,2020,10/5/2020,Fall,31E,4,4,18,4,3,BOGR,0,0,BOGR,2,1.5
,2020,10/5/2020,Fall,31E,4,4,21,3,0,BOGR,1,0,BOGR,2,0
,2020,10/5/2020,Fall,31E,4,4,24,4,1,BOGR,4,1,BOGR,4,1
,2020,10/1/2020,Fall,31W,1,1,3,3,2,BOGR,3,1,BOGR,3,1.5
,2020,10/1/2020,Fall,31W,1,1,6,50,6,ATCA,5,1,BOGR,27.5,3.5
,2020,10/1/2020,Fall,31W,1,1,9,6,1,PASM,9,5,OPPO,7.5,3
,2020,10/1/2020,Fall,31W,1,1,12,19,4,OPPO,3,1,VUOC,11,2.5
,2020,10/1/2020,Fall,31W,1,1,15,2,0,VUOC,11,4,OPPO,6.5,2
,2020,10/1/2020,Fall,31W,1,1,18,6,1,VUOC,11,2,VUOC,8.5,1.5
,2020,10/1/2020,Fall,31W,1,1,21,8,4,OPPO,7,3,OPPO,7.5,3.5
,2020,10/1/2020,Fall,31W,1,1,24,8,1,CADU,7,1,CADU,7.5,1
,2020,10/1/2020,Fall,31W,1,2,3,5,1,VUOC,6,1,VUOC,5.5,1
,2020,10/1/2020,Fall,31W,1,2,6,6,1,HECO,6,1,VUOC,6,1
,2020,10/1/2020,Fall,31W,1,2,9,7,1,HECO,5,0,HECO,6,0.5
,2020,10/1/2020,Fall,31W,1,2,12,3,1,BOGR,4,0,ARPU,3.5,0.5
,2020,10/1/2020,Fall,31W,1,2,15,0,0,BARE,18,3,ARPU,9,1.5
,2020,10/1/2020,Fall,31W,1,2,18,10,2,VUOC,10,1,VUOC,10,1.5
