Date,Pasture,Plot,Transect,Distance,High-E,Low-E,Spp-E,High-W,Low-W,Spp-W,MeanLowAll,ForageSppCheck,ForageSppCheck,LowFor-E,LowFor-W,MeanLowFor
10/7/15,17N,2,3,3,20,2,bogr,31,3,bogr,2.5,1,1,2,3,2.5
10/7/15,17N,2,3,6,16,2,bogr,24,2,bogr,2,1,1,2,2,2
10/7/15,17N,2,3,9,22,2,bogr,32,2,bogr,2,1,1,2,2,2
10/7/15,17N,2,3,12,16,3,arlo,31,2,bogr,2.5,0,1,,2,
10/7/15,17N,2,3,15,24,3,bogr,19,2,bogr,2.5,1,1,3,2,2.5
10/7/15,17N,2,3,18,28,2,bogr,14,2,bogr,2,1,1,2,2,2
10/7/15,17N,2,3,21,22,3,arlo,29,4,pste,3.5,0,1,,4,
10/7/15,17N,2,3,24,32,2,bogr,18,3,bogr,2.5,1,1,2,3,2.5
10/7/15,17N,2,4,3,29,3,bogr,14,2,bogr,2.5,1,1,3,2,2.5
10/7/15,17N,2,4,6,20,1,bogr,21,1,bogr,1,1,1,1,1,1
10/7/15,17N,2,4,9,18,2,bogr,22,3,arlo,2.5,1,1,2,3,2.5
10/7/15,17N,2,4,12,23,2,bogr,24,2,bogr,2,1,1,2,2,2
10/7/15,17N,2,4,15,18,2,bogr,16,5,vuoc,3.5,1,1,2,5,3.5
10/7/15,17N,2,4,18,8,2,bogr,16,3,vuoc,2.5,1,1,2,3,2.5
10/7/15,17N,2,4,21,10,3,bogr,5,2,bogr,2.5,1,1,3,2,2.5
10/7/15,17N,2,4,24,18,3,arlo,23,1,bogr,2,0,1,,1,
10/5/15,17N,3,1,3,50,15,spai,44,2,spai,8.5,1,1,15,2,8.5
10/5/15,17N,3,1,6,38,14,pasm,36,12,pasm,13,1,1,14,12,13
10/5/15,17N,3,1,9,46,13,pasm,34,23,pasm,18,1,1,13,23,18
10/5/15,17N,3,1,12,42,12,pasm,37,17,pasm,14.5,1,1,12,17,14.5
10/5/15,17N,3,1,15,40,9,pasm,39,24,pasm,16.5,1,1,9,24,16.5
10/5/15,17N,3,1,18,33,19,pasm,38,12,pasm,15.5,1,1,19,12,15.5
10/5/15,17N,3,1,21,37,15,pasm,42,21,pasm,18,1,1,15,21,18
10/5/15,17N,3,1,24,27,2,cael,26,7,pasm,4.5,1,1,2,7,4.5
10/5/15,17N,3,2,3,44,8,pasm,30,5,spai,6.5,1,1,8,5,6.5
10/5/15,17N,3,2,6,38,5,pasm,36,5,spai,5,1,1,5,5,5
10/5/15,17N,3,2,9,32,4,pasm,24,4,disp,4,1,1,4,4,4
10/5/15,17N,3,2,12,36,2,pasm,44,4,spai,3,1,1,2,4,3
10/5/15,17N,3,2,15,34,2,spai,36,0,spai,1,1,1,2,0,1
10/5/15,17N,3,2,18,8,1,spai,18,2,disp,1.5,1,1,1,2,1.5
10/5/15,17N,3,2,21,18,4,arlo,21,4,arlo,4,0,1,,4,
10/5/15,17N,3,2,24,34,1,bogr,20,1,bogr,1,1,1,1,1,1
10/5/15,17N,3,3,3,55,19,pasm,41,9,spai,14,1,1,19,9,14
10/5/15,17N,3,3,6,52,12,spai,37,12,spai,12,1,1,12,12,12
10/5/15,17N,3,3,9,46,15,spai,49,10,pasm,12.5,1,1,15,10,12.5
10/5/15,17N,3,3,12,47,23,pasm,57,16,pasm,19.5,1,1,23,16,19.5
10/5/15,17N,3,3,15,42,13,pasm,50,12,spai,12.5,1,1,13,12,12.5
10/5/15,17N,3,3,18,49,17,pasm,52,10,pasm,13.5,1,1,17,10,13.5
10/5/15,17N,3,3,21,33,10,disp,44,15,pasm,12.5,1,1,10,15,12.5
10/5/15,17N,3,3,24,32,6,disp,51,10,spai,8,1,1,6,10,8
10/5/15,17N,3,4,3,44,8,spai,40,13,juba,10.5,1,1,8,13,10.5
10/5/15,17N,3,4,6,45,14,spai,52,32,spai,23,1,1,14,32,23
10/5/15,17N,3,4,9,52,17,spai,46,17,spai,17,1,1,17,17,17
10/5/15,17N,3,4,12,32,16,spai,50,23,spai,19.5,1,1,16,23,19.5
10/5/15,17N,3,4,15,32,6,cafi,42,12,pasm,9,1,1,6,12,9
10/5/15,17N,3,4,18,40,13,cafi,36,6,pasm,9.5,1,1,13,6,9.5
10/5/15,17N,3,4,21,48,8,spai,34,13,spai,10.5,1,1,8,13,10.5
10/5/15,17N,3,4,24,30,7,pasm,33,6,bogr,6.5,1,1,7,6,6.5
10/6/15,17N,4,1,3,36,23,pasm,45,18,pasm,20.5,1,1,23,18,20.5
10/6/15,17N,4,1,6,52,20,pasm,49,7,pasm,13.5,1,1,20,7,13.5
10/6/15,17N,4,1,9,53,31,spai,50,32,spai,31.5,1,1,31,32,31.5
10/6/15,17N,4,1,12,33,21,spai,37,17,pasm,19,1,1,21,17,19
10/6/15,17N,4,1,15,41,17,spai,30,9,pasm,13,1,1,17,9,13
10/6/15,17N,4,1,18,48,20,pasm,40,14,pasm,17,1,1,20,14,17
10/6/15,17N,4,1,21,37,17,pasm,34,16,pasm,16.5,1,1,17,16,16.5
10/6/15,17N,4,1,24,42,17,pasm,58,17,pasm,17,1,1,17,17,17
10/6/15,17N,4,2,3,52,9,spai,52,12,spai,10.5,1,1,9,12,10.5
10/6/15,17N,4,2,6,38,11,pasm,54,18,pasm,14.5,1,1,11,18,14.5
10/6/15,17N,4,2,9,44,8,spai,32,10,spai,9,1,1,8,10,9
10/6/15,17N,4,2,12,32,12,spai,42,10,spai,11,1,1,12,10,11
10/6/15,17N,4,2,15,50,18,pasm,66,23,spai,20.5,1,1,18,23,20.5
10/6/15,17N,4,2,18,28,11,spai,62,13,spai,12,1,1,11,13,12
10/6/15,17N,4,2,21,26,8,spai,48,11,spai,9.5,1,1,8,11,9.5
10/6/15,17N,4,2,24,38,15,spai,50,18,pasm,16.5,1,1,15,18,16.5
10/6/15,17N,4,3,3,46,9,pasm,24,12,bogr,10.5,1,1,9,12,10.5
10/6/15,17N,4,3,6,44,4,spai,36,11,spai,7.5,1,1,4,11,7.5
10/6/15,17N,4,3,9,32,3,pasm,72,13,spai,8,1,1,3,13,8
10/6/15,17N,4,3,12,32,1,pasm,68,17,spai,9,1,1,1,17,9
10/6/15,17N,4,3,15,46,3,spai,32,17,spai,10,1,1,3,17,10
10/6/15,17N,4,3,18,30,5,spai,36,5,spai,5,1,1,5,5,5
10/6/15,17N,4,3,21,32,5,spai,26,8,spai,6.5,1,1,5,8,6.5
10/6/15,17N,4,3,24,34,8,spai,40,16,spai,12,1,1,8,16,12
10/6/15,17N,4,4,3,36,4,spai,50,17,spai,10.5,1,1,4,17,10.5
10/6/15,17N,4,4,6,37,6,spai,19,10,disp,8,1,1,6,10,8
10/6/15,17N,4,4,9,42,6,spai,23,9,disp,7.5,1,1,6,9,7.5
10/6/15,17N,4,4,12,46,10,spai,44,10,spai,10,1,1,10,10,10
10/6/15,17N,4,4,15,23,7,spai,36,16,bogr,11.5,1,1,7,16,11.5
10/6/15,17N,4,4,18,23,6,bogr,37,10,spai,8,1,1,6,10,8
10/6/15,17N,4,4,21,52,11,spai,29,17,disp,14,1,1,11,17,14
10/6/15,17N,4,4,24,38,13,spai,38,15,bogr,14,1,1,13,15,14
10/8/15,17N,5,1,3,37,10,pasm,33,4,oppo,7,1,1,10,4,7
10/8/15,17N,5,1,6,41,17,pasm,31,3,pasm,10,1,1,17,3,10
10/8/15,17N,5,1,9,54,9,pasm,42,21,pasm,15,1,1,9,21,15
10/8/15,17N,5,1,12,50,25,pasm,26,5,pasm,15,1,1,25,5,15
10/8/15,17N,5,1,15,36,11,pasm,32,10,pasm,10.5,1,1,11,10,10.5
10/8/15,17N,5,1,18,34,8,pasm,33,7,arlo,7.5,1,1,8,7,7.5
10/8/15,17N,5,1,21,14,4,oppo,18,6,oppo,5,0,1,,6,
10/8/15,17N,5,1,24,40,6,vuoc,20,2,eref,4,1,1,6,2,4
10/8/15,17N,5,2,3,36,5,bogr,28,5,bogr,5,1,1,5,5,5
10/8/15,17N,5,2,6,26,3,bogr,12,5,lyju,4,1,1,3,5,4
10/8/15,17N,5,2,9,36,5,evnu,24,5,pasm,5,1,1,5,5,5
10/8/15,17N,5,2,12,26,5,bogr,27,8,oppo,6.5,1,1,5,8,6.5
10/8/15,17N,5,2,15,32,7,pasm,363,9,pasm,8,1,1,7,9,8
10/8/15,17N,5,2,18,26,5,oppo,16,2,oppo,3.5,0,1,,2,
10/8/15,17N,5,2,21,34,3,bogr,30,5,bogr,4,1,1,3,5,4
10/8/15,17N,5,2,24,24,5,bogr,30,2,bogr,3.5,1,1,5,2,3.5
10/8/15,17N,5,3,3,32,9,amps,20,3,bogr,6,1,1,9,3,6
10/8/15,17N,5,3,6,20,2,bogr,20,9,stco,5.5,1,1,2,9,5.5
10/8/15,17N,5,3,9,16,2,bogr,28,7,stco,4.5,1,1,2,7,4.5
10/8/15,17N,5,3,12,20,5,stco,26,9,oppo,7,1,1,5,9,7
10/8/15,17N,5,3,15,41,15,eref,30,7,bogr,11,1,1,15,7,11
10/8/15,17N,5,3,18,24,6,eref,26,1,bogr,3.5,1,1,6,1,3.5
10/8/15,17N,5,3,21,34,4,eref,30,8,spcr,6,1,1,4,8,6
10/8/15,17N,5,3,24,42,9,eref,28,7,sihy,8,1,1,9,7,8
10/8/15,17N,5,4,3,31,2,pasm,24,2,bogr,2,1,1,2,2,2
10/8/15,17N,5,4,6,24,2,piop,13,1,bogr,1.5,1,1,2,1,1.5
10/8/15,17N,5,4,9,20,4,bogr,13,4,bogr,4,1,1,4,4,4
10/8/15,17N,5,4,12,13,7,bogr,34,5,bogr,6,1,1,7,5,6
10/8/15,17N,5,4,15,25,7,stco,15,3,oppo,5,1,1,7,3,5
10/8/15,17N,5,4,18,13,7,eref,12,6,ivax,6.5,1,1,7,6,6.5
10/8/15,17N,5,4,21,14,10,eref,16,2,vuoc,6,1,1,10,2,6
10/8/15,17N,5,4,24,23,7,oppo,13,4,bogr,5.5,0,1,,4,
10/8/15,17N,6,1,3,21,6,pasm,16,2,bogr,4,1,1,6,2,4
10/8/15,17N,6,1,6,19,3,lyju,14,3,bogr,3,1,1,3,3,3
10/8/15,17N,6,1,9,17,4,vuoc,31,6,bogr,5,1,1,4,6,5
10/8/15,17N,6,1,12,13,5,eref,13,4,eref,4.5,1,1,5,4,4.5
10/8/15,17N,6,1,15,11,2,vuoc,13,2,lyju,2,1,1,2,2,2
10/8/15,17N,6,1,18,10,2,bogr,7,3,bogr,2.5,1,1,2,3,2.5
10/8/15,17N,6,1,21,8,6,bogr,19,2,bogr,4,1,1,6,2,4
10/8/15,17N,6,1,24,14,2,bogr,15,6,eref,4,1,1,2,6,4
10/8/15,17N,6,2,3,34,8,pasm,36,2,pasm,5,1,1,8,2,5
10/8/15,17N,6,2,6,16,2,pasm,38,4,pasm,3,1,1,2,4,3
10/8/15,17N,6,2,9,58,10,pasm,68,21,pasm,15.5,1,1,10,21,15.5
10/8/15,17N,6,2,12,32,7,pasm,34,8,pasm,7.5,1,1,7,8,7.5
10/8/15,17N,6,2,15,4,1,buda,4,3,buda,2,1,1,1,3,2
10/8/15,17N,6,2,18,8,3,buda,4,3,buda,3,1,1,3,3,3
10/8/15,17N,6,2,21,5,1,buda,34,2,buda,1.5,1,1,1,2,1.5
10/8/15,17N,6,2,24,4,0,buda,4,4,buda,2,1,1,0,4,2
10/8/15,17N,6,3,3,12,5,bogr,14,7,stco,6,1,1,5,7,6
10/8/15,17N,6,3,6,15,2,bogr,18,2,stco,2,1,1,2,2,2
10/8/15,17N,6,3,9,18,1,bogr,5,1,bogr,1,1,1,1,1,1
10/8/15,17N,6,3,12,25,1,bogr,22,2,stco,1.5,1,1,1,2,1.5
10/8/15,17N,6,3,15,12,2,bogr,16,2,stco,2,1,1,2,2,2
10/8/15,17N,6,3,18,14,2,stco,12,3,bogr,2.5,1,1,2,3,2.5
10/8/15,17N,6,3,21,21,1,eref,6,0,bogr,0.5,1,1,1,0,0.5
10/8/15,17N,6,3,24,10,1,stco,10,2,bogr,1.5,1,1,1,2,1.5
10/8/15,17N,6,4,3,14,1,pasm,22,4,pasm,2.5,1,1,1,4,2.5
10/8/15,17N,6,4,6,27,9,pasm,28,5,pasm,7,1,1,9,5,7
10/8/15,17N,6,4,9,24,6,pasm,24,2,pasm,4,1,1,6,2,4
10/8/15,17N,6,4,12,14,5,pasm,23,4,pasm,4.5,1,1,5,4,4.5
10/8/15,17N,6,4,15,23,10,pasm,38,22,spai,16,1,1,10,22,16
10/8/15,17N,6,4,18,21,2,bogr,30,17,pasm,9.5,1,1,2,17,9.5
10/8/15,17N,6,4,21,15,7,pasm,36,7,pasm,7,1,1,7,7,7
10/8/15,17N,6,4,24,41,22,pasm,25,12,pasm,17,1,1,22,12,17
10/8/15,17S,1,1,3,20,0,bogr,8,1,bogr,0.5,1,1,0,1,0.5
10/8/15,17S,1,1,6,10,1,bogr,16,2,bogr,1.5,1,1,1,2,1.5
10/8/15,17S,1,1,9,6,2,bogr,13,2,bogr,2,1,1,2,2,2
10/8/15,17S,1,1,12,22,2,bogr,28,3,oppo,2.5,1,1,2,3,2.5
10/8/15,17S,1,1,15,19,2,bogr,24,0,bogr,1,1,1,2,0,1
10/8/15,17S,1,1,18,8,0,bogr,9,2,bogr,1,1,1,0,2,1
10/8/15,17S,1,1,21,12,1,bogr,6,2,bogr,1.5,1,1,1,2,1.5
10/8/15,17S,1,1,24,12,2,oppo,21,2,bogr,2,0,1,,2,
10/8/15,17S,1,2,3,15,2,bogr,7,2,bogr,2,1,1,2,2,2
10/8/15,17S,1,2,6,4,1,bogr,9,1,bogr,1,1,1,1,1,1
10/8/15,17S,1,2,9,22,2,pste,5,2,bogr,2,1,1,2,2,2
10/8/15,17S,1,2,12,21,2,bogr,8,1,bogr,1.5,1,1,2,1,1.5
10/8/15,17S,1,2,15,6,2,bogr,5,1,bogr,1.5,1,1,2,1,1.5
10/8/15,17S,1,2,18,14,2,bogr,12,2,bogr,2,1,1,2,2,2
10/8/15,17S,1,2,21,11,0,bogr,7,0,bogr,0,1,1,0,0,0
10/8/15,17S,1,2,24,16,1,bogr,6,2,bogr,1.5,1,1,1,2,1.5
10/8/15,17S,1,3,3,7,1,bogr,31,2,bogr,1.5,1,1,1,2,1.5
10/8/15,17S,1,3,6,5,2,bogr,6,2,bogr,2,1,1,2,2,2
10/8/15,17S,1,3,9,0,0,dcr,18,0,bogr,0,1,1,0,0,0
10/8/15,17S,1,3,12,19,1,bogr,8,2,bogr,1.5,1,1,1,2,1.5
10/8/15,17S,1,3,15,9,1,bogr,12,2,bogr,1.5,1,1,1,2,1.5
10/8/15,17S,1,3,18,32,2,bogr,24,2,bogr,2,1,1,2,2,2
10/8/15,17S,1,3,21,20,1,bogr,17,1,bogr,1,1,1,1,1,1
10/8/15,17S,1,3,24,30,2,bogr,11,3,vuoc,2.5,1,1,2,3,2.5
10/8/15,17S,1,4,3,16,2,bogr,18,2,bogr,2,1,1,2,2,2
10/8/15,17S,1,4,6,17,0,bogr,13,3,bogr,1.5,1,1,0,3,1.5
10/8/15,17S,1,4,9,9,1,bogr,16,2,bogr,1.5,1,1,1,2,1.5
10/8/15,17S,1,4,12,14,4,eref,12,1,bogr,2.5,1,1,4,1,2.5
10/8/15,17S,1,4,15,12,2,bogr,9,1,bogr,1.5,1,1,2,1,1.5
10/8/15,17S,1,4,18,21,0,oppo,26,4,oppo,2,0,1,,4,
10/8/15,17S,1,4,21,15,3,pste,20,0,eref,1.5,1,1,3,0,1.5
10/8/15,17S,1,4,24,21,2,bogr,14,1,bogr,1.5,1,1,2,1,1.5
10/8/15,17S,2,1,3,17,2,bogr,22,1,cael,1.5,1,1,2,1,1.5
10/8/15,17S,2,1,6,16,2,bogr,24,3,vuoc,2.5,1,1,2,3,2.5
10/8/15,17S,2,1,9,22,2,bogr,25,1,bogr,1.5,1,1,2,1,1.5
10/8/15,17S,2,1,12,10,2,bogr,16,1,bogr,1.5,1,1,2,1,1.5
10/8/15,17S,2,1,15,15,3,bogr,21,3,bogr,3,1,1,3,3,3
10/8/15,17S,2,1,18,22,3,bogr,20,2,bogr,2.5,1,1,3,2,2.5
10/8/15,17S,2,1,21,19,1,bogr,23,1,bogr,1,1,1,1,1,1
10/8/15,17S,2,1,24,22,3,bogr,10,3,bogr,3,1,1,3,3,3
10/8/15,17S,2,2,3,30,3,SAIB,26,1,bogr,2,1,1,3,1,2
10/8/15,17S,2,2,6,12,2,bogr,24,3,bogr,2.5,1,1,2,3,2.5
10/8/15,17S,2,2,9,36,3,bogr,24,2,bogr,2.5,1,1,3,2,2.5
10/8/15,17S,2,2,12,22,2,bogr,24,5,bogr,3.5,1,1,2,5,3.5
10/8/15,17S,2,2,15,16,2,bogr,20,1,bogr,1.5,1,1,2,1,1.5
10/8/15,17S,2,2,18,15,3,bogr,12,1,cael,2,1,1,3,1,2
10/8/15,17S,2,2,21,32,2,bogr,36,3,bogr,2.5,1,1,2,3,2.5
10/8/15,17S,2,2,24,24,3,stco,33,1,oppo,2,1,1,3,1,2
10/8/15,17S,2,3,3,4,1,bogr,0,0,bogr,0.5,1,1,1,0,0.5
10/8/15,17S,2,3,6,21,5,bogr,20,1,dcr,3,1,1,5,1,3
10/8/15,17S,2,3,9,27,2,bogr,32,5,oppo,3.5,1,1,2,5,3.5
10/8/15,17S,2,3,12,20,3,bogr,19,2,bogr,2.5,1,1,3,2,2.5
10/8/15,17S,2,3,15,26,2,bogr,27,2,bogr,2,1,1,2,2,2
10/8/15,17S,2,3,18,8,2,bogr,11,2,bogr,2,1,1,2,2,2
10/8/15,17S,2,3,21,20,3,bogr,14,2,bogr,2.5,1,1,3,2,2.5
10/8/15,17S,2,3,24,14,2,bogr,30,2,bogr,2,1,1,2,2,2
10/8/15,17S,2,4,3,28,2,bogr,30,2,oppo,2,1,1,2,2,2
10/8/15,17S,2,4,6,28,4,arlo,18,5,bogr,4.5,0,1,,5,
10/8/15,17S,2,4,9,30,3,spco,18,7,oppo,5,1,1,3,7,5
10/8/15,17S,2,4,12,30,2,bogr,28,2,bogr,2,1,1,2,2,2
10/8/15,17S,2,4,15,24,3,SAIB,20,3,bogr,3,1,1,3,3,3
10/8/15,17S,2,4,18,14,3,bogr,21,3,bogr,3,1,1,3,3,3
10/8/15,17S,2,4,21,32,3,bogr,19,3,bogr,3,1,1,3,3,3
10/8/15,17S,2,4,24,45,6,SAIB,30,7,eref,6.5,1,1,6,7,6.5
10/7/15,17S,3,1,3,24,6,bogr,31,4,bogr,5,1,1,6,4,5
10/7/15,17S,3,1,6,20,3,bogr,24,10,vuoc,6.5,1,1,3,10,6.5
10/7/15,17S,3,1,9,23,5,eref,9,3,bogr,4,1,1,5,3,4
10/7/15,17S,3,1,12,17,4,pasm,31,5,pasm,4.5,1,1,4,5,4.5
10/7/15,17S,3,1,15,24,2,pasm,26,7,pasm,4.5,1,1,2,7,4.5
10/7/15,17S,3,1,18,18,4,bogr,24,2,pasm,3,1,1,4,2,3
10/7/15,17S,3,1,21,23,2,pasm,48,7,pasm,4.5,1,1,2,7,4.5
10/7/15,17S,3,1,24,22,2,pasm,21,2,bogr,2,1,1,2,2,2
10/7/15,17S,3,2,3,8,0,disp,25,4,spai,2,1,1,0,4,2
10/7/15,17S,3,2,6,7,4,chna,10,0,spai,2,1,1,4,0,2
10/7/15,17S,3,2,9,17,1,spai,19,1,spai,1,1,1,1,1,1
10/7/15,17S,3,2,12,22,7,spai,19,1,spai,4,1,1,7,1,4
10/7/15,17S,3,2,15,34,9,spai,26,5,spai,7,1,1,9,5,7
10/7/15,17S,3,2,18,31,7,spai,48,7,spai,7,1,1,7,7,7
10/7/15,17S,3,2,21,20,4,juba,26,7,juba,5.5,1,1,4,7,5.5
10/7/15,17S,3,2,24,33,3,juba,24,5,juba,4,1,1,3,5,4
10/7/15,17S,3,3,3,16,2,bogr,25,4,stco,3,1,1,2,4,3
10/7/15,17S,3,3,6,12,2,bogr,24,2,bogr,2,1,1,2,2,2
10/7/15,17S,3,3,9,6,1,bogr,26,3,lyju,2,1,1,1,3,2
10/7/15,17S,3,3,12,14,1,disp,17,3,oppo,2,1,1,1,3,2
10/7/15,17S,3,3,15,16,3,spai,14,2,disp,2.5,1,1,3,2,2.5
10/7/15,17S,3,3,18,19,7,spai,25,5,spai,6,1,1,7,5,6
10/7/15,17S,3,3,21,20,7,spai,44,5,spai,6,1,1,7,5,6
10/7/15,17S,3,3,24,10,3,disp,21,3,disp,3,1,1,3,3,3
10/7/15,17S,3,4,3,24,6,spai,37,5,spai,5.5,1,1,6,5,5.5
10/7/15,17S,3,4,6,32,6,spai,22,7,spai,6.5,1,1,6,7,6.5
10/7/15,17S,3,4,9,24,3,bogr,12,3,disp,3,1,1,3,3,3
10/7/15,17S,3,4,12,26,4,spai,16,3,spai,3.5,1,1,4,3,3.5
10/7/15,17S,3,4,15,27,5,spai,41,8,spai,6.5,1,1,5,8,6.5
10/7/15,17S,3,4,18,32,11,spai,25,5,spai,8,1,1,11,5,8
10/7/15,17S,3,4,21,48,6,spai,32,7,spai,6.5,1,1,6,7,6.5
10/7/15,17S,3,4,24,31,11,spai,36,9,spai,10,1,1,11,9,10
10/7/15,17S,4,1,3,28,3,oppo,16,1,bogr,2,0,1,,1,
10/7/15,17S,4,1,6,25,7,stco,19,3,bogr,5,1,1,7,3,5
10/7/15,17S,4,1,9,24,4,stco,17,3,bogr,3.5,1,1,4,3,3.5
10/7/15,17S,4,1,12,28,9,stco,25,9,stco,9,1,1,9,9,9
10/7/15,17S,4,1,15,14,2,bogr,24,2,bogr,2,1,1,2,2,2
10/7/15,17S,4,1,18,26,4,bogr,30,2,bogr,3,1,1,4,2,3
10/7/15,17S,4,1,21,32,9,stco,24,4,stco,6.5,1,1,9,4,6.5
10/7/15,17S,4,1,24,21,7,stco,26,7,oppo,7,1,1,7,7,7
10/7/15,17S,4,2,3,31,2,spai,25,10,spai,6,1,1,2,10,6
10/7/15,17S,4,2,6,24,7,spai,34,1,spai,4,1,1,7,1,4
10/7/15,17S,4,2,9,16,6,spai,28,4,spai,5,1,1,6,4,5
10/7/15,17S,4,2,12,20,9,spai,18,5,spai,7,1,1,9,5,7
10/7/15,17S,4,2,15,26,8,spai,11,3,spai,5.5,1,1,8,3,5.5
10/7/15,17S,4,2,18,24,6,spai,20,4,spai,5,1,1,6,4,5
10/7/15,17S,4,2,21,18,5,spai,17,5,spai,5,1,1,5,5,5
10/7/15,17S,4,2,24,18,3,spai,26,3,spai,3,1,1,3,3,3
10/7/15,17S,4,3,3,24,6,spai,15,1,spai,3.5,1,1,6,1,3.5
10/7/15,17S,4,3,6,16,6,spai,18,4,spai,5,1,1,6,4,5
10/7/15,17S,4,3,9,38,9,spai,26,5,spai,7,1,1,9,5,7
10/7/15,17S,4,3,12,30,3,spai,35,4,spai,3.5,1,1,3,4,3.5
10/7/15,17S,4,3,15,24,1,spai,16,5,ciun,3,1,1,1,5,3
10/7/15,17S,4,3,18,28,8,spai,30,8,pasm,8,1,1,8,8,8
10/7/15,17S,4,3,21,38,13,spai,36,9,spai,11,1,1,13,9,11
10/7/15,17S,4,3,24,36,4,spai,34,5,spai,4.5,1,1,4,5,4.5
10/7/15,17S,4,4,3,21,3,spai,21,4,spai,3.5,1,1,3,4,3.5
10/7/15,17S,4,4,6,23,2,spai,24,5,spai,3.5,1,1,2,5,3.5
10/7/15,17S,4,4,9,25,1,spai,20,4,spai,2.5,1,1,1,4,2.5
10/7/15,17S,4,4,12,32,7,spai,18,3,spai,5,1,1,7,3,5
10/7/15,17S,4,4,15,28,4,spai,20,1,spai,2.5,1,1,4,1,2.5
10/7/15,17S,4,4,18,16,1,spai,22,5,spai,3,1,1,1,5,3
10/7/15,17S,4,4,21,18,3,spai,29,3,spai,3,1,1,3,3,3
10/7/15,17S,4,4,24,24,2,spai,20,3,spai,2.5,1,1,2,3,2.5
10/9/15,17S,5,1,3,32,5,bogr,6,2,bogr,3.5,1,1,5,2,3.5
10/9/15,17S,5,1,6,26,5,oppo,25,2,eref,3.5,0,1,,2,
10/9/15,17S,5,1,9,29,3,bogr,9,2,gusa,2.5,1,1,3,2,2.5
10/9/15,17S,5,1,12,17,2,bogr,21,1,bogr,1.5,1,1,2,1,1.5
10/9/15,17S,5,1,15,36,3,bogr,18,1,bogr,2,1,1,3,1,2
10/9/15,17S,5,1,18,21,3,bogr,32,2,bogr,2.5,1,1,3,2,2.5
10/9/15,17S,5,1,21,23,4,oppo,19,5,oppo,4.5,0,1,,5,
10/9/15,17S,5,1,24,10,2,bogr,29,5,pasm,3.5,1,1,2,5,3.5
10/9/15,17S,5,2,3,28,10,stco,16,4,stco,7,1,1,10,4,7
10/9/15,17S,5,2,6,18,3,bogr,9,3,bogr,3,1,1,3,3,3
10/9/15,17S,5,2,9,24,8,stco,19,7,stco,7.5,1,1,8,7,7.5
10/9/15,17S,5,2,12,32,12,stco,19,4,stco,8,1,1,12,4,8
10/9/15,17S,5,2,15,25,2,bogr,141,2,bogr,2,1,1,2,2,2
10/9/15,17S,5,2,18,14,2,bogr,26,10,stco,6,1,1,2,10,6
10/9/15,17S,5,2,21,18,5,stco,15,3,bogr,4,1,1,5,3,4
10/9/15,17S,5,2,24,24,7,oppo,25,3,bogr,5,0,1,,3,
10/9/15,17S,5,3,3,19,3,bogr,20,3,bogr,3,1,1,3,3,3
10/9/15,17S,5,3,6,5,1,bogr,12,2,bogr,1.5,1,1,1,2,1.5
10/9/15,17S,5,3,9,42,6,arlo,42,8,arlo,7,0,1,,8,
10/9/15,17S,5,3,12,33,5,arlo,28,6,arlo,5.5,0,1,,6,
10/9/15,17S,5,3,15,5,3,bogr,19,3,dung,3,1,1,3,3,3
10/9/15,17S,5,3,18,29,6,arlo,30,3,arlo,4.5,0,1,,3,
10/9/15,17S,5,3,21,17,6,bogr,21,3,bogr,4.5,1,1,6,3,4.5
10/9/15,17S,5,3,24,26,9,gusa,11,3,bogr,6,0,1,,3,
10/9/15,17S,5,4,3,10,2,bogr,14,2,bogr,2,1,1,2,2,2
10/9/15,17S,5,4,6,18,3,arlo,15,2,bogr,2.5,0,1,,2,
10/9/15,17S,5,4,9,21,1,bogr,8,2,gusa,1.5,1,1,1,2,1.5
10/9/15,17S,5,4,12,17,3,bogr,30,4,arlo,3.5,1,1,3,4,3.5
10/9/15,17S,5,4,15,27,4,bogr,19,2,arlo,3,1,1,4,2,3
10/9/15,17S,5,4,18,6,2,bogr,12,3,bogr,2.5,1,1,2,3,2.5
10/9/15,17S,5,4,21,24,2,bogr,22,2,bogr,2,1,1,2,2,2
10/9/15,17S,5,4,24,20,3,bogr,10,3,oppo,3,1,1,3,3,3
10/9/15,17S,6,1,3,28,14,stco,39,5,stco,9.5,1,1,14,5,9.5
10/9/15,17S,6,1,6,15,3,stco,28,5,stco,4,1,1,3,5,4
10/9/15,17S,6,1,9,25,10,stco,12,3,stco,6.5,1,1,10,3,6.5
10/9/15,17S,6,1,12,15,3,pste,18,3,stco,3,1,1,3,3,3
10/9/15,17S,6,1,15,26,3,stco,22,10,stco,6.5,1,1,3,10,6.5
10/9/15,17S,6,1,18,22,6,stco,26,9,stco,7.5,1,1,6,9,7.5
10/9/15,17S,6,1,21,12,2,stco,14,4,stco,3,1,1,2,4,3
10/9/15,17S,6,1,24,16,2,stco,16,3,stco,2.5,1,1,2,3,2.5
10/9/15,17S,6,2,3,13,2,bogr,12,6,stco,4,1,1,2,6,4
10/9/15,17S,6,2,6,16,6,stco,32,4,stco,5,1,1,6,4,5
10/9/15,17S,6,2,9,27,4,pasm,20,4,pasm,4,1,1,4,4,4
10/9/15,17S,6,2,12,36,15,pasm,34,10,pasm,12.5,1,1,15,10,12.5
