Date,Pasture,Plot,Transect,Distance,High East,Low East,Spp East,High West,Low West,Spp West,MeanHigh,MeanLow,Notes,,,,,
10/9/18,5E,3,2,24,2,0,BOGR,7,3,PASM,,,,,,,,
10/9/18,5E,3,3,3,19,2,ATCA,6,2,BOGR,,,,,,,,
10/9/18,5E,3,3,6,9,0,BOGR,11,2,PASM,,,,,,,,
10/9/18,5E,3,3,9,42,8,ATCA,51,3,ATCA,,,,,,,,
10/9/18,5E,3,3,12,3,2,BOGR,6,2,BOGR,,,,,,,,
10/9/18,5E,3,3,15,24,2,PASM,18,2,OPPO,,,,,,,,
10/9/18,5E,3,3,18,15,1,BOGR,24,4,ATCA,,,,,,,,
10/9/18,5E,3,3,21,6,2,BOGR,14,2,BOGR,,,,,,,,
10/9/18,5E,3,3,24,4,1,BOGR,2,1,BOGR,,,,,,,,
10/9/18,5E,3,4,3,2,0,BOGR,8,2,BOGR,,,,,,,,
10/9/18,5E,3,4,6,10,2,BOGR,18,3,BOGR,,,,,,,,
10/9/18,5E,3,4,9,9,4,OPPO,20,2,ELEL,,,,,,,,
10/9/18,5E,3,4,12,15,2,ATCA,2,1,BOGR,,,,,,,,
10/9/18,5E,3,4,15,12,1,BOGR,14,2,OPPO,,,,,,,,
10/9/18,5E,3,4,18,9,2,BOGR,28,3,ATCA,,,,,,,,
10/9/18,5E,3,4,21,12,5,OPPO,2,1,ATCA,,,,,,,,
10/9/18,5E,3,4,24,18,2,BOGR,10,1,BOGR,,,,,,,,
10/9/18,5E,4,1,3,18,2,BOGR,3,2,OPPO,,,,,,,,
10/9/18,5E,4,1,6,10,1,BOGR,24,1,BOGR,,,,,,,,
10/9/18,5E,4,1,9,5,1,BOGR,7,1,BOGR,,,,,,,,
10/9/18,5E,4,1,12,2,0,BOGR,2,1,BOGR,,,,,,,,
10/9/18,5E,4,1,15,13,0,BOGR,13,1,EREF,,,,,,,,
10/9/18,5E,4,1,18,8,1,BOGR,4,0,BOGR,,,,,,,,
10/9/18,5E,4,1,21,14,1,HECO,6,1,BOGR,,,,,,,,
10/9/18,5E,4,1,24,11,2,HECO,23,5,ELEL,,,,,,,,
10/9/18,5E,4,2,3,29,2,EREF,15,2,EREF,,,,,,,,
10/9/18,5E,4,2,6,19,1,BOGR,6,1,BOGR,,,,,,,,
10/9/18,5E,4,2,9,20,3,EREF,17,5,EREF,,,,,,,,
10/9/18,5E,4,2,12,10,1,BOGR,4,0,ARFR,,,,,,,,
10/9/18,5E,4,2,15,16,1,HECO,8,1,BOGR,,,,,,,,
10/9/18,5E,4,2,18,3,0,BOGR,6,1,BOGR,,,,,,,,
10/9/18,5E,4,2,21,2,0,BOGR,19,4,EREF,,,,,,,,
10/9/18,5E,4,2,24,8,0,HECO,20,1,EREF,,,,,,,,
10/9/18,5E,4,3,3,8,2,BOGR,34,5,HECO,,,,,,,,
10/9/18,5E,4,3,6,6,2,BOGR,26,3,HECO,,,,,,,,
10/9/18,5E,4,3,9,8,0,BOGR,13,2,BOGR,,,,,,,,
10/9/18,5E,4,3,12,9,2,BOGR,18,1,BOGR,,,,,,,,
10/9/18,5E,4,3,15,21,5,ERNA,18,3,HECO,,,,,,,,
10/9/18,5E,4,3,18,19,2,HECO,21,2,EREF,,,,,,,,
10/9/18,5E,4,3,21,19,3,HECO,6,1,BOGR,,,,,,,,
10/9/18,5E,4,3,24,21,2,OPPO,14,2,HECO,,,,,,,,
10/9/18,5E,4,4,3,4,1,BOGR,11,1,HECO,,,,,,,,
10/9/18,5E,4,4,6,4,1,BOGR,5,1,BOGR,,,,,,,,
10/9/18,5E,4,4,9,2,1,BOGR,19,1,PASM,,,,,,,,
10/9/18,5E,4,4,12,3,1,BOGR,8,1,BOGR,,,,,,,,
10/9/18,5E,4,4,15,11,1,BOGR,3,1,BOGR,,,,,,,,
10/9/18,5E,4,4,18,2,1,BOGR,3,1,BOGR,,,,,,,,
10/9/18,5E,4,4,21,3,1,BOGR,1,0,BOGR,,,,,,,,
10/9/18,5E,4,4,24,2,1,BOGR,4,1,BOGR,,,,,,,,
9/26/18,8E,1,1,3,20,6,OPPO,13,1,PASM,,,,,,,,
9/26/18,8E,1,1,6,5,1,BOGR,2,1,BOGR,,,,,,,,
9/26/18,8E,1,1,9,4,1,BOGR,2,1,BOGR,,,,,,,,
9/26/18,8E,1,1,12,7,1,BOGR,14,1,PASM,,,,,,,,
9/26/18,8E,1,1,15,15,1,PASM,12,1,PASM,,,,,,,,
9/26/18,8E,1,1,18,2,1,BOGR,14,2,PASM,,,,,,,,
9/26/18,8E,1,1,21,20,8,PASM,20,1,PASM,,,,,,,,
9/26/18,8E,1,1,24,4,1,BOGR,17,2,BOGR,,,,,,,,
9/26/18,8E,1,2,3,31,5,ATCA,10,1,PASM,,,,,,,,
9/26/18,8E,1,2,6,11,2,BOGR,21,1,GUSA,,,,,,,,
9/26/18,8E,1,2,9,22,2,GUSA,15,0,GUSA,,,,,,,,
9/26/18,8E,1,2,12,8,0,BOGR,32,2,ATCA,,,,,,,,
9/26/18,8E,1,2,15,4,2,BOGR,21,3,BOGR,,,,,,,,
9/26/18,8E,1,2,18,29,4,ARPU,9,2,BOGR,,,,,,,,
9/26/18,8E,1,2,21,12,3,VUOC,8,1,BOGR,,,,,,,,
9/26/18,8E,1,2,24,32,15,ATCA,12,1,BOGR,,,,,,,,
9/26/18,8E,1,3,3,19,1,BOGR,21,2,PASM,,,,,,,,
9/26/18,8E,1,3,6,4,2,BOGR,3,2,BOGR,,,,,,,,
9/26/18,8E,1,3,9,14,1,PASM,21,2,PASM,,,,,,,,
9/26/18,8E,1,3,12,15,2,BOGR,20,2,PASM,,,,,,,,
9/26/18,8E,1,3,15,21,2,BOGR,8,2,BOGR,,,,,,,,
9/26/18,8E,1,3,18,22,2,PASM,11,2,BOGR,,,,,,,,
9/26/18,8E,1,3,21,12,1,BOGR,15,2,PASM,,,,,,,,
9/26/18,8E,1,3,24,8,1,BOGR,5,0,BOGR,,,,,,,,
9/26/18,8E,1,4,3,8,4,OPPO,13,1,OPPO,,,,,,,,
9/26/18,8E,1,4,6,11,5,OPPO,11,2,BOGR,,,,,,,,
9/26/18,8E,1,4,9,5,1,BOGR,9,1,BOGR,,,,,,,,
9/26/18,8E,1,4,12,11,0,VUOC,14,3,OPPO,,,,,,,,
9/26/18,8E,1,4,15,22,3,EREF,14,1,PASM,,,,,,,,
9/26/18,8E,1,4,18,22,1,SPCR,3,2,BOGR,,,,,,,,
9/26/18,8E,1,4,21,19,2,PASM,13,1,PASM,,,,,,,,
9/26/18,8E,1,4,24,3,0,BOGR,15,2,BOGR,,,,,,,,
9/26/18,8E,2,1,3,5,1,LEDE,8,0,OPPO,,,,,,,,
9/26/18,8E,2,1,6,10,1,LEDE,0,0,BARE,,,,,,,,
9/26/18,8E,2,1,9,18,3,OPPO,18,2,OPPO,,,,,,,,
9/26/18,8E,2,1,12,23,5,PASM,14,2,PASM,,,,,,,,
9/26/18,8E,2,1,15,22,2,PASM,24,0,PASM,,,,,,,,
9/26/18,8E,2,1,18,10,5,OPPO,21,0,ATCA,,,,,,,,
9/26/18,8E,2,1,21,18,2,PASM,13,3,PASM,,,,,,,,
9/26/18,8E,2,1,24,32,3,PASM,22,2,PASM,,,,,,,,
9/26/18,8E,2,2,3,9,2,OPPO,5,2,OPPO,,,,,,,,
9/26/18,8E,2,2,6,4,1,BOGR,4,2,BOGR,,,,,,,,
9/26/18,8E,2,2,9,24,8,OPPO,5,4,OPPO,,,,,,,,
9/26/18,8E,2,2,12,13,2,BOGR,4,2,BOGR,,,,,,,,
9/26/18,8E,2,2,15,21,2,OPPO,9,1,OPPO,,,,,,,,
9/26/18,8E,2,2,18,11,2,OPPO,6,0,BOGR,,,,,,,,
9/26/18,8E,2,2,21,8,3,OPPO,2,0,BOGR,,,,,,,,
9/26/18,8E,2,2,24,2,0,PASM,20,0,BOGR,,,,,,,,
9/26/18,8E,2,3,3,12,5,ARFR,4,2,BOGR,,,,,,,,
9/26/18,8E,2,3,6,11,2,GUSA,19,3,GUSA,,,,,,,,
9/26/18,8E,2,3,9,9,3,GUSA,8,1,BOGR,,,,,,,,
9/26/18,8E,2,3,12,21,3,PASM,16,1,BOGR,,,,,,,,
9/26/18,8E,2,3,15,13,2,OPPO,11,2,BOGR,,,,,,,,
9/26/18,8E,2,3,18,10,2,BOGR,6,0,BOGR,,,,,,,,
9/26/18,8E,2,3,21,16,10,GUSA,20,0,BOGR,,,,,,,,
9/26/18,8E,2,3,24,23,8,PASM,25,2,OPPO,,,,,,,,
9/26/18,8E,2,4,3,2,0,BOGR,12,1,PASM,,,,,,,,
9/26/18,8E,2,4,6,4,2,BOGR,7,2,BOGR,,,,,,,,
9/26/18,8E,2,4,9,4,2,BOGR,10,1,BOGR,,,,,,,,
9/26/18,8E,2,4,12,29,2,ERNA,19,2,OPPO,,,,,,,,
9/26/18,8E,2,4,15,9,3,BOGR,16,3,OPPO,,,,,,,,
9/26/18,8E,2,4,18,15,3,EREF,11,2,PASM,,,,,,,,
9/26/18,8E,2,4,21,20,2,OPPO,13,1,BOGR,,,,,,,,
9/26/18,8E,2,4,24,20,2,EREF,14,2,PASM,,,,,,,,
9/26/18,8E,3,1,3,8,2,BOGR,2,1,BOGR,,,,,,,,
9/26/18,8E,3,1,6,4,0,BOGR,6,2,BOGR,,,,,,,,
9/26/18,8E,3,1,9,18,5,ELEL,13,2,ELEL,,,,,,,,
9/26/18,8E,3,1,12,4,2,BOGR,4,2,BOGR,,,,,,,,
9/26/18,8E,3,1,15,5,2,BOGR,7,2,BOGR,,,,,,,,
9/26/18,8E,3,1,18,8,2,BOGR,6,2,BOGR,,,,,,,,
9/26/18,8E,3,1,21,4,0,BOGR,9,3,BOGR,,,,,,,,
9/26/18,8E,3,1,24,2,0,BOGR,2,0,BOGR,,,,,,,,
9/26/18,8E,3,2,3,10,1,ELEL,10,2,ATCA,,,,,,,,
9/26/18,8E,3,2,6,20,4,ELEL,10,1,BOGR,,,,,,,,
9/26/18,8E,3,2,9,19,2,EREF,9,2,ELEL,,,,,,,,
9/26/18,8E,3,2,12,10,1,BOGR,5,1,BOGR,,,,,,,,
9/26/18,8E,3,2,15,5,1,BOGR,1,0,BOGR,,,,,,,,
9/26/18,8E,3,2,18,22,2,ATCA,6,2,BOGR,,,,,,,,
9/26/18,8E,3,2,21,4,3,BOGR,1,0,BOGR,,,,,,,,
9/26/18,8E,3,2,24,42,3,ATCA,10,2,BOGR,,,,,,,,
9/26/18,8E,3,3,3,4,1,BOGR,3,2,BOGR,,,,,,,,
9/26/18,8E,3,3,6,6,2,BOGR,5,0,BOGR,,,,,,,,
9/26/18,8E,3,3,9,18,6,ATCA,31,7,ATCA,,,,,,,,
9/26/18,8E,3,3,12,33,9,ATCA,43,21,ATCA,,,,,,,,
9/26/18,8E,3,3,15,8,2,BOGR,19,7,ATCA,,,,,,,,
9/26/18,8E,3,3,18,3,0,BOGR,5,1,BOGR,,,,,,,,
9/26/18,8E,3,3,21,23,7,PASM,12,2,BOGR,,,,,,,,
9/26/18,8E,3,3,24,5,0,BOGR,4,2,BOGR,,,,,,,,
9/26/18,8E,3,4,3,11,2,OPPO,10,2,BOGR,,,,,,,,
9/26/18,8E,3,4,6,5,1,BOGR,9,2,BOGR,,,,,,,,
9/26/18,8E,3,4,9,14,1,PASM,17,3,BOGR,,,,,,,,
9/26/18,8E,3,4,12,4,3,BOGR,3,0,BOGR,,,,,,,,
9/26/18,8E,3,4,15,2,1,BOGR,5,1,BOGR,,,,,,,,
9/26/18,8E,3,4,18,3,2,BOGR,3,1,BOGR,,,,,,,,
9/26/18,8E,3,4,21,4,2,BOGR,2,1,BOGR,,,,,,,,
9/26/18,8E,3,4,24,3,2,BOGR,4,1,BOGR,,,,,,,,
9/26/18,8E,4,1,3,15,5,PASM,23,2,PASM,,,,,,,,
9/26/18,8E,4,1,6,22,1,PASM,13,1,PASM,,,,,,,,
9/26/18,8E,4,1,9,19,3,ATCA,13,2,PASM,,,,,,,,
9/26/18,8E,4,1,12,11,2,PASM,11,1,ATCA,,,,,,,,
9/26/18,8E,4,1,15,21,6,ATCA,1,0,PASM,,,,,,,,
9/26/18,8E,4,1,18,27,2,PASM,13,2,BOGR,,,,,,,,
9/26/18,8E,4,1,21,14,2,BOGR,2,0,BOGR,,,,,,,,
9/26/18,8E,4,1,24,11,2,PASM,11,2,PASM,,,,,,,,
9/26/18,8E,4,2,3,3,1,BOGR,1,0,BOGR,,,,,,,,
9/26/18,8E,4,2,6,31,2,ATCA,13,1,BOGR,,,,,,,,
9/26/18,8E,4,2,9,3,0,BOGR,3,0,BOGR,,,,,,,,
9/26/18,8E,4,2,12,2,0,BOGR,3,1,BOGR,,,,,,,,
9/26/18,8E,4,2,15,5,1,BOGR,13,1,BOGR,,,,,,,,
9/26/18,8E,4,2,18,6,2,BOGR,5,2,BOGR,,,,,,,,
9/26/18,8E,4,2,21,9,2,BOGR,14,1,BOGR,,,,,,,,
9/26/18,8E,4,2,24,6,2,BOGR,5,0,BOGR,,,,,,,,
9/26/18,8E,4,3,3,8,1,BOGR,4,1,BOGR,,,,,,,,
9/26/18,8E,4,3,6,18,2,PASM,3,2,BOGR,,,,,,,,
9/26/18,8E,4,3,9,11,1,BOGR,3,2,BUDA,,,,,,,,
9/26/18,8E,4,3,12,21,0,PASM,8,1,PASM,,,,,,,,
9/26/18,8E,4,3,15,22,0,PASM,25,3,EREF,,,,,,,,
9/26/18,8E,4,3,18,8,2,PASM,8,2,BOGR,,,,,,,,
9/26/18,8E,4,3,21,5,0,PASM,2,0,PASM,,,,,,,,
9/26/18,8E,4,3,24,8,2,PASM,8,2,BOGR,,,,,,,,
9/26/18,8E,4,4,3,3,1,BOGR,7,2,BOGR,,,,,,,,
9/26/18,8E,4,4,6,5,1,BOGR,22,4,ARPU,,,,,,,,
9/26/18,8E,4,4,9,43,1,BOGR,4,0,PASM,,,,,,,,
9/26/18,8E,4,4,12,4,0,CRMI,3,1,CRMI,,,,,,,,
9/26/18,8E,4,4,15,10,1,ELEL,9,1,BOGR,,,,,,,,
9/26/18,8E,4,4,18,3,1,BOGR,4,0,BOGR,,,,,,,,
9/26/18,8E,4,4,21,15,2,ATCA,3,0,BOGR,,,,,,,,
9/26/18,8E,4,4,24,5,0,BOGR,7,1,PASM,,,,,,,,
10/3/18,26W,1,1,3,4,0,BOGR,4,1,BOGR,,,,,,,,
10/3/18,26W,1,1,6,3,1,BOGR,3,0,BOGR,,,,,,,,
10/3/18,26W,1,1,9,4,1,BOGR,2,1,BOGR,,,,,,,,
10/3/18,26W,1,1,12,4,2,BOGR,10,1,VUOC,,,,,,,,
10/3/18,26W,1,1,15,8,1,BOGR,6,1,BOGR,,,,,,,,
10/3/18,26W,1,1,18,4,1,BOGR,6,6,DUNG,,,,,,,,
10/3/18,26W,1,1,21,19,1,THFI,8,2,VUOC,,,,,,,,
10/3/18,26W,1,1,24,4,1,BOGR,3,1,BOGR,,,,,,,,
10/3/18,26W,1,2,3,4,1,BOGR,4,1,BOGR,,,,,,,,
10/3/18,26W,1,2,6,2,0,BOGR,1,0,BOGR,,,,,,,,
10/3/18,26W,1,2,9,7,1,BOGR,5,2,BOGR,,,,,,,,
10/3/18,26W,1,2,12,5,2,BOGR,6,1,BOGR,,,,,,,,
10/3/18,26W,1,2,15,8,2,BOGR,8,1,BOGR,,,,,,,,
10/3/18,26W,1,2,18,14,1,PASM,5,1,BOGR,,,,,,,,
10/3/18,26W,1,2,21,8,1,BOGR,9,1,BOGR,,,,,,,,
10/3/18,26W,1,2,24,20,2,OPPO,13,1,OPPO,,,,,,,,
10/3/18,26W,1,3,3,8,1,BOGR,6,1,VUOC,,,,,,,,
10/3/18,26W,1,3,6,9,1,VUOC,25,3,OPPO,,,,,,,,
10/3/18,26W,1,3,9,9,2,OPPO,11,3,OPPO,,,,,,,,
10/3/18,26W,1,3,12,13,5,GUSA,8,2,BOGR,,,,,,,,
10/3/18,26W,1,3,15,8,0,BOGR,10,1,BOGR,,,,,,,,
10/3/18,26W,1,3,18,4,1,BOGR,10,1,VUOC,,,,,,,,
10/3/18,26W,1,3,21,3,1,BOGR,6,1,BOGR,,,,,,,,
10/3/18,26W,1,3,24,1,0,BOGR,3,1,BOGR,,,,,,,,
10/3/18,26W,1,4,3,6,0,BOGR,5,1,BOGR,,,,,,,,
10/3/18,26W,1,4,6,4,1,BOGR,5,2,BOGR,,,,,,,,
10/3/18,26W,1,4,9,8,1,BOGR,11,1,BOGR,,,,,,,,
10/3/18,26W,1,4,12,5,2,BOGR,4,1,BOGR,,,,,,,,
10/3/18,26W,1,4,15,12,2,BOGR,3,1,BOGR,,,,,,,,
10/3/18,26W,1,4,18,5,1,BOGR,4,1,BOGR,,,,,,,,
10/3/18,26W,1,4,21,5,2,VUOC,4,1,VUOC,,,,,,,,
10/3/18,26W,1,4,24,5,2,BOGR,12,1,BOGR,,,,,,,,
10/3/18,26W,2,1,3,6,1,BOGR,13,1,BOGR,,,,,,,,
10/3/18,26W,2,1,6,5,1,BOGR,8,1,BOGR,,,,,,,,
10/3/18,26W,2,1,9,2,1,BOGR,2,1,BOGR,,,,,,,,
10/3/18,26W,2,1,12,8,1,BOGR,4,1,BOGR,,,,,,,,
10/3/18,26W,2,1,15,6,1,BOGR,2,1,BOGR,,,,,,,,
10/3/18,26W,2,1,18,5,1,BOGR,6,3,VUOC,,,,,,,,
10/3/18,26W,2,1,21,5,2,BOGR,6,1,BOGR,,,,,,,,
10/3/18,26W,2,1,24,5,2,THFI,2,1,BOGR,,,,,,,,
10/3/18,26W,2,2,3,4,2,BOGR,5,1,BOGR,,,,,,,,
10/3/18,26W,2,2,6,4,0,BOGR,2,1,BOGR,,,,,,,,
10/3/18,26W,2,2,9,4,0,BOGR,4,1,BOGR,,,,,,,,
10/3/18,26W,2,2,12,4,1,BOGR,4,1,BOGR,,,,,,,,
10/3/18,26W,2,2,15,4,2,BOGR,4,1,BOGR,,,,,,,,
10/3/18,26W,2,2,18,7,0,BOGR,5,2,BOGR,,,,,,,,
10/3/18,26W,2,2,21,5,1,BOGR,3,1,BOGR,,,,,,,,
10/3/18,26W,2,2,24,13,1,PASM,22,4,PASM,,,,,,,,
10/3/18,26W,2,3,3,21,1,BOGR,6,1,BOGR,,,,,,,,
10/3/18,26W,2,3,6,4,0,BOGR,14,1,BOGR,,,,,,,,
10/3/18,26W,2,3,9,3,0,BOGR,4,2,BOGR,,,,,,,,
10/3/18,26W,2,3,12,7,2,PASM,4,1,BOGR,,,,,,,,
10/3/18,26W,2,3,15,28,2,PASM,29,3,PASM,,,,,,,,
10/3/18,26W,2,3,18,6,1,BOGR,10,4,BOGR,,,,,,,,
10/3/18,26W,2,3,21,20,5,ARPU,10,2,OPPO,,,,,,,,
10/3/18,26W,2,3,24,11,2,BOGR,13,1,BOGR,,,,,,,,
10/3/18,26W,2,4,3,4,1,BOGR,5,1,ARPU,,,,,,,,
10/3/18,26W,2,4,6,21,1,OPPO,10,1,BOGR,,,,,,,,
10/3/18,26W,2,4,9,12,2,OPPO,8,3,OPPO,,,,,,,,
10/3/18,26W,2,4,12,4,1,BOGR,10,1,BOGR,,,,,,,,
10/3/18,26W,2,4,15,5,1,BOGR,13,1,PASM,,,,,,,,
10/3/18,26W,2,4,18,4,1,BOGR,4,0,BOGR,,,,,,,,
10/3/18,26W,2,4,21,9,1,PASM,5,1,BOGR,,,,,,,,
10/3/18,26W,2,4,24,14,4,PASM,22,2,VUOC,,,,,,,,
10/3/18,26W,3,1,3,4,1,BOGR,2,0,VUOC,,,,,,,,
10/3/18,26W,3,1,6,5,1,BOGR,2,1,BOGR,,,,,,,,
10/3/18,26W,3,1,9,3,1,BOGR,1,0,BOGR,,,,,,,,
10/3/18,26W,3,1,12,4,1,BOGR,2,0,BOGR,,,,,,,,
10/3/18,26W,3,1,15,23,1,THFI,20,2,VUOC,,,,,,,,
10/3/18,26W,3,1,18,9,1,BOGR,5,1,BOGR,,,,,,,,
10/3/18,26W,3,1,21,4,2,VUOC,4,1,BOGR,,,,,,,,
10/3/18,26W,3,1,24,6,2,BOGR,3,1,BOGR,,,,,,,,
10/3/18,26W,3,2,3,1,0,BOGR,3,1,VUOC,,,,,,,,
10/3/18,26W,3,2,6,10,1,BOGR,13,0,VUOC,,,,,,,,
10/3/18,26W,3,2,9,9,1,BOGR,9,1,VUOC,,,,,,,,
10/3/18,26W,3,2,12,12,1,BOGR,10,1,VUOC,,,,,,,,
10/3/18,26W,3,2,15,10,1,VUOC,6,1,VUOC,,,,,,,,
10/3/18,26W,3,2,18,12,0,VUOC,9,1,BOGR,,,,,,,,
10/3/18,26W,3,2,21,4,1,BOGR,6,1,VUOC,,,,,,,,
10/3/18,26W,3,2,24,11,1,BOGR,10,1,BOGR,,,,,,,,
10/3/18,26W,3,3,3,8,2,BOGR,8,1,BOGR,,,,,,,,
10/3/18,26W,3,3,6,10,2,BOGR,4,1,BOGR,,,,,,,,
10/3/18,26W,3,3,9,5,1,BOGR,5,1,BOGR,,,,,,,,
10/3/18,26W,3,3,12,2,0,BOGR,4,1,BOGR,,,,,,,,
10/3/18,26W,3,3,15,12,1,BOGR,14,2,THFI,,,,,,,,
10/3/18,26W,3,3,18,9,2,BOGR,5,1,BOGR,,,,,,,,
10/3/18,26W,3,3,21,4,1,BOGR,4,2,BOGR,,,,,,,,
10/3/18,26W,3,3,24,4,1,BOGR,11,1,PLPA,,,,,,,,
10/3/18,26W,3,4,3,3,1,BOGR,13,2,BOGR,,,,,,,,
10/3/18,26W,3,4,6,24,1,HECO,5,1,BOGR,,,,,,,,
10/3/18,26W,3,4,9,4,1,BOGR,14,1,THFI,,,,,,,,
10/3/18,26W,3,4,12,4,1,BOGR,3,1,BOGR,,,,,,,,
10/3/18,26W,3,4,15,14,1,BOGR,4,0,BARE,,,,,,,,
10/3/18,26W,3,4,18,26,2,BOGR,17,1,THFI,,,,,,,,
10/3/18,26W,3,4,21,5,1,BOGR,5,1,BOGR,,,,,,,,
10/3/18,26W,3,4,24,43,2,BOGR,9,2,ELEL,,,,,,,,
10/3/18,26W,4,1,3,40,2,HECO,34,3,THFI,,,,,,,,
10/3/18,26W,4,1,6,26,3,VUOC,35,3,VUOC,,,,,,,,
10/3/18,26W,4,1,9,10,2,HECO,17,5,VUOC,,,,,,,,
10/3/18,26W,4,1,12,39,8,HECO,17,5,HECO,,,,,,,,
10/3/18,26W,4,1,15,27,2,HECO,51,1,THFI,,,,,,,,
10/3/18,26W,4,1,18,8,1,BOGR,17,2,THFI,,,,,,,,
10/3/18,26W,4,1,21,10,1,BOGR,21,4,THFI,,,,,,,,
10/3/18,26W,4,1,24,7,2,BOGR,8,2,VUOC,,,,,,,,
10/3/18,26W,4,2,3,14,3,THFI,18,1,BOGR,,,,,,,,
10/3/18,26W,4,2,6,12,2,EREF,16,1,BOGR,,,,,,,,
10/3/18,26W,4,2,9,18,2,BOGR,17,3,ELEL,,,,,,,,
10/3/18,26W,4,2,12,29,3,VUOC,39,4,HECO,,,,,,,,
10/3/18,26W,4,2,15,18,4,VUOC,13,5,OPPO,,,,,,,,
10/3/18,26W,4,2,18,13,2,VUOC,8,2,VUOC,,,,,,,,
10/3/18,26W,4,2,21,12,3,EREF,23,2,ARPU,,,,,,,,
10/3/18,26W,4,2,24,34,3,HECO,7,2,BOGR,,,,,,,,
10/3/18,26W,4,3,3,9,3,OPPO,9,0,BOGR,,,,,,,,
10/3/18,26W,4,3,6,20,2,BOGR,14,1,BOGR,,,,,,,,
10/3/18,26W,4,3,9,11,1,VUOC,14,1,BOGR,,,,,,,,
10/3/18,26W,4,3,12,3,1,BOGR,8,1,BOGR,,,,,,,,
10/3/18,26W,4,3,15,6,1,VUOC,2,1,BOGR,,,,,,,,
10/3/18,26W,4,3,18,9,1,VUOC,19,1,BOGR,,,,,,,,
10/3/18,26W,4,3,21,5,1,BOGR,11,2,OPPO,,,,,,,,
10/3/18,26W,4,3,24,9,7,ERNA,16,1,THFI,,,,,,,,
10/3/18,26W,4,4,3,6,1,BOGR,5,1,VUOC,,,,,,,,
10/3/18,26W,4,4,6,10,1,BOGR,9,1,BOGR,,,,,,,,
10/3/18,26W,4,4,9,4,1,BOGR,8,1,BOGR,,,,,,,,
10/3/18,26W,4,4,12,5,1,BOGR,8,1,BOGR,,,,,,,,
10/3/18,26W,4,4,15,8,3,VUOC,3,1,BOGR,,,,,,,,
10/3/18,26W,4,4,18,7,3,BOGR,8,1,VUOC,,,,,,,,
10/3/18,26W,4,4,21,10,2,VUOC,2,1,BOGR,,,,,,,,
10/3/18,26W,4,4,24,10,3,BOGR,3,1,BOGR,,,,,,,,
10/3/18,26E,1,1,3,8,1,BOGR,9,0,BOGR,,,,,,,,
10/3/18,26E,1,1,6,31,3,ARPU,16,2,BOGR,,,,,,,,
10/3/18,26E,1,1,9,9,1,BOGR,18,0,BOGR,,,,,,,,
10/3/18,26E,1,1,12,8,2,BOGR,16,1,BOGR,,,,,,,,
10/3/18,26E,1,1,15,13,1,BOGR,21,1,THFI,,,,,,,,
10/3/18,26E,1,1,18,3,1,BOGR,8,1,BOGR,,,,,,,,
10/3/18,26E,1,1,21,14,2,BOGR,3,2,BOGR,,,,,,,,
10/3/18,26E,1,1,24,17,1,PASM,18,0,BOGR,,,,,,,,
10/3/18,26E,1,2,3,17,2,BOGR,2,0,BOGR,,,,,,,,
10/3/18,26E,1,2,6,11,2,BOGR,12,1,BOGR,,,,,,,,
10/3/18,26E,1,2,9,11,3,BOGR,15,2,PASM,,,,,,,,
10/3/18,26E,1,2,12,13,3,BOGR,9,2,BOGR,,,,,,,,
10/3/18,26E,1,2,15,3,1,PASM,6,1,PASM,,,,,,,,
10/3/18,26E,1,2,18,19,3,BOGR,17,2,PASM,,,,,,,,
10/3/18,26E,1,2,21,16,2,PASM,10,2,BOGR,,,,,,,,
10/3/18,26E,1,2,24,15,2,PASM,11,3,PASM,,,,,,,,
10/3/18,26E,1,3,3,7,2,BOGR,15,2,PASM,,,,,,,,
10/3/18,26E,1,3,6,8,1,BOGR,12,1,BOGR,,,,,,,,
10/3/18,26E,1,3,9,18,3,BOGR,16,2,EREF,,,,,,,,
10/3/18,26E,1,3,12,17,2,BOGR,11,1,BOGR,,,,,,,,
10/3/18,26E,1,3,15,11,2,BOGR,10,1,BOGR,,,,,,,,
10/3/18,26E,1,3,18,19,3,BOGR,21,1,BOGR,,,,,,,,
10/3/18,26E,1,3,21,29,4,VUOC,6,1,BOGR,,,,,,,,
10/3/18,26E,1,3,24,5,1,BOGR,10,2,BOGR,,,,,,,,
10/3/18,26E,1,4,3,18,2,VUOC,19,3,BOGR,,,,,,,,
10/3/18,26E,1,4,6,17,2,THFI,12,2,BOGR,,,,,,,,
10/3/18,26E,1,4,9,19,1,BOGR,14,2,BOGR,,,,,,,,
10/3/18,26E,1,4,12,10,2,BOGR,18,1,BOGR,,,,,,,,
10/3/18,26E,1,4,15,2,0,BOGR,20,0,BOGR,,,,,,,,
10/3/18,26E,1,4,18,19,2,THFI,7,1,VUOC,,,,,,,,
10/3/18,26E,1,4,21,32,1,BOGR,12,1,BOGR,,,,,,,,
10/3/18,26E,1,4,24,22,3,BOGR,22,2,BOGR,,,,,,,,
10/3/18,26E,2,1,3,20,2,BOGR,16,1,BOGR,,,,,,,,
10/3/18,26E,2,1,6,24,5,PASM,17,0,PASM,,,,,,,,
10/3/18,26E,2,1,9,15,2,PASM,16,2,BOGR,,,,,,,,
10/3/18,26E,2,1,12,22,3,BOGR,20,2,THFI,,,,,,,,
10/3/18,26E,2,1,15,14,1,HECO,23,0,BOGR,,,,,,,,
10/3/18,26E,2,1,18,12,2,BOGR,19,1,BOGR,,,,,,,,
