Week,Pasture,Date,Plot,Reading_No,High,Low,H.Spp,Spp,G_B,Comments,Screen1,Biomass_lbs_ac
6,31W,06/28/2022,4,25,20,9,atca,pasm,g,,1,
6,18S,06/28/2022,1,1,20,1,bogr,bogr,b,,0,671.95
6,18S,06/28/2022,1,2,3,2,bogr,bogr,b,,0,253.739
6,18S,06/28/2022,1,3,29,3,bogr,bogr,b,,0,1113.746
6,18S,06/28/2022,1,4,29,16,bogr,atca,b,,1,
6,18S,06/28/2022,1,5,34,2,pasm,pasm,b,,0,1175.245
6,18S,06/28/2022,1,6,19,2,pasm,oppo,b,,1,
6,18S,06/28/2022,1,7,23,5,bogr,oppo,b,,1,
6,18S,06/28/2022,1,8,43,8,bogr,oppo,b,,1,
6,18S,06/28/2022,1,9,33,10,bogr,oppo,b,,1,
6,18S,06/28/2022,1,10,43,43,atca,atca,g,,1,
6,18S,06/28/2022,1,11,25,5,bogr,elel,g,,1,
6,18S,06/28/2022,1,12,19,8,bogr,oppo,b,,1,
6,18S,06/28/2022,1,13,1,1,,dung,,,1,
6,18S,06/28/2022,1,14,3,1,bogr,litt,g,,1,
6,18S,06/28/2022,1,15,14,7,elel,elel,b,,1,
6,18S,06/28/2022,1,16,3,3,litt,litt,b,,1,
6,18S,06/28/2022,1,17,13,3,heco,heco,g,,0,638.13
6,18S,06/28/2022,1,18,20,10,bogr,heco,b,,0,1456.129
6,18S,06/28/2022,1,19,14,5,heco,heco,g,,0,842.118
6,18S,06/28/2022,1,20,6,1,pasm,pasm,b,,0,255.786
6,18S,06/28/2022,1,21,8,0,pasm,bare,b,,0,228.107
6,18S,06/28/2022,1,22,14,3,heco,heco,b,,0,667.856
6,18S,06/28/2022,1,23,41,5,heco,heco,b,,0,1644.72
6,18S,06/28/2022,1,24,20,5,spcr,litt,b,,1,
6,18S,06/28/2022,1,25,41,3,osd,litt,b,,1,
6,18S,06/28/2022,2,1,34,10,heco,oppo,b,,1,
6,18S,06/28/2022,2,2,40,9,heco,heco,b,,0,1963.518
6,18S,06/28/2022,2,3,38,12,heco,heco,b,,0,2165.459
6,18S,06/28/2022,2,4,60,12,heco,heco,b,,0,2819.431
6,18S,06/28/2022,2,5,32,4,heco,chle,b,,0,1290.055
6,18S,06/28/2022,2,6,5,5,oppo,oppo,g,,1,
6,18S,06/28/2022,2,7,12,4,pasm,oppo,b,,1,
6,18S,06/28/2022,2,8,56,1,osd,litt,b,,1,
6,18S,06/28/2022,2,9,16,2,heco,heco,b,,0,640.177
6,18S,06/28/2022,2,10,24,9,heco,heco,b,,0,1487.902
6,18S,06/28/2022,2,11,41,1,heco,litt,b,,1,
6,18S,06/28/2022,2,12,23,7,heco,heco,b,,0,1283.914
6,18S,06/28/2022,2,13,20,9,heco,heco,b,,0,1368.998
6,18S,06/28/2022,2,14,22,3,heco,heco,b,,0,905.664
6,18S,06/28/2022,2,15,20,7,heco,heco,b,,0,1194.736
6,18S,06/28/2022,2,16,18,7,heco,heco,b,,0,1135.284
6,18S,06/28/2022,2,17,11,4,heco,heco,b,,0,665.809
6,18S,06/28/2022,2,18,36,9,bogr,heco,b,,0,1844.614
6,18S,06/28/2022,2,19,42,4,osd,litt,b,,1,
6,18S,06/28/2022,2,20,44,1,osd,litt,b,,1,
6,18S,06/28/2022,2,21,26,2,osd,heco,b,,1,
6,18S,06/28/2022,2,22,20,4,heco,heco,b,,0,933.343
6,18S,06/28/2022,2,23,38,6,osd,eref,b,,1,
6,18S,06/28/2022,2,24,26,3,osd,oppo,b,,1,
6,18S,06/28/2022,2,25,1,1,,litt,b,,1,
6,18S,06/28/2022,3,1,43,3,osd,heco,b,,1,
6,18S,06/28/2022,3,2,39,9,atca,eref,b,,1,
6,18S,06/28/2022,3,3,15,5,atca,spcr,g,,1,
6,18S,06/28/2022,3,4,17,5,heco,heco,b,,0,931.296
6,18S,06/28/2022,3,5,37,9,heco,heco,b,,0,1874.34
6,18S,06/28/2022,3,6,78,32,atca,atca,g,,1,
6,18S,06/28/2022,3,7,21,8,heco,heco,b,,0,1311.593
6,18S,06/28/2022,3,8,23,12,pasm,pasm,b,,0,1719.569
6,18S,06/28/2022,3,9,23,16,heco,heco,b,,0,2068.093
6,18S,06/28/2022,3,10,31,6,pasm,pasm,b,,0,1434.591
6,18S,06/28/2022,3,11,20,15,pasm,oppo,b,,1,
6,18S,06/28/2022,3,12,49,3,heco,pasm,b,,0,1708.266
6,18S,06/28/2022,3,13,13,13,oppo,oppo,g,,1,
6,18S,06/28/2022,3,14,30,6,pasm,pasm,b,,0,1404.865
6,18S,06/28/2022,3,15,8,1,pasm,pasm,b,,0,315.238
6,18S,06/28/2022,3,16,32,4,bogr,pasm,b,,0,1290.055
6,18S,06/28/2022,3,17,43,9,pasm,pasm,b,,0,2052.696
6,18S,06/28/2022,3,18,20,4,pasm,pasm,b,,0,933.343
6,18S,06/28/2022,3,19,18,1,pasm,pasm,b,,0,612.498
6,18S,06/28/2022,3,20,25,10,pasm,pasm,b,,0,1604.759
6,18S,06/28/2022,3,21,8,3,pasm,pasm,b,,0,489.5
6,18S,06/28/2022,3,22,12,5,heco,heco,b,,0,782.666
6,18S,06/28/2022,3,23,45,14,heco,heco,b,,0,2547.803
6,18S,06/28/2022,3,24,25,3,pasm,pasm,b,,0,994.842
6,18S,06/28/2022,3,25,38,18,heco,heco,b,,0,2688.245
6,18S,06/28/2022,4,1,28,10,pasm,pasm,b,,0,1693.937
6,18S,06/28/2022,4,2,27,24,pasm,pasm,b,,0,2884.045
6,18S,06/28/2022,4,3,40,8,pasm,pasm,b,,0,1876.387
6,18S,06/28/2022,4,4,52,18,atca,atca,g,,1,
6,18S,06/28/2022,4,5,52,0,osd,bare,,,1,
6,18S,06/28/2022,4,6,22,1,pasm,eref,b,,1,
6,18S,06/28/2022,4,7,22,18,atca,eref,g,,1,
6,18S,06/28/2022,4,8,18,12,pasm,pasm,b,,0,1570.939
6,18S,06/28/2022,4,9,40,9,bogr,pasm,b,,0,1963.518
6,18S,06/28/2022,4,10,38,19,heco,pasm,b,,0,2775.376
6,18S,06/28/2022,4,11,28,7,bogr,chle,b,,0,1432.544
6,18S,06/28/2022,4,12,30,10,pasm,pasm,b,,0,1753.389
6,18S,06/28/2022,4,13,20,6,pasm,pasm,b,,0,1107.605
6,18S,06/28/2022,4,14,14,2,pasm,pasm,b,,0,580.725
6,18S,06/28/2022,4,15,24,4,pasm,pasm,b,,0,1052.247
6,18S,06/28/2022,4,16,6,2,pasm,pasm,b,,0,342.917
6,18S,06/28/2022,4,17,32,10,pasm,pasm,b,,0,1812.841
6,18S,06/28/2022,4,18,5,0,pasm,bare,b,,0,138.929
6,18S,06/28/2022,4,19,60,38,atca,atca,g,,1,
6,18S,06/28/2022,4,20,29,10,atca,pasm,g,,1,
6,18S,06/28/2022,4,21,36,4,pasm,pasm,b,,0,1408.959
6,18S,06/28/2022,4,22,12,6,pasm,oppo,b,,1,
6,18S,06/28/2022,4,23,36,1,atca,pasm,g,,1,
6,18S,06/28/2022,4,24,16,7,pasm,pasm,b,,0,1075.832
6,18S,06/28/2022,4,25,38,11,atca,pasm,g,,1,
7,31W,07/06/2022,1,1,5,2,vuoc,bogr,b,,1,
7,31W,07/06/2022,1,2,11,1,bogr,heco,b,,0,404.416
7,31W,07/06/2022,1,3,45,1,bogr,cadu,b,,0,1415.1
7,31W,07/06/2022,1,4,5,2,bogr,bogr,b,,0,313.191
7,31W,07/06/2022,1,5,13,2,bogr,vuoc,b,,1,
7,31W,07/06/2022,1,6,15,3,bogr,bogr,b,,0,697.582
7,31W,07/06/2022,1,7,0,0,,bare,,,0,-9.701
7,31W,07/06/2022,1,8,5,0,osd,bare,b,,1,
7,31W,07/06/2022,1,9,2,2,bogr,bogr,g,,0,224.013
7,31W,07/06/2022,1,10,25,2,bogr,bogr,b,,0,907.711
7,31W,07/06/2022,1,11,2,2,bogr,bogr,b,,0,224.013
7,31W,07/06/2022,1,12,1,1,cadu,cadu,b,,0,107.156
7,31W,07/06/2022,1,13,4,1,cadu,cadu,b,,0,196.334
7,31W,07/06/2022,1,14,6,1,vuoc,bogr,b,,1,
7,31W,07/06/2022,1,15,23,1,bogr,buda,b,,0,761.128
7,31W,07/06/2022,1,16,4,2,bogr,cadu,b,,0,283.465
7,31W,07/06/2022,1,17,9,1,bogr,bogr,b,,0,344.964
7,31W,07/06/2022,1,18,2,2,litt,litt,b,,1,
7,31W,07/06/2022,1,19,0,0,,bare,,,0,-9.701
7,31W,07/06/2022,1,20,0,0,,bare,,,0,-9.701
7,31W,07/06/2022,1,21,2,1,bogr,bogr,b,,0,136.882
7,31W,07/06/2022,1,22,3,0,heco,bare,b,,0,79.477
7,31W,07/06/2022,1,23,1,1,bogr,bogr,b,,0,107.156
7,31W,07/06/2022,1,24,3,2,bogr,bogr,b,,0,253.739
7,31W,07/06/2022,1,25,1,0,litt,bare,b,,1,
7,31W,07/06/2022,2,1,2,1,dung,dung,,,1,
7,31W,07/06/2022,2,2,1,0,litt,bare,b,,1,
7,31W,07/06/2022,2,3,4,1,cadu,bogr,g,,0,196.334
7,31W,07/06/2022,2,4,2,1,bogr,bogr,b,,0,136.882
7,31W,07/06/2022,2,5,2,1,bogr,bogr,b,,0,136.882
7,31W,07/06/2022,2,6,0,0,,bare,,,0,-9.701
7,31W,07/06/2022,2,7,4,1,bogr,bogr,g,,0,196.334
7,31W,07/06/2022,2,8,2,1,bogr,bogr,g,,0,136.882
7,31W,07/06/2022,2,9,2,1,bogr,bogr,b,,0,136.882
7,31W,07/06/2022,2,10,0,0,,bare,,,0,-9.701
7,31W,07/06/2022,2,11,3,1,cadu,bogr,g,,0,166.608
7,31W,07/06/2022,2,12,4,1,cadu,cadu,g,,0,196.334
7,31W,07/06/2022,2,13,1,1,dcr,dcr,b,,1,
7,31W,07/06/2022,2,14,0,0,,bare,,,0,-9.701
7,31W,07/06/2022,2,15,3,1,cadu,cadu,g,,0,166.608
7,31W,07/06/2022,2,16,5,1,bogr,bogr,b,,0,226.06
7,31W,07/06/2022,2,17,3,1,buda,buda,b,,0,166.608
7,31W,07/06/2022,2,18,5,1,cadu,bogr,b,,0,226.06
7,31W,07/06/2022,2,19,5,1,cadu,dcr,b,,1,
7,31W,07/06/2022,2,20,1,1,bogr,bogr,b,,0,107.156
7,31W,07/06/2022,2,21,4,1,cadu,cadu,g,,0,196.334
7,31W,07/06/2022,2,22,4,2,bogr,bogr,g,,0,283.465
7,31W,07/06/2022,2,23,4,2,bogr,bogr,g,,0,283.465
7,31W,07/06/2022,2,24,3,1,bogr,bogr,g,,0,166.608
7,31W,07/06/2022,2,25,4,2,bogr,bogr,b,,0,283.465
7,31W,07/06/2022,3,1,2,2,bogr,bogr,b,,0,224.013
7,31W,07/06/2022,3,2,1,1,bogr,bogr,g,,0,107.156
7,31W,07/06/2022,3,3,1,1,bogr,bogr,g,,0,107.156
7,31W,07/06/2022,3,4,0,0,,bare,,,0,-9.701
7,31W,07/06/2022,3,5,1,1,bogr,bogr,g,,0,107.156
7,31W,07/06/2022,3,6,1,1,bogr,bogr,b,,0,107.156
7,31W,07/06/2022,3,7,2,1,bogr,bogr,g,,0,136.882
7,31W,07/06/2022,3,8,1,1,cadu,cadu,g,,0,107.156
7,31W,07/06/2022,3,9,4,0,cadu,bare,g,,0,109.203
7,31W,07/06/2022,3,10,1,1,,dcr,,,1,
7,31W,07/06/2022,3,11,0,0,,bare,,,0,-9.701
7,31W,07/06/2022,3,12,1,1,bogr,bogr,g,,0,107.156
7,31W,07/06/2022,3,13,5,1,pasm,bogr,b,,0,226.06
7,31W,07/06/2022,3,14,1,1,bogr,bogr,g,,0,107.156
7,31W,07/06/2022,3,15,2,2,,dcr,,,1,
7,31W,07/06/2022,3,16,0,0,,bare,,,0,-9.701
7,31W,07/06/2022,3,17,1,1,bogr,bogr,g,,0,107.156
7,31W,07/06/2022,3,18,1,1,bogr,bogr,g,,0,107.156
7,31W,07/06/2022,3,19,1,1,chin,chin,g,,0,107.156
7,31W,07/06/2022,3,20,0,0,,bare,,,0,-9.701
7,31W,07/06/2022,3,21,4,1,bogr,bogr,g,,0,196.334
7,31W,07/06/2022,3,22,0,0,,bare,,,0,-9.701
7,31W,07/06/2022,3,23,2,2,bogr,bogr,g,,0,224.013
7,31W,07/06/2022,3,24,2,1,chle,chle,g,,0,136.882
7,31W,07/06/2022,3,25,3,0,bogr,bare,g,,0,79.477
7,31W,07/06/2022,4,1,10,2,pasm,pasm,g,,0,461.821
7,31W,07/06/2022,4,2,10,10,oppo,oppo,g,,1,
7,31W,07/06/2022,4,3,2,0,saib,bare,g,,0,49.751
7,31W,07/06/2022,4,4,14,2,pasm,pasm,b,,0,580.725
7,31W,07/06/2022,4,5,2,2,pasm,pasm,b,,0,224.013
7,31W,07/06/2022,4,6,28,4,pasm,oppo,b,,1,
7,31W,07/06/2022,4,7,48,2,atca,litt,g,,1,
7,31W,07/06/2022,4,8,10,2,atca,litt,g,,1,
7,31W,07/06/2022,4,9,6,1,pasm,litt,b,,1,
7,31W,07/06/2022,4,10,14,2,pasm,pasm,b,,0,580.725
7,31W,07/06/2022,4,11,24,2,pasm,pasm,b,,0,877.985
7,31W,07/06/2022,4,12,6,1,pasm,pasm,b,,0,255.786
7,31W,07/06/2022,4,13,4,1,pasm,cadu,b,,0,196.334
7,31W,07/06/2022,4,14,6,1,pasm,cadu,b,,0,255.786
7,31W,07/06/2022,4,15,1,0,litt,bare,b,,1,
7,31W,07/06/2022,4,16,4,0,pasm,bare,b,,0,109.203
7,31W,07/06/2022,4,17,18,1,atca,pasm,b,,1,
7,31W,07/06/2022,4,18,34,0,atca,bare,g,,1,
7,31W,07/06/2022,4,19,38,16,atca,atca,b,,1,
7,31W,07/06/2022,4,20,3,0,pasm,bare,b,,0,79.477
7,31W,07/06/2022,4,21,4,1,cadu,litt,b,,1,
7,31W,07/06/2022,4,22,19,1,pasm,pasm,b,,0,642.224
7,31W,07/06/2022,4,23,12,2,pasm,pasm,b,,0,521.273
7,31W,07/06/2022,4,24,21,3,pasm,pasm,b,,0,875.938
7,31W,07/06/2022,4,25,50,12,atca,atca,b,,1,
7,25NW,07/06/2022,1,1,20,1,bogr,bogr,b,,0,671.95
7,25NW,07/06/2022,1,2,2,1,cadu,bogr,b,,0,136.882
7,25NW,07/06/2022,1,3,6,1,cadu,cadu,g,,0,255.786
7,25NW,07/06/2022,1,4,3,1,bogr,bogr,b,,0,166.608
7,25NW,07/06/2022,1,5,0,0,,bare,,,0,-9.701
7,25NW,07/06/2022,1,6,1,1,buda,litt,b,,1,
7,25NW,07/06/2022,1,7,2,0,buda,bare,b,,0,49.751
7,25NW,07/06/2022,1,8,3,1,cadu,litt,b,,1,
7,25NW,07/06/2022,1,9,2,1,bogr,bogr,b,,0,136.882
7,25NW,07/06/2022,1,10,3,1,bogr,bogr,b,,0,166.608
7,25NW,07/06/2022,1,11,2,1,buda,buda,b,,0,136.882
7,25NW,07/06/2022,1,12,3,1,bogr,bogr,b,,0,166.608
7,25NW,07/06/2022,1,13,4,1,osd,bogr,b,,1,
7,25NW,07/06/2022,1,14,2,1,cadu,lich,b,,1,
7,25NW,07/06/2022,1,15,3,2,bogr,bogr,b,,0,253.739
7,25NW,07/06/2022,1,16,1,1,buda,buda,b,,0,107.156
7,25NW,07/06/2022,1,17,2,1,bogr,bogr,g,,0,136.882
7,25NW,07/06/2022,1,18,4,2,buda,buda,b,,0,283.465
7,25NW,07/06/2022,1,19,18,2,bogr,bogr,b,,0,699.629
7,25NW,07/06/2022,1,20,2,1,buda,buda,b,,0,136.882
7,25NW,07/06/2022,1,21,12,1,bogr,bogr,b,,0,434.142
7,25NW,07/06/2022,1,22,1,1,buda,buda,b,,0,107.156
7,25NW,07/06/2022,1,23,3,2,bogr,bogr,b,,0,253.739
7,25NW,07/06/2022,1,24,1,1,buda,buda,b,,0,107.156
7,25NW,07/06/2022,1,25,3,1,buda,buda,b,,0,166.608
7,25NW,07/06/2022,2,1,7,1,pasm,pasm,g,,0,285.512
7,25NW,07/06/2022,2,2,19,2,pasm,pasm,b,,0,729.355
7,25NW,07/06/2022,2,3,12,4,pasm,pasm,b,,0,695.535
7,25NW,07/06/2022,2,4,12,1,pasm,pasm,g,,0,434.142
7,25NW,07/06/2022,2,5,13,2,bogr,bogr,b,,0,550.999
7,25NW,07/06/2022,2,6,18,2,bogr,bogr,b,,0,699.629
7,25NW,07/06/2022,2,7,7,3,pasm,pasm,g,,0,459.774
7,25NW,07/06/2022,2,8,23,4,bogr,elel,b,,1,
7,25NW,07/06/2022,2,9,14,8,pasm,pasm,b,,0,1103.511
7,25NW,07/06/2022,2,10,9,2,bogr,pasm,b,,0,432.095
7,25NW,07/06/2022,2,11,12,1,pasm,pasm,g,,0,434.142
7,25NW,07/06/2022,2,12,0,0,,bare,,,0,-9.701
7,25NW,07/06/2022,2,13,,0,pasm,bare,g,,0,
7,25NW,07/06/2022,2,14,17,9,pasm,pasm,b,,0,1279.82
7,25NW,07/06/2022,2,15,19,2,pasm,pasm,b,,0,729.355
7,25NW,07/06/2022,2,16,12,3,pasm,pasm,b,,0,608.404
7,25NW,07/06/2022,2,17,7,1,pasm,bogr,b,,0,285.512
7,25NW,07/06/2022,2,18,13,3,pasm,bogr,b,,0,638.13
7,25NW,07/06/2022,2,19,11,1,bogr,bogr,b,,0,404.416
7,25NW,07/06/2022,2,20,10,2,bogr,bogr,b,,0,461.821
7,25NW,07/06/2022,2,21,13,1,pasm,pasm,b,,0,463.868
7,25NW,07/06/2022,2,22,10,4,elel,elel,b,,1,
7,25NW,07/06/2022,2,23,5,2,bogr,bogr,g,,0,313.191
7,25NW,07/06/2022,2,24,3,0,ivax,bare,g,,0,79.477
7,25NW,07/06/2022,2,25,17,2,pasm,pasm,b,,0,669.903
7,25NW,07/06/2022,3,1,6,1,osd,litt,b,,1,
7,25NW,07/06/2022,3,2,20,1,bogr,bogr,b,,0,671.95
7,25NW,07/06/2022,3,3,4,1,vuoc,cadu,b,,1,
7,25NW,07/06/2022,3,4,10,3,cadu,cadu,g,,0,548.952
7,25NW,07/06/2022,3,5,8,0,vuoc,bare,b,,1,
7,25NW,07/06/2022,3,6,8,2,cadu,cadu,g,,0,402.369
7,25NW,07/06/2022,3,7,26,2,pste,bogr,g,,0,937.437
7,25NW,07/06/2022,3,8,7,2,bogr,bogr,b,,0,372.643
7,25NW,07/06/2022,3,9,10,2,vuoc,bogr,b,,1,
7,25NW,07/06/2022,3,10,16,2,bogr,bogr,b,,0,640.177
7,25NW,07/06/2022,3,11,26,4,bogr,bogr,b,,0,1111.699
7,25NW,07/06/2022,3,12,8,1,vuoc,bogr,b,,1,
7,25NW,07/06/2022,3,13,16,1,bogr,bogr,b,,0,553.046
7,25NW,07/06/2022,3,14,28,1,bogr,bogr,b,,0,909.758
7,25NW,07/06/2022,3,15,10,3,bogr,bogr,b,,0,548.952
7,25NW,07/06/2022,3,16,26,1,bogr,bogr,b,,0,850.306
7,25NW,07/06/2022,3,17,33,2,bogr,bogr,b,,0,1145.519
7,25NW,07/06/2022,3,18,20,1,bogr,bogr,b,,0,671.95
7,25NW,07/06/2022,3,19,1,1,bogr,bogr,b,,0,107.156
7,25NW,07/06/2022,3,20,34,3,bogr,cadu,b,,0,1262.376
7,25NW,07/06/2022,3,21,12,2,bogr,ecvi,b,,1,
7,25NW,07/06/2022,3,22,14,2,bogr,bogr,b,,0,580.725
7,25NW,07/06/2022,3,23,12,12,oppo,oppo,g,,1,
7,25NW,07/06/2022,3,24,22,1,bogr,bogr,b,,0,731.402
7,25NW,07/06/2022,3,25,23,1,bogr,bogr,b,,0,761.128
7,25NW,07/06/2022,4,1,15,2,pasm,eref,b,,1,
7,25NW,07/06/2022,4,2,16,1,pasm,litt,b,,1,
7,25NW,07/06/2022,4,3,4,2,eref,bogr,g,,1,
7,25NW,07/06/2022,4,4,13,2,bogr,bogr,b,,0,550.999
7,25NW,07/06/2022,4,5,51,4,pasm,vuoc,b,,1,
7,25NW,07/06/2022,4,6,54,3,pasm,pasm,b,,0,1856.896
7,25NW,07/06/2022,4,7,45,3,pasm,pasm,b,,0,1589.362
7,25NW,07/06/2022,4,8,28,1,bogr,bogr,b,,0,909.758
7,25NW,07/06/2022,4,9,18,2,pasm,bogr,b,,0,699.629
7,25NW,07/06/2022,4,10,13,2,bogr,thfi,b,,0,550.999
7,25NW,07/06/2022,4,11,22,1,pasm,pasm,b,,0,731.402
7,25NW,07/06/2022,4,12,53,3,pasm,pasm,b,,0,1827.17
7,25NW,07/06/2022,4,13,33,2,pasm,bogr,b,,0,1145.519
7,25NW,07/06/2022,4,14,21,2,bogr,bogr,b,,0,788.807
7,25NW,07/06/2022,4,15,33,2,pasm,cadu,b,,0,1145.519
7,25NW,07/06/2022,4,16,0,0,,bare,,,0,-9.701
7,25NW,07/06/2022,4,17,19,1,bogr,cadu,b,,0,642.224
7,25NW,07/06/2022,4,18,0,0,,bare,,,0,-9.701
7,25NW,07/06/2022,4,19,23,1,bogr,bogr,b,,0,761.128
7,25NW,07/06/2022,4,20,25,1,heco,heco,b,,0,820.58
7,25NW,07/06/2022,4,21,22,2,pasm,vuoc,b,,1,
7,25NW,07/06/2022,4,22,25,3,bogr,pasm,b,,0,994.842
7,25NW,07/06/2022,4,23,13,2,pasm,pasm,b,,0,550.999
7,25NW,07/06/2022,4,24,2,2,cadu,cadu,g,,0,224.013
7,25NW,07/06/2022,4,25,31,6,pasm,pasm,b,,0,1434.591
7,18S,07/06/2022,1,1,10,0,bogr,bare,b,,0,287.559
7,18S,07/06/2022,1,2,56,39,atca,atca,g,,1,
7,18S,07/06/2022,1,3,20,4,bogr,oppo,b,,1,
7,18S,07/06/2022,1,4,40,1,SD,chle,b,osd,1,
7,18S,07/06/2022,1,5,18,10,bogr,atca,b,,1,
7,18S,07/06/2022,1,6,23,6,bogr,oppo,b,,1,
7,18S,07/06/2022,1,7,32,8,bogr,oppo,b,,1,
7,18S,07/06/2022,1,8,41,6,atca,atca,b,,1,
7,18S,07/06/2022,1,9,22,4,bogr,oppo,b,,1,
7,18S,07/06/2022,1,10,1,1,bogr,bogr,b,,0,107.156
7,18S,07/06/2022,1,11,58,3,atca,heco,b,,1,
7,18S,07/06/2022,1,12,16,2,elel,elel,b,,1,
7,18S,07/06/2022,1,13,37,0,bogr,bare,b,,0,1090.161
7,18S,07/06/2022,1,14,38,1,bogr,bogr,b,,0,1207.018
7,18S,07/06/2022,1,15,12,8,bogr,oppo,b,,1,
7,18S,07/06/2022,1,16,30,8,bogr,oppo,b,,1,
7,18S,07/06/2022,1,17,26,15,bogr,oppo,b,,1,
7,18S,07/06/2022,1,18,2,1,cadu,litt,g,,1,
7,18S,07/06/2022,1,19,38,4,heco,heco,b,,0,1468.411
7,18S,07/06/2022,1,20,16,3,heco,oppo,b,,1,
7,18S,07/06/2022,1,21,28,8,orhy,brte,b,,1,
7,18S,07/06/2022,1,22,44,12,atca,atca,b,,1,
7,18S,07/06/2022,1,23,26,2,chle,heco,b,,0,937.437
7,18S,07/06/2022,1,24,16,1,vuoc,litt,b,,1,
7,18S,07/06/2022,1,25,5,1,heco,litt,b,,1,
7,18S,07/06/2022,2,1,19,4,spcr,spcr,b,,0,903.617
7,18S,07/06/2022,2,2,0,0,,bare,,,0,-9.701
7,18S,07/06/2022,2,3,7,4,spcr,chle,b,,0,546.905
7,18S,07/06/2022,2,4,14,3,eref,eref,b,,1,
7,18S,07/06/2022,2,5,22,2,heco,litt,b,,1,
7,18S,07/06/2022,2,6,13,7,heco,heco,b,,0,986.654
7,18S,07/06/2022,2,7,9,5,heco,heco,b,,0,693.488
7,18S,07/06/2022,2,8,21,4,bogr,eref,b,,1,
7,18S,07/06/2022,2,9,11,3,bogr,oppo,b,,1,
7,18S,07/06/2022,2,10,21,4,bogr,eref,b,,1,
7,18S,07/06/2022,2,11,9,2,heco,heco,b,,0,432.095
7,18S,07/06/2022,2,12,12,3,bogr,bogr,b,,0,608.404
7,18S,07/06/2022,2,13,15,2,bogr,cafi,b,,0,610.451
7,18S,07/06/2022,2,14,21,5,bogr,bogr,b,,0,1050.2
7,18S,07/06/2022,2,15,35,4,spcr,heco,b,,0,1379.233
7,18S,07/06/2022,2,16,19,3,heco,heco,b,,0,816.486
7,18S,07/06/2022,2,17,7,2,heco,heco,b,,0,372.643
7,18S,07/06/2022,2,18,19,5,bogr,bogr,b,,0,990.748
7,18S,07/06/2022,2,19,31,4,heco,heco,b,,0,1260.329
7,18S,07/06/2022,2,20,21,2,bogr,litt,b,,1,
7,18S,07/06/2022,2,21,52,2,osd,heco,b,,1,
7,18S,07/06/2022,2,22,41,2,osd,bogr,b,,1,
7,18S,07/06/2022,2,23,13,1,bogr,bogr,b,,0,463.868
7,18S,07/06/2022,2,24,3,3,eref,eref,b,,1,
7,18S,07/06/2022,2,25,15,3,pasm,pasm,b,,0,697.582
7,18S,07/06/2022,3,1,62,2,SD,saib,b,osd,1,
7,18S,07/06/2022,3,2,28,2,bogr,bogr,b,,0,996.889
7,18S,07/06/2022,3,3,28,28,atca,atca,g,,1,
7,18S,07/06/2022,3,4,40,12,sial,atca,b,,1,
7,18S,07/06/2022,3,5,22,4,pasm,pasm,b,,0,992.795
7,18S,07/06/2022,3,6,34,4,pasm,oppo,b,,1,
7,18S,07/06/2022,3,7,25,10,pasm,pasm,b,,0,1604.759
7,18S,07/06/2022,3,8,40,14,pasm,pasm,b,,0,2399.173
7,18S,07/06/2022,3,9,24,12,pasm,pasm,b,,0,1749.295
7,18S,07/06/2022,3,10,14,5,pasm,oppo,b,,1,
7,18S,07/06/2022,3,11,18,4,atca,atca,g,,1,
7,18S,07/06/2022,3,12,32,7,pasm,atca,b,,1,
7,18S,07/06/2022,3,13,16,0,chle,bare,b,,0,465.915
7,18S,07/06/2022,3,14,16,2,pasm,oppo,b,,1,
7,18S,07/06/2022,3,15,18,8,pasm,oppo,b,,1,
7,18S,07/06/2022,3,16,30,7,pasm,pasm,b,,0,1491.996
7,18S,07/06/2022,3,17,36,16,atca,eref,b,,1,
7,18S,07/06/2022,3,18,8,1,bogr,bogr,b,,0,315.238
7,18S,07/06/2022,3,19,30,2,pasm,bogr,b,,0,1056.341
7,18S,07/06/2022,3,20,4,1,pasm,bogr,b,,0,196.334
7,18S,07/06/2022,3,21,12,3,pasm,bogr,b,,0,608.404
7,18S,07/06/2022,3,22,12,2,pasm,bogr,b,,0,521.273
7,18S,07/06/2022,3,23,2,1,saib,bogr,b,,0,136.882
7,18S,07/06/2022,3,24,10,2,pasm,chle,b,,0,461.821
7,18S,07/06/2022,3,25,20,4,pasm,bogr,b,,0,933.343
7,18S,07/06/2022,4,1,29,4,pasm,pasm,b,,0,1200.877
7,18S,07/06/2022,4,2,27,5,pasm,pasm,b,,0,1228.556
7,18S,07/06/2022,4,3,31,7,heco,heco,b,,0,1521.722
7,18S,07/06/2022,4,4,31,3,heco,heco,b,,0,1173.198
7,18S,07/06/2022,4,5,25,11,pasm,pasm,b,,0,1691.89
7,18S,07/06/2022,4,6,13,10,heco,oppo,b,,1,
7,18S,07/06/2022,4,7,20,4,heco,heco,b,,0,933.343
7,18S,07/06/2022,4,8,41,15,atca,atca,b,,1,
7,18S,07/06/2022,4,9,21,7,pasm,pasm,b,,0,1224.462
7,18S,07/06/2022,4,10,19,8,heco,heco,b,,0,1252.141
7,18S,07/06/2022,4,11,22,9,pasm,oppo,b,,1,
7,18S,07/06/2022,4,12,6,1,heco,litt,b,,1,
7,18S,07/06/2022,4,13,26,2,pasm,litt,b,,1,
7,18S,07/06/2022,4,14,11,1,osd,bogr,b,,1,
7,18S,07/06/2022,4,15,13,3,pasm,pasm,b,,0,638.13
