Date,Pasture,Plot,Transect , Distance,East-High,East-High-Spp,East-Low,East-Low-Spp,West-High,West-High-Sp,West-Low,West-Low-Spp,
6/9/2022,25SE,3,3,12,26,bogr,2,oppo,13,bogr,3,buda,0
6/9/2022,25SE,3,3,15,22,bogr,1,oppo,29,bogr,2,bogr,0
6/9/2022,25SE,3,3,18,1,bogr,1,bogr,24,bogr,1,bogr,0
6/9/2022,25SE,3,3,21,30,bogr,1,bogr,18,bogr,1,bogr,0
6/9/2022,25SE,3,3,24,14,bogr,1,pasm,30,bogr,1,bogr,0
6/9/2022,25SE,3,4,3,38,pasm,6,pasm,13,pasm,3,pasm,0
6/9/2022,25SE,3,4,6,10,pasm,1,pasm,16,pasm,6,pasm,0
6/9/2022,25SE,3,4,9,16,pasm,1,pasm,34,pasm,5,pasm,0
6/9/2022,25SE,3,4,12,22,bogr,1,bogr,33,bogr,1,bogr,0
6/9/2022,25SE,3,4,15,3,bogr,1,bogr,18,bogr,1,bogr,0
6/9/2022,25SE,3,4,18,30,bogr,3,bogr,14,bogr,3,bogr,0
6/9/2022,25SE,3,4,21,6,bogr,2,bogr,16,bogr,2,buda,0
6/9/2022,25SE,3,4,24,20,bogr,2,bogr,4,bogr,1,bogr,0
6/9/2022,25SE,4,1,3,8,bogr,1,bogr,21,bogr,3,bogr,0
6/9/2022,25SE,4,1,6,32,bogr,3,bogr,22,bogr,1,bogr,0
6/9/2022,25SE,4,1,9,20,bogr,3,bogr,30,bogr,3,bogr,0
6/9/2022,25SE,4,1,12,24,bogr,2,bogr,32,bogr,2,bogr,0
6/9/2022,25SE,4,1,15,18,bogr,1,bogr,18,bogr,1,ecvi,0
6/9/2022,25SE,4,1,18,22,bogr,2,bogr,31,bogr,2,bogr,0
6/9/2022,25SE,4,1,21,31,bogr,2,bogr,30,bogr,2,bogr,0
6/9/2022,25SE,4,1,24,26,bogr,2,bogr,25,bogr,2,bogr,0
6/9/2022,25SE,4,2,3,30,bogr,2,bogr,32,bogr,1,bogr,0
6/9/2022,25SE,4,2,6,12,bogr,2,bogr,34,bogr,2,bogr,0
6/9/2022,25SE,4,2,9,31,bogr,3,bogr,21,bogr,1,bogr,0
6/9/2022,25SE,4,2,12,32,bogr,3,bogr,41,bogr,1,bogr,0
6/9/2022,25SE,4,2,15,30,bogr,1,bogr,29,bogr,3,bogr,0
6/9/2022,25SE,4,2,18,22,bogr,1,bogr,14,bogr,1,bogr,0
6/9/2022,25SE,4,2,21,21,bogr,2,bogr,3,buda,1,buda,0
6/9/2022,25SE,4,2,24,2,bogr,2,bogr,20,bogr,3,bogr,0
6/9/2022,25SE,4,3,3,28,bogr,2,bogr,32,bogr,1,buda,0
6/9/2022,25SE,4,3,6,32,bogr,3,bogr,30,bogr,3,bogr,0
6/9/2022,25SE,4,3,9,18,bogr,1,bogr,25,bogr,2,buda,0
6/9/2022,25SE,4,3,12,16,bogr,1,ecvi,24,bogr,3,bogr,0
6/9/2022,25SE,4,3,15,18,bogr,1,buda,18,bogr,2,buda,0
6/9/2022,25SE,4,3,18,26,bogr,3,buda,40,bogr,3,bogr,0
6/9/2022,25SE,4,3,21,34,bogr,2,ecvi,26,bogr,2,bogr,0
6/9/2022,25SE,4,3,24,36,bogr,2,oppo,18,bogr,1,buda,0
6/9/2022,25SE,4,4,3,26,bogr,3,buda,22,bogr,2,buda,0
6/9/2022,25SE,4,4,6,30,bogr,3,bogr,4,buda,2,buda,0
6/9/2022,25SE,4,4,9,32,bogr,2,buda,19,bogr,3,buda,0
6/9/2022,25SE,4,4,12,30,bogr,2,bogr,26,bogr,3,bogr,0
6/9/2022,25SE,4,4,15,8,bogr,2,bogr,5,buda,2,buda,0
6/9/2022,25SE,4,4,18,24,bogr,4,bogr,22,bogr,2,bogr,0
6/9/2022,25SE,4,4,21,24,spcr,2,pste,42,bogr,2,pasm,0
6/9/2022,25SE,4,4,24,10,pasm,2,arpu,21,bogr,2,pasm,0
6/13/2022,25NW,1,1,3,2,cadu,1,cadu,8,pasm,2,pasm,0
6/13/2022,25NW,1,1,6,26,bogr,1,buda,32,bogr,1,buda,0
6/13/2022,25NW,1,1,9,4,cadu,2,cadu,4,buda,2,buda,0
6/13/2022,25NW,1,1,12,34,bogr,2,bogr,26,bogr,1,bogr,0
6/13/2022,25NW,1,1,15,1,buda,1,buda,5,bogr,1,buda,0
6/13/2022,25NW,1,1,18,1,buda,1,buda,23,bogr,1,bogr,0
6/13/2022,25NW,1,1,21,20,bogr,1,bogr,20,bogr,1,bogr,0
6/13/2022,25NW,1,1,24,4,bogr,1,bogr,11,bogr,2,bogr,0
6/13/2022,25NW,1,2,3,20,bogr,4,bogr,37,bogr,3,bogr,0
6/13/2022,25NW,1,2,6,30,bogr,1,bogr,32,bogr,2,bogr,0
6/13/2022,25NW,1,2,9,10,bogr,2,bogr,30,bogr,2,bogr,0
6/13/2022,25NW,1,2,12,36,bogr,2,bogr,29,bogr,1,bogr,0
6/13/2022,25NW,1,2,15,14,bogr,1,bogr,20,bogr,1,bogr,0
6/13/2022,25NW,1,2,18,2,cadu,1,cadu,28,bogr,2,buda,0
6/13/2022,25NW,1,2,21,4,bogr,2,bogr,34,bogr,1,bogr,0
6/13/2022,25NW,1,2,24,2,bogr,1,bogr,14,bogr,2,bogr,0
6/13/2022,25NW,1,3,3,3,buda,1,buda,4,buda,1,buda,0
6/13/2022,25NW,1,3,6,2,buda,1,buda,2,buda,1,buda,0
6/13/2022,25NW,1,3,9,1,buda,1,buda,2,buda,1,buda,0
6/13/2022,25NW,1,3,12,1,buda,1,buda,5,buda,2,buda,0
6/13/2022,25NW,1,3,15,1,buda,1,buda,2,buda,1,buda,0
6/13/2022,25NW,1,3,18,0,bare,0,bare,0,bare,0,bare,0
6/13/2022,25NW,1,3,21,2,buda,1,buda,0,bare,0,bare,0
6/13/2022,25NW,1,3,24,3,buda,1,buda,2,buda,1,buda,0
6/13/2022,25NW,1,4,3,22,bogr,1,bogr,16,bogr,1,bogr,0
6/13/2022,25NW,1,4,6,25,bogr,1,cadu,12,bogr,1,bogr,0
6/13/2022,25NW,1,4,9,2,buda,1,buda,14,pasm,2,pasm,0
6/13/2022,25NW,1,4,12,4,bogr,2,bogr,3,bogr,1,bogr,0
6/13/2022,25NW,1,4,15,0,bare,0,bare,3,bogr,2,bogr,0
6/13/2022,25NW,1,4,18,0,bare,0,bare,3,cadu,1,cadu,0
6/13/2022,25NW,1,4,21,1,buda,1,buda,3,bogr,1,bogr,0
6/13/2022,25NW,1,4,24,0,bare,0,bare,0,bare,0,bare,0
6/13/2022,25NW,2,1,3,34,spcr,2,bogr,5,cadu,2,cadu,0
6/13/2022,25NW,2,1,6,20,bogr,3,arpu,22,bogr,2,bogr,0
6/13/2022,25NW,2,1,9,6,bogr,1,bogr,26,bogr,1,bogr,0
6/13/2022,25NW,2,1,12,15,pasm,4,pasm,16,pasm,3,pasm,0
6/13/2022,25NW,2,1,15,11,pasm,2,bogr,26,pasm,3,pasm,0
6/13/2022,25NW,2,1,18,13,bogr,1,bogr,42,pasm,3,pasm,0
6/13/2022,25NW,2,1,21,26,pasm,3,pasm,46,pasm,3,pasm,0
6/13/2022,25NW,2,1,24,21,bogr,1,bogr,8,pasm,1,pasm,0
6/13/2022,25NW,2,2,3,3,pasm,1,pasm,20,bogr,3,pasm,0
6/13/2022,25NW,2,2,6,2,pasm,1,pasm,28,bogr,1,bogr,0
6/13/2022,25NW,2,2,9,17,bogr,2,bogr,32,bogr,1,bogr,0
6/13/2022,25NW,2,2,12,33,pasm,1,pasm,10,bogr,2,bogr,0
6/13/2022,25NW,2,2,15,21,bogr,3,arpu,20,pasm,1,pasm,0
6/13/2022,25NW,2,2,18,10,pasm,2,pasm,30,pasm,7,oppo,0
6/13/2022,25NW,2,2,21,12,pasm,1,cadu,8,pasm,1,bogr,0
6/13/2022,25NW,2,2,24,10,bogr,1,cadu,10,bogr,3,bogr,0
6/13/2022,25NW,2,3,3,10,pasm,1,pasm,8,pasm,3,dung,0
6/13/2022,25NW,2,3,6,12,pasm,2,pasm,8,pasm,2,buda,0
6/13/2022,25NW,2,3,9,2,cadu,0,bare,10,pasm,1,pasm,0
6/13/2022,25NW,2,3,12,9,bogr,4,oppo,16,pasm,3,oppo,0
6/13/2022,25NW,2,3,15,0,bare,0,bare,6,bogr,2,bogr,0
6/13/2022,25NW,2,3,18,30,bogr,2,pasm,20,arpu,1,pasm,0
6/13/2022,25NW,2,3,21,20,pasm,1,cadu,0,bare,0,bare,0
6/13/2022,25NW,2,3,24,8,pasm,1,cadu,11,bogr,2,bogr,0
6/13/2022,25NW,2,4,3,15,pasm,1,cadu,10,pasm,1,pasm,0
6/13/2022,25NW,2,4,6,36,pasm,1,pasm,35,pasm,2,cadu,0
6/13/2022,25NW,2,4,9,20,pasm,2,pasm,31,pasm,4,gusa,0
6/13/2022,25NW,2,4,12,12,pasm,2,pasm,39,pasm,2,pasm,0
6/13/2022,25NW,2,4,15,20,pasm,3,pasm,36,pasm,5,pasm,0
6/13/2022,25NW,2,4,18,10,pasm,5,pasm,6,pasm,1,cadu,0
6/13/2022,25NW,2,4,21,8,arpu,2,arpu,9,bogr,2,bogr,0
6/13/2022,25NW,2,4,24,8,bogr,2,bogr,20,bogr,2,bogr,0
6/10/2022,25NW,3,1,3,21,pasm,3,pasm,13,pasm,2,pasm,0
6/10/2022,25NW,3,1,6,26,pasm,1,pasm,15,pasm,2,pasm,0
6/10/2022,25NW,3,1,9,0,bare,0,bare,0,bare,0,bare,0
6/10/2022,25NW,3,1,12,10,pasm,2,pasm,11,pasm,2,pasm,0
6/10/2022,25NW,3,1,15,10,pasm,3,pasm,12,pasm,1,pasm,0
6/10/2022,25NW,3,1,18,4,pasm,1,pasm,8,bogr,3,bogr,0
6/10/2022,25NW,3,1,21,14,spcr,3,cadu,10,bogr,2,cadu,0
6/10/2022,25NW,3,1,24,0,bare,0,bare,6,cadu,3,bogr,0
6/10/2022,25NW,3,2,3,24,bogr,2,cadu,6,bogr,1,bogr,0
6/10/2022,25NW,3,2,6,16,bogr,1,cadu,6,bogr,2,bogr,0
6/10/2022,25NW,3,2,9,12,bogr,0,bare,5,bogr,1,bogr,0
6/10/2022,25NW,3,2,12,31,bogr,2,bogr,32,bogr,1,bogr,0
6/10/2022,25NW,3,2,15,13,vuoc,2,vuoc,16,vuoc,2,bogr,0
6/10/2022,25NW,3,2,18,5,vuoc,2,bogr,34,bogr,1,vuoc,0
6/10/2022,25NW,3,2,21,18,bogr,1,bogr,26,bogr,1,bogr,0
6/10/2022,25NW,3,2,24,34,bogr,5,bogr,26,bogr,1,bogr,0
6/10/2022,25NW,3,3,3,27,bogr,1,bogr,34,bogr,2,bogr,0
6/10/2022,25NW,3,3,6,32,bogr,2,bogr,16,vuoc,1,vuoc,0
6/10/2022,25NW,3,3,9,34,bogr,3,bogr,37,bogr,3,bogr,0
6/10/2022,25NW,3,3,12,30,bogr,3,bogr,20,bogr,1,bogr,0
6/10/2022,25NW,3,3,15,26,bogr,3,bogr,21,bogr,2,bogr,0
6/10/2022,25NW,3,3,18,18,bogr,2,bogr,51,pasm,4,pasm,0
6/10/2022,25NW,3,3,21,20,bogr,2,bogr,47,bogr,5,bogr,0
6/10/2022,25NW,3,3,24,37,bogr,2,bogr,37,bogr,7,bogr,0
6/10/2022,25NW,3,4,3,24,bogr,2,bogr,16,bogr,1,bogr,0
6/10/2022,25NW,3,4,6,24,bogr,3,bogr,14,pasm,1,pasm,0
6/10/2022,25NW,3,4,9,18,pasm,2,pasm,6,pasm,1,bogr,0
6/10/2022,25NW,3,4,12,7,cadu,2,cadu,34,pasm,2,bogr,0
6/10/2022,25NW,3,4,15,34,bogr,1,bogr,7,bogr,1,bogr,0
6/10/2022,25NW,3,4,18,8,pasm,1,pasm,24,pasm,2,pasm,0
6/10/2022,25NW,3,4,21,22,pasm,1,pasm,25,pasm,2,pasm,0
6/10/2022,25NW,3,4,24,5,pasm,1,pasm,32,pasm,1,pasm,0
6/10/2022,25NW,4,1,3,36,bogr,4,pasm,36,bogr,2,bogr,0
6/10/2022,25NW,4,1,6,36,bogr,3,bogr,26,bogr,2,bogr,0
6/10/2022,25NW,4,1,9,14,pasm,2,bogr,36,pasm,4,vuoc,0
6/10/2022,25NW,4,1,12,8,bogr,2,bogr,42,pasm,1,pasm,0
6/10/2022,25NW,4,1,15,42,bogr,2,bogr,15,bogr,1,bogr,0
6/10/2022,25NW,4,1,18,30,bogr,2,bogr,4,bogr,2,bogr,0
6/10/2022,25NW,4,1,21,24,bogr,1,bogr,3,bogr,1,bogr,0
6/10/2022,25NW,4,1,24,34,bogr,2,bogr,29,bogr,2,bogr,0
6/10/2022,25NW,4,2,3,2,bogr,1,bogr,31,pasm,2,pasm,0
6/10/2022,25NW,4,2,6,6,pasm,2,bogr,17,bogr,1,bogr,0
6/10/2022,25NW,4,2,9,8,pasm,2,bogr,51,pasm,2,cadu,0
6/10/2022,25NW,4,2,12,30,bogr,4,bogr,18,bogr,4,oppo,0
6/10/2022,25NW,4,2,15,56,pasm,6,pasm,37,pasm,4,oppo,0
6/10/2022,25NW,4,2,18,23,pasm,4,pasm,31,pasm,2,pasm,0
6/10/2022,25NW,4,2,21,30,pasm,4,oppo,32,pasm,2,oppo,0
6/10/2022,25NW,4,2,24,30,pasm,3,pasm,28,pasm,3,pasm,0
6/10/2022,25NW,4,3,3,10,pasm,1,pasm,6,cadu,1,cadu,0
6/10/2022,25NW,4,3,6,32,pasm,1,pasm,18,pasm,1,pasm,0
6/10/2022,25NW,4,3,9,29,pasm,4,pasm,37,pasm,2,pasm,0
6/10/2022,25NW,4,3,12,48,pasm,1,pasm,9,pasm,1,pasm,0
6/10/2022,25NW,4,3,15,24,pasm,1,pasm,22,pasm,3,pasm,0
6/10/2022,25NW,4,3,18,31,pasm,2,pasm,41,pasm,2,pasm,0
6/10/2022,25NW,4,3,21,28,pasm,4,pasm,26,pasm,2,pasm,0
6/10/2022,25NW,4,3,24,16,pasm,2,pasm,35,pasm,2,pasm,0
6/10/2022,25NW,4,4,3,2,bogr,1,bogr,33,bogr,1,bogr,0
6/10/2022,25NW,4,4,6,4,bogr,2,bogr,9,vuoc,1,bogr,0
6/10/2022,25NW,4,4,9,34,bogr,2,bogr,25,bogr,2,bogr,0
6/10/2022,25NW,4,4,12,34,bogr,3,bogr,18,bogr,2,bogr,0
6/10/2022,25NW,4,4,15,34,bogr,3,bogr,34,bogr,2,bogr,0
6/10/2022,25NW,4,4,18,8,pasm,1,bogr,22,bogr,2,eref,0
6/10/2022,25NW,4,4,21,22,bogr,1,bogr,21,bogr,1,spco,0
6/10/2022,25NW,4,4,24,11,bogr,1,bogr,6,bogr,2,bogr,0
6/13/2022,31E,1,1,3,2,bogr,0,bogr,3,bogr,0,bogr,0
6/13/2022,31E,1,1,6,5,bogr,1,bogr,3,bogr,1,bogr,0
6/13/2022,31E,1,1,9,9,cadu,1,bogr,5,cadu,0,bogr,0
6/13/2022,31E,1,1,12,6,bogr,1,bogr,3,bogr,1,bogr,0
6/13/2022,31E,1,1,15,7,cadu,1,bogr,4,bogr,1,bogr,0
6/13/2022,31E,1,1,18,4,bogr,1,bogr,5,bogr,1,bogr,0
6/13/2022,31E,1,1,21,5,bogr,1,bogr,4,bogr,0,bogr,0
6/13/2022,31E,1,1,24,3,bogr,0,bare,4,bogr,0,bogr,0
6/13/2022,31E,1,2,3,7,bogr,1,bogr,5,cadu,0,bare,0
6/13/2022,31E,1,2,6,4,bogr,0,bogr,4,lede,1,lede,0
6/13/2022,31E,1,2,9,5,bogr,0,bare,0,bare,0,bare,0
6/13/2022,31E,1,2,12,0,bare,0,bare,4,cadu,0,cadu,0
6/13/2022,31E,1,2,15,3,bogr,0,bare,5,bogr,0,bogr,0
6/13/2022,31E,1,2,18,13,pasm,0,pasm,2,bogr,0,bogr,0
6/13/2022,31E,1,2,21,14,pasm,0,pasm,11,pasm,0,chin,0
6/13/2022,31E,1,2,24,6,pasm,0,pasm,10,pasm,1,pasm,0
6/13/2022,31E,1,3,3,0,bare,0,bare,3,lare,1,lare,0
6/13/2022,31E,1,3,6,2,chin,1,chin,2,cadu,1,cadu,0
6/13/2022,31E,1,3,9,3,bogr,1,bogr,4,bogr,1,bogr,0
6/13/2022,31E,1,3,12,0,bare,0,bare,3,spco,1,cadu,0
6/13/2022,31E,1,3,15,10,cadu,1,cadu,5,bogr,1,bogr,0
6/13/2022,31E,1,3,18,7,cadu,1,cadu,2,bogr,1,bogr,0
6/13/2022,31E,1,3,21,5,bogr,1,bogr,5,cadu,3,dung,0
6/13/2022,31E,1,3,24,3,bogr,1,bogr,4,bogr,1,atca,0
6/13/2022,31E,1,4,3,7,pasm,2,bogr,7,bogr,1,bogr,0
6/13/2022,31E,1,4,6,4,pasm,1,pasm,10,pasm,1,pasm,0
6/13/2022,31E,1,4,9,5,bogr,1,bogr,4,bogr,1,bogr,0
6/13/2022,31E,1,4,12,8,bogr,1,bogr,4,bogr,1,bogr,0
6/13/2022,31E,1,4,15,2,pasm,1,pasm,2,bogr,1,bogr,0
6/13/2022,31E,1,4,18,6,bogr,1,bogr,4,bogr,1,bogr,0
6/13/2022,31E,1,4,21,7,pasm,1,pasm,6,bogr,2,bogr,0
6/13/2022,31E,1,4,24,1,bogr,1,bogr,6,pasm,1,bogr,0
6/13/2022,31E,2,1,3,10,sial,1,piop,25,bogr,5,sial ,0
6/13/2022,31E,2,1,6,31,bogr,3,bogr,11,bogr,1,bogr,0
6/13/2022,31E,2,1,9,12,bogr,1,bogr,6,cadu,1,bogr,0
6/13/2022,31E,2,1,12,26,bogr,1,bogr,16,bogr,2,bogr,0
6/13/2022,31E,2,1,15,18,bogr,1,bogr,11,sial,1,crmi,0
6/13/2022,31E,2,1,18,19,bogr,2,bogr,10,bogr,1,bogr,0
6/13/2022,31E,2,1,21,10,pasm,1,eref,11,bogr,1,bogr,0
6/13/2022,31E,2,1,24,20,sial,1,sial,22,bogr,1,bogr,0
6/13/2022,31E,2,2,3,11,bogr,4,bogr,5,eugl,2,eugl,0
6/13/2022,31E,2,2,6,11,bogr,3,bogr,12,bogr,3,bogr,0
6/13/2022,31E,2,2,9,31,bogr,1,bogr,20,bogr,2,bogr,0
6/13/2022,31E,2,2,12,6,bogr,0,cadu,7,cadu,0,bogr,0
6/13/2022,31E,2,2,15,26,bogr,1,bogr,17,bogr,2,bogr,0
6/13/2022,31E,2,2,18,6,bogr,1,bogr,23,bogr,3,bogr,0
6/13/2022,31E,2,2,21,29,bogr,2,bogr,12,bogr,2,bogr,0
6/13/2022,31E,2,2,24,32,spcr,3,bogr,22,bogr,2,bogr,0
6/13/2022,31E,2,3,3,19,bogr,0,bogr,1,bogr,1,bogr,0
6/13/2022,31E,2,3,6,26,bogr,2,bogr,14,bogr,0,bogr,0
6/13/2022,31E,2,3,9,26,bogr,1,bogr,33,bogr,1,bogr,0
6/13/2022,31E,2,3,12,24,bogr,2,bogr,14,bogr,2,bogr,0
6/13/2022,31E,2,3,15,7,bogr,1,bogr,24,bogr,1,bogr,0
6/13/2022,31E,2,3,18,29,bogr,2,bogr,24,bogr,1,bogr,0
6/13/2022,31E,2,3,21,5,bogr,2,bogr,14,bogr,0,bare,0
6/13/2022,31E,2,3,24,22,bogr,1,bogr,25,bogr,1,bogr,0
6/13/2022,31E,2,4,3,23,bogr,0,bogr,3,bogr,0,bogr,0
6/13/2022,31E,2,4,6,5,bogr,1,bogr,4,bogr,1,bogr,0
6/13/2022,31E,2,4,9,11,bogr,2,bogr,6,bogr,1,bogr,0
6/13/2022,31E,2,4,12,18,bogr,1,bogr,14,bogr,3,bogr,0
6/13/2022,31E,2,4,15,6,bogr,0,bogr,0,bare,0,bare,0
6/13/2022,31E,2,4,18,7,bogr,1,bogr,28,bogr,2,bogr,0
6/13/2022,31E,2,4,21,4,bogr,0,bogr,35,bogr,1,bogr,0
6/13/2022,31E,2,4,24,21,bogr,0,bogr,30,bogr,2,bogr,0
6/10/2022,31E,3,1,3,8,cadu,0,cadu,6,bogr,0,bogr,0
6/10/2022,31E,3,1,6,5,bogr,2,bogr,2,bogr,0,bogr,0
6/10/2022,31E,3,1,9,7,cadu,1,bogr,4,bogr,0,bogr,0
6/10/2022,31E,3,1,12,9,cadu,1,cadu,8,cadu,0,cadu,0
6/10/2022,31E,3,1,15,5,cadu,1,cadu,3,bogr,0,chle,0
6/10/2022,31E,3,1,18,4,spco,0,spco,2,bogr,0,bogr,0
6/10/2022,31E,3,1,21,7,cadu,0,cadu,9,bogr,1,bogr,0
6/10/2022,31E,3,1,24,4,bogr,1,bogr,4,spco,1,spco,0
6/10/2022,31E,3,2,3,13,pasm,1,pasm,5,cadu,1,cadu,0
6/10/2022,31E,3,2,6,10,pasm,0,pasm,24,pasm,1,pasm,0
6/10/2022,31E,3,2,9,11,pasm,1,bogr,6,pasm,1,bogr,0
6/10/2022,31E,3,2,12,7,bogr,1,bogr,9,pasm,1,pasm,0
6/10/2022,31E,3,2,15,10,bogr,1,bogr,6,pasm,1,bogr,0
6/10/2022,31E,3,2,18,6,bogr,1,bogr,10,pasm,1,pasm,0
6/10/2022,31E,3,2,21,9,pasm,1,pasm,7,pasm,0,pasm,0
6/10/2022,31E,3,2,24,4,bogr,1,bogr,10,pasm,0,pasm,0
6/10/2022,31E,3,3,3,7,bogr,1,bogr,8,cadu,0,bare,0
6/10/2022,31E,3,3,6,6,bogr,0,bogr,7,cadu,1,cadu,0
6/10/2022,31E,3,3,9,4,bogr,1,bogr,0,bare,0,bare,0
6/10/2022,31E,3,3,12,4,bogr,1,bogr,5,bogr,1,bogr,0
6/10/2022,31E,3,3,15,4,bogr,1,bogr,1,piop,0,piop,0
6/10/2022,31E,3,3,18,6,piop,2,piop,4,bogr,0,bogr,0
6/10/2022,31E,3,3,21,5,bogr,1,bogr,3,bogr,0,bogr,0
6/10/2022,31E,3,3,24,4,bogr,1,bogr,7,bogr,2,bogr,0
6/10/2022,31E,3,4,3,3,bogr,0,bogr,3,bogr,1,bogr,0
6/10/2022,31E,3,4,6,8,pasm,1,pasm,9,pasm,1,pasm,0
6/10/2022,31E,3,4,9,11,cadu,1,heco,3,bogr,1,bogr,0
6/10/2022,31E,3,4,12,9,cafi,1,cafi,8,cadu,2,bogr,0
6/10/2022,31E,3,4,15,10,cadu,1,cadu,8,cadu,1,bogr,0
6/10/2022,31E,3,4,18,11,bogr,2,bogr,10,bogr,1,bogr,0
6/10/2022,31E,3,4,21,4,bogr,1,bogr,6,pasm,0,bogr,0
6/10/2022,31E,3,4,24,10,cadu,2,bogr,6,bogr,0,bogr,0
6/10/2022,31E,4,1,3,25,bogr,1,bogr,36,bogr,1,oppo,0
6/10/2022,31E,4,1,6,35,bogr,1,bogr,26,bogr,3,bogr,0
6/10/2022,31E,4,1,9,26,bogr,0,bogr,23,bogr,1,oppo,0
6/10/2022,31E,4,1,12,27,bogr,2,bogr,24,bogr,1,bogr,0
6/10/2022,31E,4,1,15,35,sial,10,atca,26,bogr,1,bogr,0
6/10/2022,31E,4,1,18,27,bogr,1,bogr,16,bogr,1,bogr,0
6/10/2022,31E,4,1,21,38,atca,3,bogr,32,atca,3,bogr,0
6/10/2022,31E,4,1,24,15,pasm,3,pasm,20,pasm,1,pasm,0
6/10/2022,31E,4,2,3,8,pasm,1,pasm,12,pasm,1,pasm,0
6/10/2022,31E,4,2,6,13,atca,0,atca,0,bare,0,bare,0
6/10/2022,31E,4,2,9,14,pasm,1,pasm,29,bogr,4,erna,0
6/10/2022,31E,4,2,12,8,pasm,1,pasm,27,pasm,1,pasm,0
6/10/2022,31E,4,2,15,22,pasm,1,pasm,22,bogr,1,bogr,0
6/10/2022,31E,4,2,18,57,atca,37,atca,41,atca,21,atca,0
6/10/2022,31E,4,2,21,16,spcr,2,spcr,13,pasm,1,pasm,0
6/10/2022,31E,4,2,24,13,bogr,1,bogr,31,pasm,1,pasm,0
6/10/2022,31E,4,3,3,28,atca,4,atca,32,atca,9,atca,0
6/10/2022,31E,4,3,6,13,pasm,4,oppo,34,pasm,5,oppo,0
6/10/2022,31E,4,3,9,22,pasm,2,pasm,21,pasm,3,oppo,0
6/10/2022,31E,4,3,12,26,pasm,1,pasm,20,pasm,3,pasm,0
6/10/2022,31E,4,3,15,11,pasm,3,oppo,19,pasm,2,pasm,0
6/10/2022,31E,4,3,18,44,pasm,3,pasm,16,pasm,1,pasm,0
6/10/2022,31E,4,3,21,11,pasm,1,pasm,31,pasm,1,pasm,0
6/10/2022,31E,4,3,24,12,pasm,2,pasm,15,pasm,2,pasm,0
6/10/2022,31E,4,4,3,10,bogr,1,bogr,20,bogr,2,bogr,0
6/10/2022,31E,4,4,6,22,bogr,1,bogr,37,bogr,1,bogr,0
6/10/2022,31E,4,4,9,18,atca,11,atca,25,bogr,1,bogr,0
6/10/2022,31E,4,4,12,16,bogr,0,bogr,20,bogr,1,bogr,0
6/10/2022,31E,4,4,15,22,bogr,2,bogr,29,bogr,1,bogr,0
6/10/2022,31E,4,4,18,20,bogr,1,bogr,24,bogr,1,bogr,0
6/10/2022,31E,4,4,21,24,bogr,2,crmi,37,heco,3,heco,0
6/10/2022,31E,4,4,24,24,bogr,2,bogr,20,bogr,1,bogr,0
6/10/2022,2930,1,1,3,43,atca,9,atca,28,pasm,3,pasm,0
6/10/2022,2930,1,1,6,23,pasm,1,pasm,29,pasm,7,pasm,0
6/10/2022,2930,1,1,9,22,pasm,3,pasm,44,pasm,29,pasm,0
6/10/2022,2930,1,1,12,14,chle,2,chal,28,chle,2,chal,0
6/10/2022,2930,1,1,15,24,chle,5,disp,20,pasm,9,atca,0
6/10/2022,2930,1,1,18,20,chle,3,pasm,20,atca,3,chle,0
6/10/2022,2930,1,1,21,36,chle,5,chle,26,chle,3,chle,0
6/10/2022,2930,1,1,24,15,chle,3,spco,33,pasm,5,pasm,0
6/10/2022,2930,1,2,3,8,chle,2,bogr,32,atca,9,atca,0
6/10/2022,2930,1,2,6,6,bogr,2,bogr,22,krla,5,krla,0
6/10/2022,2930,1,2,9,10,bogr,2,bogr,20,krla,9,krla,0
6/10/2022,2930,1,2,12,10,chle,4,krla,40,pasm,3,krla,0
6/10/2022,2930,1,2,15,19,chle,5,spco,14,krla,3,krla,0
6/10/2022,2930,1,2,18,44,atca,5,atca,18,chle,1,spco,0
6/10/2022,2930,1,2,21,7,chle,2,chle,24,chle,9,krla,0
6/10/2022,2930,1,2,24,12,krla,9,krla,29,chle,11,krla,0
6/10/2022,2930,1,3,3,10,pasm,1,pasm,6,pasm,2,pasm,0
6/10/2022,2930,1,3,6,8,pasm,0,pasm,10,pasm,2,pasm,0
6/10/2022,2930,1,3,9,9,pasm,0,pasm,12,pasm,2,pasm,0
6/10/2022,2930,1,3,12,2,pasm,0,pasm,10,pasm,1,pasm,0
6/10/2022,2930,1,3,15,4,spco,2,spco,8,krla,7,krla,0
6/10/2022,2930,1,3,18,0,bare,0,bare,1,spco,0,spco,0
6/10/2022,2930,1,3,21,4,spco,1,spco,0,bare,0,bare,0
6/10/2022,2930,1,3,24,3,spco,1,spco,4,spco,1,spco,0
6/10/2022,2930,1,4,3,10,bogr,3,bogr,10,bogr,1,bogr,0
6/10/2022,2930,1,4,6,10,chle,0,bare,10,chle,2,chle,0
6/10/2022,2930,1,4,9,14,chle,3,spco,12,bogr,1,bogr,0
6/10/2022,2930,1,4,12,22,atca,9,atca,10,chle,1,bogr,0
6/10/2022,2930,1,4,15,8,chle,1,spco,22,bogr,1,bogr,0
6/10/2022,2930,1,4,18,30,chle,2,chle,8,atca,4,atca,0
6/10/2022,2930,1,4,21,4,lyju,2,spco,28,atca,8,atca,0
