Week,Pasture,Date,Plot,Reading_No,High,Low,Spp,G_B,Screen1,Adj_Low,Biomass_lbs_ac
12,25NW,7/25/2016,EX3,1,11,5,VUOC,b,1,,
12,25NW,7/25/2016,EX3,2,31,4,VUOC,b,1,,
12,25NW,7/25/2016,EX3,3,14,6,CADU,b,0,6,1408.158
12,25NW,7/25/2016,EX3,4,21,5,CADU,b,0,5,1173.465
12,25NW,7/25/2016,EX3,5,24,5,THFI,b,0,,
12,25NW,7/25/2016,EX3,6,20,9,VUOC,b,1,,
12,25NW,7/25/2016,EX3,7,22,5,ELEL,b,0,5,1173.465
12,25NW,7/25/2016,EX3,8,21,5,THFI,b,0,,
12,25NW,7/25/2016,EX3,9,29,4,VUOC,b,1,,
12,25NW,7/25/2016,EX3,10,26,7,THFI,b,0,,
12,25NW,7/25/2016,EX3,11,25,5,VUOC,b,1,,
12,25NW,7/25/2016,EX3,12,10,3,BOGR,b,0,3,704.079
12,25NW,7/25/2016,EX3,13,34,2,BOGR,b,0,2,469.386
12,25NW,7/25/2016,EX3,14,32,19,VUOC,b,1,,
12,25NW,7/25/2016,EX3,15,20,10,OPPO,b,1,,
12,25NW,7/25/2016,EX3,16,31,9,THFI,b,0,,
12,25NW,7/25/2016,EX3,17,19,4,VUOC,b,1,,
12,25NW,7/25/2016,EX3,18,28,5,PSTE,b,0,5,1173.465
12,25NW,7/25/2016,EX3,19,6,0,VUOC,b,1,,
12,25NW,7/25/2016,EX3,20,21,11,VUOC,b,1,,
12,25NW,7/25/2016,EX3,21,19,9,THFI,b,0,,
12,25NW,7/25/2016,EX3,22,18,4,VUOC,b,1,,
12,25NW,7/25/2016,EX3,23,11,5,BOGR,b,0,5,1173.465
12,25NW,7/25/2016,EX3,24,25,6,VUOC,b,1,,
12,25NW,7/25/2016,EX3,25,41,9,THFI,b,0,,
12,25NW,7/25/2016,EX4,1,16,5,VUOC,b,1,,
12,25NW,7/25/2016,EX4,2,21,4,VUOC,b,1,,
12,25NW,7/25/2016,EX4,3,28,9,THFI,b,0,,
12,25NW,7/25/2016,EX4,4,40,9,VUOC,b,1,,
12,25NW,7/25/2016,EX4,5,24,3,VUOC,b,1,,
12,25NW,7/25/2016,EX4,6,28,7,THFI,b,0,,
12,25NW,7/25/2016,EX4,7,42,5,THFI,b,0,,
12,25NW,7/25/2016,EX4,8,19,2,EREF,b,1,,
12,25NW,7/25/2016,EX4,9,30,5,VUOC,b,1,,
12,25NW,7/25/2016,EX4,10,20,5,VUOC,b,1,,
12,25NW,7/25/2016,EX4,11,19,4,VUOC,b,1,,
12,25NW,7/25/2016,EX4,12,26,5,VUOC,b,1,,
12,25NW,7/25/2016,EX4,13,15,8,EREF,b,1,,
12,25NW,7/25/2016,EX4,14,27,4,VUOC,b,1,,
12,25NW,7/25/2016,EX4,15,25,4,THFI,b,0,,
12,25NW,7/25/2016,EX4,16,24,5,VUOC,b,1,,
12,25NW,7/25/2016,EX4,17,41,9,VUOC,b,1,,
12,25NW,7/25/2016,EX4,18,52,9,HECO,b,0,9,2112.237
12,25NW,7/25/2016,EX4,19,19,4,VUOC,b,1,,
12,25NW,7/25/2016,EX4,20,30,5,BOGR,b,0,5,1173.465
12,25NW,7/25/2016,EX4,21,19,3,VUOC,b,1,,
12,25NW,7/25/2016,EX4,22,27,5,EREF,b,1,,
12,25NW,7/25/2016,EX4,23,11,2,BOGR,b,0,2,469.386
12,25NW,7/25/2016,EX4,24,35,7,EREF,b,1,,
12,25NW,7/25/2016,EX4,25,34,5,PASM,b,0,5,1173.465
13,25NW,8/4/2016,1,1,16,4,BOGR,b,0,4,938.772
13,25NW,8/4/2016,1,2,7,1,BOGR,b,0,1,234.693
13,25NW,8/4/2016,1,3,10,4,BOGR,b,0,4,938.772
13,25NW,8/4/2016,1,4,6,4,BOGR,b,0,4,938.772
13,25NW,8/4/2016,1,5,9,0,BOGR,b,0,0,0
13,25NW,8/4/2016,1,6,6,2,buda,b,0,2,469.386
13,25NW,8/4/2016,1,7,14,2,BOGR,b,0,2,469.386
13,25NW,8/4/2016,1,8,6,1,buda,b,0,1,234.693
13,25NW,8/4/2016,1,9,12,2,buda,b,0,2,469.386
13,25NW,8/4/2016,1,10,4,2,buda,b,0,2,469.386
13,25NW,8/4/2016,1,11,14,2,BOGR,b,0,2,469.386
13,25NW,8/4/2016,1,12,16,4,BOGR,b,0,4,938.772
13,25NW,8/4/2016,1,13,12,2,BOGR,b,0,2,469.386
13,25NW,8/4/2016,1,14,10,3,buda,b,0,3,704.079
13,25NW,8/4/2016,1,15,6,0,buda,b,0,0,0
13,25NW,8/4/2016,1,16,4,2,buda,b,0,2,469.386
13,25NW,8/4/2016,1,17,6,0,buda,b,0,0,0
13,25NW,8/4/2016,1,18,6,1,buda,b,0,1,234.693
13,25NW,8/4/2016,1,19,6,2,buda,b,0,2,469.386
13,25NW,8/4/2016,1,20,6,1,buda,b,0,1,234.693
13,25NW,8/4/2016,1,21,8,2,buda,b,0,2,469.386
13,25NW,8/4/2016,1,22,10,3,VUOC,b,1,,
13,25NW,8/4/2016,1,23,12,6,VUOC,b,1,,
13,25NW,8/4/2016,1,24,6,3,buda,b,0,3,704.079
13,25NW,8/4/2016,1,25,2,0,buda,b,0,0,0
13,25NW,8/4/2016,2,1,27,7,PASM,b,0,7,1642.851
13,25NW,8/4/2016,2,2,25,3,PASM,b,0,3,704.079
13,25NW,8/4/2016,2,3,31,4,PASM,b,0,4,938.772
13,25NW,8/4/2016,2,4,28,1,PASM,b,0,1,234.693
13,25NW,8/4/2016,2,5,20,3,cadu,b,0,3,704.079
13,25NW,8/4/2016,2,6,20,1,BOGR,b,0,1,234.693
13,25NW,8/4/2016,2,7,20,1,oppo,b,1,,
13,25NW,8/4/2016,2,8,8,0,VUOC,b,1,,
13,25NW,8/4/2016,2,9,9,3,VUOC,b,1,,
13,25NW,8/4/2016,2,10,22,5,VUOC,b,1,,
13,25NW,8/4/2016,2,11,28,3,VUOC,b,1,,
13,25NW,8/4/2016,2,12,18,2,PASM,b,0,2,469.386
13,25NW,8/4/2016,2,13,18,3,PASM,b,0,3,704.079
13,25NW,8/4/2016,2,14,23,5,PASM,b,0,5,1173.465
13,25NW,8/4/2016,2,15,24,3,PASM,b,0,3,704.079
13,25NW,8/4/2016,2,16,16,1,BOGR,b,0,1,234.693
13,25NW,8/4/2016,2,17,18,2,gusa,b,1,,
13,25NW,8/4/2016,2,18,17,14,gusa,b,1,,
13,25NW,8/4/2016,2,19,16,2,PASM,b,0,2,469.386
13,25NW,8/4/2016,2,20,24,2,gusa,b,1,,
13,25NW,8/4/2016,2,21,18,4,BOGR,b,0,4,938.772
13,25NW,8/4/2016,2,22,32,5,PASM,b,0,5,1173.465
13,25NW,8/4/2016,2,23,33,9,PASM,b,0,9,2112.237
13,25NW,8/4/2016,2,24,24,8,gusa,b,1,,
13,25NW,8/4/2016,2,25,20,5,elel,b,0,5,1173.465
13,25NW,8/4/2016,3,1,22,2,VUOC,b,1,,
13,25NW,8/4/2016,3,2,5,1,BOGR,b,0,1,234.693
13,25NW,8/4/2016,3,3,14,2,VUOC,b,1,,
13,25NW,8/4/2016,3,4,12,3,VUOC,b,1,,
13,25NW,8/4/2016,3,5,9,3,BOGR,b,0,3,704.079
13,25NW,8/4/2016,3,6,63,3,BOGR,b,0,3,704.079
13,25NW,8/4/2016,3,7,9,0,BOGR,b,0,0,0
13,25NW,8/4/2016,3,8,18,2,VUOC,b,1,,
13,25NW,8/4/2016,3,9,14,1,BOGR,b,0,1,234.693
13,25NW,8/4/2016,3,10,16,3,VUOC,b,1,,
13,25NW,8/4/2016,3,11,9,1,BOGR,b,0,1,234.693
13,25NW,8/4/2016,3,12,42,3,PASM,b,0,3,704.079
13,25NW,8/4/2016,3,13,9,2,VUOC,b,1,,
13,25NW,8/4/2016,3,14,8,3,VUOC,b,1,,
13,25NW,8/4/2016,3,15,12,4,VUOC,b,1,,
13,25NW,8/4/2016,3,16,25,4,BOGR,b,0,4,938.772
13,25NW,8/4/2016,3,17,6,3,BOGR,b,0,3,704.079
13,25NW,8/4/2016,3,18,13,2,BOGR,b,0,2,469.386
13,25NW,8/4/2016,3,19,17,5,VUOC,b,1,,
13,25NW,8/4/2016,3,20,19,1,BOGR,b,0,1,234.693
13,25NW,8/4/2016,3,21,14,3,VUOC,b,1,,
13,25NW,8/4/2016,3,22,22,3,VUOC,b,1,,
13,25NW,8/4/2016,3,23,16,4,BOGR,b,0,4,938.772
13,25NW,8/4/2016,3,24,14,2,BOGR,b,0,2,469.386
13,25NW,8/4/2016,3,25,4,1,BOGR,b,0,1,234.693
13,25NW,8/4/2016,4,1,18,5,VUOC,b,1,,
13,25NW,8/4/2016,4,2,46,4,VUOC,b,1,,
13,25NW,8/4/2016,4,3,19,5,VUOC,b,1,,
13,25NW,8/4/2016,4,4,14,1,VUOC,b,1,,
13,25NW,8/4/2016,4,5,10,2,BOGR,b,0,2,469.386
13,25NW,8/4/2016,4,6,17,4,VUOC,b,1,,
13,25NW,8/4/2016,4,7,24,4,BOGR,b,0,4,938.772
13,25NW,8/4/2016,4,8,25,9,VUOC,b,1,,
13,25NW,8/4/2016,4,9,25,10,VUOC,b,1,,
13,25NW,8/4/2016,4,10,16,4,VUOC,b,1,,
13,25NW,8/4/2016,4,11,28,7,VUOC,b,1,,
13,25NW,8/4/2016,4,12,28,6,PASM,g,0,6,1408.158
13,25NW,8/4/2016,4,13,27,3,BOGR,b,0,3,704.079
13,25NW,8/4/2016,4,14,28,4,VUOC,b,1,,
13,25NW,8/4/2016,4,15,12,2,VUOC,b,1,,
13,25NW,8/4/2016,4,16,24,8,PASM,b,0,8,1877.544
13,25NW,8/4/2016,4,17,39,2,PASM,b,0,2,469.386
13,25NW,8/4/2016,4,18,19,5,VUOC,b,1,,
13,25NW,8/4/2016,4,19,9,2,VUOC,b,1,,
13,25NW,8/4/2016,4,20,22,2,BOGR,b,0,2,469.386
13,25NW,8/4/2016,4,21,16,4,VUOC,b,1,,
13,25NW,8/4/2016,4,22,36,6,VUOC,b,1,,
13,25NW,8/4/2016,4,23,23,4,PASM,b,0,4,938.772
13,25NW,8/4/2016,4,24,28,9,PASM,b,0,9,2112.237
13,25NW,8/4/2016,4,25,29,2,PASM,b,0,2,469.386
13,25NW,8/4/2016,EX1,1,19,2,BOGR,b,0,2,469.386
13,25NW,8/4/2016,EX1,2,14,2,BOGR,b,0,2,469.386
13,25NW,8/4/2016,EX1,3,11,1,BOGR,b,0,1,234.693
13,25NW,8/4/2016,EX1,4,22,2,eref,b,1,,
13,25NW,8/4/2016,EX1,5,20,2,arpu,b,0,2,469.386
13,25NW,8/4/2016,EX1,6,13,2,VUOC,b,1,,
13,25NW,8/4/2016,EX1,7,28,2,BOGR,b,0,2,469.386
13,25NW,8/4/2016,EX1,8,24,3,BOGR,b,0,3,704.079
13,25NW,8/4/2016,EX1,9,12,2,BOGR,b,0,2,469.386
13,25NW,8/4/2016,EX1,10,26,2,VUOC,b,1,,
13,25NW,8/4/2016,EX1,11,16,0,VUOC,b,1,,
13,25NW,8/4/2016,EX1,12,42,5,oppo,b,1,,
13,25NW,8/4/2016,EX1,13,17,4,BOGR,b,0,4,938.772
13,25NW,8/4/2016,EX1,14,28,1,eref,b,1,,
13,25NW,8/4/2016,EX1,15,20,5,pste,b,0,5,1173.465
13,25NW,8/4/2016,EX1,16,19,2,BOGR,b,0,2,469.386
13,25NW,8/4/2016,EX1,17,19,3,cadu,b,0,3,704.079
13,25NW,8/4/2016,EX1,18,5,0,spco,b,0,0,0
13,25NW,8/4/2016,EX1,19,7,3,buda,b,0,3,704.079
13,25NW,8/4/2016,EX1,20,26,7,arpu,b,0,7,1642.851
13,25NW,8/4/2016,EX1,21,22,3,buda,b,0,3,704.079
13,25NW,8/4/2016,EX1,22,32,3,heco,b,0,3,704.079
13,25NW,8/4/2016,EX1,23,39,8,ciun,b,0,,
13,25NW,8/4/2016,EX1,24,6,1,buda,b,0,1,234.693
13,25NW,8/4/2016,EX1,25,26,5,heco,b,0,5,1173.465
13,25NW,8/4/2016,EX2,1,22,2,VUOC,b,1,,
13,25NW,8/4/2016,EX2,2,22,3,VUOC,b,1,,
13,25NW,8/4/2016,EX2,3,22,2,oppo,b,1,,
13,25NW,8/4/2016,EX2,4,20,5,VUOC,b,1,,
13,25NW,8/4/2016,EX2,5,24,8,PASM,b,0,8,1877.544
13,25NW,8/4/2016,EX2,6,40,4,PASM,b,0,4,938.772
13,25NW,8/4/2016,EX2,7,12,1,BOGR,b,0,1,234.693
13,25NW,8/4/2016,EX2,8,20,3,PASM,b,0,3,704.079
13,25NW,8/4/2016,EX2,9,31,2,PASM,b,0,2,469.386
13,25NW,8/4/2016,EX2,10,22,2,PASM,b,0,2,469.386
13,25NW,8/4/2016,EX2,11,18,1,VUOC,b,1,,
13,25NW,8/4/2016,EX2,12,22,5,VUOC,b,1,,
13,25NW,8/4/2016,EX2,13,14,0,PASM,b,0,0,0
13,25NW,8/4/2016,EX2,14,26,5,VUOC,b,1,,
13,25NW,8/4/2016,EX2,15,20,2,gusa,b,1,,
13,25NW,8/4/2016,EX2,16,16,3,BOGR,b,0,3,704.079
13,25NW,8/4/2016,EX2,17,6,0,PASM,b,0,0,0
13,25NW,8/4/2016,EX2,18,17,1,VUOC,b,1,,
13,25NW,8/4/2016,EX2,19,24,2,BOGR,b,0,2,469.386
13,25NW,8/4/2016,EX2,20,12,2,buda,b,0,2,469.386
13,25NW,8/4/2016,EX2,21,10,1,buda,b,0,1,234.693
13,25NW,8/4/2016,EX2,22,28,8,elel,b,0,8,1877.544
13,25NW,8/4/2016,EX2,23,29,4,gusa,b,1,,
13,25NW,8/4/2016,EX2,24,32,14,gusa,b,1,,
13,25NW,8/4/2016,EX2,25,16,5,elel,b,0,5,1173.465
13,25NW,8/4/2016,EX3,1,21,2,BOGR,b,0,2,469.386
13,25NW,8/4/2016,EX3,2,11,1,BOGR,b,0,1,234.693
13,25NW,8/4/2016,EX3,3,12,3,BOGR,b,0,3,704.079
13,25NW,8/4/2016,EX3,4,12,2,BOGR,b,0,2,469.386
13,25NW,8/4/2016,EX3,5,23,3,VUOC,b,1,,
13,25NW,8/4/2016,EX3,6,12,0,cadu,b,0,0,0
13,25NW,8/4/2016,EX3,7,13,3,BOGR,b,0,3,704.079
13,25NW,8/4/2016,EX3,8,14,3,gusa,b,1,,
13,25NW,8/4/2016,EX3,9,13,3,cadu,b,0,3,704.079
13,25NW,8/4/2016,EX3,10,18,0,bare,b,0,0,0
13,25NW,8/4/2016,EX3,11,19,9,gusa,b,1,,
13,25NW,8/4/2016,EX3,12,16,3,VUOC,b,1,,
13,25NW,8/4/2016,EX3,13,25,9,VUOC,b,1,,
13,25NW,8/4/2016,EX3,14,12,3,BOGR,b,0,3,704.079
13,25NW,8/4/2016,EX3,15,9,2,plpa,b,0,2,469.386
13,25NW,8/4/2016,EX3,16,29,3,VUOC,b,1,,
13,25NW,8/4/2016,EX3,17,21,5,VUOC,b,1,,
13,25NW,8/4/2016,EX3,18,22,5,VUOC,b,1,,
13,25NW,8/4/2016,EX3,19,28,8,thfi,b,0,,
13,25NW,8/4/2016,EX3,20,36,6,buda,b,0,6,1408.158
13,25NW,8/4/2016,EX3,21,24,7,eref,b,1,,
13,25NW,8/4/2016,EX3,22,14,2,VUOC,b,1,,
13,25NW,8/4/2016,EX3,23,16,1,BOGR,b,0,1,234.693
13,25NW,8/4/2016,EX3,24,26,4,VUOC,b,1,,
13,25NW,8/4/2016,EX3,25,12,3,VUOC,b,1,,
13,25NW,8/4/2016,EX4,1,11,3,VUOC,b,1,,
13,25NW,8/4/2016,EX4,2,16,2,eref,b,1,,
13,25NW,8/4/2016,EX4,3,19,4,VUOC,b,1,,
13,25NW,8/4/2016,EX4,4,36,2,eref,b,1,,
13,25NW,8/4/2016,EX4,5,14,7,VUOC,b,1,,
13,25NW,8/4/2016,EX4,6,32,4,thfi,b,0,,
13,25NW,8/4/2016,EX4,7,25,9,gusa,b,1,,
13,25NW,8/4/2016,EX4,8,19,3,VUOC,b,1,,
13,25NW,8/4/2016,EX4,9,15,2,VUOC,b,1,,
13,25NW,8/4/2016,EX4,10,18,4,eref,b,1,,
13,25NW,8/4/2016,EX4,11,34,9,eref,b,1,,
13,25NW,8/4/2016,EX4,12,15,3,VUOC,b,1,,
13,25NW,8/4/2016,EX4,13,22,5,thfi,b,0,,
13,25NW,8/4/2016,EX4,14,13,6,thfi,b,0,,
13,25NW,8/4/2016,EX4,15,45,2,BOGR,b,0,2,469.386
13,25NW,8/4/2016,EX4,16,18,5,VUOC,b,1,,
13,25NW,8/4/2016,EX4,17,18,0,thfi,b,0,0,0
13,25NW,8/4/2016,EX4,18,30,2,VUOC,b,1,,
13,25NW,8/4/2016,EX4,19,23,1,VUOC,b,1,,
13,25NW,8/4/2016,EX4,20,29,8,gusa,b,1,,
13,25NW,8/4/2016,EX4,21,6,3,VUOC,b,1,,
13,25NW,8/4/2016,EX4,22,9,3,VUOC,b,1,,
13,25NW,8/4/2016,EX4,23,21,2,VUOC,b,1,,
13,25NW,8/4/2016,EX4,24,14,3,BOGR,b,0,3,704.079
13,25NW,8/4/2016,EX4,25,13,3,VUOC,b,1,,
14,25NW,8/9/2016,1,1,16,2,BOGR,b,0,2,469.386
14,25NW,8/9/2016,1,2,11,0,BOGR,b,0,0,0
14,25NW,8/9/2016,1,3,16,1,BOGR,b,0,1,234.693
14,25NW,8/9/2016,1,4,4,0,BOGR,b,0,0,0
14,25NW,8/9/2016,1,5,12,2,BOGR,b,0,2,469.386
14,25NW,8/9/2016,1,6,12,1,BOGR,b,0,1,234.693
14,25NW,8/9/2016,1,7,24,2,BOGR,b,0,2,469.386
14,25NW,8/9/2016,1,8,8,1,BOGR,b,0,1,234.693
14,25NW,8/9/2016,1,9,12,1,BOGR,b,0,1,234.693
14,25NW,8/9/2016,1,10,18,4,BOGR,b,0,4,938.772
14,25NW,8/9/2016,1,11,6,1,BOGR,b,0,1,234.693
14,25NW,8/9/2016,1,12,6,2,BOGR,b,0,2,469.386
14,25NW,8/9/2016,1,13,10,4,BOGR,b,0,4,938.772
14,25NW,8/9/2016,1,14,16,2,BOGR,b,0,2,469.386
14,25NW,8/9/2016,1,15,6,1,BOGR,b,0,1,234.693
14,25NW,8/9/2016,1,16,4,1,BOGR,b,0,1,234.693
14,25NW,8/9/2016,1,17,6,2,BOGR,b,0,2,469.386
14,25NW,8/9/2016,1,18,10,2,BOGR,b,0,2,469.386
14,25NW,8/9/2016,1,19,6,0,buda,b,0,0,0
14,25NW,8/9/2016,1,20,13,1,BOGR,b,0,1,234.693
14,25NW,8/9/2016,1,21,9,1,buda,b,0,1,234.693
14,25NW,8/9/2016,1,22,12,1,BOGR,b,0,1,234.693
14,25NW,8/9/2016,1,23,5,1,buda,b,0,1,234.693
14,25NW,8/9/2016,1,24,8,1,BOGR,b,0,1,234.693
14,25NW,8/9/2016,1,25,6,0,BOGR,b,0,0,0
14,25NW,8/9/2016,2,1,29,10,pasm,b,0,10,2346.93
14,25NW,8/9/2016,2,2,26,5,pasm,b,0,5,1173.465
14,25NW,8/9/2016,2,3,17,1,VUOC,b,1,,
14,25NW,8/9/2016,2,4,35,8,pasm,b,0,8,1877.544
14,25NW,8/9/2016,2,5,17,4,pasm,b,0,4,938.772
14,25NW,8/9/2016,2,6,15,3,buda,b,0,3,704.079
14,25NW,8/9/2016,2,7,21,6,pasm,b,0,6,1408.158
14,25NW,8/9/2016,2,8,35,7,VUOC,b,1,,
14,25NW,8/9/2016,2,9,22,4,VUOC,b,1,,
14,25NW,8/9/2016,2,10,14,6,VUOC,b,1,,
14,25NW,8/9/2016,2,11,17,11,gusa,b,1,,
14,25NW,8/9/2016,2,12,24,1,BOGR,b,0,1,234.693
14,25NW,8/9/2016,2,13,9,0,bare,b,0,0,0
14,25NW,8/9/2016,2,14,36,2,pasm,b,0,2,469.386
14,25NW,8/9/2016,2,15,22,14,gusa,b,1,,
14,25NW,8/9/2016,2,16,28,6,pasm,b,0,6,1408.158
14,25NW,8/9/2016,2,17,19,6,arpu,b,0,6,1408.158
14,25NW,8/9/2016,2,18,19,6,gusa,b,1,,
14,25NW,8/9/2016,2,19,19,4,pasm,b,0,4,938.772
14,25NW,8/9/2016,2,20,31,8,pasm,b,0,8,1877.544
14,25NW,8/9/2016,2,21,24,4,pasm,b,0,4,938.772
14,25NW,8/9/2016,2,22,5,2,BOGR,b,0,2,469.386
14,25NW,8/9/2016,2,23,18,4,gusa,b,1,,
14,25NW,8/9/2016,2,24,25,3,pasm,b,0,3,704.079
14,25NW,8/9/2016,2,25,27,7,VUOC,b,1,,
14,25NW,8/9/2016,3,1,11,3,cadu,b,0,3,704.079
14,25NW,8/9/2016,3,2,28,1,BOGR,b,0,1,234.693
14,25NW,8/9/2016,3,3,15,1,BOGR,b,0,1,234.693
14,25NW,8/9/2016,3,4,32,2,BOGR,b,0,2,469.386
14,25NW,8/9/2016,3,5,20,1,BOGR,b,0,1,234.693
14,25NW,8/9/2016,3,6,13,1,BOGR,b,0,1,234.693
14,25NW,8/9/2016,3,7,5,1,BOGR,b,0,1,234.693
14,25NW,8/9/2016,3,8,11,3,BOGR,b,0,3,704.079
14,25NW,8/9/2016,3,9,4,2,BOGR,b,0,2,469.386
14,25NW,8/9/2016,3,10,9,1,VUOC,b,1,,
14,25NW,8/9/2016,3,11,5,1,BOGR,b,0,1,234.693
14,25NW,8/9/2016,3,12,10,2,BOGR,b,0,2,469.386
14,25NW,8/9/2016,3,13,14,2,VUOC,b,1,,
14,25NW,8/9/2016,3,14,13,2,VUOC,b,1,,
14,25NW,8/9/2016,3,15,8,0,VUOC,b,1,,
14,25NW,8/9/2016,3,16,9,4,BOGR,b,0,4,938.772
14,25NW,8/9/2016,3,17,6,0,BOGR,b,0,0,0
14,25NW,8/9/2016,3,18,14,0,BOGR,b,0,0,0
14,25NW,8/9/2016,3,19,8,1,BOGR,b,0,1,234.693
14,25NW,8/9/2016,3,20,4,1,VUOC,b,1,,
14,25NW,8/9/2016,3,21,8,5,VUOC,b,1,,
14,25NW,8/9/2016,3,22,10,1,BOGR,b,0,1,234.693
14,25NW,8/9/2016,3,23,28,1,BOGR,b,0,1,234.693
14,25NW,8/9/2016,3,24,8,3,VUOC,b,1,,
14,25NW,8/9/2016,3,25,20,1,VUOC,b,1,,
14,25NW,8/9/2016,4,1,17,3,VUOC,b,1,,
14,25NW,8/9/2016,4,2,37,8,pasm,b,0,8,1877.544
14,25NW,8/9/2016,4,3,21,3,VUOC,b,1,,
14,25NW,8/9/2016,4,4,15,3,BOGR,b,0,3,704.079
14,25NW,8/9/2016,4,5,7,3,VUOC,b,1,,
14,25NW,8/9/2016,4,6,7,3,BOGR,b,0,3,704.079
14,25NW,8/9/2016,4,7,7,3,VUOC,b,1,,
14,25NW,8/9/2016,4,8,7,3,VUOC,b,1,,
14,25NW,8/9/2016,4,9,16,3,BOGR,b,0,3,704.079
14,25NW,8/9/2016,4,10,15,2,BOGR,b,0,2,469.386
14,25NW,8/9/2016,4,11,15,4,BOGR,b,0,4,938.772
14,25NW,8/9/2016,4,12,19,5,pasm,b,0,5,1173.465
14,25NW,8/9/2016,4,13,7,2,eref,b,1,,
14,25NW,8/9/2016,4,14,30,4,VUOC,b,1,,
14,25NW,8/9/2016,4,15,16,8,VUOC,b,1,,
14,25NW,8/9/2016,4,16,20,4,BOGR,b,0,4,938.772
14,25NW,8/9/2016,4,17,14,4,VUOC,b,1,,
14,25NW,8/9/2016,4,18,21,3,VUOC,b,1,,
14,25NW,8/9/2016,4,19,15,4,VUOC,b,1,,
14,25NW,8/9/2016,4,20,13,2,VUOC,b,1,,
14,25NW,8/9/2016,4,21,17,4,pasm,b,0,4,938.772
14,25NW,8/9/2016,4,22,15,3,VUOC,b,1,,
14,25NW,8/9/2016,4,23,21,10,pasm,b,0,10,2346.93
14,25NW,8/9/2016,4,24,25,5,VUOC,b,1,,
14,25NW,8/9/2016,4,25,31,7,pasm,b,0,7,1642.851
14,25NW,8/9/2016,EX1,1,3,1,BOGR,b,0,1,234.693
14,25NW,8/9/2016,EX1,2,4,2,BOGR,b,0,2,469.386
14,25NW,8/9/2016,EX1,3,10,1,BOGR,b,0,1,234.693
14,25NW,8/9/2016,EX1,4,5,1,BOGR,b,0,1,234.693
14,25NW,8/9/2016,EX1,5,7,1,BOGR,b,0,1,234.693
14,25NW,8/9/2016,EX1,6,32,2,BOGR,b,0,2,469.386
14,25NW,8/9/2016,EX1,7,3,1,BOGR,b,0,1,234.693
14,25NW,8/9/2016,EX1,8,9,3,BOGR,b,0,3,704.079
14,25NW,8/9/2016,EX1,9,10,1,BOGR,b,0,1,234.693
14,25NW,8/9/2016,EX1,10,23,3,BOGR,b,0,3,704.079
14,25NW,8/9/2016,EX1,11,37,4,VUOC,b,1,,
14,25NW,8/9/2016,EX1,12,16,2,buda,b,0,2,469.386
14,25NW,8/9/2016,EX1,13,23,2,heco,b,0,2,469.386
14,25NW,8/9/2016,EX1,14,13,3,elel,b,0,3,704.079
14,25NW,8/9/2016,EX1,15,14,5,arpu,b,0,,
14,25NW,8/9/2016,EX1,16,14,3,heco,b,0,3,704.079
14,25NW,8/9/2016,EX1,17,17,8,arpu,b,0,,
14,25NW,8/9/2016,EX1,18,15,2,VUOC,b,1,,
14,25NW,8/9/2016,EX1,19,32,3,VUOC,b,1,,
14,25NW,8/9/2016,EX1,20,11,2,BOGR,b,0,2,469.386
14,25NW,8/9/2016,EX1,21,12,2,BOGR,b,0,2,469.386
14,25NW,8/9/2016,EX1,22,52,16,pasm,b,0,16,3755.088
14,25NW,8/9/2016,EX1,23,17,0,pasm,b,0,0,0
14,25NW,8/9/2016,EX1,24,39,5,pasm,b,0,5,1173.465
14,25NW,8/9/2016,EX1,25,44,15,pasm,b,0,15,3520.395
14,25NW,8/9/2016,EX2,1,6,1,buda,b,0,1,234.693
14,25NW,8/9/2016,EX2,2,5,3,buda,b,0,3,704.079
14,25NW,8/9/2016,EX2,3,18,4,arpu,b,0,,
14,25NW,8/9/2016,EX2,4,32,2,BOGR,b,0,2,469.386
14,25NW,8/9/2016,EX2,5,21,1,BOGR,b,0,1,234.693
14,25NW,8/9/2016,EX2,6,38,1,BOGR,b,0,1,234.693
14,25NW,8/9/2016,EX2,7,19,1,BOGR,b,0,1,234.693
14,25NW,8/9/2016,EX2,8,27,1,BOGR,b,0,1,234.693
14,25NW,8/9/2016,EX2,9,17,3,elel,b,0,3,704.079
14,25NW,8/9/2016,EX2,10,34,8,pasm,b,0,8,1877.544
14,25NW,8/9/2016,EX2,11,23,1,gusa,b,1,,
14,25NW,8/9/2016,EX2,12,11,1,BOGR,b,0,1,234.693
14,25NW,8/9/2016,EX2,13,10,2,buda,b,0,2,469.386
14,25NW,8/9/2016,EX2,14,13,2,BOGR,b,0,2,469.386
14,25NW,8/9/2016,EX2,15,12,2,BOGR,b,0,2,469.386
14,25NW,8/9/2016,EX2,16,28,3,eref,b,1,,
14,25NW,8/9/2016,EX2,17,14,4,oppo,b,1,,
14,25NW,8/9/2016,EX2,18,16,4,VUOC,b,1,,
14,25NW,8/9/2016,EX2,19,31,3,VUOC,b,1,,
14,25NW,8/9/2016,EX2,20,14,0,BOGR,b,0,0,0
14,25NW,8/9/2016,EX2,21,25,5,elel,b,0,5,1173.465
14,25NW,8/9/2016,EX2,22,39,2,VUOC,b,1,,
14,25NW,8/9/2016,EX2,23,12,0,BOGR,b,0,0,0
14,25NW,8/9/2016,EX2,24,20,4,VUOC,b,1,,
14,25NW,8/9/2016,EX2,25,30,5,pasm,b,0,5,1173.465
14,25NW,8/9/2016,EX3,1,6,0,arpu,b,0,0,0
