Date,Pasture,Plot,Transect,Distance,East-High,East-High-Spp,East-Low,East-Low-Spp,West-High,West-High-Spp,West-Low,West-Low-Spp,
6/7/2023,17S,1,3,21,11,OPPO,7,OPPO,20,BOGR,7,OPPO,
6/7/2023,17S,1,3,24,10,BOGR,2,BOGR,12,BOGR,3,BOGR,
6/7/2023,17S,1,4,3,42,HECO,2,BOGR,11,BOGR,2,BOGR,
6/7/2023,17S,1,4,6,44,HECO,3,BOGR,32,HECO,6,SAIB,
6/7/2023,17S,1,4,9,7,SAIB,1,BOGR,50,HECO,2,HECO,
6/7/2023,17S,1,4,12,46,HECO,0,BARE,16,EREF,1,EREF,
6/7/2023,17S,1,4,15,41,HECO,2,BOGR,9,BOGR,2,BOGR,
6/7/2023,17S,1,4,18,20,BOGR,6,BOGR,24,HECO,4,BOGR,
6/7/2023,17S,1,4,21,36,HECO,10,HECO,34,HECO,5,HECO,
6/7/2023,17S,1,4,24,30,HECO,10,OPPO,32,HECO,1,HECO,
6/6/2023,17S,2,1,3,60,HECO,10,CRMI,48,HECO,5,HECO,
6/6/2023,17S,2,1,6,10,BOGR,2,BOGR,7,BOGR,2,SAIB,
6/6/2023,17S,2,1,9,7,SAIB,2,BOGR,12,BOGR,1,BOGR,
6/6/2023,17S,2,1,12,12,SAIB,6,BOGR,9,CRMI,7,CRMI,
6/6/2023,17S,2,1,15,29,BOGR,10,VUOC,15,BOGR,2,SAIB,
6/6/2023,17S,2,1,18,14,SAIB,6,SAIB,16,LYJU,2,BOGR,
6/6/2023,17S,2,1,21,14,BOGR,5,BOGR,11,BOGR,4,BOGR,
6/6/2023,17S,2,1,24,10,BOGR,5,BOGR,1,SPCO,0,SPCO,
6/6/2023,17S,2,2,3,20,IPLA,9,OPPO,20,HECO,5,BOGR,
6/6/2023,17S,2,2,6,14,HECO,6,OPPO,9,BOGR,3,OPPO,
6/6/2023,17S,2,2,9,22,HECO,3,BOGR,9,BOGR,2,BOGR,
6/6/2023,17S,2,2,12,10,BOGR,1,BOGR,12,BOGR,3,BOGR,
6/6/2023,17S,2,2,15,8,BOGR,7,OPPO,8,OPPO,1,CAFI,
6/6/2023,17S,2,2,18,19,EREF,8,CHLE,51,HECO,1,HECO,
6/6/2023,17S,2,2,21,58,HECO,7,OPPO,39,HECO,5,BOGR,
6/6/2023,17S,2,2,24,44,HECO,8,HECO,53,HECO,3,HECO,
6/6/2023,17S,2,3,3,12,BOGR,2,BOGR,9,BOGR,4,BOGR,
6/6/2023,17S,2,3,6,24,HECO,1,BOGR,46,HECO,3,HECO,
6/6/2023,17S,2,3,9,17,LARE,2,BOGR,10,BOGR,3,BOGR,
6/6/2023,17S,2,3,12,13,BOGR,2,BOGR,20,BOGR,3,BOGR,
6/6/2023,17S,2,3,15,10,BOGR,2,BOGR,12,BOGR,5,BOGR,
6/6/2023,17S,2,3,18,8,BOGR,2,BOGR,9,BOGR,2,BOGR,
6/6/2023,17S,2,3,21,8,OPPO,8,OPPO,7,BOGR,2,BOGR,
6/6/2023,17S,2,3,24,8,BOGR,3,BOGR,8,BOGR,2,BOGR,
6/6/2023,17S,2,4,3,51,HECO,6,OPPO,35,HECO,7,OPPO,
6/6/2023,17S,2,4,6,43,HECO,7,HECO,17,VUOC,3,BOGR,
6/6/2023,17S,2,4,9,28,HECO,3,OPPO,20,EREF,9,OPPO,
6/6/2023,17S,2,4,12,8,BOGR,4,BOGR,12,BOGR,3,BOGR,
6/6/2023,17S,2,4,15,24,HECO,3,SPCO,40,HECO,5,OPPO,
6/6/2023,17S,2,4,18,4,SAIB,0,BARE,13,BOGR,2,CRMI,
6/6/2023,17S,2,4,21,32,HECO,7,CRMI,30,HECO,3,SPCR,
6/6/2023,17S,2,4,24,5,BOGR,1,BOGR,23,BOGR,5,OPPO,
6/8/2023,17S,4,2,3,24,CANE,4,CANE,20,PASM,16,DISP,
6/8/2023,17S,4,2,6,22,CANE,11,CANE,24,CANE,8,PASM,
6/8/2023,17S,4,2,9,22,CANE,11,DISP,24,CHLE,5,SPAI,
6/8/2023,17S,4,2,12,35,POPR,13,HECO,32,HECO,14,CICA,
6/8/2023,17S,4,2,15,38,POPR,13,CICA,28,CICA,9,CANE,
6/8/2023,17S,4,2,18,35,POPR,9,CANE,28,CANE,8,CANE,
6/8/2023,17S,4,2,21,23,CANE,11,CANE,25,CANE,9,CANE,
6/8/2023,17S,4,2,24,22,CANE,8,CANE,28,CANE,10,CANE,
6/8/2023,17S,4,3,3,16,SPAI,4,SPAI,16,SPAI,4,SPAI,
6/8/2023,17S,4,3,6,12,SPAI,2,BOGR,13,SPAI,2,PASM,
6/8/2023,17S,4,3,9,18,SPAI,2,DISP,46,SPAI,8,SPAI,
6/8/2023,17S,4,3,12,20,SPAI,9,SPAI,20,SPAI,4,SPAI,
6/8/2023,17S,4,3,15,32,SPAI,4,SPAI,12,SPAI,1,SPAI,
6/8/2023,17S,4,3,18,25,PASM,4,PASM,22,PASM,4,PASM,
6/8/2023,17S,4,3,21,22,PASM,5,PASM,26,PASM,3,PASM,
6/8/2023,17S,4,3,24,28,BOGR,4,PASM,24,BOGR,3,PASM,
6/8/2023,17S,4,4,3,28,SPAI,4,SPAI,24,SPAI,8,SPAI,
6/8/2023,17S,4,4,6,16,SPAI,7,SPAI,16,SPAI,7,SPAI,
6/8/2023,17S,4,4,9,12,SPAI,4,SPAI,28,CHLE,5,CHLE,
6/8/2023,17S,4,4,12,15,DISP,3,DISP,18,SPAI,5,SPAI,
6/8/2023,17S,4,4,15,20,DISP,9,DISP,12,SPAI,2,SPAI,
6/8/2023,17S,4,4,18,12,CHLE,4,DISP,14,PASM,3,DISP,
6/8/2023,17S,4,4,21,14,SPAI,4,SPAI,18,PASM,2,SPAI,
6/8/2023,17S,4,4,24,18,SAIB,5,SPAI,14,SAIB,2,SAIB,
6/7/2023,17S,5,1,3,12,PASM,3,BOGR,23,PASM,4,BOGR,
6/7/2023,17S,5,1,6,14,BOGR,6,OPPO,13,BOGR,5,OPPO,
6/7/2023,17S,5,1,9,20,CADU,6,CADU,15,ELEL,3,BOGR,
6/7/2023,17S,5,1,12,9,CADU,5,CRMI,10,CADU,1,CADU,
6/7/2023,17S,5,1,15,24,LYJU,7,CADU,14,BOGR,2,BOGR,
6/7/2023,17S,5,1,18,11,CADU,2,CADU,18,LYJU,1,CADU,
6/7/2023,17S,5,1,21,16,CADU,5,OPPO,20,EREF,9,EREF,
6/7/2023,17S,5,1,24,10,LYJU,2,BOGR,4,BOGR,1,BOGR,
6/7/2023,17S,5,2,3,30,HECO,22,HECO,32,HECO,4,HECO,
6/7/2023,17S,5,2,6,36,HECO,5,HECO,28,HECO,1,HECO,
6/7/2023,17S,5,2,9,28,HECO,8,HECO,46,HECO,4,HECO,
6/7/2023,17S,5,2,12,47,HECO,8,HECO,52,HECO,26,HECO,
6/7/2023,17S,5,2,15,60,HECO,20,HECO,54,HECO,9,HECO,
6/7/2023,17S,5,2,18,62,HECO,20,HECO,64,HECO,27,HECO,
6/7/2023,17S,5,2,21,52,HECO,12,HECO,54,HECO,13,HECO,
6/7/2023,17S,5,2,24,50,HECO,10,HECO,57,HECO,5,HECO,
6/7/2023,17S,5,3,3,7,BOGR,2,BOGR,8,BOGR,3,BOGR,
6/7/2023,17S,5,3,6,4,BOGR,1,BOGR,10,BOGR,2,BOGR,
6/7/2023,17S,5,3,9,5,BOGR,0,BARE,15,HECO,3,HECO,
6/7/2023,17S,5,3,12,12,HECO,1,HECO,8,CADU,1,BOGR,
6/7/2023,17S,5,3,15,1,BOGR,0,BARE,3,BOGR,0,BARE,
6/7/2023,17S,5,3,18,5,BOGR,1,BOGR,4,BOGR,1,BOGR,
6/7/2023,17S,5,3,21,0,BARE,0,BARE,0,BARE,0,BARE,
6/7/2023,17S,5,3,24,20,PASM,5,BOGR,5,SAIB,1,BOGR,
6/7/2023,17S,5,4,3,12,BOGR,1,BOGR,8,BOGR,2,BOGR,
6/7/2023,17S,5,4,6,10,BOGR,1,BOGR,6,SPCO,3,SPCO,
6/7/2023,17S,5,4,9,6,BOGR,1,BOGR,8,GUSA,1,GUSA,
6/7/2023,17S,5,4,12,4,BOGR,1,BOGR,9,BOGR,2,BOGR,
6/7/2023,17S,5,4,15,11,BOGR,6,OPPO,8,BOGR,1,BOGR,
6/7/2023,17S,5,4,18,6,BOGR,0,BOGR,6,SPCO,1,BOGR,
6/7/2023,17S,5,4,21,6,BOGR,2,BOGR,7,CADU,3,BOGR,
6/7/2023,17S,5,4,24,30,HECO,5,SPCO,21,HECO,5,HECO,
6/7/2023,17S,6,1,3,30,HECO,6,CHLE,28,HECO,6,OPPO,
6/7/2023,17S,6,1,6,18,HECO,1,CHLE,48,HECO,1,CHLE,
6/7/2023,17S,6,1,9,38,HECO,2,HECO,43,HECO,6,HECO,
6/7/2023,17S,6,1,12,42,HECO,5,HECO,31,HECO,3,CHLE,
6/7/2023,17S,6,1,15,41,HECO,9,HECO,31,HECO,5,CHLE,
6/7/2023,17S,6,1,18,39,HECO,6,HECO,48,HECO,6,HECO,
6/7/2023,17S,6,1,21,36,HECO,8,HECO,49,HECO,6,HECO,
6/7/2023,17S,6,1,24,42,HECO,5,SAIB,37,HECO,5,HECO,
6/7/2023,17S,6,2,3,34,CHLE,12,CHLE,44,HECO,1,HECO,
6/7/2023,17S,6,2,6,50,HECO,10,HECO,46,HECO,3,ATCA,
6/7/2023,17S,6,2,9,51,HECO,8,HECO,44,HECO,7,HECO,
6/7/2023,17S,6,2,12,30,BOGR,6,PASM,40,PASM,3,EREF,
6/7/2023,17S,6,2,15,18,BOGR,3,PASM,42,HECO,6,HECO,
6/7/2023,17S,6,2,18,18,BOGR,6,IVAX,19,PASM,3,IVAX,
6/7/2023,17S,6,2,21,52,HECO,10,EREF,46,HECO,1,HECO,
6/7/2023,17S,6,2,24,51,HECO,12,ATCA,43,HECO,5,IVAX,
6/7/2023,17S,6,3,3,44,HECO,3,ELEL,12,BOGR,2,BOGR,
6/7/2023,17S,6,3,6,51,HECO,8,HECO,52,HECO,13,HECO,
6/7/2023,17S,6,3,9,50,HECO,4,ALTE,62,HECO,25,HECO,
6/7/2023,17S,6,3,12,49,HECO,3,EREF,75,HECO,22,HECO,
6/7/2023,17S,6,3,15,43,HECO,8,HECO,54,HECO,10,HECO,
6/7/2023,17S,6,3,18,12,BOGR,5,OPPO,42,HECO,4,BOGR,
6/7/2023,17S,6,3,21,10,BOGR,3,CHLE,40,HECO,5,HECO,
6/7/2023,17S,6,3,24,20,HECO,5,SAIB,32,HECO,1,HECO,
6/7/2023,17S,6,4,3,37,HECO,7,HECO,44,HECO,23,HECO,
6/7/2023,17S,6,4,6,48,HECO,8,CHLE,53,HECO,7,CHLE,
6/7/2023,17S,6,4,9,43,HECO,12,HECO,50,HECO,5,CHLE,
6/7/2023,17S,6,4,12,22,CHLE,13,CHLE,47,HECO,7,HECO,
6/7/2023,17S,6,4,15,57,ATCA,50,ATCA,43,ATCA,23,CHLE,
6/7/2023,17S,6,4,18,42,HECO,8,HECO,47,HECO,7,HECO,
6/7/2023,17S,6,4,21,44,HECO,5,SAIB,42,HECO,1,HECO,
6/7/2023,17S,6,4,24,52,ATCA,30,ATCA,68,ATCA,50,ATCA,
6/13/2023,18S,1,1,3,12,BOGR,6,BOGR,18,BOGR,2,BOGR,
6/13/2023,18S,1,1,6,23,BOGR,8,OPPO,15,BOGR,4,CHLE,
6/13/2023,18S,1,1,9,21,SPCR,3,BOGR,12,BOGR,5,OPPO,
6/13/2023,18S,1,1,12,37,ATCA,15,ATCA,50,HECO,3,HEAN,
6/13/2023,18S,1,1,15,14,BOGR,5,BOGR,18,BOGR,6,OPPO,
6/13/2023,18S,1,1,18,10,BOGR,3,BOGR,13,BOGR,1,BOGR,
6/13/2023,18S,1,1,21,14,BOGR,10,OPPO,13,BOGR,6,OPPO,
6/13/2023,18S,1,1,24,13,BOGR,7,BOGR,18,BOGR,8,OPPO,
6/13/2023,18S,1,2,3,69,HECO,3,HECO,73,HECO,3,HECO,
6/13/2023,18S,1,2,6,58,HECO,25,ATCA,90+,ATCA,10,ATCA,
6/13/2023,18S,1,2,9,68,ATCA,10,OPPO,54,HECO,2,CHLE,
6/13/2023,18S,1,2,12,70,HECO,8,ATCA,88,HECO,32,ATCA,
6/13/2023,18S,1,2,15,54,ATCA,18,ATCA,82,HECO,2,HECO,
6/13/2023,18S,1,2,18,74,HECO,50,ATCA,68,HECO,5,HECO,
6/13/2023,18S,1,2,21,65,HECO,6,BOGR,73,HECO,2,HECO,
6/13/2023,18S,1,2,24,90+,ATCA,48,ATCA,49,HECO,6,OPPO,
6/13/2023,18S,1,3,3,55,ATCA,4,HEAN,38,HECO,3,BOGR,
6/13/2023,18S,1,3,6,8,CADU,0,CADU,7,SAIB,1,SAIB,
6/13/2023,18S,1,3,9,12,ATCA,3,CHLE,10,SAIB,3,HEAN,
6/13/2023,18S,1,3,12,0,BARE,0,BARE,86,HECO,14,ATCA,
6/13/2023,18S,1,3,15,56,HECO,5,PASM,51,HECO,2,SAIB,
6/13/2023,18S,1,3,18,44,HECO,2,SPCR,36,HECO,3,SAIB,
6/13/2023,18S,1,3,21,52,ATCA,20,ATCA,45,ATCA,8,ATCA,
6/13/2023,18S,1,3,24,29,HECO,1,SAIB,14,HECO,2,CHLE,
6/13/2023,18S,1,4,3,71,ATCA,42,ATCA,43,HECO,5,CHLE,
6/13/2023,18S,1,4,6,59,HECO,18,ATCA,58,HECO,2,HECO,
6/13/2023,18S,1,4,9,77,ATCA,38,ATCA,41,HECO,1,SAIB,
6/13/2023,18S,1,4,12,65,ATCA,22,ATCA,73,HECO,7,HECO,
6/13/2023,18S,1,4,15,75,HECO,12,CHLE,27,HECO,1,HECO,
6/13/2023,18S,1,4,18,11,BOGR,3,BOGR,65,HECO,8,HECO,
6/13/2023,18S,1,4,21,51,ATCA,10,ATCA,21,HECO,1,HECO,
6/13/2023,18S,1,4,24,60,HECO,0,HECO,48,HECO,3,CHLE,
6/13/2023,18S,2,1,3,32,HECO,4,HECO,58,HECO,5,SPCR,
6/13/2023,18S,2,1,6,55,HECO,1,HECO,60,HECO,1,HECO,
6/13/2023,18S,2,1,9,22,HECO,4,HECO,43,ATCA,3,HECO,
6/13/2023,18S,2,1,12,64,HECO,8,HECO,36,HECO,1,HECO,
6/13/2023,18S,2,1,15,32,HECO,2,SPCO,11,CADU,1,CADU,
6/13/2023,18S,2,1,18,62,HECO,5,HECO,43,HECO,5,HEAN,
6/13/2023,18S,2,1,21,14,SPCR,2,SPCR,56,HECO,1,BOGR,
6/13/2023,18S,2,1,24,52,HECO,1,HECO,18,HECO,3,EREF,
6/13/2023,18S,2,2,3,1,CHLE,0,BARE,30,HECO,0,CHLE,
6/13/2023,18S,2,2,6,55,HECO,6,HECO,50,HECO,6,OPPO,
6/13/2023,18S,2,2,9,10,HECO,0,BARE,69,ATCA,10,ATCA,
6/13/2023,18S,2,2,12,54,HECO,5,HECO,54,HECO,2,HECO,
6/13/2023,18S,2,2,15,76,ATCA,75,ATCA,18,SAIB,1,SAIB,
6/13/2023,18S,2,2,18,46,HECO,2,SAIB,15,HECO,6,SAIB,
6/13/2023,18S,2,2,21,47,HECO,4,SAIB,54,HECO,1,OPPO,
6/13/2023,18S,2,2,24,79,HECO,8,HECO,25,HECO,0,HECO,
6/13/2023,18S,2,3,3,21,PASM,7,PASM,23,HECO,4,HECO,
6/13/2023,18S,2,3,6,53,HECO,3,CHLE,51,HECO,2,SAIB,
6/13/2023,18S,2,3,9,13,HECO,3,HECO,17,EREF,7,OPPO,
6/13/2023,18S,2,3,12,25,HECO,1,SAIB,26,HECO,1,SAIB,
6/13/2023,18S,2,3,15,62,HECO,0,CHLE,20,HECO,1,SPCO,
6/13/2023,18S,2,3,18,54,HECO,10,HECO,20,SAIB,4,OPPO,
6/13/2023,18S,2,3,21,64,HECO,3,OPPO,24,HECO,3,EREF,
6/13/2023,18S,2,3,24,53,HECO,6,CHLE,40,HECO,3,BOGR,
6/13/2023,18S,2,4,3,21,HECO,6,OPPO,44,PASM,20,ATCA,
6/13/2023,18S,2,4,6,32,HECO,3,PASM,44,HECO,5,ARFR,
6/13/2023,18S,2,4,9,74,ATCA,60,ATCA,43,HECO,1,PASM,
6/13/2023,18S,2,4,12,12,PASM,1,BOGR,51,ATCA,6,ATCA,
6/13/2023,18S,2,4,15,31,ATCA,1,PASM,45,ATCA,2,BOGR,
6/13/2023,18S,2,4,18,60,PASM,6,BOGR,28,ATCA,4,PASM,
6/13/2023,18S,2,4,21,41,HECO,6,HECO,34,HECO,3,SPCO,
6/13/2023,18S,2,4,24,65,ATCA,51,ATCA,9,PASM,1,PASM,
6/12/2023,18S,3,1,3,21,PASM,10,PASM,10,BOGR,1,BOGR,
6/12/2023,18S,3,1,6,63,ATCA,49,ATCA,10,BOGR,3,BOGR,
6/12/2023,18S,3,1,9,47,ATCA,24,ATCA,40,ATCA,26,ATCA,
6/12/2023,18S,3,1,12,83,ATCA,39,ATCA,75,ATCA,47,ATCA,
6/12/2023,18S,3,1,15,14,BOGR,1,BOGR,45,ATCA,2,PASM,
6/12/2023,18S,3,1,18,47,ATCA,34,ATCA,24,PASM,2,CADU,
6/12/2023,18S,3,1,21,45,ATCA,27,ATCA,19,PASM,1,PASM,
6/12/2023,18S,3,1,24,50,HECO,7,HECO,21,EREF,1,BOGR,
6/12/2023,18S,3,2,3,54,HECO,6,SPCR,70,HECO,6,OPPO,
6/12/2023,18S,3,2,6,63,HECO,6,SPCR,90+,ATCA,57,ATCA,
6/12/2023,18S,3,2,9,16,HECO,2,BOGR,44,HECO,2,SAIB,
6/12/2023,18S,3,2,12,66,HECO,8,HECO,51,ATCA,4,HECO,
6/12/2023,18S,3,2,15,74,HECO,3,CHLE,85,HECO,7,HECO,
6/12/2023,18S,3,2,18,65,ATCA,47,ATCA,70,ATCA,11,ATCA,
6/12/2023,18S,3,2,21,61,ATCA,8,OPPO,65,HECO,8,OPPO,
6/12/2023,18S,3,2,24,85,HECO,50,HECO,71,HECO,36,ATCA,
6/12/2023,18S,3,3,3,17,PASM,2,PASM,45,BOGR,1,PASM,
6/12/2023,18S,3,3,6,50,HECO,10,EREF,55,HECO,6,PASM,
6/12/2023,18S,3,3,9,73,HECO,12,PASM,48,HECO,1,PASM,
6/12/2023,18S,3,3,12,64,HECO,5,PASM,60,HECO,5,OPPO,
6/12/2023,18S,3,3,15,63,HECO,4,PASM,14,PASM,6,PASM,
6/12/2023,18S,3,3,18,10,PASM,1,PASM,46,HECO,2,PASM,
6/12/2023,18S,3,3,21,12,PASM,1,PASM,89,ATCA,27,ATCA,
6/12/2023,18S,3,3,24,21,PASM,1,PASM,25,BOGR,8,OPPO,
6/12/2023,18S,3,4,3,60,HECO,8,CHLE,58,HECO,5,OPPO,
6/12/2023,18S,3,4,6,50,HECO,4,CHLE,55,HECO,2,HECO,
6/12/2023,18S,3,4,9,8,HECO,0,BARE,29,HECO,1,HECO,
6/12/2023,18S,3,4,12,17,HECO,1,BOGR,10,HECO,1,BOGR,
6/12/2023,18S,3,4,15,30,HECO,2,HECO,66,HECO,2,HECO,
6/12/2023,18S,3,4,18,54,ATCA,20,ATCA,61,HECO,4,HECO,
6/12/2023,18S,3,4,21,38,HECO,12,OPPO,50,HECO,4,OPPO,
6/12/2023,18S,3,4,24,46,HECO,10,HECO,90+,ATCA,5,OPPO,
6/12/2023,18S,4,1,3,4,BOGR,1,BOGR,6,CHAL,1,CHAL,
6/12/2023,18S,4,1,6,0,BARE,0,BARE,12,BOGR,4,OPPO,
6/12/2023,18S,4,1,9,12,PASM,4,CHAL,12,PASM,3,PASM,
6/12/2023,18S,4,1,12,17,PASM,3,CHAL,20,PASM,2,SAIB,
6/12/2023,18S,4,1,15,32,SAIB,3,OPPO,34,HECO,1,HECO,
6/12/2023,18S,4,1,18,44,HECO,7,HECO,25,HECO,6,OPPO,
6/12/2023,18S,4,1,21,56,HECO,1,HECO,32,HECO,1,OPPO,
6/12/2023,18S,4,1,24,29,HECO,2,PASM,20,PASM,4,HECO,
6/12/2023,18S,4,2,3,75,HECO,4,HECO,72,HECO,19,ATCA,
6/12/2023,18S,4,2,6,78,HECO,1,OEAL,80,HECO,2,HECO,
6/12/2023,18S,4,2,9,74,ATCA,58,ATCA,90,ATCA,68,ATCA,
6/12/2023,18S,4,2,12,88,HECO,5,HECO,64,HECO,2,HECO,
6/12/2023,18S,4,2,15,70,HECO,7,HECO,48,HECO,1,HECO,
6/12/2023,18S,4,2,18,12,CAFI,5,CAFI,72,HECO,5,HECO,
6/12/2023,18S,4,2,21,9,HECO,0,BARE,35,HECO,1,BOGR,
6/12/2023,18S,4,2,24,40,HECO,6,OPPO,36,HECO,8,OPPO,
6/12/2023,18S,4,3,3,10,CHLE,1,BOGR,10,BOGR,3,BOGR,
6/12/2023,18S,4,3,6,13,PASM,4,CADU,19,PASM,3,BOGR,
6/12/2023,18S,4,3,9,40,HECO,3,PASM,46,HECO,3,PASM,
6/12/2023,18S,4,3,12,17,PASM,4,PASM,44,HECO,3,BOGR,
6/12/2023,18S,4,3,15,12,BOGR,3,BOGR,58,ATCA,2,PASM,
6/12/2023,18S,4,3,18,50,HECO,10,OPPO,40,HECO,2,EREF,
6/12/2023,18S,4,3,21,54,HECO,3,BOGR,68,HECO,7,HECO,
6/12/2023,18S,4,3,24,20,BOGR,2,BOGR,66,HECO,1,HECO,
6/12/2023,18S,4,4,3,72,HECO,3,OPPO,62,HECO,5,OPPO,
6/12/2023,18S,4,4,6,76,HECO,2,HECO,72,HECO,10,HECO,
6/12/2023,18S,4,4,9,73,HECO,0,HECO,88,ATCA,25,ATCA,
6/12/2023,18S,4,4,12,58,HECO,1,SPCO,61,HECO,5,OPPO,
6/12/2023,18S,4,4,15,58,HECO,1,HECO,72,HECO,6,BOGR,
6/12/2023,18S,4,4,18,42,HECO,3,OPPO,44,HECO,1,HECO,
6/12/2023,18S,4,4,21,54,HECO,5,OPPO,71,HECO,5,HECO,
6/12/2023,18S,4,4,24,52,HECO,1,HECO,78,HECO,50,ATCA,
6/12/2023,18S,5,1,3,8,CADU,2,CADU,11,CADU,3,SPCR,
6/12/2023,18S,5,1,6,33,HECO,7,SPCR,13,CADU,2,CADU,
6/12/2023,18S,5,1,9,33,CHLE,2,SAIB,14,SPCR,3,CADU,
6/12/2023,18S,5,1,12,12,BOGR,3,BOGR,24,BOGR,5,BOGR,
6/12/2023,18S,5,1,15,11,CADU,1,CADU,36,HECO,1,CADU,
6/12/2023,18S,5,1,18,20,BOGR,6,SPCR,36,HECO,2,SPCR,
6/12/2023,18S,5,1,21,28,BOGR,12,BOGR,55,HECO,10,HECO,
6/12/2023,18S,5,1,24,27,PSTE,10,PSTE,58,HECO,24,HECO,
6/12/2023,18S,5,2,3,45,HECO,2,HECO,50,HECO,5,HECO,
6/12/2023,18S,5,2,6,35,HECO,3,HECO,64,HECO,7,HECO,
6/12/2023,18S,5,2,9,56,HECO,2,HECO,61,HECO,7,SPCR,
6/12/2023,18S,5,2,12,56,HECO,8,HECO,90+,HECO,34,HECO,
6/12/2023,18S,5,2,15,42,HECO,8,HECO,69,HECO,4,HECO,
6/12/2023,18S,5,2,18,54,HECO,2,HECO,58,HECO,3,SPCO,
6/12/2023,18S,5,2,21,38,HECO,2,SPCR,34,HECO,2,SPCR,
6/12/2023,18S,5,2,24,83,HECO,2,SPCR,41,HECO,3,SPCR,
6/12/2023,18S,5,3,3,5,BOGR,3,BOGR,34,HECO,2,BOGR,
6/12/2023,18S,5,3,6,44,HECO,7,HECO,40,HECO,4,BOGR,
6/12/2023,18S,5,3,9,32,HECO,2,CADU,11,CADU,2,CHLE,
6/12/2023,18S,5,3,12,11,BOGR,2,CADU,18,HECO,3,CHLE,
6/12/2023,18S,5,3,15,22,HECO,1,BOGR,14,CADU,0,CADU,
6/12/2023,18S,5,3,18,8,HECO,0,BARE,10,CADU,1,CADU,
6/12/2023,18S,5,3,21,22,HECO,7,SPCO,23,HECO,2,CADU,
6/12/2023,18S,5,3,24,43,HECO,6,HECO,28,HECO,1,HECO,
6/12/2023,18S,5,4,3,32,HECO,5,SPCR,51,HECO,3,SPCR,
6/12/2023,18S,5,4,6,27,HECO,2,CHLE,44,HECO,1,SPCR,
6/12/2023,18S,5,4,9,30,HECO,5,ARPU,51,HECO,1,HECO,
6/12/2023,18S,5,4,12,42,HECO,7,SPCO,27,HECO,4,HECO,
6/12/2023,18S,5,4,15,22,HECO,0,BARE,32,HECO,1,HECO,
6/12/2023,18S,5,4,18,32,HECO,8,SAIB,56,HECO,9,HECO,
6/12/2023,18S,5,4,21,42,HECO,8,HECO,60,HECO,6,HECO,
6/12/2023,18S,5,4,24,22,HECO,4,HECO,40,HECO,2,HECO,
6/8/2023,18S,6,1,3,42,HECO,3,HECO,42,HECO,10,ARPU,
6/8/2023,18S,6,1,6,40,HECO,5,HECO,39,HECO,3,BOGR,
6/8/2023,18S,6,1,9,34,HECO,2,BOGR,29,HECO,2,BOGR,
6/8/2023,18S,6,1,12,41,HECO,10,HECO,42,HECO,4,HECO,
6/8/2023,18S,6,1,15,33,HECO,0,HECO,54,HECO,5,HECO,
6/8/2023,18S,6,1,18,44,HECO,7,HECO,48,HECO,7,HECO,
6/8/2023,18S,6,1,21,55,HECO,10,HECO,35,HECO,1,HECO,
6/8/2023,18S,6,1,24,52,HECO,4,HECO,34,HECO,4,HECO,
6/8/2023,18S,6,2,3,23,HECO,2,SPCR,34,HECO,3,HECO,
6/8/2023,18S,6,2,6,39,BOGR,1,AGCR,38,HECO,3,HECO,
6/8/2023,18S,6,2,9,7,HECO,2,BOGR,10,HECO,2,BOGR,
6/8/2023,18S,6,2,12,35,HECO,2,BOGR,33,HECO,1,ARPU,
6/8/2023,18S,6,2,15,24,AGCR,1,BOGR,44,HECO,2,BOGR,
6/8/2023,18S,6,2,18,34,HECO,0,BARE,30,HECO,1,HECO,
6/8/2023,18S,6,2,21,23,HECO,7,AGCR,11,SPCR,1,SPCR,
6/8/2023,18S,6,2,24,25,HECO,0,BARE,27,HECO,0,ARPU,
6/8/2023,18S,6,3,3,25,HECO,7,PSTE,34,BOGR,4,BOGR,
6/8/2023,18S,6,3,6,12,BOGR,3,BOGR,14,BOGR,2,BOGR,
6/8/2023,18S,6,3,9,15,IPLA,3,BOGR,44,HECO,2,BOGR,
6/8/2023,18S,6,3,12,50,HECO,10,HECO,46,HECO,6,HECO,
6/8/2023,18S,6,3,15,30,HECO,1,HECO,36,HECO,3,PSTE,
6/8/2023,18S,6,3,18,59,HECO,8,HECO,65,HECO,3,BOGR,
6/8/2023,18S,6,3,21,67,HECO,12,HECO,60,HECO,8,HECO,
6/8/2023,18S,6,3,24,59,HECO,2,HECO,54,HECO,10,HECO,
6/8/2023,18S,6,4,3,52,HECO,7,HECO,33,HECO,4,PSTE,
6/8/2023,18S,6,4,6,21,HECO,5,SPCR,46,HECO,4,HECO,
6/8/2023,18S,6,4,9,64,HECO,9,HECO,52,HECO,2,HECO,
6/8/2023,18S,6,4,12,53,HECO,3,HECO,50,HECO,6,HECO,
6/8/2023,18S,6,4,15,29,HECO,3,BOGR,48,HECO,4,HECO,
6/8/2023,18S,6,4,18,5,BOGR,0,BOGR,23,HECO,4,OPPO,
6/8/2023,18S,6,4,21,7,BOGR,3,BOGR,7,BOGR,3,BOGR,
6/8/2023,18S,6,4,24,32,HECO,4,ARPU,44,HECO,0,HECO,
6/13/2023,19N,1,3,3,54,HECO,10,CHLE,48,HECO,3,HECO,
6/13/2023,19N,1,3,6,51,HECO,10,HECO,55,HECO,5,CHLE,
6/13/2023,19N,1,3,9,45,HECO,10,SAIB,62,HECO,1,HECO,
