Year,SamplingDate,Season,Pasture,Plot,Transect,Distance,High East,EastHighSpp,Low East,EastLowSpp,High West,WestHighSpp,Low West,WestLowSpp,MeanHigh,MeanLow
2021,10/8/2021,Fall,2930,3,2,24,32,pasm,2,pasm,37,pasm,9,pasm,34.5,5.5
2021,10/8/2021,Fall,2930,3,3,3,36,heco,2,pasm,21,bogr,2,pasm,28.5,2
2021,10/8/2021,Fall,2930,3,3,6,27,krla,18,krla,30,achy,10,eref,28.5,14
2021,10/8/2021,Fall,2930,3,3,9,44,heco,6,oppo,24,heco,2,disp,34,4
2021,10/8/2021,Fall,2930,3,3,12,56,pasm,2,pasm,24,pasm,8,pasm,40,5
2021,10/8/2021,Fall,2930,3,3,15,22,bogr,7,disp,37,bogr,4,disp,29.5,5.5
2021,10/8/2021,Fall,2930,3,3,18,23,atca,4,disp,32,disp,8,disp,27.5,6
2021,10/8/2021,Fall,2930,3,3,21,30,bogr,6,disp,35,bogr,6,bogr,32.5,6
2021,10/8/2021,Fall,2930,3,3,24,29,bogr,5,spcr,27,bogr,6,disp,28,5.5
2021,10/8/2021,Fall,2930,3,4,3,43,bogr,8,krla,44,bogr,4,bogr,43.5,6
2021,10/8/2021,Fall,2930,3,4,6,39,bogr,11,bogr,53,bogr,11,bogr,46,11
2021,10/8/2021,Fall,2930,3,4,9,46,bogr,5,bogr,29,bogr,6,bogr,37.5,5.5
2021,10/8/2021,Fall,2930,3,4,12,24,krla,8,krla,15,krla,5,krla,19.5,6.5
2021,10/8/2021,Fall,2930,3,4,15,1,pasm,0,bare,0,bare,0,bare,0.5,0
2021,10/8/2021,Fall,2930,3,4,18,45,arpo,0,bare,0,bare,0,bare,22.5,0
2021,10/8/2021,Fall,2930,3,4,21,0,bare,0,bare,0,bare,0,bare,0,0
2021,10/8/2021,Fall,2930,3,4,24,15,saib,1,krla,42,bogr,3,bogr,28.5,2
2021,10/8/2021,Fall,2930,4,1,3,43,pasm,1,pasm,47,pasm,2,krla,45,1.5
2021,10/8/2021,Fall,2930,4,1,6,45,pasm,1,pasm,38,pasm,1,pasm,41.5,1
2021,10/8/2021,Fall,2930,4,1,9,40,pasm,2,pasm,46,pasm,5,pasm,43,3.5
2021,10/8/2021,Fall,2930,4,1,12,38,pasm,3,pasm,50,pasm,2,pasm,44,2.5
2021,10/8/2021,Fall,2930,4,1,15,51,pasm,6,chle,39,pasm,13,chle,45,9.5
2021,10/8/2021,Fall,2930,4,1,18,50,pasm,8,ciun,36,pasm,1,pasm,43,4.5
2021,10/8/2021,Fall,2930,4,1,21,47,bogr,9,bogr,40,bogr,1,bogr,43.5,5
2021,10/8/2021,Fall,2930,4,1,24,35,pasm,3,pasm,33,bogr,3,bogr,34,3
2021,10/8/2021,Fall,2930,4,2,3,39,bogr,2,bogr,18,bogr,6,crmi,28.5,4
2021,10/8/2021,Fall,2930,4,2,6,0,bare,0,bare,0,bare,0,bare,0,0
2021,10/8/2021,Fall,2930,4,2,9,0,bare,0,bare,12,chle,1,spco,6,0.5
2021,10/8/2021,Fall,2930,4,2,12,21,chle,1,chle,30,chle,0,bare,25.5,0.5
2021,10/8/2021,Fall,2930,4,2,15,13,chle,1,chle,10,chle,2,chle,11.5,1.5
2021,10/8/2021,Fall,2930,4,2,18,5,chle,2,lare,22,chle,3,chle,13.5,2.5
2021,10/8/2021,Fall,2930,4,2,21,12,bogr,4,bogr,35,spcr,8,chle,23.5,6
2021,10/8/2021,Fall,2930,4,2,24,11,chle,2,chle,60,bogr,4,bogr,35.5,3
2021,10/8/2021,Fall,2930,4,3,3,40,saib,26,chle,30,arpu,10,arpu,35,18
2021,10/8/2021,Fall,2930,4,3,6,23,chle,17,chle,30,bogr,7,chle,26.5,12
2021,10/8/2021,Fall,2930,4,3,9,45,bogr,8,spcr,28,bogr,7,bogr,36.5,7.5
2021,10/8/2021,Fall,2930,4,3,12,34,spcr,8,arpu,35,bogr,9,bogr,34.5,8.5
2021,10/8/2021,Fall,2930,4,3,15,39,bogr,5,spco,30,bogr,5,lyju,34.5,5
2021,10/8/2021,Fall,2930,4,3,18,17,bogr,4,chle,35,bogr,7,chle,26,5.5
2021,10/8/2021,Fall,2930,4,3,21,21,bogr,6,lyju,38,bogr,7,chle,29.5,6.5
2021,10/8/2021,Fall,2930,4,3,24,50,pasm,2,pasm,49,pasm,25,pasm,49.5,13.5
2021,10/8/2021,Fall,2930,4,4,3,32,bogr,3,chle,45,bogr,3,bogr,38.5,3
2021,10/8/2021,Fall,2930,4,4,6,49,bogr,6,bogr,38,bogr,2,bogr,43.5,4
2021,10/8/2021,Fall,2930,4,4,9,39,bogr,5,bogr,51,bogr,8,arpu,45,6.5
2021,10/8/2021,Fall,2930,4,4,12,30,bogr,2,bogr,37,bogr,2,bogr,33.5,2
2021,10/8/2021,Fall,2930,4,4,15,35,spcr,3,crmi,73,pasm,11,pasm,54,7
2021,10/8/2021,Fall,2930,4,4,18,66,spcr,2,spcr,51,pasm,1,pasm,58.5,1.5
2021,10/8/2021,Fall,2930,4,4,21,43,pasm,4,pasm,52,pasm,3,pasm,47.5,3.5
2021,10/8/2021,Fall,2930,4,4,24,62,heco,3,heco,62,pasm,2,pasm,62,2.5
2021,10/6/2021,Fall,31W,1,1,3,70,saib,5,bogr,30,bogr,1,bogr,50,3
2021,10/6/2021,Fall,31W,1,1,6,38,saib,4,bogr,31,pste,2,crmi,34.5,3
2021,10/6/2021,Fall,31W,1,1,9,29,pasm,8,pasm,27,pasm,6,pasm,28,7
2021,10/6/2021,Fall,31W,1,1,12,24,bogr,4,vuoc,31,bogr,4,vuoc,27.5,4
2021,10/6/2021,Fall,31W,1,1,15,23,atca,2,lede,23,bogr,4,bogr,23,3
2021,10/6/2021,Fall,31W,1,1,18,21,bogr,3,vuoc,20,vuoc,4,vuoc,20.5,3.5
2021,10/6/2021,Fall,31W,1,1,21,29,bogr,9,vuoc,23,lede,4,vuoc,26,6.5
2021,10/6/2021,Fall,31W,1,1,24,13,vuoc,2,vuoc,63,sial,4,vuoc,38,3
2021,10/6/2021,Fall,31W,1,2,3,49,spcr,2,vuoc,27,heco,4,vuoc,38,3
2021,10/6/2021,Fall,31W,1,2,6,83,heco,4,heco,86,heco,5,heco,84.5,4.5
2021,10/6/2021,Fall,31W,1,2,9,74,heco,5,heco,49,heco,5,vuoc,61.5,5
2021,10/6/2021,Fall,31W,1,2,12,39,arpu,1,arpu,53,heco,1,eref,46,1
2021,10/6/2021,Fall,31W,1,2,15,44,bogr,3,arpu,48,heco,2,heco,46,2.5
2021,10/6/2021,Fall,31W,1,2,18,36,heco,2,vuoc,28,bogr,1,bogr,32,1.5
2021,10/6/2021,Fall,31W,1,2,21,16,cadu,5,vuoc,32,heco,2,vuoc,24,3.5
2021,10/6/2021,Fall,31W,1,2,24,27,eref,5,eref,52,heco,2,vuoc,39.5,3.5
2021,10/6/2021,Fall,31W,1,3,3,32,bogr,1,bogr,34,bogr,1,bogr,33,1
2021,10/6/2021,Fall,31W,1,3,6,31,bogr,4,bogr,18,bogr,2,vuoc,24.5,3
2021,10/6/2021,Fall,31W,1,3,9,40,pasm,3,pasm,24,chle,2,vuoc,32,2.5
2021,10/6/2021,Fall,31W,1,3,12,32,bogr,1,bogr,30,bogr,3,vuoc,31,2
2021,10/6/2021,Fall,31W,1,3,15,11,elel,1,elel,29,bogr,4,bogr,20,2.5
2021,10/6/2021,Fall,31W,1,3,18,24,chle,1,bogr,14,bogr,0,bare,19,0.5
2021,10/6/2021,Fall,31W,1,3,21,35,bogr,10,elel,28,bogr,3,bogr,31.5,6.5
2021,10/6/2021,Fall,31W,1,3,24,31,spcr,3,spcr,39,bogr,2,bogr,35,2.5
2021,10/6/2021,Fall,31W,1,4,3,35,bogr,3,bogr,16,bogr,1,bogr,25.5,2
2021,10/6/2021,Fall,31W,1,4,6,22,bogr,2,buda,16,pasm,1,buda,19,1.5
2021,10/6/2021,Fall,31W,1,4,9,35,pasm,3,pasm,35,pasm,5,pasm,35,4
2021,10/6/2021,Fall,31W,1,4,12,39,bogr,2,bogr,27,bogr,3,bogr,33,2.5
2021,10/6/2021,Fall,31W,1,4,15,39,bogr,4,bogr,32,bogr,3,buda,35.5,3.5
2021,10/6/2021,Fall,31W,1,4,18,28,bogr,5,elel,48,bogr,3,bogr,38,4
2021,10/6/2021,Fall,31W,1,4,21,44,bogr,1,bogr,44,bogr,3,bogr,44,2
2021,10/6/2021,Fall,31W,1,4,24,25,bogr,2,bogr,19,bogr,3,bogr,22,2.5
2021,10/6/2021,Fall,31W,2,1,3,17,bogr,2,bogr,4,buda,3,buda,10.5,2.5
2021,10/6/2021,Fall,31W,2,1,6,3,bogr,1,bogr,9,bogr,3,buda,6,2
2021,10/6/2021,Fall,31W,2,1,9,0,bare,0,bare,7,bogr,0,bare,3.5,0
2021,10/6/2021,Fall,31W,2,1,12,18,bogr,2,bogr,4,buda,2,buda,11,2
2021,10/6/2021,Fall,31W,2,1,15,5,buda,1,buda,17,bogr,3,buda,11,2
2021,10/6/2021,Fall,31W,2,1,18,11,vuoc,2,bogr,13,vuoc,2,bogr,12,2
2021,10/6/2021,Fall,31W,2,1,21,6,bogr,1,oppo,15,bogr,2,bogr,10.5,1.5
2021,10/6/2021,Fall,31W,2,1,24,21,bogr,2,buda,39,bogr,3,bogr,30,2.5
2021,10/6/2021,Fall,31W,2,2,3,24,bogr,2,bogr,12,vuoc,2,vuoc,18,2
2021,10/6/2021,Fall,31W,2,2,6,33,bogr,1,bogr,24,bogr,1,bogr,28.5,1
2021,10/6/2021,Fall,31W,2,2,9,22,bogr,1,bogr,12,bogr,2,bogr,17,1.5
2021,10/6/2021,Fall,31W,2,2,12,43,bogr,2,bogr,37,bogr,4,bogr,40,3
2021,10/6/2021,Fall,31W,2,2,15,27,bogr,3,bogr,21,bogr,2,bogr,24,2.5
2021,10/6/2021,Fall,31W,2,2,18,11,bogr,2,bogr,22,bogr,3,bogr,16.5,2.5
2021,10/6/2021,Fall,31W,2,2,21,27,bogr,1,buda,22,bogr,1,bogr,24.5,1
2021,10/6/2021,Fall,31W,2,2,24,6,buda,2,buda,10,bogr,2,buda,8,2
2021,10/6/2021,Fall,31W,2,3,3,31,bogr,2,bogr,8,bogr,1,bogr,19.5,1.5
2021,10/6/2021,Fall,31W,2,3,6,20,chle,1,bogr,30,bogr,3,lede,25,2
2021,10/6/2021,Fall,31W,2,3,9,14,chle,2,elel,38,bogr,1,lede,26,1.5
2021,10/6/2021,Fall,31W,2,3,12,26,buda,5,bogr,16,bogr,1,vuoc,21,3
2021,10/6/2021,Fall,31W,2,3,15,13,bogr,2,chle,34,heco,4,bogr,23.5,3
2021,10/6/2021,Fall,31W,2,3,18,15,chle,1,chle,35,heco,2,oppo,25,1.5
2021,10/6/2021,Fall,31W,2,3,21,8,bogr,2,bogr,11,sial,2,vuoc,9.5,2
2021,10/6/2021,Fall,31W,2,3,24,16,bogr,2,bogr,14,vuoc,2,plpa,15,2
2021,10/6/2021,Fall,31W,2,4,3,65,pasm,13,atca,30,bogr,5,plpa,47.5,9
2021,10/6/2021,Fall,31W,2,4,6,57,pasm,3,vuoc,29,brte,5,brte,43,4
2021,10/6/2021,Fall,31W,2,4,9,21,pasm,18,elel,21,atca,13,atca,21,15.5
2021,10/6/2021,Fall,31W,2,4,12,14,vuoc,2,vuoc,36,bogr,5,bogr,25,3.5
2021,10/6/2021,Fall,31W,2,4,15,9,chle,2,buda,8,bogr,2,bogr,8.5,2
2021,10/6/2021,Fall,31W,2,4,18,30,bogr,3,bogr,19,elel,4,elel,24.5,3.5
2021,10/6/2021,Fall,31W,2,4,21,18,bogr,2,bogr,18,bogr,2,bogr,18,2
2021,10/6/2021,Fall,31W,2,4,24,8,buda,3,buda,8,gusa,2,gusa,8,2.5
2021,10/7/2021,Fall,31W,3,1,3,19,bogr,3,bogr,28,bogr,2,bogr,23.5,2.5
2021,10/7/2021,Fall,31W,3,1,6,25,bogr,2,bogr,34,bogr,4,bogr,29.5,3
2021,10/7/2021,Fall,31W,3,1,9,30,bogr,4,bogr,26,bogr,2,bogr,28,3
2021,10/7/2021,Fall,31W,3,1,12,36,bogr,2,bogr,23,bogr,1,bogr,29.5,1.5
2021,10/7/2021,Fall,31W,3,1,15,34,bogr,3,bogr,42,bogr,4,bogr,38,3.5
2021,10/7/2021,Fall,31W,3,1,18,30,bogr,2,bogr,33,bogr,3,bogr,31.5,2.5
2021,10/7/2021,Fall,31W,3,1,21,42,bogr,10,bogr,26,bogr,4,bogr,34,7
2021,10/7/2021,Fall,31W,3,1,24,53,bogr,4,bogr,43,bogr,5,bogr,48,4.5
2021,10/7/2021,Fall,31W,3,2,3,29,bogr,3,bogr,49,saib,4,bogr,39,3.5
2021,10/7/2021,Fall,31W,3,2,6,58,pasm,4,bogr,38,bogr,1,bogr,48,2.5
2021,10/7/2021,Fall,31W,3,2,9,30,pasm,2,bogr,59,pasm,1,lede,44.5,1.5
2021,10/7/2021,Fall,31W,3,2,12,51,pasm,2,bogr,36,spcr,6,vuoc,43.5,4
2021,10/7/2021,Fall,31W,3,2,15,43,pasm,3,pasm,44,pasm,4,pasm,43.5,3.5
2021,10/7/2021,Fall,31W,3,2,18,79,pasm,48,atca,55,pasm,9,atca,67,28.5
2021,10/7/2021,Fall,31W,3,2,21,49,pasm,1,pasm,50,pasm,2,pasm,49.5,1.5
2021,10/7/2021,Fall,31W,3,2,24,32,bogr,1,pasm,41,pasm,2,pasm,36.5,1.5
2021,10/7/2021,Fall,31W,3,3,3,55,pasm,6,bogr,67,pasm,9,pasm,61,7.5
2021,10/7/2021,Fall,31W,3,3,6,60,pasm,1,pasm,57,pasm,10,crmi,58.5,5.5
2021,10/7/2021,Fall,31W,3,3,9,41,pasm,1,pasm,56,pasm,1,chle,48.5,1
2021,10/7/2021,Fall,31W,3,3,12,53,pasm,4,lede,34,bogr,2,bogr,43.5,3
2021,10/7/2021,Fall,31W,3,3,15,29,bogr,6,lede,48,bogr,13,chle,38.5,9.5
2021,10/7/2021,Fall,31W,3,3,18,52,pasm,3,chle,28,chle,3,chle,40,3
2021,10/7/2021,Fall,31W,3,3,21,46,pasm,3,pasm,35,bogr,3,bogr,40.5,3
2021,10/7/2021,Fall,31W,3,3,24,44,pasm,4,pasm,49,pasm,1,pasm,46.5,2.5
2021,10/7/2021,Fall,31W,3,4,3,33,bogr,2,bogr,9,crmi,2,bogr,21,2
2021,10/7/2021,Fall,31W,3,4,6,25,bogr,4,bogr,40,bogr,3,vuoc,32.5,3.5
2021,10/7/2021,Fall,31W,3,4,9,26,bogr,2,bogr,18,bogr,2,bogr,22,2
2021,10/7/2021,Fall,31W,3,4,12,30,bogr,3,bogr,38,bogr,2,bogr,34,2.5
2021,10/7/2021,Fall,31W,3,4,15,14,bogr,3,bogr,26,bogr,3,bogr,20,3
2021,10/7/2021,Fall,31W,3,4,18,22,bogr,6,crmi,22,bogr,4,lede,22,5
2021,10/7/2021,Fall,31W,3,4,21,8,chle,3,bogr,9,chle,1,chle,8.5,2
2021,10/7/2021,Fall,31W,3,4,24,27,chle,2,bogr,22,bogr,2,bogr,24.5,2
2021,10/7/2021,Fall,31W,4,1,3,32,bogr,2,bogr,24,bogr,2,bogr,28,2
2021,10/7/2021,Fall,31W,4,1,6,24,pasm,1,pasm,18,pasm,0,bare,21,0.5
2021,10/7/2021,Fall,31W,4,1,9,19,pasm,3,pasm,20,pasm,2,pasm,19.5,2.5
2021,10/7/2021,Fall,31W,4,1,12,19,pasm,0,bare,21,pasm,1,pasm,20,0.5
2021,10/7/2021,Fall,31W,4,1,15,16,pasm,1,pasm,25,atca,2,pasm,20.5,1.5
2021,10/7/2021,Fall,31W,4,1,18,16,pasm,4,ivax,40,bogr,2,pasm,28,3
2021,10/7/2021,Fall,31W,4,1,21,27,pasm,3,oppo,26,pasm,1,pasm,26.5,2
2021,10/7/2021,Fall,31W,4,1,24,19,pasm,1,pasm,17,pasm,5,oppo,18,3
2021,10/7/2021,Fall,31W,4,2,3,30,atca,2,atca,24,atca,5,atca,27,3.5
2021,10/7/2021,Fall,31W,4,2,6,41,pasm,1,pasm,45,pasm,2,pasm,43,1.5
2021,10/7/2021,Fall,31W,4,2,9,31,pasm,1,pasm,35,pasm,3,pasm,33,2
2021,10/7/2021,Fall,31W,4,2,12,18,pasm,1,pasm,26,pasm,1,pasm,22,1
2021,10/7/2021,Fall,31W,4,2,15,25,pasm,1,pasm,11,pasm,1,pasm,18,1
2021,10/7/2021,Fall,31W,4,2,18,39,pasm,3,pasm,40,bogr,3,pasm,39.5,3
2021,10/7/2021,Fall,31W,4,2,21,19,pasm,1,pasm,9,pasm,1,pasm,14,1
2021,10/7/2021,Fall,31W,4,2,24,37,pasm,1,pasm,35,pasm,1,pasm,36,1
2021,10/7/2021,Fall,31W,4,3,3,34,brte,4,pasm,46,sial,1,sial,40,2.5
2021,10/7/2021,Fall,31W,4,3,6,31,pasm,2,pasm,40,atca,26,atca,35.5,14
2021,10/7/2021,Fall,31W,4,3,9,39,pasm,3,cadu,11,vuoc,2,pasm,25,2.5
2021,10/7/2021,Fall,31W,4,3,12,31,atca,10,atca,20,pasm,4,pasm,25.5,7
2021,10/7/2021,Fall,31W,4,3,15,28,pasm,4,pasm,19,bogr,7,vuoc,23.5,5.5
2021,10/7/2021,Fall,31W,4,3,18,35,pasm,1,pasm,29,pasm,3,pasm,32,2
2021,10/7/2021,Fall,31W,4,3,21,30,pasm,1,pasm,41,pasm,1,pasm,35.5,1
2021,10/7/2021,Fall,31W,4,3,24,37,pasm,9,pasm,35,pasm,3,pasm,36,6
2021,10/7/2021,Fall,31W,4,4,3,49,pasm,4,eugl,19,pasm,2,pasm,34,3
2021,10/7/2021,Fall,31W,4,4,6,28,pasm,5,pasm,31,pasm,3,pasm,29.5,4
2021,10/7/2021,Fall,31W,4,4,9,24,pasm,3,pasm,27,pasm,2,pasm,25.5,2.5
2021,10/7/2021,Fall,31W,4,4,12,40,pasm,3,pasm,23,pasm,1,pasm,31.5,2
2021,10/7/2021,Fall,31W,4,4,15,35,ipla,3,pasm,26,pasm,8,pasm,30.5,5.5
2021,10/7/2021,Fall,31W,4,4,18,28,pasm,1,pasm,23,pasm,3,pasm,25.5,2
2021,10/7/2021,Fall,31W,4,4,21,22,pasm,2,pasm,17,vuoc,1,pasm,19.5,1.5
2021,10/7/2021,Fall,31W,4,4,24,30,pasm,2,pasm,34,pasm,4,pasm,32,3
2021,10/7/2021,Fall,31E,4,1,3,28,bogr,4,bogr,34,bogr,5,bogr,31,4.5
2021,10/7/2021,Fall,31E,4,1,6,31,bogr,4,spco,20,bogr,3,bogr,25.5,3.5
2021,10/7/2021,Fall,31E,4,1,9,31,bogr,2,bogr,33,bogr,3,bogr,32,2.5
2021,10/7/2021,Fall,31E,4,1,12,28,bogr,4,spco,31,bogr,1,bogr,29.5,2.5
2021,10/7/2021,Fall,31E,4,1,15,25,bogr,16,atca,27,bogr,3,bogr,26,9.5
2021,10/7/2021,Fall,31E,4,1,18,31,bogr,2,bogr,26,pasm,1,pasm,28.5,1.5
2021,10/7/2021,Fall,31E,4,1,21,35,atca,23,atca,34,bogr,1,pasm,34.5,12
2021,10/7/2021,Fall,31E,4,1,24,21,pasm,2,pasm,29,pasm,6,eref,25,4
2021,10/7/2021,Fall,31E,4,2,3,4,pasm,1,pasm,25,pasm,1,pasm,14.5,1
2021,10/7/2021,Fall,31E,4,2,6,23,pasm,0,bare,0,bare,0,bare,11.5,0
2021,10/7/2021,Fall,31E,4,2,9,30,ciun,1,ciun,26,bogr,1,erna,28,1
2021,10/7/2021,Fall,31E,4,2,12,11,pasm,1,pasm,11,vuoc,1,vuoc,11,1
2021,10/7/2021,Fall,31E,4,2,15,33,pasm,2,pasm,40,pasm,2,bogr,36.5,2
2021,10/7/2021,Fall,31E,4,2,18,51,pasm,26,atca,58,saib,22,atca,54.5,24
2021,10/7/2021,Fall,31E,4,2,21,31,ciun,6,ciun,44,pasm,5,atca,37.5,5.5
2021,10/7/2021,Fall,31E,4,2,24,37,pasm,1,pasm,37,pasm,1,pasm,37,1
2021,10/7/2021,Fall,31E,4,3,3,26,pasm,2,pasm,11,pasm,1,pasm,18.5,1.5
2021,10/7/2021,Fall,31E,4,3,6,34,saib,1,pasm,66,atca,2,atca,50,1.5
2021,10/7/2021,Fall,31E,4,3,9,30,pasm,1,pasm,49,atca,40,atca,39.5,20.5
2021,10/7/2021,Fall,31E,4,3,12,14,pasm,1,pasm,34,pasm,2,pasm,24,1.5
2021,10/7/2021,Fall,31E,4,3,15,11,pasm,1,crmi,36,bogr,2,bogr,23.5,1.5
2021,10/7/2021,Fall,31E,4,3,18,61,pasm,2,pasm,44,pasm,4,pasm,52.5,3
2021,10/7/2021,Fall,31E,4,3,21,31,pasm,1,pasm,32,pasm,3,pasm,31.5,2
2021,10/7/2021,Fall,31E,4,3,24,29,pasm,1,pasm,28,pasm,3,pasm,28.5,2
2021,10/7/2021,Fall,31E,4,4,3,20,bogr,0,bare,15,bogr,2,bogr,17.5,1
2021,10/7/2021,Fall,31E,4,4,6,38,bogr,4,bogr,39,bogr,3,bogr,38.5,3.5
2021,10/7/2021,Fall,31E,4,4,9,33,bogr,4,bogr,31,bogr,3,eugl,32,3.5
2021,10/7/2021,Fall,31E,4,4,12,19,bogr,4,bogr,8,bogr,1,eugl,13.5,2.5
2021,10/7/2021,Fall,31E,4,4,15,35,bogr,6,bogr,34,bogr,5,bogr,34.5,5.5
2021,10/7/2021,Fall,31E,4,4,18,28,bogr,2,bogr,29,bogr,3,crmi,28.5,2.5
2021,10/7/2021,Fall,31E,4,4,21,35,bogr,2,bogr,55,pasm,6,vuoc,45,4
2021,10/7/2021,Fall,31E,4,4,24,19,bogr,2,piop,27,bogr,2,ipla,23,2
2021,10/7/2021,Fall,31E,3,1,3,18,bogr,2,bogr,12,vuoc,5,oppo,15,3.5
2021,10/7/2021,Fall,31E,3,1,6,26,bogr,2,bogr,27,bogr,3,buda,26.5,2.5
2021,10/7/2021,Fall,31E,3,1,9,38,bogr,3,bogr,24,bogr,1,buda,31,2
2021,10/7/2021,Fall,31E,3,1,12,28,bogr,2,bogr,38,bogr,5,vuoc,33,3.5
2021,10/7/2021,Fall,31E,3,1,15,44,bogr,6,sonu,25,bogr,3,bogr,34.5,4.5
2021,10/7/2021,Fall,31E,3,1,18,23,bogr,1,bogr,44,bogr,2,crmi,33.5,1.5
2021,10/7/2021,Fall,31E,3,1,21,42,bogr,2,spco,32,bogr,5,bogr,37,3.5
2021,10/7/2021,Fall,31E,3,1,24,39,bogr,5,bogr,26,bogr,4,bogr,32.5,4.5
2021,10/7/2021,Fall,31E,3,2,3,42,pasm,4,pasm,39,pasm,5,bogr,40.5,4.5
2021,10/7/2021,Fall,31E,3,2,6,59,pasm,1,pasm,33,pasm,2,pasm,46,1.5
2021,10/7/2021,Fall,31E,3,2,9,60,pasm,2,pasm,47,pasm,4,pasm,53.5,3
2021,10/7/2021,Fall,31E,3,2,12,30,spcr,2,bogr,40,pasm,5,crmi,35,3.5
2021,10/7/2021,Fall,31E,3,2,15,20,pasm,2,piop,63,pasm,3,bogr,41.5,2.5
2021,10/7/2021,Fall,31E,3,2,18,34,pasm,4,pasm,32,pasm,5,pasm,33,4.5
2021,10/7/2021,Fall,31E,3,2,21,24,pasm,6,pasm,50,pasm,8,pasm,37,7
2021,10/7/2021,Fall,31E,3,2,24,33,pasm,3,pasm,62,pasm,3,pasm,47.5,3
2021,10/7/2021,Fall,31E,3,3,3,36,bogr,4,vuoc,23,vuoc,5,vuoc,29.5,4.5
2021,10/7/2021,Fall,31E,3,3,6,34,bogr,4,vuoc,16,bogr,3,vuoc,25,3.5
2021,10/7/2021,Fall,31E,3,3,9,33,bogr,3,bogr,14,bogr,1,bogr,23.5,2
2021,10/7/2021,Fall,31E,3,3,12,23,bogr,2,bogr,35,bogr,2,vuoc,29,2
2021,10/7/2021,Fall,31E,3,3,15,33,bogr,2,bogr,16,vuoc,3,vuoc,24.5,2.5
2021,10/7/2021,Fall,31E,3,3,18,23,bogr,1,bogr,19,bogr,2,piop,21,1.5
2021,10/7/2021,Fall,31E,3,3,21,23,bogr,3,bogr,36,bogr,1,vuoc,29.5,2
2021,10/7/2021,Fall,31E,3,3,24,50,bogr,4,bogr,28,bogr,5,vuoc,39,4.5
2021,10/7/2021,Fall,31E,3,4,3,18,bogr,2,bogr,20,bogr,2,bogr,19,2
2021,10/7/2021,Fall,31E,3,4,6,17,pasm,2,pasm,14,pasm,3,pasm,15.5,2.5
2021,10/7/2021,Fall,31E,3,4,9,8,elel,2,pasm,13,bogr,3,bogr,10.5,2.5
2021,10/7/2021,Fall,31E,3,4,12,10,bogr,1,bogr,32,bogr,2,bogr,21,1.5
2021,10/7/2021,Fall,31E,3,4,15,26,pasm,4,pasm,19,bogr,3,bogr,22.5,3.5
2021,10/7/2021,Fall,31E,3,4,18,18,pasm,0,bare,26,bogr,4,bogr,22,2
2021,10/7/2021,Fall,31E,3,4,21,12,bogr,1,bogr,27,bogr,1,bogr,19.5,1
2021,10/7/2021,Fall,31E,3,4,24,23,bogr,2,bogr,18,arpu,4,arpu,20.5,3
2021,10/7/2021,Fall,31E,2,1,3,31,bogr,2,lede,16,bogr,3,vuoc,23.5,2.5
2021,10/7/2021,Fall,31E,2,1,6,30,bogr,5,bogr,32,bogr,1,bogr,31,3
2021,10/7/2021,Fall,31E,2,1,9,30,bogr,4,bogr,19,bogr,7,ipla,24.5,5.5
2021,10/7/2021,Fall,31E,2,1,12,31,bogr,4,lede,12,chle,6,crmi,21.5,5
2021,10/7/2021,Fall,31E,2,1,15,19,bogr,4,crmi,33,bogr,2,lede,26,3
2021,10/7/2021,Fall,31E,2,1,18,28,bogr,2,bogr,19,bogr,4,eref,23.5,3
2021,10/7/2021,Fall,31E,2,1,21,43,pasm,7,eref,10,eref,2,bogr,26.5,4.5
2021,10/7/2021,Fall,31E,2,1,24,25,bogr,1,bogr,24,bogr,4,chle,24.5,2.5
2021,10/7/2021,Fall,31E,2,2,3,17,ipla,3,arpu,7,vuoc,1,vuoc,12,2
2021,10/7/2021,Fall,31E,2,2,6,20,sonu,3,vuoc,24,bogr,5,vuoc,22,4
2021,10/7/2021,Fall,31E,2,2,9,22,bogr,1,bogr,32,bogr,2,bogr,27,1.5
2021,10/7/2021,Fall,31E,2,2,12,35,spcr,2,bogr,19,pasm,1,vuoc,27,1.5
2021,10/7/2021,Fall,31E,2,2,15,35,bogr,1,bogr,32,spcr,4,vuoc,33.5,2.5
2021,10/7/2021,Fall,31E,2,2,18,29,bogr,2,bogr,22,bogr,2,vuoc,25.5,2
2021,10/7/2021,Fall,31E,2,2,21,35,pste,2,bogr,20,pasm,1,bogr,27.5,1.5
2021,10/7/2021,Fall,31E,2,2,24,23,bogr,1,bogr,29,bogr,6,lede,26,3.5
2021,10/7/2021,Fall,31E,2,3,3,34,bogr,1,bogr,17,bogr,3,bogr,25.5,2
2021,10/7/2021,Fall,31E,2,3,6,24,bogr,2,bogr,13,bogr,2,bogr,18.5,2
2021,10/7/2021,Fall,31E,2,3,9,29,bogr,2,bogr,28,bogr,2,bogr,28.5,2
2021,10/7/2021,Fall,31E,2,3,12,21,bogr,1,crmi,19,bogr,1,bogr,20,1
2021,10/7/2021,Fall,31E,2,3,15,18,bogr,1,bogr,29,bogr,3,bogr,23.5,2
2021,10/7/2021,Fall,31E,2,3,18,34,bogr,2,bogr,31,bogr,2,bogr,32.5,2
2021,10/7/2021,Fall,31E,2,3,21,7,bogr,1,buda,29,bogr,2,bogr,18,1.5
2021,10/7/2021,Fall,31E,2,3,24,29,saib,1,bogr,19,bogr,3,crmi,24,2
