Date,Pasture,Treatment,Ecosite,Plot,Transect,Distance,High East,Low East,Spp East,High West,Low West,Spp West,MeanHigh,MeanLow,Screen1,Screen2,Low1,Low2,MeanLow(forage)
10/8/2019,24W,TGM,Upland,2,3,6,13,0,bogr,17,3,bogr,15,1.5,0,0,0,3,1.5
10/8/2019,24W,TGM,Upland,2,3,9,25,3,bogr,23,3,bogr,24,3,0,0,3,3,3
10/8/2019,24W,TGM,Upland,2,3,12,21,3,arfr,18,1,arfr,19.5,2,1,1,,,
10/8/2019,24W,TGM,Upland,2,3,15,3,2,crmi,18,1,arfr,10.5,1.5,0,1,2,,2
10/8/2019,24W,TGM,Upland,2,3,18,12,3,bogr,4,1,bogr,8,2,0,0,3,1,2
10/8/2019,24W,TGM,Upland,2,3,21,12,2,bogr,1,1,bogr,6.5,1.5,0,0,2,1,1.5
10/8/2019,24W,TGM,Upland,2,3,24,14,1,bogr,10,1,buda,12,1,0,0,1,1,1
10/8/2019,24W,TGM,Upland,2,4,3,13,2,bogr,7,1,buda,10,1.5,0,0,2,1,1.5
10/8/2019,24W,TGM,Upland,2,4,6,42,3,pasm,10,1,bogr,26,2,0,0,3,1,2
10/8/2019,24W,TGM,Upland,2,4,9,8,3,bogr,24,3,bogr,16,3,0,0,3,3,3
10/8/2019,24W,TGM,Upland,2,4,12,33,3,bogr,33,3,elel,33,3,0,0,3,3,3
10/8/2019,24W,TGM,Upland,2,4,15,9,3,bogr,3,2,buda,6,2.5,0,0,3,2,2.5
10/8/2019,24W,TGM,Upland,2,4,18,4,1,bogr,9,1,buda,6.5,1,0,0,1,1,1
10/8/2019,24W,TGM,Upland,2,4,21,8,1,bogr,9,2,buda,8.5,1.5,0,0,1,2,1.5
10/8/2019,24W,TGM,Upland,2,4,24,4,1,bogr,21,3,bogr,12.5,2,0,0,1,3,2
10/8/2019,24W,TGM,Upland,3,1,3,3,1,bogr,7,2,bogr,5,1.5,0,0,1,2,1.5
10/8/2019,24W,TGM,Upland,3,1,6,15,3,bogr,6,2,bogr,10.5,2.5,0,0,3,2,2.5
10/8/2019,24W,TGM,Upland,3,1,9,5,3,bogr,11,0,oppo,8,1.5,0,1,3,,3
10/8/2019,24W,TGM,Upland,3,1,12,9,3,bogr,8,2,bogr,8.5,2.5,0,0,3,2,2.5
10/8/2019,24W,TGM,Upland,3,1,15,9,2,vuoc,25,3,buda,17,2.5,1,0,,3,3
10/8/2019,24W,TGM,Upland,3,1,18,18,7,elel,6,2,bogr,12,4.5,0,0,7,2,4.5
10/8/2019,24W,TGM,Upland,3,1,21,0,0,bare,4,0,bare,2,0,0,0,0,0,0
10/8/2019,24W,TGM,Upland,3,1,24,0,0,bare,8,2,bogr,4,1,0,0,0,2,1
10/8/2019,24W,TGM,Upland,3,2,3,17,1,bogr,10,3,bogr,13.5,2,0,0,1,3,2
10/8/2019,24W,TGM,Upland,3,2,6,28,5,bogr,21,3,bogr,24.5,4,0,0,5,3,4
10/8/2019,24W,TGM,Upland,3,2,9,22,3,bogr,12,3,crmi,17,3,0,0,3,3,3
10/8/2019,24W,TGM,Upland,3,2,12,24,2,bogr,16,3,lede,20,2.5,0,0,2,3,2.5
10/8/2019,24W,TGM,Upland,3,2,15,10,3,vuoc,21,3,arfr,15.5,3,1,1,,,
10/8/2019,24W,TGM,Upland,3,2,18,16,3,bogr,18,3,vuoc,17,3,0,1,3,,3
10/8/2019,24W,TGM,Upland,3,2,21,20,3,crmi,28,4,crmi,24,3.5,0,0,3,4,3.5
10/8/2019,24W,TGM,Upland,3,2,24,18,4,vuoc,19,3,vuoc,18.5,3.5,1,1,,,
10/8/2019,24W,TGM,Upland,3,3,3,11,2,buda,9,3,vuoc,10,2.5,0,1,2,,2
10/8/2019,24W,TGM,Upland,3,3,6,5,3,buda,8,2,vuoc,6.5,2.5,0,1,3,,3
10/8/2019,24W,TGM,Upland,3,3,9,5,2,buda,8,0,vuoc,6.5,1,0,1,2,,2
10/8/2019,24W,TGM,Upland,3,3,12,16,2,buda,14,2,vuoc,15,2,0,1,2,,2
10/8/2019,24W,TGM,Upland,3,3,15,14,2,buda,17,3,buda,15.5,2.5,0,0,2,3,2.5
10/8/2019,24W,TGM,Upland,3,3,18,9,1,vuoc,2,0,bogr,5.5,0.5,1,0,,0,0
10/8/2019,24W,TGM,Upland,3,3,21,9,2,bogr,7,0,bogr,8,1,0,0,2,0,1
10/8/2019,24W,TGM,Upland,3,3,24,3,2,bogr,5,1,vuoc,4,1.5,0,1,2,,2
10/8/2019,24W,TGM,Upland,3,4,3,7,3,bogr,27,3,arfr,17,3,0,1,3,,3
10/8/2019,24W,TGM,Upland,3,4,6,8,2,arfr,4,0,buda,6,1,1,0,,0,0
10/8/2019,24W,TGM,Upland,3,4,9,17,1,bogr,26,1,buda,21.5,1,0,0,1,1,1
10/8/2019,24W,TGM,Upland,3,4,12,7,1,bogr,20,3,bogr,13.5,2,0,0,1,3,2
10/8/2019,24W,TGM,Upland,3,4,15,12,2,bogr,13,2,arpu,12.5,2,0,0,2,2,2
10/8/2019,24W,TGM,Upland,3,4,18,3,1,vuoc,22,1,buda,12.5,1,1,0,,1,1
10/8/2019,24W,TGM,Upland,3,4,21,18,3,bogr,14,0,buda,16,1.5,0,0,3,0,1.5
10/8/2019,24W,TGM,Upland,3,4,24,11,2,pasm,11,2,bogr,11,2,0,0,2,2,2
10/8/2019,24W,TGM,Upland,4,1,3,18,3,bogr,8,2,pasm,13,2.5,0,0,3,2,2.5
10/8/2019,24W,TGM,Upland,4,1,6,17,3,gusa,9,3,bogr,13,3,1,0,,3,3
10/8/2019,24W,TGM,Upland,4,1,9,16,3,bogr,20,3,arpu,18,3,0,0,3,3,3
10/8/2019,24W,TGM,Upland,4,1,12,18,2,bogr,22,3,bogr,20,2.5,0,0,2,3,2.5
10/8/2019,24W,TGM,Upland,4,1,15,9,1,bogr,21,2,bogr,15,1.5,0,0,1,2,1.5
10/8/2019,24W,TGM,Upland,4,1,18,14,2,gusa,18,2,bogr,16,2,1,0,,2,2
10/8/2019,24W,TGM,Upland,4,1,21,17,2,bogr,11,1,bogr,14,1.5,0,0,2,1,1.5
10/8/2019,24W,TGM,Upland,4,1,24,21,0,pasm,22,0,bogr,21.5,0,0,0,0,0,0
10/8/2019,24W,TGM,Upland,4,2,3,15,2,bogr,7,2,bogr,11,2,0,0,2,2,2
10/8/2019,24W,TGM,Upland,4,2,6,4,1,bogr,9,1,bogr,6.5,1,0,0,1,1,1
10/8/2019,24W,TGM,Upland,4,2,9,19,3,bogr,36,1,bogr,27.5,2,0,0,3,1,2
10/8/2019,24W,TGM,Upland,4,2,12,3,2,bogr,5,2,bogr,4,2,0,0,2,2,2
10/8/2019,24W,TGM,Upland,4,2,15,6,0,bogr,12,1,bogr,9,0.5,0,0,0,1,0.5
10/8/2019,24W,TGM,Upland,4,2,18,31,2,bogr,25,1,bogr,28,1.5,0,0,2,1,1.5
10/8/2019,24W,TGM,Upland,4,2,21,26,3,bogr,11,3,bogr,18.5,3,0,0,3,3,3
10/8/2019,24W,TGM,Upland,4,2,24,9,3,bogr,24,3,bogr,16.5,3,0,0,3,3,3
10/8/2019,24W,TGM,Upland,4,3,3,13,2,buda,7,1,buda,10,1.5,0,0,2,1,1.5
10/8/2019,24W,TGM,Upland,4,3,6,10,0,bogr,13,0,pasm,11.5,0,0,0,0,0,0
10/8/2019,24W,TGM,Upland,4,3,9,9,2,buda,17,2,buda,13,2,0,0,2,2,2
10/8/2019,24W,TGM,Upland,4,3,12,19,0,pasm,21,1,buda,20,0.5,0,0,0,1,0.5
10/8/2019,24W,TGM,Upland,4,3,15,6,3,buda,11,1,buda,8.5,2,0,0,3,1,2
10/8/2019,24W,TGM,Upland,4,3,18,15,1,oppo,26,4,pasm,20.5,2.5,1,0,,4,4
10/8/2019,24W,TGM,Upland,4,3,21,4,2,buda,18,2,buda,11,2,0,0,2,2,2
10/8/2019,24W,TGM,Upland,4,3,24,11,2,vuoc,22,0,bogr,16.5,1,1,0,,0,0
10/8/2019,24W,TGM,Upland,4,4,3,5,2,bogr,11,1,crmi,8,1.5,0,0,2,1,1.5
10/8/2019,24W,TGM,Upland,4,4,6,3,0,bogr,11,2,bogr,7,1,0,0,0,2,1
10/8/2019,24W,TGM,Upland,4,4,9,5,0,bogr,6,1,bogr,5.5,0.5,0,0,0,1,0.5
10/8/2019,24W,TGM,Upland,4,4,12,13,4,bogr,15,4,bogr,14,4,0,0,4,4,4
10/8/2019,24W,TGM,Upland,4,4,15,14,0,bogr,0,0,bare,7,0,0,0,0,0,0
10/8/2019,24W,TGM,Upland,4,4,18,5,1,cadu,3,1,bogr,4,1,0,0,1,1,1
10/8/2019,24W,TGM,Upland,4,4,21,6,3,bogr,9,3,bogr,7.5,3,0,0,3,3,3
10/8/2019,24W,TGM,Upland,4,4,24,9,2,bogr,12,3,bogr,10.5,2.5,0,0,2,3,2.5
10/8/2019,31E,TGM,Upland,1,1,3,8,2,bogr,8,2,bogr,8,2,0,0,2,2,2
10/8/2019,31E,TGM,Upland,1,1,6,13,1,bogr,2,1,buda,7.5,1,0,0,1,1,1
10/8/2019,31E,TGM,Upland,1,1,9,15,1,bogr,11,1,bogr,13,1,0,0,1,1,1
10/8/2019,31E,TGM,Upland,1,1,12,7,1,bogr,12,3,crmi,9.5,2,0,0,1,3,2
10/8/2019,31E,TGM,Upland,1,1,15,12,2,bogr,3,0,lare,7.5,1,0,0,2,0,1
10/8/2019,31E,TGM,Upland,1,1,18,7,2,crmi,11,2,crmi,9,2,0,0,2,2,2
10/8/2019,31E,TGM,Upland,1,1,21,12,4,bogr,13,2,crmi,12.5,3,0,0,4,2,3
10/8/2019,31E,TGM,Upland,1,1,24,9,2,crmi,3,2,bogr,6,2,0,0,2,2,2
10/8/2019,31E,TGM,Upland,1,2,3,8,2,bogr,22,7,arpu,15,4.5,0,0,2,7,4.5
10/8/2019,31E,TGM,Upland,1,2,6,20,3,plpa,11,3,crmi,15.5,3,0,0,3,3,3
10/8/2019,31E,TGM,Upland,1,2,9,14,2,plpa,16,3,vuoc,15,2.5,0,1,2,,2
10/8/2019,31E,TGM,Upland,1,2,12,10,3,crmi,7,2,crmi,8.5,2.5,0,0,3,2,2.5
10/8/2019,31E,TGM,Upland,1,2,15,11,6,crmi,14,0,plpa,12.5,3,0,0,6,0,3
10/8/2019,31E,TGM,Upland,1,2,18,15,6,crmi,7,0,lede,11,3,0,0,6,0,3
10/8/2019,31E,TGM,Upland,1,2,21,4,0,crmi,15,0,bogr,9.5,0,0,0,0,0,0
10/8/2019,31E,TGM,Upland,1,2,24,48,13,atca,16,1,crmi,32,7,1,0,,1,1
10/8/2019,31E,TGM,Upland,1,3,3,15,4,crmi,6,2,crmi,10.5,3,0,0,4,2,3
10/8/2019,31E,TGM,Upland,1,3,6,8,5,crmi,6,1,vuoc,7,3,0,1,5,,5
10/8/2019,31E,TGM,Upland,1,3,9,9,3,bogr,13,2,crmi,11,2.5,0,0,3,2,2.5
10/8/2019,31E,TGM,Upland,1,3,12,13,2,bogr,16,4,lare,14.5,3,0,0,2,4,3
10/8/2019,31E,TGM,Upland,1,3,15,7,3,bogr,13,1,lede,10,2,0,0,3,1,2
10/8/2019,31E,TGM,Upland,1,3,18,6,0,bogr,11,1,crmi,8.5,0.5,0,0,0,1,0.5
10/8/2019,31E,TGM,Upland,1,3,21,5,2,bogr,5,3,bogr,5,2.5,0,0,2,3,2.5
10/8/2019,31E,TGM,Upland,1,3,24,14,3,crmi,16,0,elel,15,1.5,0,0,3,0,1.5
10/8/2019,31E,TGM,Upland,1,4,3,18,2,pasm,14,1,pasm,16,1.5,0,0,2,1,1.5
10/8/2019,31E,TGM,Upland,1,4,6,16,2,pasm,13,2,pasm,14.5,2,0,0,2,2,2
10/8/2019,31E,TGM,Upland,1,4,9,16,3,bogr,17,2,pasm,16.5,2.5,0,0,3,2,2.5
10/8/2019,31E,TGM,Upland,1,4,12,15,2,pasm,7,1,bogr,11,1.5,0,0,2,1,1.5
10/8/2019,31E,TGM,Upland,1,4,15,13,2,bogr,6,3,bogr,9.5,2.5,0,0,2,3,2.5
10/8/2019,31E,TGM,Upland,1,4,18,13,2,bogr,3,1,bogr,8,1.5,0,0,2,1,1.5
10/8/2019,31E,TGM,Upland,1,4,21,3,2,oppo,14,2,bogr,8.5,2,1,0,,2,2
10/8/2019,31E,TGM,Upland,1,4,24,5,1,bogr,12,2,gusa,8.5,1.5,0,1,1,,1
10/9/2019,31E,TGM,Upland,2,1,3,14,3,bogr,9,3,bogr,11.5,3,0,0,3,3,3
10/9/2019,31E,TGM,Upland,2,1,6,15,3,arpu,6,0,crmi,10.5,1.5,0,0,3,0,1.5
10/9/2019,31E,TGM,Upland,2,1,9,11,3,bogr,16,5,crmi,13.5,4,0,0,3,5,4
10/9/2019,31E,TGM,Upland,2,1,12,10,3,elel,11,3,crmi,10.5,3,0,0,3,3,3
10/9/2019,31E,TGM,Upland,2,1,15,10,2,crmi,7,1,bogr,8.5,1.5,0,0,2,1,1.5
10/9/2019,31E,TGM,Upland,2,1,18,8,3,bogr,13,5,crmi,10.5,4,0,0,3,5,4
10/9/2019,31E,TGM,Upland,2,1,21,14,2,plpa,7,2,crmi,10.5,2,0,0,2,2,2
10/9/2019,31E,TGM,Upland,2,1,24,8,0,chle,7,3,plpa,7.5,1.5,0,0,0,3,1.5
10/9/2019,31E,TGM,Upland,2,2,3,12,2,vuoc,18,4,bogr,15,3,1,0,,4,4
10/9/2019,31E,TGM,Upland,2,2,6,15,6,crmi,12,3,bogr,13.5,4.5,0,0,6,3,4.5
10/9/2019,31E,TGM,Upland,2,2,9,12,2,crmi,11,1,buda,11.5,1.5,0,0,2,1,1.5
10/9/2019,31E,TGM,Upland,2,2,12,9,3,crmi,8,1,crmi,8.5,2,0,0,3,1,2
10/9/2019,31E,TGM,Upland,2,2,15,8,3,bogr,14,2,elel,11,2.5,0,0,3,2,2.5
10/9/2019,31E,TGM,Upland,2,2,18,10,1,bogr,10,2,vuoc,10,1.5,0,1,1,,1
10/9/2019,31E,TGM,Upland,2,2,21,18,2,pasm,15,2,bogr,16.5,2,0,0,2,2,2
10/9/2019,31E,TGM,Upland,2,2,24,14,3,bogr,15,2,crmi,14.5,2.5,0,0,3,2,2.5
10/9/2019,31E,TGM,Upland,2,3,3,18,3,gusa,3,2,buda,10.5,2.5,1,0,,2,2
10/9/2019,31E,TGM,Upland,2,3,6,2,1,buda,3,2,buda,2.5,1.5,0,0,1,2,1.5
10/9/2019,31E,TGM,Upland,2,3,9,4,1,buda,13,2,gusa,8.5,1.5,0,1,1,,1
10/9/2019,31E,TGM,Upland,2,3,12,7,2,bogr,3,0,bogr,5,1,0,0,2,0,1
10/9/2019,31E,TGM,Upland,2,3,15,2,1,bogr,4,1,bogr,3,1,0,0,1,1,1
10/9/2019,31E,TGM,Upland,2,3,18,5,1,bogr,11,2,buda,8,1.5,0,0,1,2,1.5
10/9/2019,31E,TGM,Upland,2,3,21,7,0,buda,1,0,buda,4,0,0,0,0,0,0
10/9/2019,31E,TGM,Upland,2,3,24,3,2,bogr,4,1,bogr,3.5,1.5,0,0,2,1,1.5
10/9/2019,31E,TGM,Upland,2,4,3,3,3,buda,3,1,buda,3,2,0,0,3,1,2
10/9/2019,31E,TGM,Upland,2,4,6,3,1,buda,21,1,buda,12,1,0,0,1,1,1
10/9/2019,31E,TGM,Upland,2,4,9,4,1,buda,6,2,buda,5,1.5,0,0,1,2,1.5
10/9/2019,31E,TGM,Upland,2,4,12,4,2,buda,7,0,buda,5.5,1,0,0,2,0,1
10/9/2019,31E,TGM,Upland,2,4,15,3,1,buda,9,1,buda,6,1,0,0,1,1,1
10/9/2019,31E,TGM,Upland,2,4,18,2,1,buda,11,2,buda,6.5,1.5,0,0,1,2,1.5
10/9/2019,31E,TGM,Upland,2,4,21,5,0,bogr,10,1,bogr,7.5,0.5,0,0,0,1,0.5
10/9/2019,31E,TGM,Upland,2,4,24,11,1,bogr,11,0,pasm,11,0.5,0,0,1,0,0.5
10/8/2019,31E,TGM,Upland,3,1,3,4,0,bogr,5,0,bogr,4.5,0,0,0,0,0,0
10/8/2019,31E,TGM,Upland,3,1,6,2,1,buda,4,1,buda,3,1,0,0,1,1,1
10/8/2019,31E,TGM,Upland,3,1,9,2,1,bogr,10,3,bogr,6,2,0,0,1,3,2
10/8/2019,31E,TGM,Upland,3,1,12,6,3,crmi,16,2,arpu,11,2.5,0,0,3,2,2.5
10/8/2019,31E,TGM,Upland,3,1,15,11,3,bogr,26,3,crmi,18.5,3,0,0,3,3,3
10/8/2019,31E,TGM,Upland,3,1,18,10,3,bogr,22,3,elel,16,3,0,0,3,3,3
10/8/2019,31E,TGM,Upland,3,1,21,8,2,bogr,7,1,bogr,7.5,1.5,0,0,2,1,1.5
10/8/2019,31E,TGM,Upland,3,1,24,13,3,bogr,17,2,crmi,15,2.5,0,0,3,2,2.5
10/8/2019,31E,TGM,Upland,3,2,3,11,5,crmi,22,4,vuoc,16.5,4.5,0,1,5,,5
10/8/2019,31E,TGM,Upland,3,2,6,19,2,pasm,18,0,pasm,18.5,1,0,0,2,0,1
10/8/2019,31E,TGM,Upland,3,2,9,20,1,pasm,18,7,pasm,19,4,0,0,1,7,4
10/8/2019,31E,TGM,Upland,3,2,12,14,2,crmi,14,3,crmi,14,2.5,0,0,2,3,2.5
10/8/2019,31E,TGM,Upland,3,2,15,10,1,bogr,14,0,bogr,12,0.5,0,0,1,0,0.5
10/8/2019,31E,TGM,Upland,3,2,18,23,7,pasm,28,7,pasm,25.5,7,0,0,7,7,7
10/8/2019,31E,TGM,Upland,3,2,21,28,3,pasm,33,7,pasm,30.5,5,0,0,3,7,5
10/8/2019,31E,TGM,Upland,3,2,24,17,1,pasm,20,2,pasm,18.5,1.5,0,0,1,2,1.5
10/8/2019,31E,TGM,Upland,3,3,3,12,2,vuoc,30,23,gusa,21,12.5,1,1,,,
10/8/2019,31E,TGM,Upland,3,3,6,13,3,vuoc,23,4,arpu,18,3.5,1,0,,4,4
10/8/2019,31E,TGM,Upland,3,3,9,12,3,bogr,7,3,crmi,9.5,3,0,0,3,3,3
10/8/2019,31E,TGM,Upland,3,3,12,10,2,bogr,7,2,bogr,8.5,2,0,0,2,2,2
10/8/2019,31E,TGM,Upland,3,3,15,14,3,arpu,12,2,crmi,13,2.5,0,0,3,2,2.5
10/8/2019,31E,TGM,Upland,3,3,18,9,1,crmi,10,3,arpu,9.5,2,0,0,1,3,2
10/8/2019,31E,TGM,Upland,3,3,21,8,2,crmi,9,5,crmi,8.5,3.5,0,0,2,5,3.5
10/8/2019,31E,TGM,Upland,3,3,24,9,3,pasm,12,3,plpa,10.5,3,0,0,3,3,3
10/8/2019,31E,TGM,Upland,3,4,3,3,1,bogr,8,2,bogr,5.5,1.5,0,0,1,2,1.5
10/8/2019,31E,TGM,Upland,3,4,6,14,3,bogr,17,2,pasm,15.5,2.5,0,0,3,2,2.5
10/8/2019,31E,TGM,Upland,3,4,9,20,2,elel,6,1,bogr,13,1.5,0,0,2,1,1.5
10/8/2019,31E,TGM,Upland,3,4,12,3,0,bogr,7,1,elel,5,0.5,0,0,0,1,0.5
10/8/2019,31E,TGM,Upland,3,4,15,21,2,pasm,13,1,bogr,17,1.5,0,0,2,1,1.5
10/8/2019,31E,TGM,Upland,3,4,18,17,3,plpa,13,1,bogr,15,2,0,0,3,1,2
10/8/2019,31E,TGM,Upland,3,4,21,28,3,pasm,14,2,bogr,21,2.5,0,0,3,2,2.5
10/8/2019,31E,TGM,Upland,3,4,24,29,2,pasm,30,3,pasm,29.5,2.5,0,0,2,3,2.5
10/8/2019,31E,TGM,Upland,4,1,3,9,3,bogr,10,7,oppo,9.5,5,0,1,3,,3
10/8/2019,31E,TGM,Upland,4,1,6,11,3,crmi,9,3,crmi,10,3,0,0,3,3,3
10/8/2019,31E,TGM,Upland,4,1,9,14,3,bogr,20,3,crmi,17,3,0,0,3,3,3
10/8/2019,31E,TGM,Upland,4,1,12,14,3,bogr,4,1,bogr,9,2,0,0,3,1,2
10/8/2019,31E,TGM,Upland,4,1,15,18,15,ATCA,12,2,bogr,15,8.5,1,0,,2,2
10/8/2019,31E,TGM,Upland,4,1,18,18,1,bogr,5,3,bogr,11.5,2,0,0,1,3,2
10/8/2019,31E,TGM,Upland,4,1,21,11,2,CRMI,27,7,atca,19,4.5,0,1,2,,2
10/8/2019,31E,TGM,Upland,4,1,24,23,3,pasm,20,6,eref,21.5,4.5,0,1,3,,3
10/8/2019,31E,TGM,Upland,4,2,3,12,1,pasm,12,1,pasm,12,1,0,0,1,1,1
10/8/2019,31E,TGM,Upland,4,2,6,9,7,ATCA,0,0,bare,4.5,3.5,1,0,,0,0
10/8/2019,31E,TGM,Upland,4,2,9,3,1,crmi,11,0,crmi,7,0.5,0,0,1,0,0.5
10/8/2019,31E,TGM,Upland,4,2,12,6,0,pasm,14,1,crmi,10,0.5,0,0,0,1,0.5
10/8/2019,31E,TGM,Upland,4,2,15,15,1,crmi,17,3,crmi,16,2,0,0,1,3,2
10/8/2019,31E,TGM,Upland,4,2,18,28,20,atca,28,0,vuoc,28,10,1,1,,,
10/8/2019,31E,TGM,Upland,4,2,21,21,4,pasm,14,2,pasm,17.5,3,0,0,4,2,3
10/8/2019,31E,TGM,Upland,4,2,24,40,6,vuoc,14,1,crmi,27,3.5,1,0,,1,1
10/8/2019,31E,TGM,Upland,4,3,3,12,1,pasm,14,1,bogr,13,1,0,0,1,1,1
10/8/2019,31E,TGM,Upland,4,3,6,32,2,pasm,28,25,atca,30,13.5,0,1,2,,2
10/8/2019,31E,TGM,Upland,4,3,9,24,4,pasm,55,42,atca,39.5,23,0,1,4,,4
10/8/2019,31E,TGM,Upland,4,3,12,3,0,crmi,20,2,pasm,11.5,1,0,0,0,2,1
10/8/2019,31E,TGM,Upland,4,3,15,7,3,crmi,9,2,bogr,8,2.5,0,0,3,2,2.5
10/8/2019,31E,TGM,Upland,4,3,18,32,5,pasm,31,1,pasm,31.5,3,0,0,5,1,3
10/8/2019,31E,TGM,Upland,4,3,21,40,8,pasm,28,16,pasm,34,12,0,0,8,16,12
10/8/2019,31E,TGM,Upland,4,3,24,18,6,crmi,23,8,pasm,20.5,7,0,0,6,8,7
10/8/2019,31E,TGM,Upland,4,4,3,2,0,bare,3,2,bogr,2.5,1,0,0,0,2,1
10/8/2019,31E,TGM,Upland,4,4,6,7,1,bogr,6,2,bogr,6.5,1.5,0,0,1,2,1.5
10/8/2019,31E,TGM,Upland,4,4,9,26,2,ATCA,4,2,bogr,15,2,1,0,,2,2
10/8/2019,31E,TGM,Upland,4,4,12,6,1,bogr,6,2,plpa,6,1.5,0,0,1,2,1.5
10/8/2019,31E,TGM,Upland,4,4,15,8,1,bogr,11,3,plpa,9.5,2,0,0,1,3,2
10/8/2019,31E,TGM,Upland,4,4,18,6,1,bogr,14,2,bogr,10,1.5,0,0,1,2,1.5
10/8/2019,31E,TGM,Upland,4,4,21,5,1,bogr,12,3,bogr,8.5,2,0,0,1,3,2
10/8/2019,31E,TGM,Upland,4,4,24,9,0,bogr,11,2,arpu,10,1,0,0,0,2,1
10/8/2019,32W,LARKSPUR,Upland,1,1,3,1,1,bogr,7,1,bogr,4,1,0,0,1,1,1
10/8/2019,32W,LARKSPUR,Upland,1,1,6,4,2,bogr,11,2,bogr,7.5,2,0,0,2,2,2
10/8/2019,32W,LARKSPUR,Upland,1,1,9,4,2,bogr,3,0,buda,3.5,1,0,0,2,0,1
10/8/2019,32W,LARKSPUR,Upland,1,1,12,3,0,bogr,1,0,bogr,2,0,0,0,0,0,0
10/8/2019,32W,LARKSPUR,Upland,1,1,15,5,2,vuoc,5,1,buda,5,1.5,1,0,,1,1
10/8/2019,32W,LARKSPUR,Upland,1,1,18,6,1,bogr,3,1,bogr,4.5,1,0,0,1,1,1
10/8/2019,32W,LARKSPUR,Upland,1,1,21,3,1,bogr,3,0,bogr,3,0.5,0,0,1,0,0.5
10/8/2019,32W,LARKSPUR,Upland,1,1,24,5,1,bogr,7,2,buda,6,1.5,0,0,1,2,1.5
10/8/2019,32W,LARKSPUR,Upland,1,2,3,2,1,buda,4,2,bogr,3,1.5,0,0,1,2,1.5
10/8/2019,32W,LARKSPUR,Upland,1,2,6,3,0,bogr,3,1,bogr,3,0.5,0,0,0,1,0.5
10/8/2019,32W,LARKSPUR,Upland,1,2,9,4,3,bogr,18,3,lare,11,3,0,0,3,3,3
10/8/2019,32W,LARKSPUR,Upland,1,2,12,2,0,vuoc,7,2,buda,4.5,1,1,0,,2,2
10/8/2019,32W,LARKSPUR,Upland,1,2,15,7,1,cadu,4,1,buda,5.5,1,0,0,1,1,1
10/8/2019,32W,LARKSPUR,Upland,1,2,18,5,1,crmi,11,3,crmi,8,2,0,0,1,3,2
10/8/2019,32W,LARKSPUR,Upland,1,2,21,9,3,crmi,9,3,bogr,9,3,0,0,3,3,3
10/8/2019,32W,LARKSPUR,Upland,1,2,24,3,1,buda,11,1,bogr,7,1,0,0,1,1,1
10/8/2019,32W,LARKSPUR,Upland,1,3,3,11,2,bogr,50,2,bogr,30.5,2,0,0,2,2,2
10/8/2019,32W,LARKSPUR,Upland,1,3,6,26,3,pasm,40,2,pasm,33,2.5,0,0,3,2,2.5
10/8/2019,32W,LARKSPUR,Upland,1,3,9,19,3,pasm,59,3,bogr,39,3,0,0,3,3,3
10/8/2019,32W,LARKSPUR,Upland,1,3,12,19,2,bogr,48,1,pasm,33.5,1.5,0,0,2,1,1.5
10/8/2019,32W,LARKSPUR,Upland,1,3,15,3,1,bogr,5,0,bogr,4,0.5,0,0,1,0,0.5
10/8/2019,32W,LARKSPUR,Upland,1,3,18,6,2,vuoc,4,1,bogr,5,1.5,1,0,,1,1
10/8/2019,32W,LARKSPUR,Upland,1,3,21,4,2,vuoc,11,2,vuoc,7.5,2,1,1,,,
10/8/2019,32W,LARKSPUR,Upland,1,3,24,6,2,bogr,7,0,bogr,6.5,1,0,0,2,0,1
10/8/2019,32W,LARKSPUR,Upland,1,4,3,5,1,bogr,4,0,buda,4.5,0.5,0,0,1,0,0.5
10/8/2019,32W,LARKSPUR,Upland,1,4,6,11,6,crmi,7,1,crmi,9,3.5,0,0,6,1,3.5
10/8/2019,32W,LARKSPUR,Upland,1,4,9,4,1,chle,17,2,bogr,10.5,1.5,0,0,1,2,1.5
10/8/2019,32W,LARKSPUR,Upland,1,4,12,7,1,bogr,15,1,crmi,11,1,0,0,1,1,1
10/8/2019,32W,LARKSPUR,Upland,1,4,15,11,4,bogr,5,3,plpa,8,3.5,0,0,4,3,3.5
10/8/2019,32W,LARKSPUR,Upland,1,4,18,10,3,plpa,9,3,crmi,9.5,3,0,0,3,3,3
10/8/2019,32W,LARKSPUR,Upland,1,4,21,5,3,bogr,10,0,bogr,7.5,1.5,0,0,3,0,1.5
10/8/2019,32W,LARKSPUR,Upland,1,4,24,1,1,bogr,4,2,bogr,2.5,1.5,0,0,1,2,1.5
10/8/2019,32W,LARKSPUR,Upland,2,1,3,20,3,bogr,3,1,bogr,11.5,2,0,0,3,1,2
10/8/2019,32W,LARKSPUR,Upland,2,1,6,13,3,bogr,7,2,bogr,10,2.5,0,0,3,2,2.5
10/8/2019,32W,LARKSPUR,Upland,2,1,9,16,2,bogr,17,2,bogr,16.5,2,0,0,2,2,2
10/8/2019,32W,LARKSPUR,Upland,2,1,12,24,3,pasm,23,8,eref,23.5,5.5,0,1,3,,3
10/8/2019,32W,LARKSPUR,Upland,2,1,15,41,6,pasm,42,3,pasm,41.5,4.5,0,0,6,3,4.5
10/8/2019,32W,LARKSPUR,Upland,2,1,18,11,0,crmi,25,2,pasm,18,1,0,0,0,2,1
