Date,Pasture,Plot,Transect , Distance,East-High,East-High-Spp,East-Low,East-Low-Spp,West-High,West-High-Sp,West-Low,West-Low-Spp,MeanHigh,MeanLow
6/22/2021,26W,4,3,6,19,vuoc,3,vuoc,22,vuoc,5,vuoc,20.5,4
6/22/2021,26W,4,3,9,16,vuoc,5,vuoc,22,elel,9,elel,19,7
6/22/2021,26W,4,3,12,13,vuoc,1,vuoc,18,vuoc,7,vuoc,15.5,4
6/22/2021,26W,4,3,15,12,vuoc,2,hasp,10,vuoc,2,vuoc,11,2
6/22/2021,26W,4,3,18,17,vuoc,4,vuoc,48,pasm,2,vuoc,32.5,3
6/22/2021,26W,4,3,21,29,pste,3,pste,26,pasm,3,vuoc,27.5,3
6/22/2021,26W,4,3,24,14,vuoc,2,vuoc,14,vuoc,9,erna,14,5.5
6/22/2021,26W,4,4,3,11,vuoc,2,vuoc,3,bogr,1,bogr,7,1.5
6/22/2021,26W,4,4,6,11,vuoc,6,vuoc,9,vuoc,3,vuoc,10,4.5
6/22/2021,26W,4,4,9,15,vuoc,3,oppo,14,vuoc,3,vuoc,14.5,3
6/22/2021,26W,4,4,12,13,vuoc,3,vuoc,16,vuoc,3,vuoc,14.5,3
6/22/2021,26W,4,4,15,16,vuoc,8,oppo,15,vuoc,3,vuoc,15.5,5.5
6/22/2021,26W,4,4,18,15,vuoc,1,vuoc,7,vuoc,1,bogr,11,1
6/22/2021,26W,4,4,21,10,vuoc,1,vuoc,14,vuoc,3,vuoc,12,2
6/22/2021,26W,4,4,24,20,vuoc,3,vuoc,15,vuoc,2,vuoc,17.5,2.5
6/9/2021,17S,1,1,3,15,heco,6,heco,20,heco,4,heco,17.5,5
6/9/2021,17S,1,1,6,15,heco,3,oppo,9,bogr,1,bogr,12,2
6/9/2021,17S,1,1,9,10,bogr,1,bogr,9,bogr,3,oppo,9.5,2
6/9/2021,17S,1,1,12,3,bogr,0,bare,9,bogr,1,bogr,6,0.5
6/9/2021,17S,1,1,15,25,pasm,6,oppo,18,saib,4,oppo,21.5,5
6/9/2021,17S,1,1,18,19,pasm,2,pasm,11,bogr,1,vuoc,15,1.5
6/9/2021,17S,1,1,21,6,bogr,1,bogr,10,bogr,2,bogr,8,1.5
6/9/2021,17S,1,1,24,17,bogr,1,lede,18,heco,1,heco,17.5,1
6/9/2021,17S,1,2,3,5,bogr,1,bogr,30,heco,1,bogr,17.5,1
6/9/2021,17S,1,2,6,5,bogr,1,bogr,41,heco,5,pasm,23,3
6/9/2021,17S,1,2,9,1,bogr,0,bare,18,pste,1,pste,9.5,0.5
6/9/2021,17S,1,2,12,41,heco,7,heco,24,heco,1,heco,32.5,4
6/9/2021,17S,1,2,15,7,eref,1,bogr,4,bogr,0,bare,5.5,0.5
6/9/2021,17S,1,2,18,8,bogr,2,crmi,16,heco,1,heco,12,1.5
6/9/2021,17S,1,2,21,5,bogr,1,bogr,7,bogr,1,bogr,6,1
6/9/2021,17S,1,2,24,10,bogr,0,bare,9,vuoc,1,bogr,9.5,0.5
6/9/2021,17S,1,3,3,10,bogr,1,bogr,5,bogr,1,bogr,7.5,1
6/9/2021,17S,1,3,6,12,bogr,5,oppo,11,lyju,1,bogr,11.5,3
6/9/2021,17S,1,3,9,0,bare,0,bare,31,arpu,1,arpu,15.5,0.5
6/9/2021,17S,1,3,12,9,bogr,2,bogr,9,bogr,1,bogr,9,1.5
6/9/2021,17S,1,3,15,8,bogr,1,bogr,9,bogr,1,bogr,8.5,1
6/9/2021,17S,1,3,18,10,bogr,1,bogr,12,bogr,2,bogr,11,1.5
6/9/2021,17S,1,3,21,8,oppo,3,oppo,9,oppo,3,oppo,8.5,3
6/9/2021,17S,1,3,24,9,bogr,1,bogr,8,crmi,1,crmi,8.5,1
6/9/2021,17S,1,4,3,13,bogr,2,bogr,7,bogr,1,bogr,10,1.5
6/9/2021,17S,1,4,6,13,heco,2,heco,9,crmi,1,crmi,11,1.5
6/9/2021,17S,1,4,9,42,heco,1,heco,6,crmi,1,crmi,24,1
6/9/2021,17S,1,4,12,10,eref,1,eref,7,bogr,1,bogr,8.5,1
6/9/2021,17S,1,4,15,21,heco,1,bogr,22,heco,1,bogr,21.5,1
6/9/2021,17S,1,4,18,26,heco,1,heco,10,bogr,2,bogr,18,1.5
6/9/2021,17S,1,4,21,38,heco,5,eref,34,heco,5,pste,36,5
6/9/2021,17S,1,4,24,16,pasm,1,pasm,15,bogr,3,oppo,15.5,2
6/9/2021,17S,2,1,3,29,heco,3,heco,25,heco,4,heco,27,3.5
6/9/2021,17S,2,1,6,12,saib,3,bogr,10,vuoc,2,vuoc,11,2.5
6/9/2021,17S,2,1,9,7,vuoc,0,bare,4,bogr,0,bare,5.5,0
6/9/2021,17S,2,1,12,9,bogr,0,bare,6,bogr,0,bare,7.5,0
6/9/2021,17S,2,1,15,24,elel,5,elel,21,vuoc,3,vuoc,22.5,4
6/9/2021,17S,2,1,18,16,lyju,0,bare,5,bogr,2,crmi,10.5,1
6/9/2021,17S,2,1,21,7,bogr,1,bogr,11,crmi,4,crmi,9,2.5
6/9/2021,17S,2,1,24,8,bogr,2,bogr,20,vuoc,3,bogr,14,2.5
6/9/2021,17S,2,2,3,9,bogr,1,bogr,34,heco,6,oppo,21.5,3.5
6/9/2021,17S,2,2,6,9,oppo,6,oppo,22,heco,2,heco,15.5,4
6/9/2021,17S,2,2,9,7,bogr,1,bogr,17,heco,1,heco,12,1
6/9/2021,17S,2,2,12,7,bogr,1,bogr,9,bogr,3,oppo,8,2
6/9/2021,17S,2,2,15,11,bogr,2,bogr,12,bogr,1,bogr,11.5,1.5
6/9/2021,17S,2,2,18,11,heco,1,bogr,10,bogr,2,bogr,10.5,1.5
6/9/2021,17S,2,2,21,13,heco,1,cafi,10,oppo,5,oppo,11.5,3
6/9/2021,17S,2,2,24,21,heco,5,oppo,6,bogr,1,bogr,13.5,3
6/9/2021,17S,2,3,3,5,bogr,1,bogr,12,cadu,1,cadu,8.5,1
6/9/2021,17S,2,3,6,12,bogr,3,bogr,14,heco,1,spco,13,2
6/9/2021,17S,2,3,9,8,chle,1,chle,2,bogr,1,bogr,5,1
6/9/2021,17S,2,3,12,9,bogr,1,bogr,4,bogr,1,bogr,6.5,1
6/9/2021,17S,2,3,15,8,bogr,1,bogr,5,bogr,1,bogr,6.5,1
6/9/2021,17S,2,3,18,4,bogr,1,bogr,3,bogr,1,bogr,3.5,1
6/9/2021,17S,2,3,21,5,bogr,1,sial,4,bogr,1,bogr,4.5,1
6/9/2021,17S,2,3,24,5,bogr,1,bogr,6,bogr,1,bogr,5.5,1
6/9/2021,17S,2,4,3,25,pasm,5,oppo,9,heco,2,oppo,17,3.5
6/9/2021,17S,2,4,6,18,heco,4,crmi,16,pasm,3,bogr,17,3.5
6/9/2021,17S,2,4,9,11,bogr,6,oppo,21,eref,8,eref,16,7
6/9/2021,17S,2,4,12,10,bogr,2,bogr,10,bogr,1,bogr,10,1.5
6/9/2021,17S,2,4,15,12,heco,1,crmi,10,oppo,6,oppo,11,3.5
6/9/2021,17S,2,4,18,7,bogr,1,bogr,6,bogr,1,bogr,6.5,1
6/9/2021,17S,2,4,21,9,bogr,1,bogr,25,heco,5,oppo,17,3
6/9/2021,17S,2,4,24,8,bogr,1,bogr,26,eref,5,bogr,17,3
6/14/2021,17S,3,1,3,9,heco,0,heco,28,heco,1,heco,18.5,0.5
6/14/2021,17S,3,1,6,21,heco,0,lyju,23,heco,1,chle,22,0.5
6/14/2021,17S,3,1,9,39,heco,1,eref,26,heco,1,heco,32.5,1
6/14/2021,17S,3,1,12,15,pasm,1,pasm,18,heco,1,pasm,16.5,1
6/14/2021,17S,3,1,15,18,pasm,1,pasm,21,pasm,4,pasm,19.5,2.5
6/14/2021,17S,3,1,18,18,pasm,0,pasm,36,pasm,1,pasm,27,0.5
6/14/2021,17S,3,1,21,21,pasm,1,pasm,29,pasm,2,pasm,25,1.5
6/14/2021,17S,3,1,24,29,pasm,1,pasm,23,pasm,2,pasm,26,1.5
6/14/2021,17S,3,2,3,14,spai,0,spai,11,spai,0,spai,12.5,0
6/14/2021,17S,3,2,6,14,spai,0,disp,12,spai,1,spai,13,0.5
6/14/2021,17S,3,2,9,6,spai,1,spai,22,spai,9,spai,14,5
6/14/2021,17S,3,2,12,14,spai,1,spai,16,pasm,4,pasm,15,2.5
6/14/2021,17S,3,2,15,24,pasm,4,spai,22,pasm,3,pasm,23,3.5
6/14/2021,17S,3,2,18,31,spai,5,spai,38,juba,9,juba,34.5,7
6/14/2021,17S,3,2,21,36,pasm,4,pasm,26,pasm,9,pasm,31,6.5
6/14/2021,17S,3,2,24,37,juba,9,juba,31,hoju,6,spai,34,7.5
6/14/2021,17S,3,3,3,31,heco,1,heco,38,heco,1,cadu,34.5,1
6/14/2021,17S,3,3,6,6,cadu,1,cadu,4,bogr,1,bogr,5,1
6/14/2021,17S,3,3,9,13,disp,3,spco,9,spco,5,spco,11,4
6/14/2021,17S,3,3,12,31,chle,2,pasm,44,pasm,2,disp,37.5,2
6/14/2021,17S,3,3,15,8,pasm,1,pasm,12,disp,1,pasm,10,1
6/14/2021,17S,3,3,18,21,spai,3,spai,21,chle,5,spai,21,4
6/14/2021,17S,3,3,21,20,pasm,4,spai,16,pasm,3,spai,18,3.5
6/14/2021,17S,3,3,24,18,spai,3,spai,18,spai,3,spai,18,3
6/14/2021,17S,3,4,3,21,pasm,3,pasm,24,popr,5,spai,22.5,4
6/14/2021,17S,3,4,6,28,popr,9,spai,15,cane,3,cane,21.5,6
6/14/2021,17S,3,4,9,39,popr,5,cane,24,popr,5,cane,31.5,5
6/14/2021,17S,3,4,12,33,cane,10,cane,25,cane,10,cane,29,10
6/14/2021,17S,3,4,15,28,cane,7,cane,52,deso,15,cane,40,11
6/14/2021,17S,3,4,18,38,cane,9,cane,29,cane,10,cane,33.5,9.5
6/14/2021,17S,3,4,21,38,cane,17,cane,44,cane,11,cane,41,14
6/14/2021,17S,3,4,24,38,cane,8,cane,37,cane,9,cane,37.5,8.5
6/15/2021,17S,4,1,3,26,heco,10,heco,24,heco,1,heco,25,5.5
6/15/2021,17S,4,1,6,24,heco,2,heco,24,heco,5,heco,24,3.5
6/15/2021,17S,4,1,9,20,chle,1,lede,29,chle,0,chle,24.5,0.5
6/15/2021,17S,4,1,12,30,heco,4,crmi,28,heco,1,heco,29,2.5
6/15/2021,17S,4,1,15,32,chle,5,eref,20,heco,3,eref,26,4
6/15/2021,17S,4,1,18,14,bogr,5,bogr,9,chle,0,oppo,11.5,2.5
6/15/2021,17S,4,1,21,8,bogr,2,bogr,18,chle,1,oppo,13,1.5
6/15/2021,17S,4,1,24,11,oppo,2,heco,31,heco,0,heco,21,1
6/15/2021,17S,4,2,3,22,pasm,2,cane,34,juba,6,cane,28,4
6/15/2021,17S,4,2,6,20,cane,4,cane,34,deso,9,cane,27,6.5
6/15/2021,17S,4,2,9,50,deso,8,cica,22,cane,9,cane,36,8.5
6/15/2021,17S,4,2,12,48,popr,11,popr,50,heco,10,cane,49,10.5
6/15/2021,17S,4,2,15,47,popr,10,cane,45,heco,7,cane,46,8.5
6/15/2021,17S,4,2,18,38,cane,8,cane,31,heco,10,cane,34.5,9
6/15/2021,17S,4,2,21,36,heco,10,cane,49,heco,15,cane,42.5,12.5
6/15/2021,17S,4,2,24,26,cane,15,cica,26,cane,10,cane,26,12.5
6/15/2021,17S,4,3,3,20,spai,4,spai,11,spai,3,disp,15.5,3.5
6/15/2021,17S,4,3,6,16,spai,2,disp,14,disp,2,disp,15,2
6/15/2021,17S,4,3,9,21,pasm,1,pasm,15,spai,4,spai,18,2.5
6/15/2021,17S,4,3,12,20,pasm,2,spai,14,spai,5,spai,17,3.5
6/15/2021,17S,4,3,15,29,spai,4,spai,31,spai,4,spai,30,4
6/15/2021,17S,4,3,18,28,pasm,3,pasm,20,pasm,2,pasm,24,2.5
6/15/2021,17S,4,3,21,30,pasm,3,spai,22,pasm,3,pasm,26,3
6/15/2021,17S,4,3,24,16,disp,2,disp,16,spai,3,spai,16,2.5
6/15/2021,17S,4,4,3,24,pasm,5,spai,28,spai,9,pasm,26,7
6/15/2021,17S,4,4,6,12,spai,1,spai,20,spai,7,spai,16,4
6/15/2021,17S,4,4,9,14,chle,2,spai,20,disp,4,disp,17,3
6/15/2021,17S,4,4,12,16,spai,3,spai,16,spai,1,spai,16,2
6/15/2021,17S,4,4,15,19,pasm,4,spai,18,lede,3,disp,18.5,3.5
6/15/2021,17S,4,4,18,28,saib,4,disp,21,disp,5,spai,24.5,4.5
6/15/2021,17S,4,4,21,15,spai,1,spai,9,spai,1,spai,12,1
6/15/2021,17S,4,4,24,16,spai,4,spai,16,disp,4,spai,16,4
6/10/2021,17S,5,1,3,28,pasm,1,pasm,24,pasm,1,pasm,26,1
6/10/2021,17S,5,1,6,11,bogr,1,bogr,6,bogr,1,bogr,8.5,1
6/10/2021,17S,5,1,9,15,cadu,4,oppo,14,cadu,1,oppo,14.5,2.5
6/10/2021,17S,5,1,12,17,vuoc,3,vuoc,10,vuoc,1,vuoc,13.5,2
6/10/2021,17S,5,1,15,25,lyju,1,cadu,15,lyju,2,cadu,20,1.5
6/10/2021,17S,5,1,18,13,cadu,1,cadu,20,vuoc,1,cadu,16.5,1
6/10/2021,17S,5,1,21,16,arpu,4,oppo,12,bogr,1,oppo,14,2.5
6/10/2021,17S,5,1,24,14,lyju,1,lyju,12,lyju,1,lyju,13,1
6/10/2021,17S,5,2,3,24,heco,5,heco,20,heco,2,heco,22,3.5
6/10/2021,17S,5,2,6,25,heco,1,heco,14,heco,1,heco,19.5,1
6/10/2021,17S,5,2,9,24,heco,2,eref,30,heco,1,eref,27,1.5
6/10/2021,17S,5,2,12,30,heco,3,pasm,30,pste,4,pasm,30,3.5
6/10/2021,17S,5,2,15,32,heco,6,vuoc,52,heco,6,vuoc,42,6
6/10/2021,17S,5,2,18,34,heco,6,eref,48,heco,1,eref,41,3.5
6/10/2021,17S,5,2,21,21,eref,4,eref,32,heco,1,eref,26.5,2.5
6/10/2021,17S,5,2,24,32,heco,2,vuoc,58,heco,2,vuoc,45,2
6/10/2021,17S,5,3,3,6,bogr,1,bogr,12,cadu,1,bogr,9,1
6/10/2021,17S,5,3,6,7,cadu,1,bogr,6,cadu,1,bogr,6.5,1
6/10/2021,17S,5,3,9,7,cadu,1,cadu,10,bogr,1,cadu,8.5,1
6/10/2021,17S,5,3,12,13,arpu,1,arpu,20,arpu,2,arpu,16.5,1.5
6/10/2021,17S,5,3,15,7,bogr,1,bogr,7,cadu,1,bogr,7,1
6/10/2021,17S,5,3,18,10,bogr,1,bogr,8,arpu,1,bogr,9,1
6/10/2021,17S,5,3,21,8,cadu,1,cadu,4,bogr,1,cadu,6,1
6/10/2021,17S,5,4,24,15,pasm,2,pasm,8,pasm,1,pasm,11.5,1.5
6/10/2021,17S,5,3,3,10,bogr,1,bogr,12,cadu,1,bogr,11,1
6/10/2021,17S,5,4,6,5,bogr,1,spco,8,bogr,1,spco,6.5,1
6/10/2021,17S,5,4,9,9,bogr,1,bogr,8,gusa,1,bogr,8.5,1
6/10/2021,17S,5,4,12,4,gusa,1,gusa,6,bogr,1,gusa,5,1
6/10/2021,17S,5,4,15,4,bogr,1,bogr,9,oppo,1,bogr,6.5,1
6/10/2021,17S,5,4,18,2,buda,1,buda,7,bogr,1,buda,4.5,1
6/10/2021,17S,5,4,21,6,bogr,1,bogr,9,heco,1,bogr,7.5,1
6/10/2021,17S,5,4,24,14,cadu,3,cadu,14,heco,4,cadu,14,3.5
6/10/2021,17S,6,1,3,51,heco,2,chle,39,chle,7,chle,45,4.5
6/10/2021,17S,6,1,6,51,heco,8,chle,21,chle,1,chle,36,4.5
6/10/2021,17S,6,1,9,26,heco,1,chle,20,chle,1,chle,23,1
6/10/2021,17S,6,1,12,32,heco,7,heco,24,heco,4,chle,28,5.5
6/10/2021,17S,6,1,15,40,heco,6,chle,24,heco,8,spco,32,7
6/10/2021,17S,6,1,18,39,heco,2,heco,48,heco,1,heco,43.5,1.5
6/10/2021,17S,6,1,21,35,heco,2,heco,39,heco,1,heco,37,1.5
6/10/2021,17S,6,1,24,25,heco,1,chle,46,heco,1,heco,35.5,1
6/10/2021,17S,6,2,3,35,heco,4,heco,27,pasm,1,pasm,31,2.5
6/10/2021,17S,6,2,6,50,heco,4,heco,25,pasm,5,atca,37.5,4.5
6/10/2021,17S,6,2,9,19,pasm,1,pasm,22,heco,2,pasm,20.5,1.5
6/10/2021,17S,6,2,12,16,brte,1,brte,28,pasm,8,pasm,22,4.5
6/10/2021,17S,6,2,15,26,pasm,5,pasm,35,heco,1,heco,30.5,3
6/10/2021,17S,6,2,18,15,pasm,3,ivax,30,heco,6,ivax,22.5,4.5
6/10/2021,17S,6,2,21,30,heco,7,eref,24,heco,1,heco,27,4
6/10/2021,17S,6,2,24,32,heco,13,heco,56,heco,1,ivax,44,7
6/10/2021,17S,6,3,3,6,bogr,1,bogr,14,chle,1,chle,10,1
6/10/2021,17S,6,3,6,42,heco,1,chle,19,pasm,1,heco,30.5,1
6/10/2021,17S,6,3,9,20,chle,1,chle,26,chle,1,chle,23,1
6/10/2021,17S,6,3,12,42,heco,1,chle,42,heco,9,heco,42,5
6/10/2021,17S,6,3,15,33,heco,3,chle,30,heco,8,heco,31.5,5.5
6/10/2021,17S,6,3,18,36,heco,2,bogr,8,bogr,1,bogr,22,1.5
6/10/2021,17S,6,3,21,29,chle,2,chle,22,lyju,1,bogr,25.5,1.5
6/10/2021,17S,6,3,24,30,heco,2,heco,28,heco,1,heco,29,1.5
6/10/2021,17S,6,4,3,51,heco,6,pasm,46,heco,3,pasm,48.5,4.5
6/10/2021,17S,6,4,6,27,pasm,6,chle,38,heco,4,heco,32.5,5
6/10/2021,17S,6,4,9,44,heco,2,chle,35,heco,1,chle,39.5,1.5
6/10/2021,17S,6,4,12,42,heco,3,chle,22,chle,1,chle,32,2
6/10/2021,17S,6,4,15,48,atca,40,atca,54,heco,2,heco,51,21
6/10/2021,17S,6,4,18,45,heco,1,heco,42,heco,1,pasm,43.5,1
6/10/2021,17S,6,4,21,37,heco,6,heco,34,heco,1,pasm,35.5,3.5
6/10/2021,17S,6,4,24,53,atca,38,atca,36,heco,6,pasm,44.5,22
6/7/2021,17N,1,1,3,9,vuoc,3,bogr,9,vuoc,2,bogr,9,2.5
6/7/2021,17N,1,1,6,12,arpu,2,bogr,10,cadu,2,bogr,11,2
6/7/2021,17N,1,1,9,19,vuoc,1,vuoc,6,bogr,1,bogr,12.5,1
6/7/2021,17N,1,1,12,7,cadu,1,bogr,5,cadu,1,bogr,6,1
6/7/2021,17N,1,1,15,9,spco,1,spco,3,bogr,1,chle,6,1
6/7/2021,17N,1,1,18,41,heco,5,oppo,9,cadu,1,bogr,25,3
6/7/2021,17N,1,1,21,11,cadu,1,cadu,10,cadu,1,bogr,10.5,1
6/7/2021,17N,1,1,24,4,bogr,1,bogr,5,vuoc,1,vuoc,4.5,1
6/7/2021,17N,1,2,3,5,bogr,2,bogr,6,bogr,1,bogr,5.5,1.5
6/7/2021,17N,1,2,6,4,bogr,1,bogr,5,bogr,1,bogr,4.5,1
6/7/2021,17N,1,2,9,1,bogr,1,bogr,1,bare,1,bare,1,1
6/7/2021,17N,1,2,12,8,bogr,1,bogr,8,cadu,1,bogr,8,1
6/7/2021,17N,1,2,15,3,bogr,1,bogr,4,bogr,2,bogr,3.5,1.5
6/7/2021,17N,1,2,18,4,bogr,1,bogr,2,bogr,1,bogr,3,1
6/7/2021,17N,1,2,21,1,bogr,1,bogr,7,bogr,1,bogr,4,1
6/7/2021,17N,1,2,24,4,bogr,1,bogr,6,bogr,1,bogr,5,1
6/7/2021,17N,1,3,3,6,bogr,1,bogr,4,bogr,1,bogr,5,1
6/7/2021,17N,1,3,6,0,bare,0,bare,3,bogr,1,bogr,1.5,0.5
6/7/2021,17N,1,3,9,12,orhy,3,orhy,7,bogr,3,bogr,9.5,3
6/7/2021,17N,1,3,12,8,bogr,1,bogr,4,bogr,0,bogr,6,0.5
6/7/2021,17N,1,3,15,5,bogr,0,bogr,3,bogr,0,bogr,4,0
6/7/2021,17N,1,3,18,8,bogr,1,bogr,5,bogr,1,bogr,6.5,1
6/7/2021,17N,1,3,21,4,bogr,4,bogr,6,bogr,1,bogr,5,2.5
6/7/2021,17N,1,3,24,9,cadu,0,cadu,6,cadu,1,bogr,7.5,0.5
6/7/2021,17N,1,4,3,7,heco,1,bogr,16,pasm,2,pasm,11.5,1.5
6/7/2021,17N,1,4,6,9,lyju,1,bogr,11,lyju,2,bogr,10,1.5
6/7/2021,17N,1,4,9,8,cadu,1,bogr,9,cadu,1,bogr,8.5,1
6/7/2021,17N,1,4,12,16,pasm,1,pasm,20,pasm,2,pasm,18,1.5
6/7/2021,17N,1,4,15,16,pasm,1,pasm,23,pasm,1,bogr,19.5,1
6/7/2021,17N,1,4,18,21,pasm,1,pasm,16,pasm,1,bogr,18.5,1
6/7/2021,17N,1,4,21,14,arpu,14,arpu,6,bogr,2,bogr,10,8
6/7/2021,17N,1,4,24,15,pasm,1,bogr,12,eref,1,pasm,13.5,1
6/7/2021,17N,2,1,3,6,bogr,1,bogr,6,bogr,3,bogr,6,2
6/7/2021,17N,2,1,6,9,bogr,1,bogr,6,bogr,1,bogr,7.5,1
6/7/2021,17N,2,1,9,11,lare,1,bogr,7,bogr,1,bogr,9,1
6/7/2021,17N,2,1,12,7,bogr,1,bogr,5,bogr,1,bogr,6,1
6/7/2021,17N,2,1,15,8,vuoc,1,bogr,4,bogr,1,bogr,6,1
6/7/2021,17N,2,1,18,8,cadu,1,cadu,8,bogr,1,bogr,8,1
6/7/2021,17N,2,1,21,4,vuoc,4,vuoc,9,bogr,2,bogr,6.5,3
6/7/2021,17N,2,1,24,8,cadu,1,vuoc,8,bogr,3,bogr,8,2
6/7/2021,17N,2,2,3,0,bare,0,bare,6,spco,2,bogr,3,1
6/7/2021,17N,2,2,6,11,vuoc,1,vuoc,6,spco,1,spco,8.5,1
6/7/2021,17N,2,2,9,8,oppo,2,oppo,8,bogr,3,bogr,8,2.5
6/7/2021,17N,2,2,12,5,vuoc,1,vuoc,5,bogr,2,bogr,5,1.5
6/7/2021,17N,2,2,15,9,bogr,1,spco,13,bogr,5,oppo,11,3
6/7/2021,17N,2,2,18,13,lyju,1,bogr,13,bogr,2,bogr,13,1.5
6/7/2021,17N,2,2,21,12,vuoc,12,vuoc,8,bogr,3,bogr,10,7.5
6/7/2021,17N,2,2,24,10,bogr,1,bogr,5,bogr,2,bogr,7.5,1.5
6/7/2021,17N,2,3,3,2,bogr,0,bare,8,bogr,2,bogr,5,1
6/7/2021,17N,2,3,6,12,bogr,2,bogr,10,bogr,1,bogr,11,1.5
6/7/2021,17N,2,3,9,20,lyju,1,bogr,5,bogr,1,bogr,12.5,1
6/7/2021,17N,2,3,12,4,bogr,1,bare,4,spco,2,bogr,4,1.5
6/7/2021,17N,2,3,15,5,bogr,1,bogr,7,bogr,3,bogr,6,2
6/7/2021,17N,2,3,18,5,bogr,1,spco,8,bogr,1,bogr,6.5,1
6/7/2021,17N,2,3,21,13,bogr,13,bogr,15,lyju,2,bogr,14,7.5
6/7/2021,17N,2,3,24,4,bogr,1,bogr,4,bogr,1,bogr,4,1
6/7/2021,17N,2,4,3,4,bogr,1,bogr,6,bogr,0,bogr,5,0.5
6/7/2021,17N,2,4,6,9,spco,3,spco,5,bogr,2,bogr,7,2.5
6/7/2021,17N,2,4,9,4,bogr,1,bogr,11,bogr,1,bogr,7.5,1
6/7/2021,17N,2,4,12,6,bogr,1,bogr,11,eref,1,bogr,8.5,1
6/7/2021,17N,2,4,15,6,bogr,1,crmi,3,bogr,1,bogr,4.5,1
6/7/2021,17N,2,4,18,20,eref,3,eref,18,eref,2,bogr,19,2.5
6/7/2021,17N,2,4,21,10,bogr,10,bogr,15,vuoc,1,vuoc,12.5,5.5
6/7/2021,17N,2,4,24,11,bogr,1,bogr,8,bogr,1,vuoc,9.5,1
6/10/2021,17N,3,1,3,18,disp,5,disp,20,disp,0,disp,19,2.5
6/10/2021,17N,3,1,6,16,pasm,2,disp,24,pasm,5,disp,20,3.5
6/10/2021,17N,3,1,9,24,pasm,1,pasm,24,pasm,1,pasm,24,1
6/10/2021,17N,3,1,12,16,pasm,3,pasm,23,pasm,4,disp,19.5,3.5
6/10/2021,17N,3,1,15,18,pasm,2,pasm,23,pasm,2,disp,20.5,2
6/10/2021,17N,3,1,18,19,pasm,5,disp,22,pasm,9,pasm,20.5,7
6/10/2021,17N,3,1,21,16,pasm,3,disp,26,pasm,2,pasm,21,2.5
6/10/2021,17N,3,1,24,29,pasm,4,pasm,14,disp,1,disp,21.5,2.5
6/10/2021,17N,3,2,3,25,pasm,3,spai,16,spai,1,spai,20.5,2
6/10/2021,17N,3,2,6,32,pasm,5,pasm,31,pasm,9,pasm,31.5,7
6/10/2021,17N,3,2,9,23,pasm,2,spai,22,spai,4,spai,22.5,3
6/10/2021,17N,3,2,12,27,pasm,2,pasm,33,pasm,2,pasm,30,2
6/10/2021,17N,3,2,15,14,spai,1,spai,21,heco,1,heco,17.5,1
6/10/2021,17N,3,2,18,24,clse,1,spai,44,clse,5,clse,34,3
6/10/2021,17N,3,2,21,11,cadu,1,crmi,9,spco,2,spco,10,1.5
6/10/2021,17N,3,2,24,15,lare,1,spco,11,eref,6,eref,13,3.5
6/10/2021,17N,3,3,3,16,disp,1,chle,15,spai,1,spai,15.5,1
6/10/2021,17N,3,3,6,16,spai,2,spai,22,spai,1,spai,19,1.5
6/10/2021,17N,3,3,9,31,spai,8,spai,16,spai,1,spai,23.5,4.5
6/10/2021,17N,3,3,12,12,pasm,1,pasm,8,disp,1,disp,10,1
6/10/2021,17N,3,3,15,21,spai,3,spai,24,spai,3,spai,22.5,3
6/10/2021,17N,3,3,18,26,pasm,2,spai,17,pasm,3,disp,21.5,2.5
6/10/2021,17N,3,3,21,26,pasm,5,disp,21,pasm,3,spai,23.5,4
6/10/2021,17N,3,3,24,22,spai,4,disp,14,pasm,1,disp,18,2.5
6/10/2021,17N,3,4,3,38,popr,11,cane,27,popr,3,popr,32.5,7
6/10/2021,17N,3,4,6,32,cane,9,cane,28,cane,9,cane,30,9
6/10/2021,17N,3,4,9,32,cane,7,cane,28,cane,5,cane,30,6
6/10/2021,17N,3,4,12,25,cane,3,cane,26,cane,3,cane,25.5,3
6/10/2021,17N,3,4,15,20,cane,2,cane,36,cane,9,cane,28,5.5
6/10/2021,17N,3,4,18,26,cane,2,cane,34,cane,11,cane,30,6.5
6/10/2021,17N,3,4,21,19,spai,5,spai,28,spai,8,spai,23.5,6.5
6/10/2021,17N,3,4,24,17,brte,4,brte,22,brte,3,brte,19.5,3.5
6/14/2021,17N,4,1,3,32,popr,5,popr,52,popr,3,cane,42,4
6/14/2021,17N,4,1,6,36,cane,13,cane,44,cadu,9,cadu,40,11
6/14/2021,17N,4,1,9,46,cane,15,spai,35,spai,11,spai,40.5,13
6/14/2021,17N,4,1,12,42,cane,5,spai,20,spai,3,spai,31,4
6/14/2021,17N,4,1,15,22,pasm,5,pasm,17,spai,2,spai,19.5,3.5
6/14/2021,17N,4,1,18,30,spai,4,spai,30,spai,8,spai,30,6
6/14/2021,17N,4,1,21,21,pasm,4,spai,29,pasm,4,spai,25,4
6/14/2021,17N,4,1,24,22,spai,3,spai,22,spai,5,spai,22,4
6/14/2021,17N,4,2,3,54,heco,7,spai,56,heco,2,spai,55,4.5
6/14/2021,17N,4,2,6,52,heco,7,pasm,54,heco,5,spai,53,6
6/14/2021,17N,4,2,9,29,brte,7,spai,27,spai,5,brte,28,6
