Year,Pasture,General Ecosite,Plot,Transect , Distance,East-High,East-Low,East-Spp,West-High,West-Low,West-Spp,Average High,Average Low,Notes
2015,15E,Plains,3,3,24,20,5,BOGR,20,7,BOGR,20,6,
2015,15E,Plains,3,4,3,12,3,BOGR,10,2,BOGR,11,2.5,
2015,15E,Plains,3,4,6,22,6,OPPO,14,3,OPPO,18,4.5,
2015,15E,Plains,3,4,9,16,3,BOGR,24,4,BOGR,20,3.5,
2015,15E,Plains,3,4,12,18,2,IVAX,8,1,IVAX,13,1.5,
2015,15E,Plains,3,4,15,10,2,IVAX,12,2,IVAX,11,2,
2015,15E,Plains,3,4,18,10,1,BOGR,20,2,BOGR,15,1.5,
2015,15E,Plains,3,4,21,10,2,BOGR,16,3,BOGR,13,2.5,
2015,15E,Plains,3,4,24,18,1,GUSA,14,2,GUSA,16,1.5,
2015,15E,Plains,4,1,3,30,5,SIHY,10,1,BOGR,20,3,
2015,15E,Plains,4,1,6,19,10,ARFR,21,3,BOGR,20,6.5,
2015,15E,Plains,4,1,9,16,3,BOGR,22,4,VUOC,19,3.5,
2015,15E,Plains,4,1,12,14,5,BOGR,22,2,OPPO,18,3.5,
2015,15E,Plains,4,1,15,14,3,BOGR,15,5,OPPO,14.5,4,
2015,15E,Plains,4,1,18,31,4,BOGR,23,3,VUOC,27,3.5,
2015,15E,Plains,4,1,21,10,3,BOGR,11,3,BOGR,10.5,3,
2015,15E,Plains,4,1,24,29,4,VUOC,15,2,BOGR,22,3,
2015,15E,Plains,4,2,3,15,5,CAEL,24,4,CAEL,19.5,4.5,
2015,15E,Plains,4,2,6,12,4,CAEL,31,6,CAEL,21.5,5,
2015,15E,Plains,4,2,9,13,5,BOGR,15,2,BOGR,14,3.5,
2015,15E,Plains,4,2,12,18,6,BOGR,11,2,BOGR,14.5,4,
2015,15E,Plains,4,2,15,30,6,BOGR,36,5,BOGR,33,5.5,
2015,15E,Plains,4,2,18,25,4,BOGR,15,2,EREF,20,3,
2015,15E,Plains,4,2,21,12,4,CAEL,5,1,BOGR,8.5,2.5,
2015,15E,Plains,4,2,24,12,4,BOGR,26,6,CAEL,19,5,
2015,15E,Plains,4,3,3,10,3,BOGR,12,5,OPPO,11,4,
2015,15E,Plains,4,3,6,8,2,LIT,26,5,OPPO,17,3.5,
2015,15E,Plains,4,3,9,12,5,BOGR,24,2,BOGR,18,3.5,
2015,15E,Plains,4,3,12,23,1,BOGR,13,4,SPCO,18,2.5,
2015,15E,Plains,4,3,15,18,4,VUOC,27,6,VUOC,22.5,5,
2015,15E,Plains,4,3,18,22,7,ARLO,14,5,VUOC,18,6,
2015,15E,Plains,4,3,21,25,7,ARLO,30,6,OPPO,27.5,6.5,
2015,15E,Plains,4,3,24,25,2,VUOC,20,5,OPPO,22.5,3.5,
2015,15E,Plains,4,4,3,31,8,BOGR,31,2,BOGR,31,5,
2015,15E,Plains,4,4,6,38,9,BOGR,31,4,BOGR,34.5,6.5,
2015,15E,Plains,4,4,9,49,9,PASM,14,6,PASM,31.5,7.5,
2015,15E,Plains,4,4,12,36,3,BOGR,13,7,EREF,24.5,5,
2015,15E,Plains,4,4,15,10,3,BOGR,24,2,PASM,17,2.5,
2015,15E,Plains,4,4,18,24,9,PASM,30,2,BOGR,27,5.5,
2015,15E,Plains,4,4,21,32,8,OPPO,27,8,OPPO,29.5,8,
2015,15E,Plains,4,4,24,18,7,BOGR,19,2,BOGR,18.5,4.5,
2015,17N,Plains,1,1,3,8,3,BOGR,8,3,BOGR,8,3,
2015,17N,Plains,1,1,6,11,6,BOGR,8,6,BOGR,9.5,6,
2015,17N,Plains,1,1,9,6,3,BOGR,12,5,BOGR,9,4,
2015,17N,Plains,1,1,12,10,4,BOGR,10,6,BOGR,10,5,
2015,17N,Plains,1,1,15,10,3,BOGR,9,2,BOGR,9.5,2.5,
2015,17N,Plains,1,1,18,7,2,BOGR,14,5,BOGR,10.5,3.5,
2015,17N,Plains,1,1,21,10,3,BOGR,9,5,BOGR,9.5,4,
2015,17N,Plains,1,1,24,9,1,BOGR,8,3,BOGR,8.5,2,
2015,17N,Plains,1,2,3,2,1,BOGR,12,4,BOGR,7,2.5,
2015,17N,Plains,1,2,6,5,1,BOGR,7,5,BOGR,6,3,
2015,17N,Plains,1,2,9,7,2,BOGR,7,3,BOGR,7,2.5,
2015,17N,Plains,1,2,12,8,6,BOGR,8,5,BOGR,8,5.5,
2015,17N,Plains,1,2,15,6,2,BOGR,6,3,BOGR,6,2.5,
2015,17N,Plains,1,2,18,8,5,BOGR,7,3,BOGR,7.5,4,
2015,17N,Plains,1,2,21,11,4,SIHY,8,2,BOGR,9.5,3,
2015,17N,Plains,1,2,24,4,2,BOGR,6,2,BOGR,5,2,
2015,17N,Plains,1,3,3,6,2,BOGR,8,6,BOGR,7,4,
2015,17N,Plains,1,3,6,5,1,BOGR,5,3,BOGR,5,2,
2015,17N,Plains,1,3,9,18,5,STCO,9,4,BOGR,13.5,4.5,
2015,17N,Plains,1,3,12,10,2,BOGR,8,4,BOGR,9,3,
2015,17N,Plains,1,3,15,14,4,BOGR,11,5,BOGR,12.5,4.5,
2015,17N,Plains,1,3,18,10,4,BOGR,10,4,BOGR,10,4,
2015,17N,Plains,1,3,21,10,4,BOGR,14,5,BOGR,12,4.5,
2015,17N,Plains,1,3,24,14,3,BOGR,12,5,BOGR,13,4,
2015,17N,Plains,1,4,3,16,2,CHVI,19,2,PASM,17.5,2,
2015,17N,Plains,1,4,6,7,3,BOGR,8,5,BOGR,7.5,4,
2015,17N,Plains,1,4,9,6,2,BOGR,18,6,ASOX,12,4,
2015,17N,Plains,1,4,12,19,3,VIAM,25,4,PASM,22,3.5,
2015,17N,Plains,1,4,15,14,2,PASM,16,2,PASM,15,2,
2015,17N,Plains,1,4,18,12,2,PASM,19,7,PASM,15.5,4.5,
2015,17N,Plains,1,4,21,9,2,SPCO,8,3,PASM,8.5,2.5,
2015,17N,Plains,1,4,24,14,6,EREF,11,10,THFI,12.5,8,
2015,17N,Plains,2,1,3,14,4,PASM,6,3,BOGR,10,3.5,
2015,17N,Plains,2,1,6,7,3,BOGR,10,2,BOGR,8.5,2.5,
2015,17N,Plains,2,1,9,10,2,BOGR,10,4,BOGR,10,3,
2015,17N,Plains,2,1,12,8,4,BOGR,6,3,BOGR,7,3.5,
2015,17N,Plains,2,1,15,10,4,BOGR,12,2,BOGR,11,3,
2015,17N,Plains,2,1,18,10,2,BOGR,10,4,BOGR,10,3,
2015,17N,Plains,2,1,21,6,1,BOGR,8,2,OPPO,7,1.5,
2015,17N,Plains,2,1,24,10,3,BOGR,11,3,BOGR,10.5,3,
2015,17N,Plains,2,2,3,6,2,BOGR,6,2,BOGR,6,2,
2015,17N,Plains,2,2,6,7,2,BOGR,6,4,BOGR,6.5,3,
2015,17N,Plains,2,2,9,18,6,ARLO,11,3,BOGR,14.5,4.5,
2015,17N,Plains,2,2,12,10,4,BOGR,10,3,BOGR,10,3.5,
2015,17N,Plains,2,2,15,10,6,SPCO,14,6,BOGR,12,6,
2015,17N,Plains,2,2,18,11,4,BOGR,8,3,BOGR,9.5,3.5,
2015,17N,Plains,2,2,21,5,2,BOGR,6,4,BOGR,5.5,3,
2015,17N,Plains,2,2,24,8,3,BOGR,6,2,BOGR,7,2.5,
2015,17N,Plains,2,3,3,4,2,BOGR,6,2,BOGR,5,2,
2015,17N,Plains,2,3,6,4,1,BOGR,6,2,BOGR,5,1.5,
2015,17N,Plains,2,3,9,8,3,BOGR,5,2,BOGR,6.5,2.5,
2015,17N,Plains,2,3,12,11,2,BOGR,10,4,BOGR,10.5,3,
2015,17N,Plains,2,3,15,10,2,BOGR,10,4,BOGR,10,3,
2015,17N,Plains,2,3,18,10,6,EREF,6,2,BOGR,8,4,
2015,17N,Plains,2,3,21,8,3,BOGR,8,2,BOGR,8,2.5,
2015,17N,Plains,2,3,24,10,4,BOGR,8,5,BOGR,9,4.5,
2015,17N,Plains,2,4,3,8,2,BOGR,9,4,BOGR,8.5,3,
2015,17N,Plains,2,4,6,10,4,TH,4,2,BOGR,7,3,
2015,17N,Plains,2,4,9,10,2,BOGR,7,3,BOGR,8.5,2.5,
2015,17N,Plains,2,4,12,8,4,BOGR,8,3,BOGR,8,3.5,
2015,17N,Plains,2,4,15,9,5,BOGR,11,5,BOGR,10,5,
2015,17N,Plains,2,4,18,9,4,BOGR,11,4,BOGR,10,4,
2015,17N,Plains,2,4,21,8,4,SPCO,12,5,OPPO,10,4.5,
2015,17N,Plains,2,4,24,6,3,BOGR,4,2,BOGR,5,2.5,
2015,17N,Salt Flat,3,1,3,29,20,DISP,20,12,DISP,24.5,16,
2015,17N,Salt Flat,3,1,6,28,9,PASM,28,18,PASM,28,13.5,
2015,17N,Salt Flat,3,1,9,27,12,PASM,32,19,PASM,29.5,15.5,
2015,17N,Salt Flat,3,1,12,40,20,PASM,29,14,DISP,34.5,17,
2015,17N,Salt Flat,3,1,15,24,16,PASM,30,18,DISP,27,17,
2015,17N,Salt Flat,3,1,18,2,12,PASM,27,15,PASM,14.5,13.5,
2015,17N,Salt Flat,3,1,21,25,14,PASM,23,13,PASM,24,13.5,
2015,17N,Salt Flat,3,1,24,10,6,BOGR,14,6,PASM,12,6,
2015,17N,Salt Flat,3,2,3,22,8,DISP,22,6,PASM,22,7,
2015,17N,Salt Flat,3,2,6,25,8,DISP,17,5,DISP,21,6.5,
2015,17N,Salt Flat,3,2,9,24,8,PASM,23,6,DISP,23.5,7,
2015,17N,Salt Flat,3,2,12,18,9,DISP,16,8,PASM,17,8.5,
2015,17N,Salt Flat,3,2,15,22,14,DISP,27,10,DISP,24.5,12,
2015,17N,Salt Flat,3,2,18,6,3,SPCR,8,3,DISP,7,3,
2015,17N,Salt Flat,3,2,21,10,2,CAEL,10,6,BOGR,10,4,
2015,17N,Salt Flat,3,2,24,12,5,BOGR,6,2,BOGR,9,3.5,
2015,17N,Salt Flat,3,3,3,32,19,DISP,42,14,BOGR,37,16.5,
2015,17N,Salt Flat,3,3,6,24,12,DISP,30,12,DISP,27,12,
2015,17N,Salt Flat,3,3,9,36,24,DISP,38,16,DISP,37,20,
2015,17N,Salt Flat,3,3,12,44,28,DISP,31,15,DISP,37.5,21.5,
2015,17N,Salt Flat,3,3,15,34,18,DISP,34,19,DISP,34,18.5,
2015,17N,Salt Flat,3,3,18,34,14,DISP,38,16,DISP,36,15,
2015,17N,Salt Flat,3,3,21,51,18,DISP,26,11,DISP,38.5,14.5,
2015,17N,Salt Flat,3,3,24,21,11,PASM,21,6,PASM,21,8.5,
2015,17N,Salt Flat,3,4,3,34,7,SPAI,22,7,SPAI,28,7,
2015,17N,Salt Flat,3,4,6,50,9,CAFI,29,11,PASM,39.5,10,
2015,17N,Salt Flat,3,4,9,44,10,JUBA,41,15,JUBA,42.5,12.5,
2015,17N,Salt Flat,3,4,12,26,7,CAFI,24,12,SPAI,25,9.5,
2015,17N,Salt Flat,3,4,15,30,5,SPAI,42,11,SPAI,36,8,
2015,17N,Salt Flat,3,4,18,32,12,CAFI,39,9,CAFI,35.5,10.5,
2015,17N,Salt Flat,3,4,21,24,7,SPAI,32,5,SPAI,28,6,
2015,17N,Salt Flat,3,4,24,25,8,SPAI,24,8,SPAI,24.5,8,
2015,17N,Salt Flat,4,1,3,50,20,PASM,54,15,SPAI,52,17.5,
2015,17N,Salt Flat,4,1,6,60,25,PASM,52,20,SPAI,56,22.5,
2015,17N,Salt Flat,4,1,9,78,30,PASM,48,13,SPAI,63,21.5,
2015,17N,Salt Flat,4,1,12,36,12,PASM,39,17,PASM,37.5,14.5,
2015,17N,Salt Flat,4,1,15,34,16,PASM,38,18,PASM,36,17,
2015,17N,Salt Flat,4,1,18,34,16,PASM,39,16,PASM,36.5,16,
2015,17N,Salt Flat,4,1,21,38,18,PASM,33,14,SPAI,35.5,16,
2015,17N,Salt Flat,4,1,24,39,15,PASM,48,17,PASM,43.5,16,
2015,17N,Salt Flat,4,2,3,42,18,SPAI,31,3,BOGR,36.5,10.5,
2015,17N,Salt Flat,4,2,6,34,12,PASM,33,10,SPAI,33.5,11,
2015,17N,Salt Flat,4,2,9,27,11,PASM,21,9,PASM,24,10,
2015,17N,Salt Flat,4,2,12,33,9,SPAI,27,9,BOGR,30,9,
2015,17N,Salt Flat,4,2,15,44,20,PASM,35,18,PASM,39.5,19,
2015,17N,Salt Flat,4,2,18,24,9,SPAI,26,12,BOGR,25,10.5,
2015,17N,Salt Flat,4,2,21,32,13,SPAI,18,7,BOGR,25,10,
2015,17N,Salt Flat,4,2,24,60,24,PASM,39,12,PASM,49.5,18,
2015,17N,Salt Flat,4,3,3,28,14,BOGR,50,10,PASM,39,12,
2015,17N,Salt Flat,4,3,6,22,12,DISP,51,7,SIHY,36.5,9.5,
2015,17N,Salt Flat,4,3,9,26,19,SIHY,18,5,VUOC,22,12,
2015,17N,Salt Flat,4,3,12,36,19,PASM,32,6,PASM,34,12.5,
2015,17N,Salt Flat,4,3,15,41,20,PASM,21,10,DISP,31,15,
2015,17N,Salt Flat,4,3,18,22,8,PASM,21,7,BOGR,21.5,7.5,
2015,17N,Salt Flat,4,3,21,21,12,DISP,23,7,PASM,22,9.5,
2015,17N,Salt Flat,4,3,24,38,16,PASM,25,9,PASM,31.5,12.5,
2015,17N,Salt Flat,4,4,3,29,10,DISP,28,9,BOGR,28.5,9.5,
2015,17N,Salt Flat,4,4,6,31,6,BOGR,20,7,BOGR,25.5,6.5,
2015,17N,Salt Flat,4,4,9,20,5,BOGR,31,9,VUOC,25.5,7,
2015,17N,Salt Flat,4,4,12,20,6,BOGR,14,6,BOGR,17,6,
2015,17N,Salt Flat,4,4,15,27,9,VUOC,24,11,BOGR,25.5,10,
2015,17N,Salt Flat,4,4,18,21,6,VUOC,28,7,BOGR,24.5,6.5,
2015,17N,Salt Flat,4,4,21,32,10,BOGR,29,11,SIHY,30.5,10.5,
2015,17N,Salt Flat,4,4,24,44,21,SIHY,32,11,PLPA,38,16,
2015,17N,Plains,5,1,3,40,16,PASM,29,12,PASM,34.5,14,
2015,17N,Plains,5,1,6,56,13,PASM,38,15,PASM,47,14,
2015,17N,Plains,5,1,9,44,12,PASM,32,16,PASM,38,14,
2015,17N,Plains,5,1,12,42,13,PASM,36,17,PASM,39,15,
2015,17N,Plains,5,1,15,34,16,PASM,28,13,PASM,31,14.5,
2015,17N,Plains,5,1,18,24,15,ARLO,26,10,PASM,25,12.5,
2015,17N,Plains,5,1,21,18,10,OPPO,24,10,OPPO,21,10,
2015,17N,Plains,5,1,24,37,7,VUOC,21,6,SIHY,29,6.5,
2015,17N,Plains,5,2,3,32,4,OPPO,20,8,SPCO,26,6,
2015,17N,Plains,5,2,6,24,12,STCO,15,11,OPPO,19.5,11.5,
2015,17N,Plains,5,2,9,25,16,PASM,19,12,PASM,22,14,
2015,17N,Plains,5,2,12,24,6,BOGR,12,7,OPPO,18,6.5,
2015,17N,Plains,5,2,15,18,7,BOGR,18,9,BOGR,18,8,
2015,17N,Plains,5,2,18,14,7,ARLO,22,10,ARLO,18,8.5,
2015,17N,Plains,5,2,21,14,6,BOGR,12,8,BOGR,13,7,
2015,17N,Plains,5,2,24,51,15,PASM,26,8,BOGR,38.5,11.5,
2015,17N,Plains,5,3,3,26,8,VUOC,34,19,STCO,30,13.5,
2015,17N,Plains,5,3,6,40,3,STCO,27,9,BOGR,33.5,6,
2015,17N,Plains,5,3,9,27,10,STCO,38,14,STCO,32.5,12,
2015,17N,Plains,5,3,12,10,5,BOGR,26,10,STCO,18,7.5,
2015,17N,Plains,5,3,15,22,10,OPPO,26,11,STCO,24,10.5,
2015,17N,Plains,5,3,18,22,8,EREF,24,6,TROC,23,7,
2015,17N,Plains,5,3,21,44,16,SIHY,26,16,STCO,35,16,
2015,17N,Plains,5,3,24,37,17,SIHY,41,12,STCO,39,14.5,
2015,17N,Plains,5,4,3,18,5,PASM,19,4,COVI,18.5,4.5,
2015,17N,Plains,5,4,6,17,7,OPPO,9,4,OPPO,13,5.5,
2015,17N,Plains,5,4,9,12,5,BOGR,6,4,DUNG,9,4.5,
2015,17N,Plains,5,4,12,15,6,BOGR,20,5,VIAM,17.5,5.5,
2015,17N,Plains,5,4,15,18,3,PSTE,11,5,OPPO,14.5,4,
2015,17N,Plains,5,4,18,15,5,STCO,16,9,EREF,15.5,7,
2015,17N,Plains,5,4,21,40,10,VUOC,25,10,BOGR,32.5,10,
2015,17N,Plains,5,4,24,28,6,BOGR,14,5,BOGR,21,5.5,
2015,17N,Plains,6,1,3,22,8,STCO,18,11,VUOC,20,9.5,
2015,17N,Plains,6,1,6,34,10,VUOC,29,13,STCO,31.5,11.5,
2015,17N,Plains,6,1,9,16,6,VUOC,25,6,BOGR,20.5,6,
2015,17N,Plains,6,1,12,27,10,EREF,24,12,VUOC,25.5,11,
2015,17N,Plains,6,1,15,15,2,BOGR,18,12,STCO,16.5,7,
2015,17N,Plains,6,1,18,18,6,SPCO,22,5,BOGR,20,5.5,
2015,17N,Plains,6,1,21,24,6,VUOC,25,6,BOGR,24.5,6,
2015,17N,Plains,6,1,24,21,8,SPCO,29,16,STCO,25,12,
2015,17N,Plains,6,2,3,22,6,PASM,28,19,PASM,25,12.5,
2015,17N,Plains,6,2,6,14,2,PASM,14,8,PASM,14,5,
2015,17N,Plains,6,2,9,31,10,PASM,34,21,PASM,32.5,15.5,
2015,17N,Plains,6,2,12,20,6,PASM,32,18,PASM,26,12,
2015,17N,Plains,6,2,15,12,6,CAEL,8,4,BUDA,10,5,
2015,17N,Plains,6,2,18,12,4,CAEL,12,3,CAEL,12,3.5,
2015,17N,Plains,6,2,21,24,8,CYAC,14,6,CAPR,19,7,
2015,17N,Plains,6,2,24,27,4,CAPR,20,6,CAPR,23.5,5,
2015,17N,Plains,6,3,3,30,12,PASM,24,14,PASM,27,13,
2015,17N,Plains,6,3,6,58,20,PASM,31,18,PASM,44.5,19,
2015,17N,Plains,6,3,9,13,8,PASM,12,5,PASM,12.5,6.5,
2015,17N,Plains,6,3,12,32,10,PASM,31,9,PASM,31.5,9.5,
2015,17N,Plains,6,3,15,33,10,PASM,23,14,PASM,28,12,
2015,17N,Plains,6,3,18,22,16,PASM,20,8,PASM,21,12,
2015,17N,Plains,6,3,21,20,6,PASM,21,8,PASM,20.5,7,
2015,17N,Plains,6,3,24,19,12,PASM,18,9,PASM,18.5,10.5,
2015,17N,Plains,6,4,3,10,4,STCO,16,6,STCO,13,5,
2015,17N,Plains,6,4,6,16,8,STCO,21,10,STCO,18.5,9,
2015,17N,Plains,6,4,9,20,8,STCO,14,8,BOGR,17,8,
2015,17N,Plains,6,4,12,13,6,STCO,16,6,STCO,14.5,6,
2015,17N,Plains,6,4,15,24,12,STCO,41,12,STCO,32.5,12,
2015,17N,Plains,6,4,18,16,6,STCO,41,20,STCO,28.5,13,
2015,17N,Plains,6,4,21,34,30,STCO,62,26,STCO,48,28,
2015,17N,Plains,6,4,24,38,22,STCO,25,10,STCO,31.5,16,
2015,17S,Plains,1,1,3,6,2,BOGR,12,3,LARE,9,2.5,
2015,17S,Plains,1,1,6,8,2,VUOC,6,2,VUOC,7,2,
2015,17S,Plains,1,1,9,7,2,BOGR,7,2,VUOC,7,2,
2015,17S,Plains,1,1,12,6,2,BOGR,8,3,VUOC,7,2.5,
2015,17S,Plains,1,1,15,6,0,DCR,7,1,VUOC,6.5,0.5,
2015,17S,Plains,1,1,18,13,1,PASM,8,1,VUOC,10.5,1,
2015,17S,Plains,1,1,21,6,2,VUOC,4,1,BOGR,5,1.5,
2015,17S,Plains,1,1,24,10,5,OPPO,11,3,SPCR,10.5,4,
2015,17S,Plains,1,2,3,10,2,BOGR,8,1,BOGR,9,1.5,
2015,17S,Plains,1,2,6,10,2,BOGR,7,1,BOGR,8.5,1.5,
2015,17S,Plains,1,2,9,8,3,BOGR,2,1,BARE,5,2,
2015,17S,Plains,1,2,12,6,1,BOGR,7,1,BOGR,6.5,1,
2015,17S,Plains,1,2,15,9,2,PEAL,7,3,CHLE,8,2.5,
2015,17S,Plains,1,2,18,9,1,BOGR,9,1,PASM,9,1,
2015,17S,Plains,1,2,21,10,1,BOGR,9,4,PASM,9.5,2.5,
2015,17S,Plains,1,2,24,9,2,BOGR,11,1,BOGR,10,1.5,
2015,17S,Plains,1,3,3,6,2,BOGR,8,3,BOGR,7,2.5,
2015,17S,Plains,1,3,6,7,3,BOGR,5,4,BOGR,6,3.5,
2015,17S,Plains,1,3,9,0,0,BARE,8,3,VUOC,4,1.5,
2015,17S,Plains,1,3,12,10,2,BOGR,4,2,BOGR,7,2,
2015,17S,Plains,1,3,15,4,1,BOGR,8,2,BOGR,6,1.5,
2015,17S,Plains,1,3,18,6,2,BOGR,7,2,BOGR,6.5,2,
2015,17S,Plains,1,3,21,10,1,OPPO,8,3,BOGR,9,2,
2015,17S,Plains,1,3,24,14,2,VUOC,4,3,VUOC,9,2.5,
2015,17S,Plains,1,4,3,8,2,BOGR,9,1,STCO,8.5,1.5,
2015,17S,Plains,1,4,6,8,1,STCO,11,2,STCO,9.5,1.5,
2015,17S,Plains,1,4,9,7,2,STCO,11,2,STCO,9,2,
2015,17S,Plains,1,4,12,7,2,BOGR,7,1,STCO,7,1.5,
2015,17S,Plains,1,4,15,6,3,BOGR,5,1,STCO,5.5,2,
2015,17S,Plains,1,4,18,15,3,STCO,11,3,OPPO,13,3,
2015,17S,Plains,1,4,21,8,2,PSTE,12,3,BOGR,10,2.5,
2015,17S,Plains,1,4,24,9,4,BOGR,8,1,BOGR,8.5,2.5,
2015,17S,Plains,2,1,3,12,3,SPCR,10,3,BOGR,11,3,
2015,17S,Plains,2,1,6,12,5,VUOC,9,1,VUOC,10.5,3,
2015,17S,Plains,2,1,9,10,2,VUOC,9,2,BOGR,9.5,2,
2015,17S,Plains,2,1,12,10,1,BOGR,8,1,BOGR,9,1,
2015,17S,Plains,2,1,15,9,1,BOGR,10,2,VUOC,9.5,1.5,
2015,17S,Plains,2,1,18,8,2,BOGR,7,2,BOGR,7.5,2,
2015,17S,Plains,2,1,21,8,2,BOGR,7,1,BOGR,7.5,1.5,
2015,17S,Plains,2,1,24,10,1,BARE,12,2,BOGR,11,1.5,
2015,17S,Plains,2,2,3,5,2,BOGR,6,1,CAEL,5.5,1.5,
2015,17S,Plains,2,2,6,5,3,BOGR,5,1,CAEL,5,2,
2015,17S,Plains,2,2,9,8,2,CAEL,5,2,CAEL,6.5,2,
2015,17S,Plains,2,2,12,6,2,BOGR,8,3,BOGR,7,2.5,
2015,17S,Plains,2,2,15,8,3,CAEL,6,2,BOGR,7,2.5,
2015,17S,Plains,2,2,18,10,3,BOGR,13,4,CAEL,11.5,3.5,
2015,17S,Plains,2,2,21,11,5,OPPO,9,4,OPPO,10,4.5,
2015,17S,Plains,2,2,24,11,1,CAEL,1,0,BARE,6,0.5,
2015,17S,Plains,2,3,3,10,2,CAEL,9,2,SPCO,9.5,2,
2015,17S,Plains,2,3,6,7,2,VUOC,5,3,SPCO,6,2.5,
2015,17S,Plains,2,3,9,13,2,CAEL,5,2,BOGR,9,2,
2015,17S,Plains,2,3,12,11,5,VUOC,8,2,BOGR,9.5,3.5,
2015,17S,Plains,2,3,15,12,4,CAEL,8,3,BOGR,10,3.5,
2015,17S,Plains,2,3,18,3,3,BOGR,11,2,BOGR,7,2.5,
2015,17S,Plains,2,3,21,6,2,CAEL,7,2,BOGR,6.5,2,
2015,17S,Plains,2,3,24,6,4,BOGR,8,2,BOGR,7,3,
2015,17S,Plains,2,4,3,12,3,STCO,15,5,OPPO,13.5,4,
2015,17S,Plains,2,4,6,12,8,SPCO,15,3,VUOC,13.5,5.5,
2015,17S,Plains,2,4,9,12,7,OPPO,11,4,OPPO,11.5,5.5,
2015,17S,Plains,2,4,12,5,3,OPPO,9,2,BOGR,7,2.5,
2015,17S,Plains,2,4,15,11,4,VUOC,9,1,BOGR,10,2.5,
2015,17S,Plains,2,4,18,6,3,BOGR,10,2,BOGR,8,2.5,
2015,17S,Plains,2,4,21,6,3,BOGR,9,5,BOGR,7.5,4,
2015,17S,Plains,2,4,24,5,1,BOGR,5,2,BOGR,5,1.5,
2015,17S,Salt Flat,3,1,3,27,8,STCO,30,11,VUOC,28.5,9.5,
2015,17S,Salt Flat,3,1,6,27,9,STCO,33,17,STCO,30,13,
2015,17S,Salt Flat,3,1,9,20,5,BOGR,14,3,BOGR,17,4,
2015,17S,Salt Flat,3,1,12,50,11,STCO,43,10,STCO,46.5,10.5,
2015,17S,Salt Flat,3,1,15,43,12,PASM,32,12,PASM,37.5,12,
2015,17S,Salt Flat,3,1,18,30,2,PASM,30,6,BOGR,30,4,
2015,17S,Salt Flat,3,1,21,25,6,BOGR,47,8,BOGR,36,7,
2015,17S,Salt Flat,3,1,24,29,9,PASM,43,7,BOGR,36,8,
2015,17S,Salt Flat,3,2,3,20,10,BOGR,28,3,STCO,24,6.5,
2015,17S,Salt Flat,3,2,6,20,4,BOGR,11,2,SPAI,15.5,3,
2015,17S,Salt Flat,3,2,9,32,10,PASM,15,3,BOGR,23.5,6.5,
2015,17S,Salt Flat,3,2,12,26,8,PASM,29,9,PASM,27.5,8.5,
2015,17S,Salt Flat,3,2,15,40,18,PASM,27,12,PASM,33.5,15,
2015,17S,Salt Flat,3,2,18,31,12,PASM,26,6,PASM,28.5,9,
2015,17S,Salt Flat,3,2,21,.,.,.,.,.,.,,,UNDERWATER
2015,17S,Salt Flat,3,2,24,.,.,.,.,.,.,,,Underwater
2015,17S,Salt Flat,3,3,3,22,9,STCO,37,11,STCO,29.5,10,
2015,17S,Salt Flat,3,3,6,7,1,BOGR,8,2,BOGR,7.5,1.5,
2015,17S,Salt Flat,3,3,9,25,10,PASM,13,3,BOGR,19,6.5,
2015,17S,Salt Flat,3,3,12,21,8,OPPO,10,8,OPPO,15.5,8,
2015,17S,Salt Flat,3,3,15,11,4,BOGR,22,5,PASM,16.5,4.5,
2015,17S,Salt Flat,3,3,18,25,4,BOGR,20,4,BOGR,22.5,4,
2015,17S,Salt Flat,3,3,21,26,3,PASM,25,5,PASM,25.5,4,
2015,17S,Salt Flat,3,3,24,16,9,BOGR,14,3,BOGR,15,6,
2015,17S,Salt Flat,3,4,3,16,2,BOGR,14,8,BOGR,15,5,
2015,17S,Salt Flat,3,4,6,24,5,BOGR,14,5,BOGR,19,5,
2015,17S,Salt Flat,3,4,9,12,3,BOGR,23,2,BOGR,17.5,2.5,
2015,17S,Salt Flat,3,4,12,19,9,BOGR,81,11,PASM,50,10,
2015,17S,Salt Flat,3,4,15,28,7,PASM,52,18,SPAI,40,12.5,
2015,17S,Salt Flat,3,4,18,36,12,PASM,44,22,CAEL,40,17,
2015,17S,Salt Flat,3,4,21,47,10,CAEL,32,10,CAEL,39.5,10,
2015,17S,Salt Flat,3,4,24,31,16,PASM,27,13,PASM,29,14.5,
2015,17S,Salt Flat,4,1,3,25,15,STCO,25,11,STCO,25,13,
2015,17S,Salt Flat,4,1,6,18,4,BOGR,25,3,BOGR,21.5,3.5,
2015,17S,Salt Flat,4,1,9,19,5,BOGR,25,12,STCO,22,8.5,
2015,17S,Salt Flat,4,1,12,33,7,BOGR,22,11,STCO,27.5,9,
2015,17S,Salt Flat,4,1,15,30,5,BOGR,30,11,STCO,30,8,
2015,17S,Salt Flat,4,1,18,31,4,OPPO,28,8,BOGR,29.5,6,
2015,17S,Salt Flat,4,1,21,31,10,STCO,39,10,STCO,35,10,
2015,17S,Salt Flat,4,1,24,33,9,OPPO,39,7,STCO,36,8,
2015,17S,Salt Flat,4,2,3,8,4,BOGR,8,4,BOGR,8,4,
2015,17S,Salt Flat,4,2,6,24,11,BOGR,28,7,PASM,26,9,
