date,Pasture,Biomass_kg_ha,Year,Source
2001-11-08,10S,963.3259,2001,LMF
2001-11-09,10S,970.0047,2001,LMF
2001-11-10,10S,975.6727,2001,LMF
2001-11-11,10S,980.4484,2001,LMF
2001-11-12,10S,984.45917,2001,LMF
2001-11-13,10S,988.1116,2001,LMF
2001-11-14,10S,991.9335,2001,LMF
2001-11-15,10S,994.8929,2001,LMF
2001-11-16,10S,996.7809,2001,LMF
2001-11-17,10S,997.8915,2001,LMF
2001-11-18,10S,998.3888,2001,LMF
2001-11-19,10S,998.17535,2001,LMF
2001-11-20,10S,996.9891,2001,LMF
2001-11-21,10S,994.89154,2001,LMF
2001-11-22,10S,991.868,2001,LMF
2001-11-23,10S,988.0715,2001,LMF
2001-11-24,10S,983.51746,2001,LMF
2001-11-25,10S,978.57544,2001,LMF
2001-11-26,10S,973.6908,2001,LMF
2001-11-27,10S,969.32227,2001,LMF
2001-11-28,10S,965.7782,2001,LMF
2001-11-29,10S,963.2038,2001,LMF
2001-11-30,10S,961.8893,2001,LMF
2001-12-01,10S,961.8269,2001,LMF
2001-12-02,10S,962.9732,2001,LMF
2001-12-03,10S,965.2238,2001,LMF
2001-12-04,10S,968.4579,2001,LMF
2001-12-05,10S,972.5713,2001,LMF
2001-12-06,10S,976.92035,2001,LMF
2001-12-07,10S,981.0682,2001,LMF
2001-12-08,10S,984.5773,2001,LMF
2001-12-09,10S,987.39,2001,LMF
2001-12-10,10S,991.53357,2001,LMF
2001-12-11,10S,995.2888,2001,LMF
2001-12-12,10S,998.5601,2001,LMF
2001-12-13,10S,1001.2513,2001,LMF
2001-12-14,10S,1003.26654,2001,LMF
2001-12-15,10S,1004.51,2001,LMF
2001-12-16,10S,1004.88544,2001,LMF
2001-12-17,10S,1004.29736,2001,LMF
2001-12-18,10S,1002.64966,2001,LMF
2001-12-19,10S,1000.5812,2001,LMF
2001-12-20,10S,996.5311,2001,LMF
2001-12-21,10S,991.13025,2001,LMF
2001-12-22,10S,984.28265,2001,LMF
2001-12-23,10S,975.8921,2001,LMF
2001-12-24,10S,965.86237,2001,LMF
2001-12-25,10S,954.09735,2001,LMF
2001-12-26,10S,940.501,2001,LMF
2001-12-27,10S,924.31256,2001,LMF
2001-12-28,10S,906.7935,2001,LMF
2001-12-29,10S,887.16,2001,LMF
2001-12-30,10S,865.9746,2001,LMF
2001-12-31,10S,841.9922,2001,LMF
2002-01-01,10S,1053.024,2002,LMF
2002-01-02,10S,1040.2148,2002,LMF
2002-01-03,10S,1027.3684,2002,LMF
2002-01-04,10S,1014.50635,2002,LMF
2002-01-05,10S,1001.6501,2002,LMF
2002-01-06,10S,988.82074,2002,LMF
2002-01-07,10S,976.0396,2002,LMF
2002-01-08,10S,963.32825,2002,LMF
2002-01-09,10S,950.7077,2002,LMF
2002-01-10,10S,938.1995,2002,LMF
2002-01-11,10S,925.825,2002,LMF
2002-01-12,10S,913.6053,2002,LMF
2002-01-13,10S,901.5618,2002,LMF
2002-01-14,10S,889.716,2002,LMF
2002-01-15,10S,878.0889,2002,LMF
2002-01-16,10S,866.7021,2002,LMF
2002-01-17,10S,855.5769,2002,LMF
2002-01-18,10S,844.73456,2002,LMF
2002-01-19,10S,834.1963,2002,LMF
2002-01-20,10S,823.9835,2002,LMF
2002-01-21,10S,814.1176,2002,LMF
2002-01-22,10S,804.6198,2002,LMF
2002-01-23,10S,795.51154,2002,LMF
2002-01-24,10S,785.3067,2002,LMF
2002-01-25,10S,776.3378,2002,LMF
2002-01-26,10S,768.42444,2002,LMF
2002-01-27,10S,760.9821,2002,LMF
2002-01-28,10S,754.36475,2002,LMF
2002-01-29,10S,748.4859,2002,LMF
2002-01-30,10S,743.3409,2002,LMF
2002-01-31,10S,738.8848,2002,LMF
2002-02-01,10S,735.04083,2002,LMF
2002-02-02,10S,731.7909,2002,LMF
2002-02-03,10S,729.1644,2002,LMF
2002-02-04,10S,727.2635,2002,LMF
2002-02-05,10S,725.6564,2002,LMF
2002-02-06,10S,724.61,2002,LMF
2002-02-07,10S,723.9896,2002,LMF
2002-02-08,10S,723.676,2002,LMF
2002-02-09,10S,723.66583,2002,LMF
2002-02-10,10S,723.9366,2002,LMF
2002-02-11,10S,724.6653,2002,LMF
2002-02-12,10S,726.0227,2002,LMF
2002-02-13,10S,728.03326,2002,LMF
2002-02-14,10S,730.7574,2002,LMF
2002-02-15,10S,734.259,2002,LMF
2002-02-16,10S,738.3104,2002,LMF
2002-02-17,10S,742.96375,2002,LMF
2002-02-18,10S,748.17737,2002,LMF
2002-02-19,10S,753.37555,2002,LMF
2002-02-20,10S,758.31934,2002,LMF
2002-02-21,10S,763.1616,2002,LMF
2002-02-22,10S,767.7639,2002,LMF
2002-02-23,10S,772.15466,2002,LMF
2002-02-24,10S,776.128,2002,LMF
2002-02-25,10S,779.59235,2002,LMF
2002-02-26,10S,782.322,2002,LMF
2002-02-27,10S,784.3494,2002,LMF
2002-02-28,10S,785.55975,2002,LMF
2002-03-01,10S,785.6649,2002,LMF
2002-03-02,10S,784.73724,2002,LMF
2002-03-03,10S,782.8313,2002,LMF
2002-03-04,10S,779.87854,2002,LMF
2002-03-05,10S,775.8055,2002,LMF
2002-03-06,10S,770.7088,2002,LMF
2002-03-07,10S,764.794,2002,LMF
2002-03-08,10S,758.10394,2002,LMF
2002-03-09,10S,750.5697,2002,LMF
2002-03-10,10S,742.0946,2002,LMF
2002-03-11,10S,732.3302,2002,LMF
2002-03-12,10S,721.52826,2002,LMF
2002-03-13,10S,710.29834,2002,LMF
2002-03-14,10S,698.4946,2002,LMF
2002-03-15,10S,686.27844,2002,LMF
2002-03-16,10S,673.6936,2002,LMF
2002-03-17,10S,660.8999,2002,LMF
2002-03-18,10S,648.0854,2002,LMF
2002-03-19,10S,635.3272,2002,LMF
2002-03-20,10S,622.6248,2002,LMF
2002-03-21,10S,609.89294,2002,LMF
2002-03-22,10S,597.55865,2002,LMF
2002-03-23,10S,585.4934,2002,LMF
2002-03-24,10S,573.7764,2002,LMF
2002-03-25,10S,562.5325,2002,LMF
2002-03-26,10S,551.8789,2002,LMF
2002-03-27,10S,541.9179,2002,LMF
2002-03-28,10S,532.6011,2002,LMF
2002-03-29,10S,523.764,2002,LMF
2002-03-30,10S,515.3035,2002,LMF
2002-03-31,10S,507.10837,2002,LMF
2002-04-01,10S,499.0249,2002,LMF
2002-04-02,10S,491.04514,2002,LMF
2002-04-03,10S,482.96127,2002,LMF
2002-04-04,10S,474.615,2002,LMF
2002-04-05,10S,466.26663,2002,LMF
2002-04-06,10S,458.15112,2002,LMF
2002-04-07,10S,450.07227,2002,LMF
2002-04-08,10S,442.08783,2002,LMF
2002-04-09,10S,434.2325,2002,LMF
2002-04-10,10S,426.5302,2002,LMF
2002-04-11,10S,418.93808,2002,LMF
2002-04-12,10S,411.72964,2002,LMF
2002-04-13,10S,405.00272,2002,LMF
2002-04-14,10S,398.8266,2002,LMF
2002-04-15,10S,393.24454,2002,LMF
2002-04-16,10S,388.3686,2002,LMF
2002-04-17,10S,384.13263,2002,LMF
2002-04-18,10S,380.64514,2002,LMF
2002-04-19,10S,378.05515,2002,LMF
2002-04-20,10S,376.43573,2002,LMF
2002-04-21,10S,375.58084,2002,LMF
2002-04-22,10S,375.47513,2002,LMF
2002-04-23,10S,376.10245,2002,LMF
2002-04-24,10S,377.5682,2002,LMF
2002-04-25,10S,379.75467,2002,LMF
2002-04-26,10S,382.54358,2002,LMF
2002-04-27,10S,386.10983,2002,LMF
2002-04-28,10S,390.3674,2002,LMF
2002-04-29,10S,395.1676,2002,LMF
2002-04-30,10S,400.59238,2002,LMF
2002-05-01,10S,406.64963,2002,LMF
2002-05-02,10S,413.3149,2002,LMF
2002-05-03,10S,420.47827,2002,LMF
2002-05-04,10S,427.93854,2002,LMF
2002-05-05,10S,435.55035,2002,LMF
2002-05-06,10S,443.11774,2002,LMF
2002-05-07,10S,450.3859,2002,LMF
2002-05-08,10S,457.26587,2002,LMF
2002-05-09,10S,463.63245,2002,LMF
2002-05-10,10S,469.44705,2002,LMF
2002-05-11,10S,474.64117,2002,LMF
2002-05-12,10S,479.36154,2002,LMF
2002-05-13,10S,483.59708,2002,LMF
2002-05-14,10S,487.50867,2002,LMF
2002-05-15,10S,491.0225,2002,LMF
2002-05-16,10S,494.42758,2002,LMF
2002-05-17,10S,497.90005,2002,LMF
2002-05-18,10S,501.6305,2002,LMF
2002-05-19,10S,505.7589,2002,LMF
2002-05-20,10S,510.71918,2002,LMF
2002-05-21,10S,516.65106,2002,LMF
2002-05-22,10S,523.5698,2002,LMF
2002-05-23,10S,531.44714,2002,LMF
2002-05-24,10S,540.15845,2002,LMF
2002-05-25,10S,549.6402,2002,LMF
2002-05-26,10S,559.90076,2002,LMF
2002-05-27,10S,570.81274,2002,LMF
2002-05-28,10S,582.2478,2002,LMF
2002-05-29,10S,594.11554,2002,LMF
2002-05-30,10S,606.2598,2002,LMF
2002-05-31,10S,618.4032,2002,LMF
2002-06-01,10S,630.3152,2002,LMF
2002-06-02,10S,641.738,2002,LMF
2002-06-03,10S,652.4753,2002,LMF
2002-06-04,10S,662.2507,2002,LMF
2002-06-05,10S,671.0243,2002,LMF
2002-06-06,10S,678.49084,2002,LMF
2002-06-07,10S,684.61176,2002,LMF
2002-06-08,10S,689.12524,2002,LMF
2002-06-09,10S,692.09796,2002,LMF
2002-06-10,10S,693.35504,2002,LMF
2002-06-11,10S,692.89685,2002,LMF
2002-06-12,10S,690.7886,2002,LMF
2002-06-13,10S,687.2225,2002,LMF
2002-06-14,10S,682.09064,2002,LMF
2002-06-15,10S,675.3859,2002,LMF
2002-06-16,10S,667.05396,2002,LMF
2002-06-17,10S,657.23517,2002,LMF
2002-06-18,10S,646.0439,2002,LMF
2002-06-19,10S,633.60925,2002,LMF
2002-06-20,10S,620.02893,2002,LMF
2002-06-21,10S,605.5257,2002,LMF
2002-06-22,10S,590.2063,2002,LMF
2002-06-23,10S,574.2691,2002,LMF
2002-06-24,10S,557.931,2002,LMF
2002-06-25,10S,541.4132,2002,LMF
2002-06-26,10S,524.8938,2002,LMF
2002-06-27,10S,508.6746,2002,LMF
2002-06-28,10S,492.97113,2002,LMF
2002-06-29,10S,478.25046,2002,LMF
2002-06-30,10S,464.67035,2002,LMF
2002-07-01,10S,452.5338,2002,LMF
2002-07-02,10S,442.0564,2002,LMF
2002-07-03,10S,433.4565,2002,LMF
2002-07-04,10S,426.65332,2002,LMF
2002-07-05,10S,421.71927,2002,LMF
2002-07-06,10S,418.73105,2002,LMF
2002-07-07,10S,417.75223,2002,LMF
2002-07-08,10S,418.76605,2002,LMF
2002-07-09,10S,421.69318,2002,LMF
2002-07-10,10S,426.3709,2002,LMF
2002-07-11,10S,432.65063,2002,LMF
2002-07-12,10S,440.28482,2002,LMF
2002-07-13,10S,448.87973,2002,LMF
2002-07-14,10S,458.115,2002,LMF
2002-07-15,10S,467.65192,2002,LMF
2002-07-16,10S,477.33755,2002,LMF
2002-07-17,10S,486.97522,2002,LMF
2002-07-18,10S,496.32877,2002,LMF
2002-07-19,10S,505.35464,2002,LMF
2002-07-20,10S,513.8863,2002,LMF
2002-07-21,10S,521.86066,2002,LMF
2002-07-22,10S,529.11176,2002,LMF
2002-07-23,10S,535.3791,2002,LMF
2002-07-24,10S,540.3348,2002,LMF
2002-07-25,10S,543.96655,2002,LMF
2002-07-26,10S,546.2305,2002,LMF
2002-07-27,10S,547.10846,2002,LMF
2002-07-28,10S,546.7067,2002,LMF
2002-07-29,10S,545.2671,2002,LMF
2002-07-30,10S,542.93384,2002,LMF
2002-07-31,10S,539.841,2002,LMF
2002-08-01,10S,535.947,2002,LMF
2002-08-02,10S,531.24457,2002,LMF
2002-08-03,10S,525.80444,2002,LMF
2002-08-04,10S,519.72034,2002,LMF
2002-08-05,10S,513.0332,2002,LMF
2002-08-06,10S,505.77142,2002,LMF
2002-08-07,10S,497.80655,2002,LMF
2002-08-08,10S,489.24872,2002,LMF
2002-08-09,10S,480.2541,2002,LMF
2002-08-10,10S,470.9387,2002,LMF
2002-08-11,10S,461.3226,2002,LMF
2002-08-12,10S,451.375,2002,LMF
2002-08-13,10S,441.129,2002,LMF
2002-08-14,10S,430.73056,2002,LMF
2002-08-15,10S,420.36545,2002,LMF
2002-08-16,10S,409.7629,2002,LMF
2002-08-17,10S,399.84122,2002,LMF
2002-08-18,10S,390.887,2002,LMF
2002-08-19,10S,383.1173,2002,LMF
2002-08-20,10S,376.77017,2002,LMF
2002-08-21,10S,372.00415,2002,LMF
2002-08-22,10S,368.90607,2002,LMF
2002-08-23,10S,367.515,2002,LMF
2002-08-24,10S,367.8122,2002,LMF
2002-08-25,10S,369.72168,2002,LMF
2002-08-26,10S,373.11102,2002,LMF
2002-08-27,10S,377.78378,2002,LMF
2002-08-28,10S,383.49036,2002,LMF
2002-08-29,10S,390.03177,2002,LMF
2002-08-30,10S,397.14053,2002,LMF
2002-08-31,10S,404.53632,2002,LMF
2002-09-01,10S,411.98456,2002,LMF
2002-09-02,10S,419.1081,2002,LMF
2002-09-03,10S,425.5211,2002,LMF
2002-09-04,10S,430.88263,2002,LMF
2002-09-05,10S,434.88626,2002,LMF
2002-09-06,10S,437.53836,2002,LMF
2002-09-07,10S,438.991,2002,LMF
2002-09-08,10S,439.42267,2002,LMF
2002-09-09,10S,438.88803,2002,LMF
2002-09-10,10S,437.57764,2002,LMF
2002-09-11,10S,435.56262,2002,LMF
2002-09-12,10S,432.99417,2002,LMF
2002-09-13,10S,429.9633,2002,LMF
2002-09-14,10S,426.54327,2002,LMF
2002-09-15,10S,422.80267,2002,LMF
2002-09-16,10S,418.74213,2002,LMF
2002-09-17,10S,414.21832,2002,LMF
2002-09-18,10S,409.06238,2002,LMF
2002-09-19,10S,403.12817,2002,LMF
2002-09-20,10S,396.34518,2002,LMF
2002-09-21,10S,388.83655,2002,LMF
2002-09-22,10S,380.42838,2002,LMF
2002-09-23,10S,371.03574,2002,LMF
2002-09-24,10S,360.56656,2002,LMF
2002-09-25,10S,349.15353,2002,LMF
2002-09-26,10S,337.02533,2002,LMF
2002-09-27,10S,324.50388,2002,LMF
2002-09-28,10S,311.83316,2002,LMF
2002-09-29,10S,299.247,2002,LMF
2002-09-30,10S,287.68604,2002,LMF
2002-10-01,10S,276.91336,2002,LMF
2002-10-02,10S,267.18808,2002,LMF
2002-10-03,10S,258.62982,2002,LMF
2002-10-04,10S,251.27455,2002,LMF
2002-10-05,10S,245.06729,2002,LMF
2002-10-06,10S,239.98204,2002,LMF
2002-10-07,10S,235.90858,2002,LMF
2002-10-08,10S,232.80159,2002,LMF
2002-10-09,10S,230.4609,2002,LMF
2002-10-10,10S,228.83852,2002,LMF
2002-10-11,10S,227.46793,2002,LMF
2002-10-12,10S,226.40439,2002,LMF
2002-10-13,10S,225.54024,2002,LMF
2002-10-14,10S,224.76187,2002,LMF
2002-10-15,10S,223.97571,2002,LMF
2002-10-16,10S,223.07855,2002,LMF
2002-10-17,10S,221.96962,2002,LMF
2002-10-18,10S,220.43462,2002,LMF
2002-10-19,10S,218.80508,2002,LMF
2002-10-20,10S,216.99196,2002,LMF
2002-10-21,10S,215.03947,2002,LMF
2002-10-22,10S,212.73384,2002,LMF
2002-10-23,10S,210.3282,2002,LMF
2002-10-24,10S,207.93968,2002,LMF
2002-10-25,10S,205.75609,2002,LMF
2002-10-26,10S,203.535,2002,LMF
2002-10-27,10S,201.56117,2002,LMF
2002-10-28,10S,199.67984,2002,LMF
2002-10-29,10S,197.7079,2002,LMF
2002-10-30,10S,195.71936,2002,LMF
2002-10-31,10S,193.75171,2002,LMF
2002-11-01,10S,191.82758,2002,LMF
2002-11-02,10S,189.93538,2002,LMF
2002-11-03,10S,187.92389,2002,LMF
2002-11-04,10S,186.03534,2002,LMF
2002-11-05,10S,183.94942,2002,LMF
2002-11-06,10S,181.99496,2002,LMF
2002-11-07,10S,180.07329,2002,LMF
2002-11-08,10S,178.08763,2002,LMF
2002-11-09,10S,176.31291,2002,LMF
2002-11-10,10S,174.67159,2002,LMF
2002-11-11,10S,173.1861,2002,LMF
2002-11-12,10S,171.88966,2002,LMF
2002-11-13,10S,170.89699,2002,LMF
2002-11-14,10S,169.92511,2002,LMF
2002-11-15,10S,168.98405,2002,LMF
2002-11-16,10S,168.1028,2002,LMF
2002-11-17,10S,167.244,2002,LMF
2002-11-18,10S,166.38196,2002,LMF
2002-11-19,10S,166.13914,2002,LMF
2002-11-20,10S,165.32182,2002,LMF
2002-11-21,10S,164.8753,2002,LMF
2002-11-22,10S,163.58957,2002,LMF
2002-11-23,10S,162.42546,2002,LMF
2002-11-24,10S,161.03152,2002,LMF
2002-11-25,10S,158.84161,2002,LMF
2002-11-26,10S,156.74287,2002,LMF
2002-11-27,10S,154.90675,2002,LMF
2002-11-28,10S,152.1197,2002,LMF
2002-11-29,10S,149.99194,2002,LMF
2002-11-30,10S,147.59773,2002,LMF
2002-12-01,10S,145.16632,2002,LMF
2002-12-02,10S,142.88641,2002,LMF
2002-12-03,10S,139.95674,2002,LMF
2002-12-04,10S,137.30168,2002,LMF
2002-12-05,10S,134.17888,2002,LMF
2002-12-06,10S,132.57347,2002,LMF
2002-12-07,10S,130.40717,2002,LMF
2002-12-08,10S,129.98454,2002,LMF
2002-12-09,10S,131.11607,2002,LMF
2002-12-10,10S,131.9304,2002,LMF
2002-12-11,10S,132.96281,2002,LMF
2002-12-12,10S,134.73866,2002,LMF
2002-12-13,10S,137.49399,2002,LMF
2002-12-14,10S,140.87077,2002,LMF
2002-12-15,10S,144.69495,2002,LMF
2002-12-16,10S,150.0581,2002,LMF
2002-12-17,10S,156.62616,2002,LMF
2002-12-18,10S,163.8916,2002,LMF
2002-12-19,10S,172.11658,2002,LMF
2002-12-20,10S,181.21638,2002,LMF
2002-12-21,10S,191.35483,2002,LMF
2002-12-22,10S,202.27626,2002,LMF
2002-12-23,10S,214.59782,2002,LMF
2002-12-24,10S,227.7509,2002,LMF
2002-12-25,10S,242.42278,2002,LMF
2002-12-26,10S,258.34244,2002,LMF
2002-12-27,10S,274.34778,2002,LMF
2002-12-28,10S,291.75128,2002,LMF
2002-12-29,10S,310.85352,2002,LMF
2002-12-30,10S,331.76834,2002,LMF
2002-12-31,10S,354.1082,2002,LMF
2003-01-01,10S,544.66156,2003,LMF
2003-01-02,10S,482.41873,2003,LMF
2003-01-03,10S,434.76627,2003,LMF
2003-01-04,10S,400.72202,2003,LMF
2003-01-05,10S,378.84103,2003,LMF
2003-01-06,10S,369.3956,2003,LMF
2003-01-07,10S,370.14597,2003,LMF
2003-01-08,10S,380.51447,2003,LMF
2003-01-09,10S,400.211,2003,LMF
2003-01-10,10S,427.81735,2003,LMF
2003-01-11,10S,463.10013,2003,LMF
2003-01-12,10S,504.56287,2003,LMF
2003-01-13,10S,552.09515,2003,LMF
2003-01-14,10S,604.5006,2003,LMF
2003-01-15,10S,660.9426,2003,LMF
2003-01-16,10S,720.5846,2003,LMF
2003-01-17,10S,782.58984,2003,LMF
2003-01-18,10S,846.1218,2003,LMF
2003-01-19,10S,910.344,2003,LMF
2003-01-20,10S,974.41974,2003,LMF
2003-01-21,10S,1037.5125,2003,LMF
2003-01-22,10S,1098.7854,2003,LMF
2003-01-23,10S,1157.402,2003,LMF
2003-01-24,10S,1194.3289,2003,LMF
2003-01-25,10S,1225.81,2003,LMF
2003-01-26,10S,1250.793,2003,LMF
2003-01-27,10S,1269.1927,2003,LMF
2003-01-28,10S,1280.9574,2003,LMF
2003-01-29,10S,1285.6774,2003,LMF
2003-01-30,10S,1282.6978,2003,LMF
2003-01-31,10S,1271.3499,2003,LMF
2003-02-01,10S,1252.4034,2003,LMF
2003-02-02,10S,1226.0698,2003,LMF
2003-02-03,10S,1192.57,2003,LMF
2003-02-04,10S,1153.0486,2003,LMF
2003-02-05,10S,1108.0588,2003,LMF
2003-02-06,10S,1058.1337,2003,LMF
2003-02-07,10S,1003.68365,2003,LMF
2003-02-08,10S,946.1141,2003,LMF
2003-02-09,10S,886.43854,2003,LMF
2003-02-10,10S,825.651,2003,LMF
2003-02-11,10S,764.74347,2003,LMF
2003-02-12,10S,705.1495,2003,LMF
2003-02-13,10S,647.6582,2003,LMF
2003-02-14,10S,593.1698,2003,LMF
2003-02-15,10S,542.19385,2003,LMF
2003-02-16,10S,495.7448,2003,LMF
2003-02-17,10S,454.35635,2003,LMF
2003-02-18,10S,418.25278,2003,LMF
2003-02-19,10S,387.04227,2003,LMF
2003-02-20,10S,359.56262,2003,LMF
2003-02-21,10S,336.02615,2003,LMF
2003-02-22,10S,316.56815,2003,LMF
2003-02-23,10S,301.56888,2003,LMF
2003-02-24,10S,289.65887,2003,LMF
2003-02-25,10S,280.91364,2003,LMF
2003-02-26,10S,275.05878,2003,LMF
2003-02-27,10S,271.3333,2003,LMF
2003-02-28,10S,269.23407,2003,LMF
2003-03-01,10S,267.688,2003,LMF
2003-03-02,10S,265.821,2003,LMF
2003-03-03,10S,263.7201,2003,LMF
2003-03-04,10S,260.92874,2003,LMF
2003-03-05,10S,257.36877,2003,LMF
2003-03-06,10S,252.89728,2003,LMF
2003-03-07,10S,247.42398,2003,LMF
2003-03-08,10S,241.14323,2003,LMF
2003-03-09,10S,233.55493,2003,LMF
2003-03-10,10S,225.29027,2003,LMF
2003-03-11,10S,216.6718,2003,LMF
2003-03-12,10S,208.32535,2003,LMF
2003-03-13,10S,200.19647,2003,LMF
2003-03-14,10S,192.08078,2003,LMF
2003-03-15,10S,184.08192,2003,LMF
2003-03-16,10S,176.45903,2003,LMF
2003-03-17,10S,170.58105,2003,LMF
2003-03-18,10S,166.129,2003,LMF
2003-03-19,10S,163.18167,2003,LMF
2003-03-20,10S,161.76993,2003,LMF
2003-03-21,10S,161.75734,2003,LMF
2003-03-22,10S,162.65054,2003,LMF
2003-03-23,10S,164.20604,2003,LMF
2003-03-24,10S,166.31355,2003,LMF
2003-03-25,10S,169.58699,2003,LMF
2003-03-26,10S,174.0108,2003,LMF
2003-03-27,10S,179.21922,2003,LMF
2003-03-28,10S,185.28354,2003,LMF
2003-03-29,10S,191.67119,2003,LMF
2003-03-30,10S,198.28748,2003,LMF
2003-03-31,10S,204.7409,2003,LMF
2003-04-01,10S,211.03366,2003,LMF
2003-04-02,10S,217.03403,2003,LMF
2003-04-03,10S,222.7551,2003,LMF
2003-04-04,10S,228.09431,2003,LMF
2003-04-05,10S,233.27687,2003,LMF
2003-04-06,10S,238.32458,2003,LMF
2003-04-07,10S,243.25668,2003,LMF
2003-04-08,10S,248.07387,2003,LMF
2003-04-09,10S,252.91016,2003,LMF
2003-04-10,10S,257.95004,2003,LMF
2003-04-11,10S,262.72668,2003,LMF
2003-04-12,10S,267.25397,2003,LMF
2003-04-13,10S,271.7394,2003,LMF
2003-04-14,10S,276.40958,2003,LMF
2003-04-15,10S,281.13242,2003,LMF
2003-04-16,10S,285.82257,2003,LMF
2003-04-17,10S,290.42438,2003,LMF
2003-04-18,10S,294.98654,2003,LMF
2003-04-19,10S,299.43253,2003,LMF
2003-04-20,10S,303.74478,2003,LMF
2003-04-21,10S,307.9737,2003,LMF
2003-04-22,10S,312.06992,2003,LMF
2003-04-23,10S,316.25378,2003,LMF
2003-04-24,10S,320.2696,2003,LMF
2003-04-25,10S,323.60568,2003,LMF
2003-04-26,10S,327.4221,2003,LMF
2003-04-27,10S,330.8883,2003,LMF
2003-04-28,10S,334.86856,2003,LMF
2003-04-29,10S,339.09436,2003,LMF
2003-04-30,10S,344.34003,2003,LMF
2003-05-01,10S,350.41125,2003,LMF
2003-05-02,10S,357.1813,2003,LMF
2003-05-03,10S,364.45883,2003,LMF
2003-05-04,10S,372.0976,2003,LMF
2003-05-05,10S,380.08282,2003,LMF
2003-05-06,10S,389.61716,2003,LMF
2003-05-07,10S,400.6187,2003,LMF
2003-05-08,10S,413.00195,2003,LMF
2003-05-09,10S,426.4326,2003,LMF
2003-05-10,10S,439.99527,2003,LMF
2003-05-11,10S,454.68582,2003,LMF
2003-05-12,10S,470.48108,2003,LMF
2003-05-13,10S,487.08365,2003,LMF
2003-05-14,10S,504.39526,2003,LMF
2003-05-15,10S,522.4197,2003,LMF
2003-05-16,10S,541.17084,2003,LMF
2003-05-17,10S,560.60455,2003,LMF
2003-05-18,10S,580.74945,2003,LMF
2003-05-19,10S,601.5354,2003,LMF
2003-05-20,10S,622.88385,2003,LMF
2003-05-21,10S,644.5299,2003,LMF
2003-05-22,10S,666.3537,2003,LMF
2003-05-23,10S,688.21967,2003,LMF
2003-05-24,10S,710.1112,2003,LMF
2003-05-25,10S,731.78723,2003,LMF
2003-05-26,10S,753.053,2003,LMF
2003-05-27,10S,773.647,2003,LMF
2003-05-28,10S,793.326,2003,LMF
2003-05-29,10S,811.79517,2003,LMF
2003-05-30,10S,829.0338,2003,LMF
2003-05-31,10S,845.09845,2003,LMF
2003-06-01,10S,859.946,2003,LMF
2003-06-02,10S,873.4398,2003,LMF
2003-06-03,10S,885.55426,2003,LMF
2003-06-04,10S,896.2415,2003,LMF
2003-06-05,10S,905.58325,2003,LMF
2003-06-06,10S,913.5669,2003,LMF
2003-06-07,10S,919.87946,2003,LMF
2003-06-08,10S,924.9697,2003,LMF
2003-06-09,10S,929.20544,2003,LMF
2003-06-10,10S,932.63544,2003,LMF
2003-06-11,10S,935.3462,2003,LMF
2003-06-12,10S,937.3562,2003,LMF
2003-06-13,10S,938.74365,2003,LMF
2003-06-14,10S,939.5217,2003,LMF
2003-06-15,10S,939.54645,2003,LMF
2003-06-16,10S,938.8098,2003,LMF
2003-06-17,10S,937.288,2003,LMF
2003-06-18,10S,934.94165,2003,LMF
2003-06-19,10S,931.762,2003,LMF
2003-06-20,10S,927.6848,2003,LMF
2003-06-21,10S,922.6338,2003,LMF
2003-06-22,10S,916.5909,2003,LMF
2003-06-23,10S,909.609,2003,LMF
2003-06-24,10S,901.7182,2003,LMF
2003-06-25,10S,892.9214,2003,LMF
2003-06-26,10S,883.23706,2003,LMF
2003-06-27,10S,872.7338,2003,LMF
2003-06-28,10S,861.4924,2003,LMF
2003-06-29,10S,849.742,2003,LMF
2003-06-30,10S,837.63025,2003,LMF
2003-07-01,10S,825.2,2003,LMF
2003-07-02,10S,812.438,2003,LMF
2003-07-03,10S,799.2999,2003,LMF
2003-07-04,10S,785.92456,2003,LMF
2003-07-05,10S,772.5461,2003,LMF
2003-07-06,10S,759.20026,2003,LMF
2003-07-07,10S,746.2139,2003,LMF
2003-07-08,10S,733.8135,2003,LMF
2003-07-09,10S,722.3082,2003,LMF
2003-07-10,10S,711.9427,2003,LMF
2003-07-11,10S,702.96906,2003,LMF
2003-07-12,10S,695.5758,2003,LMF
2003-07-13,10S,689.9862,2003,LMF
2003-07-14,10S,686.2234,2003,LMF
2003-07-15,10S,684.25183,2003,LMF
2003-07-16,10S,684.037,2003,LMF
2003-07-17,10S,685.6129,2003,LMF
2003-07-18,10S,688.933,2003,LMF
2003-07-19,10S,693.9276,2003,LMF
2003-07-20,10S,700.3921,2003,LMF
2003-07-21,10S,708.05164,2003,LMF
2003-07-22,10S,716.6962,2003,LMF
2003-07-23,10S,726.06586,2003,LMF
2003-07-24,10S,736.123,2003,LMF
2003-07-25,10S,746.57324,2003,LMF
2003-07-26,10S,757.11444,2003,LMF
2003-07-27,10S,767.6532,2003,LMF
2003-07-28,10S,778.01184,2003,LMF
2003-07-29,10S,787.933,2003,LMF
2003-07-30,10S,797.36957,2003,LMF
2003-07-31,10S,806.02637,2003,LMF
2003-08-01,10S,813.71124,2003,LMF
2003-08-02,10S,820.3577,2003,LMF
2003-08-03,10S,825.8599,2003,LMF
2003-08-04,10S,830.18726,2003,LMF
2003-08-05,10S,833.3642,2003,LMF
