date,Pasture,Biomass_kg_ha_std,Year,Source
2001-11-21,10S,303.84473,2001,LMF
2001-11-22,10S,307.91034,2001,LMF
2001-11-23,10S,311.31165,2001,LMF
2001-11-24,10S,313.94623,2001,LMF
2001-11-25,10S,315.9947,2001,LMF
2001-11-26,10S,317.95724,2001,LMF
2001-11-27,10S,319.99628,2001,LMF
2001-11-28,10S,322.27988,2001,LMF
2001-11-29,10S,324.9303,2001,LMF
2001-11-30,10S,328.02344,2001,LMF
2001-12-01,10S,331.6425,2001,LMF
2001-12-02,10S,335.85925,2001,LMF
2001-12-03,10S,340.71924,2001,LMF
2001-12-04,10S,346.30264,2001,LMF
2001-12-05,10S,352.58316,2001,LMF
2001-12-06,10S,359.4408,2001,LMF
2001-12-07,10S,366.75235,2001,LMF
2001-12-08,10S,374.4225,2001,LMF
2001-12-09,10S,382.38882,2001,LMF
2001-12-10,10S,392.1139,2001,LMF
2001-12-11,10S,402.0491,2001,LMF
2001-12-12,10S,411.93204,2001,LMF
2001-12-13,10S,421.48535,2001,LMF
2001-12-14,10S,430.42386,2001,LMF
2001-12-15,10S,438.46066,2001,LMF
2001-12-16,10S,445.3119,2001,LMF
2001-12-17,10S,450.70142,2001,LMF
2001-12-18,10S,454.36493,2001,LMF
2001-12-19,10S,455.40637,2001,LMF
2001-12-20,10S,454.8839,2001,LMF
2001-12-21,10S,451.96478,2001,LMF
2001-12-22,10S,446.48898,2001,LMF
2001-12-23,10S,438.3482,2001,LMF
2001-12-24,10S,427.50687,2001,LMF
2001-12-25,10S,414.03287,2001,LMF
2001-12-26,10S,398.14578,2001,LMF
2001-12-27,10S,380.94916,2001,LMF
2001-12-28,10S,361.88467,2001,LMF
2001-12-29,10S,342.89825,2001,LMF
2001-12-30,10S,325.1633,2001,LMF
2001-12-31,10S,312.5272,2001,LMF
2002-01-01,10S,425.20178,2002,LMF
2002-01-02,10S,417.37778,2002,LMF
2002-01-03,10S,411.3007,2002,LMF
2002-01-04,10S,406.6892,2002,LMF
2002-01-05,10S,403.2791,2002,LMF
2002-01-06,10S,400.82864,2002,LMF
2002-01-07,10S,399.1217,2002,LMF
2002-01-08,10S,397.96933,2002,LMF
2002-01-09,10S,397.2094,2002,LMF
2002-01-10,10S,396.70532,2002,LMF
2002-01-11,10S,396.34396,2002,LMF
2002-01-12,10S,396.0333,2002,LMF
2002-01-13,10S,395.69925,2002,LMF
2002-01-14,10S,395.2837,2002,LMF
2002-01-15,10S,394.74124,2002,LMF
2002-01-16,10S,394.03702,2002,LMF
2002-01-17,10S,393.14462,2002,LMF
2002-01-18,10S,392.0439,2002,LMF
2002-01-19,10S,390.71933,2002,LMF
2002-01-20,10S,389.15836,2002,LMF
2002-01-21,10S,387.35028,2002,LMF
2002-01-22,10S,385.28503,2002,LMF
2002-01-23,10S,382.9522,2002,LMF
2002-01-24,10S,381.775,2002,LMF
2002-01-25,10S,380.12445,2002,LMF
2002-01-26,10S,377.77682,2002,LMF
2002-01-27,10S,374.25336,2002,LMF
2002-01-28,10S,369.848,2002,LMF
2002-01-29,10S,364.54163,2002,LMF
2002-01-30,10S,358.369,2002,LMF
2002-01-31,10S,351.36285,2002,LMF
2002-02-01,10S,343.59384,2002,LMF
2002-02-02,10S,335.16925,2002,LMF
2002-02-03,10S,326.22736,2002,LMF
2002-02-04,10S,316.85632,2002,LMF
2002-02-05,10S,307.35303,2002,LMF
2002-02-06,10S,297.92563,2002,LMF
2002-02-07,10S,288.79556,2002,LMF
2002-02-08,10S,280.10126,2002,LMF
2002-02-09,10S,271.86115,2002,LMF
2002-02-10,10S,264.15598,2002,LMF
2002-02-11,10S,257.09802,2002,LMF
2002-02-12,10S,250.83867,2002,LMF
2002-02-13,10S,245.44623,2002,LMF
2002-02-14,10S,240.96211,2002,LMF
2002-02-15,10S,237.40442,2002,LMF
2002-02-16,10S,234.76506,2002,LMF
2002-02-17,10S,233.02724,2002,LMF
2002-02-18,10S,232.13974,2002,LMF
2002-02-19,10S,231.8328,2002,LMF
2002-02-20,10S,231.95976,2002,LMF
2002-02-21,10S,232.59406,2002,LMF
2002-02-22,10S,233.60255,2002,LMF
2002-02-23,10S,234.94002,2002,LMF
2002-02-24,10S,236.4792,2002,LMF
2002-02-25,10S,238.13338,2002,LMF
2002-02-26,10S,239.66724,2002,LMF
2002-02-27,10S,241.06195,2002,LMF
2002-02-28,10S,242.26033,2002,LMF
2002-03-01,10S,243.09515,2002,LMF
2002-03-02,10S,243.57486,2002,LMF
2002-03-03,10S,243.7047,2002,LMF
2002-03-04,10S,243.4922,2002,LMF
2002-03-05,10S,242.91388,2002,LMF
2002-03-06,10S,241.98341,2002,LMF
2002-03-07,10S,240.7908,2002,LMF
2002-03-08,10S,239.35394,2002,LMF
2002-03-09,10S,237.65799,2002,LMF
2002-03-10,10S,235.60336,2002,LMF
2002-03-11,10S,233.0406,2002,LMF
2002-03-12,10S,230.0367,2002,LMF
2002-03-13,10S,226.88528,2002,LMF
2002-03-14,10S,223.46004,2002,LMF
2002-03-15,10S,219.85925,2002,LMF
2002-03-16,10S,216.16002,2002,LMF
2002-03-17,10S,212.42896,2002,LMF
2002-03-18,10S,208.73692,2002,LMF
2002-03-19,10S,205.15282,2002,LMF
2002-03-20,10S,201.70882,2002,LMF
2002-03-21,10S,198.40787,2002,LMF
2002-03-22,10S,195.37994,2002,LMF
2002-03-23,10S,192.67845,2002,LMF
2002-03-24,10S,190.35966,2002,LMF
2002-03-25,10S,188.50424,2002,LMF
2002-03-26,10S,187.14133,2002,LMF
2002-03-27,10S,186.29637,2002,LMF
2002-03-28,10S,185.90477,2002,LMF
2002-03-29,10S,185.86217,2002,LMF
2002-03-30,10S,186.05356,2002,LMF
2002-03-31,10S,186.33827,2002,LMF
2002-04-01,10S,186.56615,2002,LMF
2002-04-02,10S,186.4118,2002,LMF
2002-04-03,10S,185.84004,2002,LMF
2002-04-04,10S,184.78673,2002,LMF
2002-04-05,10S,183.37756,2002,LMF
2002-04-06,10S,181.66066,2002,LMF
2002-04-07,10S,179.53638,2002,LMF
2002-04-08,10S,177.0692,2002,LMF
2002-04-09,10S,174.34032,2002,LMF
2002-04-10,10S,171.34148,2002,LMF
2002-04-11,10S,168.05653,2002,LMF
2002-04-12,10S,164.74358,2002,LMF
2002-04-13,10S,161.4695,2002,LMF
2002-04-14,10S,158.26192,2002,LMF
2002-04-15,10S,155.21971,2002,LMF
2002-04-16,10S,152.46722,2002,LMF
2002-04-17,10S,150.10658,2002,LMF
2002-04-18,10S,148.2475,2002,LMF
2002-04-19,10S,147.03705,2002,LMF
2002-04-20,10S,146.50491,2002,LMF
2002-04-21,10S,146.6151,2002,LMF
2002-04-22,10S,147.31688,2002,LMF
2002-04-23,10S,148.57983,2002,LMF
2002-04-24,10S,150.40334,2002,LMF
2002-04-25,10S,152.68982,2002,LMF
2002-04-26,10S,155.2929,2002,LMF
2002-04-27,10S,158.37967,2002,LMF
2002-04-28,10S,161.91777,2002,LMF
2002-04-29,10S,165.85837,2002,LMF
2002-04-30,10S,170.05714,2002,LMF
2002-05-01,10S,174.46458,2002,LMF
2002-05-02,10S,179.00606,2002,LMF
2002-05-03,10S,183.62593,2002,LMF
2002-05-04,10S,188.27112,2002,LMF
2002-05-05,10S,192.96802,2002,LMF
2002-05-06,10S,197.7602,2002,LMF
2002-05-07,10S,202.64331,2002,LMF
2002-05-08,10S,207.53786,2002,LMF
2002-05-09,10S,212.4411,2002,LMF
2002-05-10,10S,217.27078,2002,LMF
2002-05-11,10S,221.91856,2002,LMF
2002-05-12,10S,226.2741,2002,LMF
2002-05-13,10S,230.21304,2002,LMF
2002-05-14,10S,233.585,2002,LMF
2002-05-15,10S,236.24522,2002,LMF
2002-05-16,10S,238.10832,2002,LMF
2002-05-17,10S,239.14436,2002,LMF
2002-05-18,10S,239.34259,2002,LMF
2002-05-19,10S,238.6325,2002,LMF
2002-05-20,10S,237.04382,2002,LMF
2002-05-21,10S,234.63455,2002,LMF
2002-05-22,10S,231.4494,2002,LMF
2002-05-23,10S,227.55606,2002,LMF
2002-05-24,10S,223.0054,2002,LMF
2002-05-25,10S,217.94814,2002,LMF
2002-05-26,10S,212.55328,2002,LMF
2002-05-27,10S,206.9852,2002,LMF
2002-05-28,10S,201.41115,2002,LMF
2002-05-29,10S,196.023,2002,LMF
2002-05-30,10S,190.99904,2002,LMF
2002-05-31,10S,186.43571,2002,LMF
2002-06-01,10S,182.33914,2002,LMF
2002-06-02,10S,178.75934,2002,LMF
2002-06-03,10S,175.60573,2002,LMF
2002-06-04,10S,172.87282,2002,LMF
2002-06-05,10S,170.47949,2002,LMF
2002-06-06,10S,168.41835,2002,LMF
2002-06-07,10S,166.65146,2002,LMF
2002-06-08,10S,165.09135,2002,LMF
2002-06-09,10S,163.75494,2002,LMF
2002-06-10,10S,162.55424,2002,LMF
2002-06-11,10S,161.41264,2002,LMF
2002-06-12,10S,160.31805,2002,LMF
2002-06-13,10S,159.2464,2002,LMF
2002-06-14,10S,158.23946,2002,LMF
2002-06-15,10S,157.3127,2002,LMF
2002-06-16,10S,156.4664,2002,LMF
2002-06-17,10S,155.76926,2002,LMF
2002-06-18,10S,155.27489,2002,LMF
2002-06-19,10S,154.96207,2002,LMF
2002-06-20,10S,154.81146,2002,LMF
2002-06-21,10S,154.8032,2002,LMF
2002-06-22,10S,154.92928,2002,LMF
2002-06-23,10S,155.1587,2002,LMF
2002-06-24,10S,155.44931,2002,LMF
2002-06-25,10S,155.76848,2002,LMF
2002-06-26,10S,156.07367,2002,LMF
2002-06-27,10S,156.34431,2002,LMF
2002-06-28,10S,156.53616,2002,LMF
2002-06-29,10S,156.70673,2002,LMF
2002-06-30,10S,156.85757,2002,LMF
2002-07-01,10S,156.98413,2002,LMF
2002-07-02,10S,157.09956,2002,LMF
2002-07-03,10S,157.21797,2002,LMF
2002-07-04,10S,157.37167,2002,LMF
2002-07-05,10S,157.59631,2002,LMF
2002-07-06,10S,157.88983,2002,LMF
2002-07-07,10S,158.29659,2002,LMF
2002-07-08,10S,158.82231,2002,LMF
2002-07-09,10S,159.49017,2002,LMF
2002-07-10,10S,160.30583,2002,LMF
2002-07-11,10S,161.27605,2002,LMF
2002-07-12,10S,162.39189,2002,LMF
2002-07-13,10S,163.60918,2002,LMF
2002-07-14,10S,164.85168,2002,LMF
2002-07-15,10S,166.03455,2002,LMF
2002-07-16,10S,167.10818,2002,LMF
2002-07-17,10S,168.02136,2002,LMF
2002-07-18,10S,168.70784,2002,LMF
2002-07-19,10S,169.15063,2002,LMF
2002-07-20,10S,169.36737,2002,LMF
2002-07-21,10S,169.32825,2002,LMF
2002-07-22,10S,169.04092,2002,LMF
2002-07-23,10S,168.52934,2002,LMF
2002-07-24,10S,167.94281,2002,LMF
2002-07-25,10S,167.25198,2002,LMF
2002-07-26,10S,166.36221,2002,LMF
2002-07-27,10S,165.22238,2002,LMF
2002-07-28,10S,163.88261,2002,LMF
2002-07-29,10S,162.39296,2002,LMF
2002-07-30,10S,160.7934,2002,LMF
2002-07-31,10S,159.15407,2002,LMF
2002-08-01,10S,157.48842,2002,LMF
2002-08-02,10S,155.83304,2002,LMF
2002-08-03,10S,154.15924,2002,LMF
2002-08-04,10S,152.47513,2002,LMF
2002-08-05,10S,150.83365,2002,LMF
2002-08-06,10S,149.26802,2002,LMF
2002-08-07,10S,147.80801,2002,LMF
2002-08-08,10S,146.4972,2002,LMF
2002-08-09,10S,145.29694,2002,LMF
2002-08-10,10S,144.14592,2002,LMF
2002-08-11,10S,143.00276,2002,LMF
2002-08-12,10S,141.83621,2002,LMF
2002-08-13,10S,140.63417,2002,LMF
2002-08-14,10S,139.3799,2002,LMF
2002-08-15,10S,137.9532,2002,LMF
2002-08-16,10S,136.30963,2002,LMF
2002-08-17,10S,134.68832,2002,LMF
2002-08-18,10S,133.14474,2002,LMF
2002-08-19,10S,131.73785,2002,LMF
2002-08-20,10S,130.53838,2002,LMF
2002-08-21,10S,129.5445,2002,LMF
2002-08-22,10S,128.77583,2002,LMF
2002-08-23,10S,128.22304,2002,LMF
2002-08-24,10S,127.97503,2002,LMF
2002-08-25,10S,128.06403,2002,LMF
2002-08-26,10S,128.4176,2002,LMF
2002-08-27,10S,128.97974,2002,LMF
2002-08-28,10S,129.68658,2002,LMF
2002-08-29,10S,130.4917,2002,LMF
2002-08-30,10S,131.36314,2002,LMF
2002-08-31,10S,132.25739,2002,LMF
2002-09-01,10S,133.151,2002,LMF
2002-09-02,10S,133.99529,2002,LMF
2002-09-03,10S,134.75597,2002,LMF
2002-09-04,10S,135.40245,2002,LMF
2002-09-05,10S,135.88518,2002,LMF
2002-09-06,10S,136.1869,2002,LMF
2002-09-07,10S,136.13733,2002,LMF
2002-09-08,10S,135.7726,2002,LMF
2002-09-09,10S,135.1548,2002,LMF
2002-09-10,10S,134.3625,2002,LMF
2002-09-11,10S,133.40604,2002,LMF
2002-09-12,10S,132.3334,2002,LMF
2002-09-13,10S,131.19337,2002,LMF
2002-09-14,10S,130.03484,2002,LMF
2002-09-15,10S,128.9023,2002,LMF
2002-09-16,10S,127.8096,2002,LMF
2002-09-17,10S,126.77701,2002,LMF
2002-09-18,10S,125.80449,2002,LMF
2002-09-19,10S,124.85224,2002,LMF
2002-09-20,10S,123.893715,2002,LMF
2002-09-21,10S,122.88203,2002,LMF
2002-09-22,10S,121.73698,2002,LMF
2002-09-23,10S,120.458534,2002,LMF
2002-09-24,10S,119.073364,2002,LMF
2002-09-25,10S,117.623474,2002,LMF
2002-09-26,10S,116.15377,2002,LMF
2002-09-27,10S,114.69721,2002,LMF
2002-09-28,10S,113.29082,2002,LMF
2002-09-29,10S,112.08564,2002,LMF
2002-09-30,10S,111.14818,2002,LMF
2002-10-01,10S,110.426605,2002,LMF
2002-10-02,10S,109.917046,2002,LMF
2002-10-03,10S,109.60218,2002,LMF
2002-10-04,10S,109.46303,2002,LMF
2002-10-05,10S,109.48878,2002,LMF
2002-10-06,10S,109.652054,2002,LMF
2002-10-07,10S,109.92583,2002,LMF
2002-10-08,10S,110.268265,2002,LMF
2002-10-09,10S,110.669075,2002,LMF
2002-10-10,10S,110.98077,2002,LMF
2002-10-11,10S,111.44733,2002,LMF
2002-10-12,10S,111.912506,2002,LMF
2002-10-13,10S,112.36256,2002,LMF
2002-10-14,10S,112.78332,2002,LMF
2002-10-15,10S,113.182724,2002,LMF
2002-10-16,10S,113.55284,2002,LMF
2002-10-17,10S,113.897804,2002,LMF
2002-10-18,10S,114.34034,2002,LMF
2002-10-19,10S,114.66696,2002,LMF
2002-10-20,10S,115.00629,2002,LMF
2002-10-21,10S,115.369804,2002,LMF
2002-10-22,10S,115.6725,2002,LMF
2002-10-23,10S,115.99048,2002,LMF
2002-10-24,10S,116.32875,2002,LMF
2002-10-25,10S,116.558846,2002,LMF
2002-10-26,10S,116.8525,2002,LMF
2002-10-27,10S,117.02573,2002,LMF
2002-10-28,10S,117.18926,2002,LMF
2002-10-29,10S,117.39728,2002,LMF
2002-10-30,10S,117.566284,2002,LMF
2002-10-31,10S,117.70958,2002,LMF
2002-11-01,10S,117.85323,2002,LMF
2002-11-02,10S,117.99702,2002,LMF
2002-11-03,10S,118.20928,2002,LMF
2002-11-04,10S,118.35475,2002,LMF
2002-11-05,10S,118.5608,2002,LMF
2002-11-06,10S,118.71848,2002,LMF
2002-11-07,10S,118.909225,2002,LMF
2002-11-08,10S,119.194,2002,LMF
2002-11-09,10S,119.456314,2002,LMF
2002-11-10,10S,119.770805,2002,LMF
2002-11-11,10S,120.15336,2002,LMF
2002-11-12,10S,120.621765,2002,LMF
2002-11-13,10S,121.11664,2002,LMF
2002-11-14,10S,121.71569,2002,LMF
2002-11-15,10S,122.345795,2002,LMF
2002-11-16,10S,123.0132,2002,LMF
2002-11-17,10S,123.69006,2002,LMF
2002-11-18,10S,124.352135,2002,LMF
2002-11-19,10S,124.74875,2002,LMF
2002-11-20,10S,125.23896,2002,LMF
2002-11-21,10S,125.477715,2002,LMF
2002-11-22,10S,125.7143,2002,LMF
2002-11-23,10S,125.64197,2002,LMF
2002-11-24,10S,125.38882,2002,LMF
2002-11-25,10S,125.08566,2002,LMF
2002-11-26,10S,124.50442,2002,LMF
2002-11-27,10S,123.60582,2002,LMF
2002-11-28,10S,122.68715,2002,LMF
2002-11-29,10S,121.39579,2002,LMF
2002-11-30,10S,119.95485,2002,LMF
2002-12-01,10S,118.35005,2002,LMF
2002-12-02,10S,116.576256,2002,LMF
2002-12-03,10S,114.8309,2002,LMF
2002-12-04,10S,112.941826,2002,LMF
2002-12-05,10S,111.088524,2002,LMF
2002-12-06,10S,109.11669,2002,LMF
2002-12-07,10S,107.453094,2002,LMF
2002-12-08,10S,105.79106,2002,LMF
2002-12-09,10S,104.3523,2002,LMF
2002-12-10,10S,102.77156,2002,LMF
2002-12-11,10S,101.77623,2002,LMF
2002-12-12,10S,101.33715,2002,LMF
2002-12-13,10S,101.47235,2002,LMF
2002-12-14,10S,102.36169,2002,LMF
2002-12-15,10S,104.12061,2002,LMF
2002-12-16,10S,106.4206,2002,LMF
2002-12-17,10S,109.37422,2002,LMF
2002-12-18,10S,113.16352,2002,LMF
2002-12-19,10S,117.6833,2002,LMF
2002-12-20,10S,122.94086,2002,LMF
2002-12-21,10S,128.84311,2002,LMF
2002-12-22,10S,135.46797,2002,LMF
2002-12-23,10S,142.5373,2002,LMF
2002-12-24,10S,150.2631,2002,LMF
2002-12-25,10S,158.34003,2002,LMF
2002-12-26,10S,166.87144,2002,LMF
2002-12-27,10S,176.38704,2002,LMF
2002-12-28,10S,186.31229,2002,LMF
2002-12-29,10S,196.51103,2002,LMF
2002-12-30,10S,206.94241,2002,LMF
2002-12-31,10S,217.81667,2002,LMF
2003-01-01,10S,277.15277,2003,LMF
2003-01-02,10S,242.3579,2003,LMF
2003-01-03,10S,215.65633,2003,LMF
2003-01-04,10S,196.4062,2003,LMF
2003-01-05,10S,184.04619,2003,LMF
2003-01-06,10S,176.51944,2003,LMF
2003-01-07,10S,173.85161,2003,LMF
2003-01-08,10S,174.97441,2003,LMF
2003-01-09,10S,178.83057,2003,LMF
2003-01-10,10S,185.64366,2003,LMF
2003-01-11,10S,194.77515,2003,LMF
2003-01-12,10S,206.88246,2003,LMF
2003-01-13,10S,221.23154,2003,LMF
2003-01-14,10S,238.17554,2003,LMF
2003-01-15,10S,257.5915,2003,LMF
2003-01-16,10S,279.2638,2003,LMF
2003-01-17,10S,302.89896,2003,LMF
2003-01-18,10S,328.14566,2003,LMF
2003-01-19,10S,354.61407,2003,LMF
2003-01-20,10S,381.89102,2003,LMF
2003-01-21,10S,409.55057,2003,LMF
2003-01-22,10S,437.16135,2003,LMF
2003-01-23,10S,464.29053,2003,LMF
2003-01-24,10S,483.16656,2003,LMF
2003-01-25,10S,500.05722,2003,LMF
2003-01-26,10S,514.50494,2003,LMF
2003-01-27,10S,526.17163,2003,LMF
2003-01-28,10S,535.04584,2003,LMF
2003-01-29,10S,541.023,2003,LMF
2003-01-30,10S,543.92804,2003,LMF
2003-01-31,10S,543.62524,2003,LMF
2003-02-01,10S,540.2638,2003,LMF
2003-02-02,10S,533.89105,2003,LMF
2003-02-03,10S,524.6324,2003,LMF
2003-02-04,10S,512.73004,2003,LMF
2003-02-05,10S,498.17813,2003,LMF
2003-02-06,10S,481.13507,2003,LMF
2003-02-07,10S,462.05637,2003,LMF
2003-02-08,10S,441.35028,2003,LMF
2003-02-09,10S,419.39832,2003,LMF
2003-02-10,10S,396.5089,2003,LMF
2003-02-11,10S,373.11758,2003,LMF
2003-02-12,10S,349.762,2003,LMF
2003-02-13,10S,326.79443,2003,LMF
2003-02-14,10S,304.52466,2003,LMF
2003-02-15,10S,283.25702,2003,LMF
2003-02-16,10S,263.3102,2003,LMF
2003-02-17,10S,244.8261,2003,LMF
2003-02-18,10S,228.00523,2003,LMF
2003-02-19,10S,212.85092,2003,LMF
2003-02-20,10S,199.1104,2003,LMF
2003-02-21,10S,186.91216,2003,LMF
2003-02-22,10S,176.29106,2003,LMF
2003-02-23,10S,167.11783,2003,LMF
2003-02-24,10S,159.41211,2003,LMF
2003-02-25,10S,153.016,2003,LMF
2003-02-26,10S,147.66994,2003,LMF
2003-02-27,10S,143.31375,2003,LMF
2003-02-28,10S,139.51656,2003,LMF
2003-03-01,10S,136.22249,2003,LMF
2003-03-02,10S,133.40619,2003,LMF
2003-03-03,10S,130.63481,2003,LMF
2003-03-04,10S,127.988754,2003,LMF
2003-03-05,10S,125.42323,2003,LMF
2003-03-06,10S,122.91316,2003,LMF
2003-03-07,10S,120.43216,2003,LMF
2003-03-08,10S,118.058975,2003,LMF
2003-03-09,10S,115.70027,2003,LMF
2003-03-10,10S,113.37822,2003,LMF
2003-03-11,10S,111.166916,2003,LMF
2003-03-12,10S,109.18276,2003,LMF
2003-03-13,10S,107.7216,2003,LMF
2003-03-14,10S,106.63745,2003,LMF
2003-03-15,10S,105.91266,2003,LMF
2003-03-16,10S,105.629265,2003,LMF
2003-03-17,10S,105.69347,2003,LMF
2003-03-18,10S,105.95812,2003,LMF
2003-03-19,10S,106.39532,2003,LMF
2003-03-20,10S,106.88378,2003,LMF
2003-03-21,10S,107.27902,2003,LMF
2003-03-22,10S,107.58852,2003,LMF
2003-03-23,10S,107.91885,2003,LMF
2003-03-24,10S,108.29888,2003,LMF
2003-03-25,10S,108.54981,2003,LMF
2003-03-26,10S,108.79835,2003,LMF
2003-03-27,10S,109.107735,2003,LMF
2003-03-28,10S,109.38097,2003,LMF
2003-03-29,10S,109.60913,2003,LMF
2003-03-30,10S,109.81595,2003,LMF
2003-03-31,10S,109.98458,2003,LMF
2003-04-01,10S,110.1587,2003,LMF
2003-04-02,10S,110.38471,2003,LMF
2003-04-03,10S,110.663635,2003,LMF
2003-04-04,10S,111.02669,2003,LMF
2003-04-05,10S,111.50581,2003,LMF
2003-04-06,10S,112.11352,2003,LMF
2003-04-07,10S,112.89198,2003,LMF
2003-04-08,10S,113.83854,2003,LMF
2003-04-09,10S,114.90604,2003,LMF
2003-04-10,10S,116.08262,2003,LMF
2003-04-11,10S,117.370384,2003,LMF
2003-04-12,10S,118.74297,2003,LMF
2003-04-13,10S,120.15174,2003,LMF
2003-04-14,10S,121.52834,2003,LMF
2003-04-15,10S,122.87397,2003,LMF
2003-04-16,10S,124.14608,2003,LMF
2003-04-17,10S,125.300995,2003,LMF
2003-04-18,10S,126.31187,2003,LMF
2003-04-19,10S,127.13902,2003,LMF
2003-04-20,10S,127.7579,2003,LMF
2003-04-21,10S,128.21266,2003,LMF
2003-04-22,10S,128.52557,2003,LMF
2003-04-23,10S,128.6383,2003,LMF
2003-04-24,10S,128.37404,2003,LMF
2003-04-25,10S,128.25732,2003,LMF
2003-04-26,10S,127.59251,2003,LMF
2003-04-27,10S,127.407166,2003,LMF
2003-04-28,10S,126.96846,2003,LMF
2003-04-29,10S,126.828865,2003,LMF
2003-04-30,10S,126.70223,2003,LMF
2003-05-01,10S,126.64189,2003,LMF
2003-05-02,10S,126.63119,2003,LMF
2003-05-03,10S,126.62987,2003,LMF
2003-05-04,10S,126.631004,2003,LMF
2003-05-05,10S,127.017075,2003,LMF
2003-05-06,10S,127.03038,2003,LMF
2003-05-07,10S,126.982635,2003,LMF
2003-05-08,10S,126.926414,2003,LMF
2003-05-09,10S,126.81839,2003,LMF
2003-05-10,10S,127.5355,2003,LMF
2003-05-11,10S,127.71559,2003,LMF
2003-05-12,10S,127.29275,2003,LMF
2003-05-13,10S,126.98444,2003,LMF
2003-05-14,10S,126.782036,2003,LMF
2003-05-15,10S,126.67186,2003,LMF
2003-05-16,10S,126.67974,2003,LMF
2003-05-17,10S,126.795845,2003,LMF
2003-05-18,10S,127.05056,2003,LMF
2003-05-19,10S,127.45745,2003,LMF
2003-05-20,10S,128.026,2003,LMF
2003-05-21,10S,128.71655,2003,LMF
2003-05-22,10S,129.53006,2003,LMF
2003-05-23,10S,130.42233,2003,LMF
2003-05-24,10S,131.43129,2003,LMF
2003-05-25,10S,132.53194,2003,LMF
2003-05-26,10S,133.72736,2003,LMF
2003-05-27,10S,135.0049,2003,LMF
2003-05-28,10S,136.33435,2003,LMF
2003-05-29,10S,137.70319,2003,LMF
2003-05-30,10S,139.07959,2003,LMF
2003-05-31,10S,140.45758,2003,LMF
2003-06-01,10S,141.82512,2003,LMF
2003-06-02,10S,143.14906,2003,LMF
2003-06-03,10S,144.40451,2003,LMF
2003-06-04,10S,145.5703,2003,LMF
2003-06-05,10S,146.65749,2003,LMF
2003-06-06,10S,147.63979,2003,LMF
2003-06-07,10S,148.49905,2003,LMF
2003-06-08,10S,149.21207,2003,LMF
2003-06-09,10S,149.78905,2003,LMF
2003-06-10,10S,150.23509,2003,LMF
2003-06-11,10S,150.54341,2003,LMF
2003-06-12,10S,150.68993,2003,LMF
2003-06-13,10S,150.67563,2003,LMF
2003-06-14,10S,150.51544,2003,LMF
2003-06-15,10S,150.17635,2003,LMF
2003-06-16,10S,149.67467,2003,LMF
2003-06-17,10S,149.03185,2003,LMF
2003-06-18,10S,148.2451,2003,LMF
2003-06-19,10S,147.30826,2003,LMF
2003-06-20,10S,146.22426,2003,LMF
2003-06-21,10S,145.01387,2003,LMF
2003-06-22,10S,143.69458,2003,LMF
2003-06-23,10S,142.33441,2003,LMF
2003-06-24,10S,140.97293,2003,LMF
2003-06-25,10S,139.64394,2003,LMF
2003-06-26,10S,138.38705,2003,LMF
2003-06-27,10S,137.2049,2003,LMF
2003-06-28,10S,136.12314,2003,LMF
2003-06-29,10S,135.16548,2003,LMF
2003-06-30,10S,134.3323,2003,LMF
2003-07-01,10S,133.62323,2003,LMF
2003-07-02,10S,132.97156,2003,LMF
2003-07-03,10S,132.34512,2003,LMF
2003-07-04,10S,131.74939,2003,LMF
2003-07-05,10S,131.22466,2003,LMF
2003-07-06,10S,130.77475,2003,LMF
2003-07-07,10S,130.41847,2003,LMF
2003-07-08,10S,130.13211,2003,LMF
2003-07-09,10S,129.93694,2003,LMF
2003-07-10,10S,129.83635,2003,LMF
2003-07-11,10S,129.85275,2003,LMF
2003-07-12,10S,130.00748,2003,LMF
2003-07-13,10S,130.35358,2003,LMF
2003-07-14,10S,130.86462,2003,LMF
2003-07-15,10S,131.54912,2003,LMF
2003-07-16,10S,132.40656,2003,LMF
2003-07-17,10S,133.4204,2003,LMF
2003-07-18,10S,134.6048,2003,LMF
2003-07-19,10S,135.9595,2003,LMF
2003-07-20,10S,137.49757,2003,LMF
2003-07-21,10S,139.19406,2003,LMF
2003-07-22,10S,141.00955,2003,LMF
2003-07-23,10S,142.9331,2003,LMF
2003-07-24,10S,145.01913,2003,LMF
2003-07-25,10S,147.28824,2003,LMF
2003-07-26,10S,149.68134,2003,LMF
2003-07-27,10S,152.17848,2003,LMF
2003-07-28,10S,154.76155,2003,LMF
2003-07-29,10S,157.3696,2003,LMF
2003-07-30,10S,159.9905,2003,LMF
2003-07-31,10S,162.57288,2003,LMF
2003-08-01,10S,165.06306,2003,LMF
2003-08-02,10S,167.42432,2003,LMF
2003-08-03,10S,169.63542,2003,LMF
2003-08-04,10S,171.67836,2003,LMF
2003-08-05,10S,173.4989,2003,LMF
2003-08-06,10S,175.11102,2003,LMF
2003-08-07,10S,176.50706,2003,LMF
2003-08-08,10S,177.73769,2003,LMF
2003-08-09,10S,178.84074,2003,LMF
2003-08-10,10S,179.80899,2003,LMF
2003-08-11,10S,180.7382,2003,LMF
2003-08-12,10S,181.65985,2003,LMF
2003-08-13,10S,182.63489,2003,LMF
2003-08-14,10S,183.69272,2003,LMF
2003-08-15,10S,184.7857,2003,LMF
2003-08-16,10S,185.98158,2003,LMF
2003-08-17,10S,187.36063,2003,LMF
